gene_id	TCGA-E9-A1ND-01A-11R-A144-07	gene_id	TCGA-E9-A1ND-11A-43R-A144-07
SNX5|27131	2867.0521	SNX5|27131	2695.9278
SNX6|58533	2521.7265	SNX6|58533	1615.8146
SNX7|51375	607.6931	SNX7|51375	483.4378
SNX8|29886	973.0086	SNX8|29886	611.1931
SNX9|51429	1150.9188	SNX9|51429	2554.1387
SOAT1|6646	1152.4180000000001	SOAT1|6646	1184.6403
lowly_expressed	lowly_expressed	SOAT2|8435	10.1624
SOBP|55084	44.9773	SOBP|55084	275.8354
SOCS1|8651	197.4003	SOCS1|8651	70.6526
SOCS2|8835	44.4775	SOCS2|8835	654.2621
SOCS3|9021	2239.8689	SOCS3|9021	3100.9703
SOCS4|122809	631.1813	SOCS4|122809	311.1617
SOCS5|9655	687.153	SOCS5|9655	666.3602
SOCS6|9306	753.6194	SOCS6|9306	570.0598
SOCS7|30837	47.476000000000006	SOCS7|30837	16.9373
SOD1|6647	2287.3449	SOD1|6647	3862.1791
SOD2|6648	14942.4541	SOD2|6648	4150.5964
SOD3|6649	281.8577	SOD3|6649	3988.4827
SOLH|6650	745.1237	SOLH|6650	707.0096
SON|6651	4382.7867	SON|6651	3799.7532
SORBS1|10580	1978.5009	SORBS1|10580	8323.9372
SORBS2|8470	473.26099999999997	SORBS2|8470	983.8128
SORBS3|10174	973.5084	SORBS3|10174	5313.9442
lowly_expressed	lowly_expressed	SORCS1|114815	12.582
SORCS2|57537	86.4563	SORCS2|57537	234.702
SORD|6652	528.2332	SORD|6652	328.5828
SORL1|6653	1237.3751	SORL1|6653	953.8097
SORT1|6272	5850.5455	SORT1|6272	3387.4519
SOS1|6654	3433.2662	SOS1|6654	1033.6568
SOS2|6655	1370.8077	SOS2|6655	855.5736
SOSTDC1|25928	113.9425	SOSTDC1|25928	421.4958
lowly_expressed	lowly_expressed	SOX10|6663	2059.0868
SOX11|6664	1078.9551	SOX11|6664	18.389
SOX12|6666	369.8132	SOX12|6666	466.0166
SOX13|9580	203.3973	SOX13|9580	1157.5407
SOX15|6665	9.4952	SOX15|6665	31.4549
SOX17|64321	33.9828	SOX17|64321	239.5412
SOX18|54345	72.9632	SOX18|54345	575.3829
SOX30|11063	8.4957	lowly_expressed	lowly_expressed
SOX4|6659	4529.2127	SOX4|6659	1264.0035
SOX5|6660	20.4897	SOX5|6660	14.0337
lowly_expressed	lowly_expressed	SOX6|55553	52.2635
SOX7|83595	290.8531	SOX7|83595	389.7554
SOX8|30812	6.9965	SOX8|30812	167.9208
SOX9|6662	4721.1158	SOX9|6662	1364.1753
SP100|6672	2476.7492	SP100|6672	1730.0201
SP110|3431	1087.4508	SP110|3431	543.4441
SP140L|93349	455.7698	SP140L|93349	327.1311
SP140|11262	268.8642	SP140|11262	66.2973
SP1|6667	2235.8709	SP1|6667	2294.2728
SP2|6668	517.2388	SP2|6668	630.0661
SP3|6670	2646.6634	SP3|6670	1129.4733
SP4|6671	161.4185	SP4|6671	79.3632
SP5|389058	7.996	SP5|389058	30.971
SP6|80320	1435.7749	SP6|80320	120.9804
SPA17|53340	143.9273	SPA17|53340	120.0126
SPAG16|79582	134.9319	SPAG16|79582	285.0299
lowly_expressed	lowly_expressed	SPAG17|200162	59.5224
SPAG1|6674	237.3801	SPAG1|6674	73.5561
SPAG4|6676	117.4407	SPAG4|6676	29.5192
SPAG5|10615	687.6527	SPAG5|10615	231.7985
SPAG6|9576	5.4972	lowly_expressed	lowly_expressed
SPAG7|9552	592.7007	SPAG7|9552	1358.8521
SPAG8|26206	8.4957	SPAG8|26206	18.8729
SPAG9|9043	2183.3974	SPAG9|9043	1646.7856
SPARCL1|8404	1473.7558	SPARCL1|8404	15999.4193
SPARC|6678	25728.0074	SPARC|6678	67710.8084
SPAST|6683	570.212	SPAST|6683	373.1036
SPATA12|353324	6.9965	SPATA12|353324	19.8408
SPATA13|221178	342.8269	SPATA13|221178	87.493
lowly_expressed	lowly_expressed	SPATA17|128153	7.2588
SPATA18|132671	101.4488	SPATA18|132671	255.0267
SPATA20|64847	645.1742	SPATA20|64847	1916.4945
lowly_expressed	lowly_expressed	SPATA22|84690	11.8561
SPATA24|202051	39.9798	SPATA24|202051	45.0047
SPATA2L|124044	317.3397	SPATA2L|124044	237.1216
SPATA2|9825	474.2605	SPATA2|9825	314.5491
SPATA5L1|79029	167.9152	SPATA5L1|79029	209.0542
SPATA5|166378	122.4382	SPATA5|166378	113.2377
SPATA6|54558	25.4871	SPATA6|54558	76.4596
SPATA7|55812	182.4079	SPATA7|55812	287.9334
lowly_expressed	lowly_expressed	SPATA9|83890	17.4212
SPATC1|375686	5.997000000000001	lowly_expressed	lowly_expressed
SPATS2L|26010	1871.0551	SPATS2L|26010	1480.8004
SPATS2|65244	575.2095	SPATS2|65244	360.5217
SPC24|147841	19.4902	SPC24|147841	9.6784
SPC25|57405	345.8254	SPC25|57405	38.2298
SPCS1|28972	1819.0814	SPCS1|28972	1749.3770000000002
SPCS2|9789	884.0536	SPCS2|9789	529.8943
SPCS3|60559	2875.5478	SPCS3|60559	1883.9072
SPDEF|25803	92.9531	SPDEF|25803	990.1038
SPDYA|245711	17.741	SPDYA|245711	8.0621
SPDYE1|285955	11.9939	SPDYE1|285955	6.291
SPDYE3|441272	90.2144	SPDYE3|441272	64.8503
SPDYE5|442590	8.9955	SPDYE5|442590	5.3231
SPDYE6|729597	36.4816	SPDYE6|729597	15.0016
SPDYE7P|441251	9.995	lowly_expressed	lowly_expressed
SPDYE8P|389517	12.9934	SPDYE8P|389517	9.1945
lowly_expressed	lowly_expressed	SPEF1|25876	8.7106
SPEF2|79925	45.477	SPEF2|79925	128.2393
SPEG|10290	252.8723	SPEG|10290	563.2849
SPEN|23013	1479.253	SPEN|23013	1601.2969
SPESP1|246777	7.996	SPESP1|246777	58.0706
SPG11|80208	1140.9238	SPG11|80208	1162.8638
SPG20|23111	653.1701	SPG20|23111	1457.0882
SPG21|51324	2097.4408	SPG21|51324	1942.9456
SPG7|6687	1292.8471	SPG7|6687	1504.0286
SPHAR|10638	54.5774	SPHAR|10638	154.5404
SPHK1|8877	373.3864	SPHK1|8877	579.1188
SPHK2|56848	212.3977	SPHK2|56848	327.1311
lowly_expressed	lowly_expressed	SPHKAP|80309	66.7812
SPI1|6688	1529.7275	SPI1|6688	2365.4093
SPIB|6689	21.9889	SPIB|6689	26.6157
SPIN1|10927	2945.5125	SPIN1|10927	1663.2389
lowly_expressed	lowly_expressed	SPIN2A|54466	15.9694
SPIN2B|474343	115.1618	SPIN2B|474343	124.4937
SPIN3|169981	217.89	SPIN3|169981	204.215
SPIN4|139886	358.319	SPIN4|139886	79.3632
SPINK1|6690	8.9955	lowly_expressed	lowly_expressed
SPINK5|11005	1577.7033	SPINK5|11005	69.2008
SPINK8|646424	8.4957	SPINK8|646424	12.097999999999999
SPINT1|6692	4247.3551	SPINT1|6692	2145.7088
SPINT2|10653	7206.3608	SPINT2|10653	4401.7518
SPIRE1|56907	479.25800000000004	SPIRE1|56907	663.9406
SPIRE2|84501	255.8708	SPIRE2|84501	83.2345
SPNS1|83985	774.4389	SPNS1|83985	1244.1482
SPNS2|124976	1054.3925	SPNS2|124976	913.3877
SPNS3|201305	10.9944	SPNS3|201305	27.5835
SPN|6693	410.2928	SPN|6693	511.5052
SPOCD1|90853	50.4745	SPOCD1|90853	792.1798
SPOCK1|6695	57.9707	SPOCK1|6695	751.5304
SPOCK2|9806	1344.8209	SPOCK2|9806	365.8448
SPON1|10418	211.3932	SPON1|10418	980.9093
SPON2|10417	858.5664	SPON2|10417	2569.1403
SPOPL|339745	857.5669	SPOPL|339745	396.8158
SPOP|8405	966.5119	SPOP|8405	1343.8506
SPP1|6696	45359.5934	SPP1|6696	17054.8525
SPPL2A|84888	893.5488	SPPL2A|84888	715.2363
SPPL2B|56928	410.2928	SPPL2B|56928	1083.9846
SPPL3|121665	1646.1687	lowly_expressed	lowly_expressed
SPRED1|161742	1505.2399	SPRED1|161742	1075.274
SPRED2|200734	624.6845	SPRED2|200734	827.99
SPRN|503542	82.4584	SPRN|503542	98.72
SPRR1A|6698	1752.1152	lowly_expressed	lowly_expressed
SPRR1B|6699	1685.149	lowly_expressed	lowly_expressed
SPRR2A|6700	336.3302	lowly_expressed	lowly_expressed
SPRR2D|6703	263.8667	lowly_expressed	lowly_expressed
SPRR2E|6704	209.3943	lowly_expressed	lowly_expressed
SPRR2F|6705	13.9929	SPRR2F|6705	8.7106
SPRR3|6707	3010.4797	lowly_expressed	lowly_expressed
SPRR4|163778	23.4881	lowly_expressed	lowly_expressed
SPRY1|10252	423.2862	SPRY1|10252	1880.0358
SPRY2|10253	187.9051	SPRY2|10253	1576.6169
SPRY3|10251	558.7178	SPRY3|10251	60.4902
SPRY4|81848	343.8264	SPRY4|81848	589.4166
SPRYD3|84926	868.5614	SPRYD3|84926	2037.3104
SPRYD4|283377	290.3534	SPRYD4|283377	323.7436
SPR|6697	731.6305	SPR|6697	704.59
SPSB1|80176	818.0869	SPSB1|80176	1186.0921
SPSB2|84727	134.9319	SPSB2|84727	136.9498
SPSB3|90864	377.3095	SPSB3|90864	1222.3862
SPSB4|92369	9.4952	SPSB4|92369	55.651
SPTA1|6708	6.4967	SPTA1|6708	7.7427
SPTAN1|6709	5237.3551	SPTAN1|6709	9493.5759
SPTBN1|6711	2952.509	SPTBN1|6711	19989.3537
SPTBN2|6712	2577.6983	SPTBN2|6712	519.7319
SPTBN4|57731	19.4902	SPTBN4|57731	72.1043
SPTBN5|51332	53.9727	SPTBN5|51332	150.9836
SPTB|6710	55.9717	SPTB|6710	67.749
SPTLC1|10558	2027.9759	SPTLC1|10558	1300.2976
SPTLC2|9517	1831.0753	SPTLC2|9517	1045.2709
SPTLC3|55304	841.575	SPTLC3|55304	230.8307
SPTY2D1|144108	888.8511	SPTY2D1|144108	558.7699
SQLE|6713	676.1585	SQLE|6713	265.673
SQRDL|58472	2329.8234	SQRDL|58472	1838.9025
SQSTM1|8878	9140.2442	SQSTM1|8878	12157.4342
SR140|23350	1980.0001	SR140|23350	1249.4858
SRA1|10011	526.2343	SRA1|10011	662.9727
SRBD1|55133	372.8117	SRBD1|55133	309.7099
SRCAP|10847	3058.9552	SRCAP|10847	2713.349
SRCIN1|80725	117.9404	SRCIN1|80725	154.8549
SRCRB4D|136853	60.4695	SRCRB4D|136853	76.5806
SRC|6714	1036.4766	SRC|6714	1068.983
SRD5A1|6715	406.2948	SRD5A1|6715	194.0526
SRD5A2|6716	73.4629	lowly_expressed	lowly_expressed
SRD5A3|79644	982.9486	SRD5A3|79644	503.7625
SREBF1|6720	6494.2204	SREBF1|6720	2470.4203
SREBF2|6721	2422.2768	SREBF2|6721	2438.4815
SRFBP1|153443	175.4114	SRFBP1|153443	147.5961
SRF|6722	1576.7038	SRF|6722	1848.0970000000002
SRGAP1|57522	219.889	SRGAP1|57522	314.0652
SRGAP2|23380	803.0944	SRGAP2|23380	972.6826
SRGAP3|9901	185.4064	SRGAP3|9901	220.1844
SRGN|5552	2910.5302	SRGN|5552	3349.7059999999997
SRI|6717	2815.5781	SRI|6717	1670.4977
lowly_expressed	lowly_expressed	SRL|6345	63.3937
SRM|6723	1534.2252	SRM|6723	1587.2632
SRP14|6727	3162.403	SRP14|6727	4521.7644
SRP19|6728	703.4548	SRP19|6728	632.1034
SRP54|6729	1564.7098	SRP54|6729	854.6057
SRP68|6730	2344.3161	SRP68|6730	1983.5951
SRP72|6731	2151.9133	SRP72|6731	1814.7064
SRP9|6726	2325.8255	SRP9|6726	2919.9835
SRPK1|6732	3207.88	SRPK1|6732	542.4762
SRPK2|6733	1519.7325	SRPK2|6733	594.2558
SRPK3|26576	21.3792	SRPK3|26576	24.1429
SRPRB|58477	1819.0814	SRPRB|58477	1112.536
SRPR|6734	6026.4566	SRPR|6734	3414.0676
SRPX2|27286	236.3806	SRPX2|27286	1104.3093
SRPX|8406	173.4124	SRPX|8406	4102.2043
SRRD|402055	212.3927	SRRD|402055	231.3146
SRRM1|10250	1927.5266	SRRM1|10250	1695.1777
SRRM2|23524	8655.1292	SRRM2|23524	8472.0172
SRRM3|222183	45.9768	SRRM3|222183	160.1781
SRRM5|100170229	23.5231	SRRM5|100170229	20.9732
SRRT|51593	2042.9683	SRRT|51593	1890.1982
SRR|63826	456.1996	SRR|63826	317.7914
SRXN1|140809	1162.9127	SRXN1|140809	722.9789999999999
SS18L1|26039	412.2918	SS18L1|26039	248.2518
SS18L2|51188	354.3211	SS18L2|51188	259.866
SS18|6760	1794.094	SS18|6760	1537.9032
SSBP1|6742	1734.1243	SSBP1|6742	1011.3964
SSBP2|23635	208.8945	SSBP2|23635	585.5453
SSBP3|23648	426.7845	SSBP3|23648	682.3296
SSBP4|170463	433.2812	SSBP4|170463	953.8097
SSB|6741	4484.2355	SSB|6741	2417.6293
SSC5D|284297	132.4331	SSC5D|284297	2169.9049
SSFA2|6744	2084.9471	SSFA2|6744	1554.8404
SSH1|54434	1522.2313	SSH1|54434	905.9014
SSH2|85464	618.1878	SSH2|85464	620.3876
SSH3|54961	1241.8729	SSH3|54961	1118.827
SSNA1|8636	1200.3938	SSNA1|8636	1056.885
SSPN|8082	331.8324	SSPN|8082	1516.6106
SSPO|23145	18.9904	SSPO|23145	45.9726
SSR1|6745	3541.2117	SSR1|6745	2896.2714
SSR2|6746	6157.8903	SSR2|6746	6106.124
SSR3|6747	3953.5035	SSR3|6747	3183.7209
SSR4|6748	5998.4708	SSR4|6748	3160.0087
SSRP1|6749	3166.401	SSRP1|6749	3213.2401
SSSCA1|10534	339.8284	SSSCA1|10534	373.5876
lowly_expressed	lowly_expressed	SSTR1|6751	28.0675
SSTR2|6752	58.4705	SSTR2|6752	30.0031
SSTR3|6753	9.995	lowly_expressed	lowly_expressed
SSU72|29101	2502.2364	SSU72|29101	2882.7216
SSX2IP|117178	774.6088	SSX2IP|117178	166.953
ST13|6767	2872.5494	ST13|6767	5786.7357
ST14|6768	11229.8289	ST14|6768	3539.4033
lowly_expressed	lowly_expressed	ST18|9705	9.1945
ST20|400410	34.1128	ST20|400410	50.1053
ST3GAL1|6482	2393.7911	ST3GAL1|6482	1269.3266
ST3GAL2|6483	301.3478	lowly_expressed	lowly_expressed
ST3GAL3|6487	67.4659	ST3GAL3|6487	407.4621
ST3GAL4|6484	774.1091	ST3GAL4|6484	561.3492
ST3GAL5|8869	311.3428	ST3GAL5|8869	890.4159
ST3GAL6|10402	149.9243	ST3GAL6|10402	141.3051
ST5|6764	1197.8951	ST5|6764	1997.1449
ST6GAL1|6480	2412.2818	ST6GAL1|6480	1621.6216
ST6GAL2|84620	13.9929	ST6GAL2|84620	48.3922
ST6GALNAC1|55808	7.4962	ST6GALNAC1|55808	71.6204
ST6GALNAC2|10610	166.9157	ST6GALNAC2|10610	578.7704
ST6GALNAC3|256435	20.4897	ST6GALNAC3|256435	115.6573
ST6GALNAC4|27090	257.37	ST6GALNAC4|27090	538.1209
ST6GALNAC5|81849	234.8814	ST6GALNAC5|81849	90.0094
ST6GALNAC6|30815	622.1858	ST6GALNAC6|30815	3685.5477
ST7L|54879	216.8905	ST7L|54879	277.2871
ST7OT1|93653	50.5445	ST7OT1|93653	52.2829
ST7|7982	658.5824	ST7|7982	539.5049
ST8SIA1|6489	319.3387	ST8SIA1|6489	235.6699
ST8SIA2|8128	26.4866	ST8SIA2|8128	26.6157
ST8SIA4|7903	497.7486	ST8SIA4|7903	244.8644
ST8SIA6|338596	71.9637	lowly_expressed	lowly_expressed
STAB1|23166	3015.9769	STAB1|23166	7102.3301
lowly_expressed	lowly_expressed	STAB2|55576	76.9436
STAC2|342667	6175.3814	STAC2|342667	3416.4872
STAC3|246329	185.9061	STAC3|246329	297.1279
STAC|6769	789.6013	STAC|6769	79.3632
STAG1|10274	764.7338	STAG1|10274	495.7487
STAG2|10735	2076.9511	STAG2|10735	1421.2779999999998
STAG3L1|54441	70.4644	STAG3L1|54441	45.9726
STAG3L2|442582	96.4513	STAG3L2|442582	49.8439
STAG3L3|442578	154.8768	STAG3L3|442578	204.0746
STAG3L4|64940	162.418	STAG3L4|64940	112.7538
STAG3|10734	23.0983	STAG3|10734	78.8502
STAM2|10254	654.6694	STAM2|10254	521.1837
STAMBPL1|57559	150.424	STAMBPL1|57559	126.7875
STAMBP|10617	728.1323	STAMBP|10617	576.8347
STAM|8027	382.8067	STAM|8027	357.1342
STAP1|26228	57.9707	STAP1|26228	8.7106
STAP2|55620	2050.9643	STAP2|55620	425.3672
STARD10|10809	985.5023	STARD10|10809	867.1877
STARD13|90627	619.1873	STARD13|90627	638.7766
STARD3NL|83930	796.0980000000001	STARD3NL|83930	628.6143
STARD3|10948	745.1237	STARD3|10948	1350.1415
STARD4|134429	125.4367	STARD4|134429	30.971
STARD5|80765	50.9743	STARD5|80765	174.6957
STARD7|56910	3547.3886	STARD7|56910	3337.0611
STARD8|9754	184.4069	STARD8|9754	598.6111
lowly_expressed	lowly_expressed	STAR|6770	13.0659
STAT1|6772	37292.6672	STAT1|6772	2737.0611
STAT2|6773	3868.5464	STAT2|6773	2520.2642
STAT3|6774	6825.0533	STAT3|6774	4535.7981
STAT4|6775	176.9107	STAT4|6775	91.4612
STAT5A|6776	1233.8769	STAT5A|6776	4129.7878
STAT5B|6777	1225.3812	STAT5B|6777	3116.4558
STAT6|6778	1946.0173	STAT6|6778	5202.6422
STAU1|6780	3837.562	STAU1|6780	2426.8673
STAU2|27067	806.0929	STAU2|27067	498.4394
STBD1|8987	152.7629	STBD1|8987	1114.9653
STC1|6781	1607.1884	STC1|6781	284.546
STC2|8614	500.7471	STC2|8614	4123.9807
STEAP1|26872	93.9526	STEAP1|26872	504.2464
STEAP2|261729	223.3872	STEAP2|261729	539.0888
STEAP3|55240	2952.0092	STEAP3|55240	1579.0365
STEAP4|79689	2090.9441	STEAP4|79689	2015.05
STIL|6491	879.5558	STIL|6491	73.5561
STIM1|6786	2276.3504	STIM1|6786	1861.6468
STIM2|57620	437.7789	STIM2|57620	483.4378
STIP1|10963	2924.5231	STIP1|10963	2543.4925
STK10|6793	1034.9773	STK10|6793	1872.2931
STK11IP|114790	351.8223	STK11IP|114790	521.6676
STK11|6794	549.2226	STK11|6794	1200.1258
STK16|8576	310.3433	STK16|8576	692.492
STK17A|9263	619.6871	STK17A|9263	474.2433
STK17B|9262	1082.4534	STK17B|9262	738.4645
STK19|8859	531.9913	STK19|8859	484.1975
STK24|8428	4640.6565	STK24|8428	2487.3575
STK25|10494	1578.203	STK25|10494	2198.4563
STK32B|55351	21.9889	STK32B|55351	256.9624
STK32C|282974	59.9697	STK32C|282974	253.7347
lowly_expressed	lowly_expressed	STK33|65975	9.1945
STK35|140901	1622.1808	lowly_expressed	lowly_expressed
STK36|27148	340.3281	STK36|27148	427.3029
STK38L|23012	1110.4392	STK38L|23012	586.997
STK38|11329	2884.0436	STK38|11329	1627.9126
STK39|27347	377.3095	STK39|27347	446.6597
STK3|6788	375.8102	STK3|6788	378.4268
STK40|83931	1479.253	STK40|83931	2099.7363
STK4|6789	1250.3686	STK4|6789	695.8794
STMN1|3925	4446.7544	STMN1|3925	3131.9413
lowly_expressed	lowly_expressed	STMN2|11075	24.1961
STMN3|50861	232.3826	STMN3|50861	1107.2129
STOML1|9399	185.9061	STOML1|9399	440.3687
STOML2|30968	1964.0082	STOML2|30968	1746.9573
STOM|2040	12175.8512	STOM|2040	5979.8205
STON1-GTF2A1L|286749	7.916	lowly_expressed	lowly_expressed
STON1|11037	137.0008	STON1|11037	481.8166
STON2|85439	291.3529	STON2|85439	274.3836
STOX1|219736	54.4725	STOX1|219736	123.884
STOX2|56977	66.9662	STOX2|56977	18.8729
STRA13|201254	685.6537	STRA13|201254	439.8848
STRA6|64220	106.4462	STRA6|64220	40.1655
STRA8|346673	14.4927	lowly_expressed	lowly_expressed
STRADA|92335	479.25800000000004	STRADA|92335	731.6896
STRADB|55437	145.4266	STRADB|55437	420.04400000000004
STRAP|11171	3069.4499	STRAP|11171	2082.3151
STRBP|55342	1236.8754	STRBP|55342	313.0973
lowly_expressed	lowly_expressed	STRC|161497	18.3939
STRN3|29966	560.7168	STRN3|29966	434.5617
STRN4|29888	2303.3368	STRN4|29888	1903.2641
STRN|6801	437.2792	STRN|6801	78.8792
STS|412	924.0334	STS|412	1053.4975
STT3A|3703	5830.0558	STT3A|3703	2573.4956
STT3B|201595	1766.1081	STT3B|201595	842.5077
STUB1|10273	1120.7939999999999	STUB1|10273	2267.0086
STX10|8677	386.8047	STX10|8677	408.4299
STX11|8676	282.8572	STX11|8676	508.1178
STX12|23673	1219.884	STX12|23673	1783.7354
STX16|8675	1473.7558	STX16|8675	1619.6859
STX17|55014	1372.8067	STX17|55014	613.1288
STX18|53407	397.7991	STX18|53407	563.7688
STX19|415117	95.4518	STX19|415117	29.5192
STX1A|6804	122.4382	STX1A|6804	60.4612
STX1B|112755	14.9924	STX1B|112755	81.2988
STX2|2054	154.422	STX2|2054	541.5084
STX3|6809	651.1712	STX3|6809	496.9876
STX4|6810	1046.4715	STX4|6810	1435.3118
STX5|6811	757.6174	STX5|6811	1308.0404
STX6|10228	2124.4022	STX6|10228	979.9753
STX7|8417	994.4978	STX7|8417	1625.0091
STX8|9482	309.8435	STX8|9482	529.8943
STXBP1|6812	207.895	STXBP1|6812	1004.6215
STXBP2|6813	2580.197	STXBP2|6813	1283.3604
STXBP3|6814	964.0132	STXBP3|6814	694.9116
STXBP4|252983	116.9409	STXBP4|252983	56.1349
STXBP5|134957	247.8748	STXBP5|134957	256.8947
lowly_expressed	lowly_expressed	STXBP6|29091	83.7185
STYK1|55359	153.4225	STYK1|55359	25.1639
STYXL1|51657	1149.4195	STYXL1|51657	541.0245
STYX|6815	582.7057	STYX|6815	361.9734
SUB1|10923	2703.6347	SUB1|10923	2870.6235
SUCLA2|8803	834.6485	SUCLA2|8803	919.7513
SUCLG1|8802	1479.253	SUCLG1|8802	2343.1489
SUCLG2|8801	975.0076	SUCLG2|8801	1104.3093
SUCNR1|56670	16.4917	SUCNR1|56670	27.5835
SUDS3|64426	1168.9097	SUDS3|64426	811.5367
SUFU|51684	572.7108	SUFU|51684	790.2441
SUGT1L1|283507	24.5876	SUGT1L1|283507	53.3475
lowly_expressed	lowly_expressed	SUGT1P1|441394	6.291
SUGT1|10910	690.1515	SUGT1|10910	620.8715
SULF1|23213	6040.4496	SULF1|23213	1115.4395
SULF2|55959	2995.987	SULF2|55959	2636.4054
SULT1A1|6817	121.4387	SULT1A1|6817	959.1328
SULT1A2|6799	5.997000000000001	SULT1A2|6799	29.5192
SULT1A3|6818	335.4406	SULT1A3|6818	1184.4129
lowly_expressed	lowly_expressed	SULT1C2|6819	19.3569
lowly_expressed	lowly_expressed	SULT1C3|442038	8.2267
lowly_expressed	lowly_expressed	SULT1C4|27233	21.7765
SULT2B1|6820	373.8112	SULT2B1|6820	88.0737
SULT4A1|25830	12.4937	lowly_expressed	lowly_expressed
SUMF1|285362	947.0218	SUMF1|285362	1540.8067
SUMF2|25870	3226.3707	SUMF2|25870	3711.6795
SUMO1P3|474338	56.4715	SUMO1P3|474338	117.59299999999999
SUMO1|7341	1035.4771	SUMO1|7341	1911.9746
SUMO2|6613	3405.7801	SUMO2|6613	3020.6393
SUMO3|6612	2460.2576	SUMO3|6612	2350.8916
SUN1|23353	2509.7376	SUN1|23353	2557.5262
SUN2|25777	2874.0486	SUN2|25777	6079.5083
SUOX|6821	435.2802	SUOX|6821	734.5931
SUPT16H|11198	4584.6847	SUPT16H|11198	2307.8226
SUPT3H|8464	89.4548	SUPT3H|8464	114.2055
SUPT4H1|6827	1047.4460000000001	SUPT4H1|6827	1264.3567
SUPT5H|6829	3712.6251	SUPT5H|6829	2683.8298
SUPT6H|6830	2291.8426	SUPT6H|6830	2786.4212
SUPT7L|9913	1036.2217	SUPT7L|9913	930.0975
SUPV3L1|6832	482.7562	SUPV3L1|6832	501.8268
SURF1|6834	560.7168	SURF1|6834	999.7822
SURF2|6835	353.3216	SURF2|6835	294.7083
SURF4|6836	7869.5259	SURF4|6836	5984.1758
SURF6|6838	1092.4483	SURF6|6838	932.0332
SUSD1|64420	260.3685	SUSD1|64420	653.2943
SUSD2|56241	181.4084	SUSD2|56241	637.8088
SUSD3|203328	136.4311	SUSD3|203328	207.6024
SUSD4|55061	832.5795	SUSD4|55061	166.4691
SUSD5|26032	178.4099	SUSD5|26032	64.3616
SUV39H1|6839	491.2519	SUV39H1|6839	260.8338
SUV39H2|79723	257.8698	SUV39H2|79723	132.5945
SUV420H1|51111	502.2464	SUV420H1|51111	870.5751
SUV420H2|84787	149.4245	SUV420H2|84787	202.7632
SUZ12P|440423	98.4503	SUZ12P|440423	157.2746
SUZ12|23512	766.6129	SUZ12|23512	511.0213
SV2A|9900	47.476000000000006	SV2A|9900	88.0737
lowly_expressed	lowly_expressed	SV2B|9899	133.5624
SVEP1|79987	151.5984	SVEP1|79987	7207.3217
SVIL|6840	1884.4284	SVIL|6840	2260.9257
SVIP|258010	231.3832	SVIP|258010	133.5624
SVOPL|136306	28.4856	SVOPL|136306	32.9067
SWAP70|23075	1088.9501	SWAP70|23075	1808.4154
SYAP1|94056	1527.2287	SYAP1|94056	718.1398
SYBU|55638	94.95200000000001	SYBU|55638	667.8119
SYCE1L|100130958	33.4831	SYCE1L|100130958	19.8408
lowly_expressed	lowly_expressed	SYCE1|93426	16.2985
SYCE2|256126	9.995	lowly_expressed	lowly_expressed
SYCP2|10388	59.9697	SYCP2|10388	74.5239
SYDE1|85360	303.3468	SYDE1|85360	743.7877
SYDE2|84144	58.9702	SYDE2|84144	40.6494
SYF2|25949	853.5689	SYF2|25949	1399.0176
SYK|6850	938.5260000000001	SYK|6850	1666.1424
SYMPK|8189	1599.6922	SYMPK|8189	1996.6609
SYN1|6853	7.4962	SYN1|6853	13.5498
lowly_expressed	lowly_expressed	SYN2|6854	271.4801
lowly_expressed	lowly_expressed	SYN3|8224	8.2267
SYNCRIP|10492	4234.3616	SYNCRIP|10492	2635.4376
SYNC|81493	44.7374	SYNC|81493	567.253
SYNE1|23345	687.6527	SYNE1|23345	2033.4389999999999
SYNE2|23224	2649.6619	SYNE2|23224	2126.8359
SYNGAP1|8831	171.4134	SYNGAP1|8831	296.1601
SYNGR1|9145	263.0322	SYNGR1|9145	839.58
SYNGR2|9144	4702.1254	SYNGR2|9144	3906.216
SYNGR3|9143	47.476000000000006	SYNGR3|9143	15.0016
SYNJ1|8867	242.3776	SYNJ1|8867	260.3499
SYNJ2BP|55333	704.1444	SYNJ2BP|55333	820.2473
SYNJ2|8871	404.7956	SYNJ2|8871	285.5138
SYNM|23336	120.9389	SYNM|23336	8617.6777
lowly_expressed	lowly_expressed	SYNPO2L|79933	26.1318
SYNPO2|171024	161.4185	SYNPO2|171024	3737.8112
SYNPO|11346	843.0742	SYNPO|11346	5668.6588
SYNRG|11276	955.0177	SYNRG|11276	753.4661
SYPL1|6856	5311.8175	SYPL1|6856	2351.3755
SYPL2|284612	9.995	SYPL2|284612	41.1333
SYP|6855	19.9899	SYP|6855	60.4902
SYS1-DBNDD2|767557	6.9265	SYS1-DBNDD2|767557	13.8934
SYS1|90196	935.3976	SYS1|90196	1115.9864
SYT11|23208	373.8112	SYT11|23208	466.5005
SYT12|91683	1770.6058	SYT12|91683	541.0245
lowly_expressed	lowly_expressed	SYT13|57586	13.5498
SYT15|83849	34.9823	SYT15|83849	157.2746
SYT17|51760	118.4402	SYT17|51760	63.3937
SYT1|6857	23.4881	SYT1|6857	44.5208
SYT2|127833	5.4972	SYT2|127833	19.3569
SYT3|84258	9.4952	lowly_expressed	lowly_expressed
SYT6|148281	11.4942	SYT6|148281	11.1302
