gene_id	TCGA-BH-A1F6-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F6-11B-94R-A13Q-07
lowly_expressed	lowly_expressed	ST6GALNAC1|55808	50.4103
ST6GALNAC2|10610	350.3065	ST6GALNAC2|10610	664.7128
ST6GALNAC3|256435	26.8741	ST6GALNAC3|256435	247.6553
ST6GALNAC4|27090	327.6756	ST6GALNAC4|27090	223.0363
ST6GALNAC5|81849	543.6115	ST6GALNAC5|81849	350.8206
ST6GALNAC6|30815	1176.3319	ST6GALNAC6|30815	1250.8792
ST7L|54879	90.0519	ST7L|54879	447.5381
ST7OT1|93653	35.6954	ST7OT1|93653	50.1055
ST7|7982	598.9109	ST7|7982	700.1553
ST8SIA1|6489	173.9745	ST8SIA1|6489	231.5358
lowly_expressed	lowly_expressed	ST8SIA2|8128	27.5498
ST8SIA4|7903	342.2914	ST8SIA4|7903	416.4713
ST8SIA6|338596	10.8439	ST8SIA6|338596	81.4771
STAB1|23166	967.0156	STAB1|23166	2226.439
lowly_expressed	lowly_expressed	STAB2|55576	123.38799999999999
STAC2|342667	3900.5186	STAC2|342667	1164.1266
STAC3|246329	83.5314	STAC3|246329	27.2567
STAC|6769	378.595	STAC|6769	121.9226
STAG1|10274	861.7492	STAG1|10274	1342.0926
STAG2|10735	2685.0542	STAG2|10735	3685.8148
STAG3L1|54441	96.6525	STAG3L1|54441	127.7843
STAG3L2|442582	25.4597	STAG3L2|442582	38.1008
STAG3L3|442578	93.17299999999999	STAG3L3|442578	139.9033
STAG3L4|64940	95.7096	STAG3L4|64940	129.8359
STAG3|10734	16.8553	STAG3|10734	16.4771
STAM2|10254	544.0830000000001	STAM2|10254	1405.6272
STAMBPL1|57559	69.7784	STAMBPL1|57559	201.3482
STAMBP|10617	635.5493	STAMBP|10617	686.4009
STAM|8027	903.3475	STAM|8027	689.9179
STAP1|26228	16.9731	STAP1|26228	6.7409
STAP2|55620	745.8746	STAP2|55620	142.7315
STARD10|10809	808.5809	STARD10|10809	517.2919
STARD13|90627	209.8067	STARD13|90627	1106.6823
STARD3NL|83930	658.1801	STARD3NL|83930	770.8089
STARD3|10948	506.8364	STARD3|10948	425.5569
STARD4|134429	49.0335	STARD4|134429	82.0633
STARD5|80765	159.8303	STARD5|80765	136.2837
STARD7|56910	3282.8336	STARD7|56910	3710.3107
STARD8|9754	143.3286	STARD8|9754	480.0703
lowly_expressed	lowly_expressed	STAR|6770	11.1372
STAT1|6772	7932.579000000001	STAT1|6772	4100.8206
STAT2|6773	2450.2593	STAT2|6773	2271.9812
STAT3|6774	6002.8289	STAT3|6774	7297.4795
STAT4|6775	77.7935	STAT4|6775	72.6846
STAT5A|6776	1066.0066	STAT5A|6776	1637.7491
STAT5B|6777	1320.6035	STAT5B|6777	3185.5217
STAT6|6778	1391.7963	STAT6|6778	2783.7046
STAU1|6780	4605.8463	STAU1|6780	2771.1020000000003
STAU2|27067	1039.1325	STAU2|27067	1208.6753
STBD1|8987	278.4441	STBD1|8987	1455.6243
STC1|6781	230.0802	STC1|6781	1648.8863
STC2|8614	2578.9722	STC2|8614	4807.1512
STEAP1|26872	111.2683	STEAP1|26872	674.9707
STEAP2|261729	218.2933	STEAP2|261729	1923.7984
STEAP3|55240	665.7237	STEAP3|55240	1229.1911
STEAP4|79689	185.29	STEAP4|79689	4366.354
STIL|6491	669.0239999999999	STIL|6491	97.3036
STIM1|6786	6398.8685	STIM1|6786	2026.6706
STIM2|57620	251.768	STIM2|57620	915.2989
STIP1|10963	4695.8982	STIP1|10963	1366.354
STK10|6793	1289.9576	STK10|6793	609.0269999999999
STK11IP|114790	280.0566	STK11IP|114790	203.1067
STK11|6794	1066.9496	STK11|6794	299.8242
STK16|8576	556.8128	STK16|8576	370.7503
STK17A|9263	403.5832	STK17A|9263	1100.8206
STK17B|9262	909.4767	STK17B|9262	1680.2462
STK19|8859	419.3494	STK19|8859	247.8458
STK24|8428	3276.2848	STK24|8428	2327.6671
STK25|10494	1718.529	STK25|10494	836.1665
STK31|56164	141.4427	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	STK32A|202374	60.9613
STK32B|55351	14.6157	STK32B|55351	229.1911
STK32C|282974	313.0599	STK32C|282974	22.8605
lowly_expressed	lowly_expressed	STK33|65975	17.585
STK35|140901	1896.2753	STK35|140901	1391.2661
STK36|27148	151.3437	STK36|27148	570.34
STK38L|23012	834.512	STK38L|23012	2016.9988
STK38|11329	2010.8439	STK38|11329	1775.7913
STK39|27347	156.5299	STK39|27347	822.9777
STK3|6788	721.3579	STK3|6788	679.9531
STK40|83931	3057.0486	STK40|83931	1540.7386
STK4|6789	1182.4611	STK4|6789	1219.5193
lowly_expressed	lowly_expressed	STL|7955	11.4302
STMN1|3925	6135.785	STMN1|3925	1158.2649
STMN2|11075	40.0754	STMN2|11075	177.0223
STMN3|50861	1393.2107	STMN3|50861	380.42199999999997
STOML1|9399	366.8081	STOML1|9399	108.4408
STOML2|30968	6225.3654	STOML2|30968	834.1149
STOM|2040	5044.7902	STOM|2040	12820.9261
STON1-GTF2A1L|286749	5.9453	STON1-GTF2A1L|286749	119.7685
STON1|11037	202.9797	STON1|11037	1356.3716
STON2|85439	63.6492	STON2|85439	543.9625
STOX1|219736	24.9882	STOX1|219736	247.9484
STOX2|56977	45.7331	STOX2|56977	88.8042
STRA13|201254	562.4705	STRA13|201254	96.1313
STRA6|64220	189.5332	STRA6|64220	49.8242
STRADA|92335	334.2763	STRADA|92335	609.9062
STRADB|55437	278.1707	STRADB|55437	594.9590000000001
STRAP|11171	3448.3734	STRAP|11171	2778.4291
STRBP|55342	1217.3503	STRBP|55342	519.3435
lowly_expressed	lowly_expressed	STRC|161497	10.5598
STRN3|29966	427.6285	STRN3|29966	1231.8288
STRN4|29888	1623.7624	STRN4|29888	858.1477
STRN|6801	672.3244	STRN|6801	672.0399
STS|412	534.6535	STS|412	2722.4502
STT3A|3703	4664.3093	STT3A|3703	3370.1641
STT3B|201595	1952.381	STT3B|201595	2757.3271
STUB1|10273	1288.6469	STUB1|10273	419.4021
STX10|8677	435.1721	STX10|8677	69.1676
STX11|8676	165.0165	STX11|8676	911.7819
STX12|23673	2132.0132	STX12|23673	2655.6272
STX16|8675	1566.2423	STX16|8675	1796.6002
STX17|55014	807.1664	STX17|55014	1358.7339
STX18|53407	348.4206	STX18|53407	412.075
STX19|415117	10.8439	STX19|415117	14.068
STX1A|6804	152.6638	STX1A|6804	22.2743
STX1B|112755	15.5587	STX1B|112755	64.7714
STX2|2054	205.0919	STX2|2054	540.1524
STX3|6809	1135.3135	STX3|6809	823.857
STX4|6810	569.0712	STX4|6810	259.0856
STX5|6811	1146.6289	STX5|6811	829.1325
STX6|10228	2003.819	STX6|10228	1307.0135
STX7|8417	1407.8265	STX7|8417	2754.9824
STX8|9482	165.9595	STX8|9482	368.9918
STXBP1|6812	644.9788	STXBP1|6812	1360.7855
STXBP2|6813	1514.8515	STXBP2|6813	282.8253
STXBP3|6814	470.5328	STXBP3|6814	1376.0258
STXBP4|252983	30.1744	STXBP4|252983	207.5029
STXBP5|134957	455.4267	STXBP5|134957	1010.6917
STXBP6|29091	5.1862	STXBP6|29091	38.3939
STYK1|55359	31.1174	STYK1|55359	76.2016
STYXL1|51657	581.3296	STYXL1|51657	276.6706
STYX|6815	577.0863	STYX|6815	813.5991
SUB1|10923	5286.1858	SUB1|10923	5266.7057
SUCLA2|8803	618.6752	SUCLA2|8803	1511.8406
SUCLG1|8802	1962.7534	SUCLG1|8802	2050.4103
SUCLG2|8801	1779.8208	SUCLG2|8801	1485.932
SUCNR1|56670	7.0721	SUCNR1|56670	43.0832
SUDS3|64426	1107.4965	SUDS3|64426	1354.9238
SUFU|51684	492.6921	SUFU|51684	595.5451
SUGT1L1|283507	12.0368	SUGT1L1|283507	62.7315
lowly_expressed	lowly_expressed	SUGT1P1|441394	9.3787
SUGT1|10910	512.9656	SUGT1|10910	509.0856
SULF1|23213	4258.8402	SULF1|23213	3837.6319
SULF2|55959	1855.7284	SULF2|55959	3840.2696
SULT1A1|6817	251.2966	SULT1A1|6817	798.3587
lowly_expressed	lowly_expressed	SULT1A2|6799	58.0305
SULT1A3|6818	320.495	SULT1A3|6818	524.5574
lowly_expressed	lowly_expressed	SULT1B1|27284	5.8617
lowly_expressed	lowly_expressed	SULT1C3|442038	6.7409
SULT1C4|27233	5.6577	SULT1C4|27233	71.8054
lowly_expressed	lowly_expressed	SULT1E1|6783	6.4478
SULT2B1|6820	30.1744	SULT2B1|6820	96.7175
SULT4A1|25830	203.206	lowly_expressed	lowly_expressed
SUMF1|285362	870.8157	SUMF1|285362	1111.6647
SUMF2|25870	5694.4837	SUMF2|25870	2251.4654
SUMO1P3|474338	117.3975	SUMO1P3|474338	160.9027
SUMO1|7341	1662.8949	SUMO1|7341	1997.9484
SUMO2|6613	2173.9745	SUMO2|6613	2672.6259999999997
SUMO3|6612	3152.7581	SUMO3|6612	1872.2157
SUN1|23353	3706.2706	SUN1|23353	3444.6073
SUN2|25777	3079.6794	SUN2|25777	2065.6506
SUOX|6821	389.4389	SUOX|6821	716.5885
SUPT16H|11198	3140.9712	SUPT16H|11198	2833.2356
SUPT3H|8464	73.5502	SUPT3H|8464	122.8019
SUPT4H1|6827	966.5064	SUPT4H1|6827	1124.4959
SUPT5H|6829	8798.6799	SUPT5H|6829	1101.6999
SUPT6H|6830	1967.4682	SUPT6H|6830	2185.2286
SUPT7L|9913	784.0641	SUPT7L|9913	1276.0844
SUPV3L1|6832	817.5389	SUPV3L1|6832	614.8886
SURF1|6834	586.0443	SURF1|6834	513.1887
SURF2|6835	174.446	SURF2|6835	43.9625
SURF4|6836	9096.181	SURF4|6836	5379.8359
SURF6|6838	594.0594	SURF6|6838	203.3998
SUSD1|64420	339.4625	SUSD1|64420	433.4701
SUSD2|56241	674.2103	SUSD2|56241	444.9004
SUSD3|203328	171.6172	SUSD3|203328	151.8171
SUSD4|55061	557.7558	SUSD4|55061	130.422
SUSD5|26032	8.958	SUSD5|26032	135.9906
SUV39H1|6839	487.5059	SUV39H1|6839	117.2333
SUV39H2|79723	636.9637	SUV39H2|79723	148.8863
SUV420H1|51111	968.4111	SUV420H1|51111	1486.8113
SUV420H2|84787	156.5299	SUV420H2|84787	46.3072
SUZ12P|440423	90.9948	SUZ12P|440423	160.9027
SUZ12|23512	1041.9613	SUZ12|23512	1242.6729
SV2A|9900	26.4026	SV2A|9900	106.9754
SV2B|9899	74.0217	SV2B|9899	293.0832
lowly_expressed	lowly_expressed	SV2C|22987	5.5686
SVEP1|79987	234.7289	SVEP1|79987	7551.6266
SVIL|6840	4928.5337	SVIL|6840	3640.6887
SVIP|258010	566.2423	SVIP|258010	288.9801
SVOPL|136306	21.2164	SVOPL|136306	19.3435
SWAP70|23075	1954.2669	SWAP70|23075	3064.4783
SYAP1|94056	1106.5535	SYAP1|94056	1193.4349
SYBU|55638	132.0132	SYBU|55638	552.1688
SYCE1L|100130958	10.8439	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SYCE1|93426	23.8951
SYCE2|256126	6.1292	lowly_expressed	lowly_expressed
SYCP2L|221711	53.7482	SYCP2L|221711	12.626
SYCP2|10388	59.4059	SYCP2|10388	247.3623
SYDE1|85360	175.389	SYDE1|85360	324.4431
SYDE2|84144	169.2598	SYDE2|84144	293.3763
SYF2|25949	957.0957	SYF2|25949	986.2251
SYK|6850	1109.3824	SYK|6850	801.2896
SYMPK|8189	1405.9406	SYMPK|8189	851.993
SYN1|6853	23.1023	SYN1|6853	19.6366
SYN2|6854	77.7935	SYN2|6854	206.3306
lowly_expressed	lowly_expressed	SYN3|8224	28.136
SYNCRIP|10492	7037.2466	SYNCRIP|10492	5140.68
SYNC|81493	49.7595	SYNC|81493	317.9484
SYNE1|23345	437.05800000000005	SYNE1|23345	3405.3341
SYNE2|23224	1809.0523	SYNE2|23224	5176.4361
SYNGAP1|8831	266.3838	SYNGAP1|8831	308.3236
SYNGR1|9145	484.7242	SYNGR1|9145	427.7696
SYNGR2|9144	4669.967000000001	SYNGR2|9144	1918.8159
SYNGR3|9143	17.4446	lowly_expressed	lowly_expressed
SYNJ1|8867	272.513	SYNJ1|8867	773.4467
SYNJ2BP|55333	237.6238	SYNJ2BP|55333	2066.5299
SYNJ2|8871	456.3885	SYNJ2|8871	813.306
SYNM|23336	2214.9929	SYNM|23336	11845.5451
lowly_expressed	lowly_expressed	SYNPO2L|79933	28.7222
SYNPO2|171024	281.471	SYNPO2|171024	8981.2427
SYNPO|11346	892.0321	SYNPO|11346	7707.795999999999
SYNRG|11276	805.752	SYNRG|11276	1700.7620000000002
SYPL1|6856	6222.0651	SYPL1|6856	3906.5064
SYPL2|284612	36.3036	SYPL2|284612	84.7011
SYP|6855	44.7902	SYP|6855	24.3259
SYS1-DBNDD2|767557	57.6332	SYS1-DBNDD2|767557	22.714000000000002
SYS1|90196	713.2343	SYS1|90196	981.7878
SYT11|23208	258.3687	SYT11|23208	728.6049
SYT12|91683	513.9085	SYT12|91683	107.5615
lowly_expressed	lowly_expressed	SYT13|57586	11.4302
SYT15|83849	34.4177	SYT15|83849	356.3892
SYT17|51760	27.3456	SYT17|51760	103.7515
SYT1|6857	8.958	SYT1|6857	166.4713
SYT2|127833	5.6577	SYT2|127833	21.101999999999997
SYT3|84258	12.2584	SYT3|84258	5.8617
lowly_expressed	lowly_expressed	SYT6|148281	16.9988
SYT7|9066	1660.066	SYT7|9066	510.8441
SYT8|90019	5.6577	SYT8|90019	146.5416
lowly_expressed	lowly_expressed	SYT9|143425	46.6002
SYTL1|84958	398.8685	SYTL1|84958	210.4338
SYTL2|54843	218.7647	SYTL2|54843	1555.6858
SYTL3|94120	482.3197	SYTL3|94120	199.8828
SYTL4|94121	146.6289	SYTL4|94121	804.5135
lowly_expressed	lowly_expressed	SYTL5|94122	91.44200000000001
SYVN1|84447	2420.5563	SYVN1|84447	1780.7737
TAB1|10454	669.4484	TAB1|10454	332.7814
TAB2|23118	1927.8642	TAB2|23118	3463.9508
TAB3|257397	595.9453	TAB3|257397	1222.4502
lowly_expressed	lowly_expressed	TAC1|6863	39.2732
TACC1|6867	862.8006	TACC1|6867	9648.8863
TACC2|10579	1852.8996	TACC2|10579	1129.5428
TACC3|10460	1068.8355	TACC3|10460	77.6671
TACO1|51204	362.0934	TACO1|51204	206.9168
TACR1|6869	24.0453	TACR1|6869	999.4138
TACR2|6865	11.7869	TACR2|6865	9.0856
TACSTD2|4070	15485.1485	TACSTD2|4070	5893.6108
TADA1|117143	199.4342	TADA1|117143	310.9613
TADA2A|6871	159.8303	TADA2A|6871	211.0199
TADA2B|93624	531.8246	TADA2B|93624	826.2016
TADA3|10474	1222.0085	TADA3|10474	836.8904
TAF10|6881	963.2249	TAF10|6881	585.2872
TAF11|6882	658.6516	TAF11|6882	511.7233
TAF12|6883	454.5026	TAF12|6883	347.0106
TAF13|6884	149.9293	TAF13|6884	256.7409
TAF15|8148	1031.5889	TAF15|8148	1065.9437
TAF1A|9015	63.6492	TAF1A|9015	92.0281
TAF1B|9014	315.8887	TAF1B|9014	349.6483
TAF1C|9013	639.3211	TAF1C|9013	489.449
TAF1D|79101	934.1254	TAF1D|79101	616.7907
TAF1L|138474	28.76	TAF1L|138474	44.5487
TAF1|6872	1031.5889	TAF1|6872	1521.102
TAF2|6873	1337.1051	TAF2|6873	963.9508
TAF3|83860	206.0349	TAF3|83860	243.2591
TAF4B|6875	467.7039	TAF4B|6875	237.9836
TAF4|6874	696.3696	TAF4|6874	319.7538
TAF5L|27097	1059.8774	TAF5L|27097	686.1079
TAF5|6877	150.8722	TAF5|6877	99.3552
TAF6L|10629	209.3352	TAF6L|10629	98.7691
TAF6|6878	2125.884	TAF6|6878	676.143
TAF7L|54457	8.958	TAF7L|54457	5.2755
TAF7|6879	1293.7294	TAF7|6879	2425.5569
TAF8|129685	532.2961	TAF8|129685	519.3435
TAF9B|51616	404.0547	TAF9B|51616	1073.857
TAF9|6880	897.6898	TAF9|6880	1198.1243
TAGAP|117289	443.1872	TAGAP|117289	209.8476
TAGLN2|8407	14498.8213	TAGLN2|8407	7841.7351
TAGLN|6876	4548.7977	TAGLN|6876	14709.027
TAL1|6886	29.703000000000003	TAL1|6886	296.8933
TALDO1|6888	6579.4437	TALDO1|6888	1941.3834
TANC1|85461	462.0462	TANC1|85461	2040.1524
TANC2|26115	381.8953	TANC2|26115	1275.7913
TANK|10010	1358.3215	TANK|10010	2277.5498
TAOK1|57551	247.5248	TAOK1|57551	1251.1723
TAOK2|9344	965.1108	TAOK2|9344	769.9297
TAOK3|51347	1073.0787	TAOK3|51347	1099.9414
TAP1|6890	4164.0736	TAP1|6890	844.0797
TAP2|6891	2912.1546	TAP2|6891	1113.1301
TAPBPL|55080	461.1033	TAPBPL|55080	379.5516
TAPBP|6892	6371.9943	TAPBP|6892	3162.3681
TAPT1|202018	405.4691	TAPT1|202018	979.1911
TARBP1|6894	2891.5606	TARBP1|6894	837.6319
TARBP2|6895	241.3956	TARBP2|6895	156.7995
TARDBP|23435	3349.835	TARDBP|23435	3097.5967
TARP|445347	16.9731	TARP|445347	10.8441
TARS2|80222	835.9264	TARS2|80222	289.2732
TARSL2|123283	278.6421	TARSL2|123283	343.2005
TARS|6897	3990.099	TARS|6897	1569.1676
TAS1R3|83756	10.8439	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TAS2R14|50840	16.7468
TAS2R20|259295	9.901	TAS2R20|259295	30.1876
lowly_expressed	lowly_expressed	TAS2R31|259290	7.034
lowly_expressed	lowly_expressed	TAS2R4|50832	7.6202
lowly_expressed	lowly_expressed	TAS2R5|54429	17.8781
TASP1|55617	197.5483	TASP1|55617	240.3283
TATDN1|83940	798.6799	TATDN1|83940	417.9367
TATDN2|9797	1501.6502	TATDN2|9797	1171.4537
TATDN3|128387	298.4441	TATDN3|128387	438.7456
lowly_expressed	lowly_expressed	TAT|6898	838.5111
TAX1BP1|8887	4911.3626	TAX1BP1|8887	3828.5463
TAX1BP3|30851	3148.3734	TAX1BP3|30851	1780.8968
TAZ|6901	506.3649	TAZ|6901	228.3118
TBC1D10A|83874	337.256	TBC1D10A|83874	267.6876
TBC1D10B|26000	1269.2126	TBC1D10B|26000	643.0246
TBC1D10C|374403	96.181	TBC1D10C|374403	14.6542
TBC1D12|23232	320.6035	TBC1D12|23232	718.347
TBC1D13|54662	895.3324	TBC1D13|54662	1030.4807
TBC1D14|57533	1628.0057	TBC1D14|57533	1953.6928
TBC1D15|64786	2114.5686	TBC1D15|64786	1815.0645
TBC1D16|125058	407.355	TBC1D16|125058	460.7268
TBC1D17|79735	527.8501	TBC1D17|79735	755.2139999999999
TBC1D19|55296	50.9194	TBC1D19|55296	172.62599999999998
TBC1D1|23216	2113.1542	TBC1D1|23216	1269.6366
TBC1D20|128637	1364.9222	TBC1D20|128637	1719.2263
TBC1D22A|25771	370.5799	TBC1D22A|25771	282.2392
TBC1D22B|55633	607.9114	TBC1D22B|55633	430.7825
TBC1D23|55773	1138.1424	TBC1D23|55773	1339.6835
TBC1D24|57465	515.7237	TBC1D24|57465	221.864
TBC1D25|4943	604.4319	TBC1D25|4943	436.4009
TBC1D2B|23102	1150.4008	TBC1D2B|23102	2275.2052
TBC1D2|55357	485.1485	TBC1D2|55357	277.5498
TBC1D3B|414059	81.5653	TBC1D3B|414059	62.4267
TBC1D3C|414060	18.3876	TBC1D3C|414060	23.1536
TBC1D3|729873	148.8025	TBC1D3|729873	231.8113
TBC1D4|9882	1155.587	TBC1D4|9882	2835.8734
TBC1D5|9779	1258.8402	TBC1D5|9779	2483.2943
TBC1D7|51256	534.6629	TBC1D7|51256	187.5733
TBC1D8B|54885	380.4809	TBC1D8B|54885	495.0176
TBC1D8|11138	311.17400000000004	TBC1D8|11138	676.7292
TBC1D9B|23061	4439.8868	TBC1D9B|23061	2902.6964
TBC1D9|23158	726.0726	TBC1D9|23158	3798.3587
TBCA|6902	1297.9727	TBCA|6902	927.0223
TBCB|1155	3837.6096	TBCB|1155	373.8892
TBCCD1|55171	162.1876	TBCCD1|55171	346.7175
TBCC|6903	552.5695	TBCC|6903	257.9132
TBCD|6904	1387.3409	TBCD|6904	912.6436
TBCEL|219899	340.4055	TBCEL|219899	652.4033
TBCE|6905	421.9472	TBCE|6905	303.8218
TBCK|93627	230.5516	TBCK|93627	798.6166
TBK1|29110	742.5743	TBK1|29110	939.3318
TBKBP1|9755	197.5483	TBKBP1|9755	181.4185
TBL1XR1|79718	3464.4036	TBL1XR1|79718	3695.7796
TBL1X|6907	2049.505	TBL1X|6907	1086.4596
TBL2|26608	2630.363	TBL2|26608	554.8066
TBL3|10607	1380.9524	TBL3|10607	283.9977
TBPL1|9519	236.2093	TBPL1|9519	258.2063
TBP|6908	340.4055	TBP|6908	279.0152
TBRG1|84897	559.2786	TBRG1|84897	1212.0955
TBRG4|9238	2729.3729	TBRG4|9238	414.7128
TBX15|6913	78.7364	TBX15|6913	756.7409
TBX18|9096	190.4762	TBX18|9096	369.57800000000003
TBX19|9095	101.8388	TBX19|9095	88.8042
TBX1|6899	34.4177	TBX1|6899	63.8921
TBX21|30009	35.8322	TBX21|30009	18.7573
TBX2|6909	76.3791	TBX2|6909	148.3001
TBX3|6926	354.5497	TBX3|6926	1392.4385
TBX4|9496	20.7449	lowly_expressed	lowly_expressed
TBX5|6910	40.5469	TBX5|6910	113.7163
TBX6|6911	16.5017	TBX6|6911	10.550999999999998
TBXA2R|6915	50.9194	TBXA2R|6915	38.687
TBXAS1|6916	286.1858	TBXAS1|6916	351.6999
TC2N|123036	1510.1367	TC2N|123036	2835.5803
TCAM1P|146771	69.7784	lowly_expressed	lowly_expressed
TCEA1|6917	1601.1315	TCEA1|6917	1691.3834
TCEA2|6919	231.0231	TCEA2|6919	143.6108
TCEA3|6920	1436.115	TCEA3|6920	286.9285
TCEAL1|9338	201.3201	TCEAL1|9338	437.8664
lowly_expressed	lowly_expressed	TCEAL2|140597	27.2567
TCEAL3|85012	184.8185	TCEAL3|85012	169.6952
TCEAL4|79921	1186.2329	TCEAL4|79921	1243.5522
lowly_expressed	lowly_expressed	TCEAL5|340543	26.6706
lowly_expressed	lowly_expressed	TCEAL6|158931	8.2063
TCEAL7|56849	17.9161	TCEAL7|56849	218.9332
TCEAL8|90843	1060.8204	TCEAL8|90843	1016.1196
TCEANC|170082	40.5469	TCEANC|170082	86.1665
TCEB1|6921	934.9364	TCEB1|6921	545.721
TCEB2|6923	2647.3362	TCEB2|6923	655.0409999999999
TCEB3|6924	1921.8339999999998	TCEB3|6924	1452.1512
TCERG1|10915	994.8138	TCERG1|10915	1133.0598
TCF12|6938	1247.0533	TCF12|6938	2752.6377
TCF15|6939	28.76	TCF15|6939	16.1196
TCF19|6941	763.3192	TCF19|6941	208.0891
TCF20|6942	1631.7775	TCF20|6942	1021.6882
lowly_expressed	lowly_expressed	TCF21|6943	9.0856
TCF25|22980	1950.0236	TCF25|22980	1159.4373
TCF3|6929	3078.7364	TCF3|6929	537.5147
TCF4|6925	762.3762	TCF4|6925	4979.4842
TCF7L1|83439	2053.2768	TCF7L1|83439	1467.4678
TCF7L2|6934	446.4875	TCF7L2|6934	1898.007
TCF7|6932	169.7313	TCF7|6932	540.7386
TCFL5|10732	412.5413	TCFL5|10732	344.959
TCHH|7062	14.6157	TCHH|7062	9.3787
TCHP|84260	193.7765	TCHP|84260	255.2755
TCIRG1|10312	762.3762	TCIRG1|10312	521.9812
TCL1A|8115	28.76	lowly_expressed	lowly_expressed
TCN1|6947	17.9161	TCN1|6947	1305.6858
TCN2|6948	1343.2343	TCN2|6948	1622.2157
TCOF1|6949	1436.115	lowly_expressed	lowly_expressed
TCP10L|140290	32.2395	TCP10L|140290	21.7614
TCP11L1|55346	310.8015	TCP11L1|55346	354.9707
TCP11L2|255394	77.322	TCP11L2|255394	609.32
TCP1|6950	6192.8006	TCP1|6950	3308.0275
TCTA|6988	1024.5167	TCTA|6988	1006.1547
TCTE3|6991	27.8171	TCTE3|6991	36.6354
TCTEX1D1|200132	15.5587	TCTEX1D1|200132	55.3927
TCTEX1D2|255758	52.3338	TCTEX1D2|255758	60.3751
TCTEX1D4|343521	6.1292	TCTEX1D4|343521	7.9132
TCTN1|79600	260.1084	TCTN1|79600	762.0164
TCTN2|79867	131.5417	TCTN2|79867	446.6589
TCTN3|26123	866.5724	TCTN3|26123	1663.5404
lowly_expressed	lowly_expressed	TDGF1|6997	11.7233
TDG|6996	404.9976	TDG|6996	497.9484
TDO2|6999	57.0486	TDO2|6999	12.0164
TDP1|55775	457.3314	TDP1|55775	390.973
TDP2|51567	673.7388	TDP2|51567	877.4912
lowly_expressed	lowly_expressed	TDRD10|126668	69.7538
lowly_expressed	lowly_expressed	TDRD1|56165	21.9812
TDRD3|81550	217.8218	TDRD3|81550	541.6178
TDRD5|163589	327.2041	TDRD5|163589	81.1841
TDRD6|221400	7.5436	TDRD6|221400	50.1172
TDRD7|23424	562.942	TDRD7|23424	512.8957
TDRD9|122402	10.3725	TDRD9|122402	77.374
TDRKH|11022	546.4404	TDRKH|11022	248.5346
TEAD1|7003	1603.0174	TEAD1|7003	5192.2626
TEAD2|8463	987.2702	TEAD2|8463	668.8159
TEAD3|7005	944.3659	TEAD3|7005	583.8218
TEAD4|7004	662.8949	TEAD4|7004	108.1477
TECPR1|25851	272.0415	TECPR1|25851	92.6143
TECPR2|9895	384.2527	TECPR2|9895	862.2509
TECR|9524	1589.3446	TECR|9524	1283.1184
TECTA|7007	33.4748	TECTA|7007	24.3259
TEC|7006	53.7482	TEC|7006	66.5299
TEF|7008	102.7817	TEF|7008	594.6659
TEKT3|64518	13.6728	TEKT3|64518	19.6366
TEK|7010	119.7548	TEK|7010	1337.6319
TELO2|9894	810.4668	TELO2|9894	136.5768
TENC1|23371	378.595	TENC1|23371	3537.8077
TEP1|7011	582.744	TEP1|7011	1002.9308
TEPP|374739	10.3725	TEPP|374739	9.3787
TERF1|7013	506.3649	TERF1|7013	749.7069
TERF2IP|54386	1057.0486	TERF2IP|54386	1539.2732
TERF2|7014	615.7473	TERF2|7014	597.5967
TERT|7015	5.1862	lowly_expressed	lowly_expressed
TESC|54997	9.901	TESC|54997	47.7726
TESK1|7016	1520.9807	TESK1|7016	945.1934
TESK2|10420	208.8637	TESK2|10420	197.8312
TES|26136	2582.2395	TES|26136	2596.3365
TET1|80312	72.6073	TET1|80312	114.3025
TET2|54790	350.7779	TET2|54790	1241.7937
TET3|200424	1306.4592	TET3|200424	569.7538
TEX10|54881	848.6563	TEX10|54881	475.6741
TEX11|56159	6.6007	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TEX14|56155	7.6202
TEX15|56154	22.1594	lowly_expressed	lowly_expressed
TEX261|113419	3337.5766	TEX261|113419	3008.7925
TEX264|51368	903.3475	TEX264|51368	493.2591
TEX2|55852	1088.6374	TEX2|55852	2764.9472
TEX9|374618	20.2735	TEX9|374618	110.7855
TFAM|7019	3368.2225	TFAM|7019	689.9179
TFAP2A|7020	1714.2857	TFAP2A|7020	771.6882
TFAP2B|7021	25.4597	TFAP2B|7021	457.2098
TFAP2C|7022	2917.4917	TFAP2C|7022	1509.3787
TFAP2E|339488	12.2584	TFAP2E|339488	8.2063
TFAP4|7023	339.934	TFAP4|7023	66.2368
TFB1M|51106	183.4041	TFB1M|51106	169.4021
TFB2M|64216	763.7907	TFB2M|64216	368.6987
TFCP2L1|29842	1981.141	TFCP2L1|29842	558.9097
TFCP2|7024	475.719	TFCP2|7024	616.6471
TFDP1|7027	1990.5705	TFDP1|7027	1375.7327
TFDP2|7029	500.7072	TFDP2|7029	504.6893
TFE3|7030	1329.5615	TFE3|7030	1922.3329
