gene_id	TCGA-BH-A0E0-01A-11R-A056-07	gene_id	TCGA-BH-A0E0-11A-13R-A089-07
SLC23A3|151295	6.9104	SLC23A3|151295	7.5388
SLC24A1|9187	195.003	SLC24A1|9187	381.8182
SLC24A3|57419	518.5862	SLC24A3|57419	546.7849
SLC24A5|283652	18.9884	SLC24A5|283652	9.7472
SLC24A6|80024	568.5558	SLC24A6|80024	678.9357
SLC25A10|1468	782.4497	SLC25A10|1468	1095.3437
SLC25A11|8402	1619.7441	SLC25A11|8402	1194.235
SLC25A12|8604	271.1761	SLC25A12|8604	692.6829
SLC25A13|10165	1014.0158	SLC25A13|10165	428.8248
SLC25A14|9016	259.5978	SLC25A14|9016	200.0
SLC25A15|10166	522.2303	SLC25A15|10166	267.6497
SLC25A16|8034	198.05	SLC25A16|8034	199.1131
SLC25A17|10478	586.8373	SLC25A17|10478	568.9579
SLC25A18|83733	7.922000000000001	SLC25A18|83733	119.2905
SLC25A19|60386	239.4881	SLC25A19|60386	133.9246
SLC25A1|6576	3864.1073	SLC25A1|6576	1636.3636
SLC25A20|788	212.6752	SLC25A20|788	462.5277
SLC25A21|89874	6.8251	lowly_expressed	lowly_expressed
SLC25A22|79751	755.6368	SLC25A22|79751	317.0732
SLC25A23|79085	580.1341	SLC25A23|79085	1666.5188
SLC25A24|29957	1383.9122	SLC25A24|29957	822.1729
SLC25A25|114789	201.0969	SLC25A25|114789	871.3969
SLC25A26|115286	328.0683	SLC25A26|115286	588.9047
SLC25A27|9481	92.6264	SLC25A27|9481	173.3925
SLC25A28|81894	677.0262	SLC25A28|81894	684.7007
SLC25A29|123096	468.0073	SLC25A29|123096	667.8492
SLC25A30|253512	131.6271	SLC25A30|253512	398.2262
SLC25A32|81034	542.535	SLC25A32|81034	256.8248
SLC25A33|84275	787.3248	SLC25A33|84275	189.8004
SLC25A34|284723	304.0829	SLC25A34|284723	21.7295
SLC25A35|399512	291.2371	SLC25A35|399512	253.9557
SLC25A36|55186	986.5935	SLC25A36|55186	889.1353
SLC25A37|51312	882.9982	SLC25A37|51312	310.4213
SLC25A38|54977	550.2742	SLC25A38|54977	1052.3282
SLC25A39|51629	4452.1633	SLC25A39|51629	3352.5499
SLC25A3|5250	7303.4735	SLC25A3|5250	10096.2306
SLC25A40|55972	227.3004	SLC25A40|55972	93.1264
SLC25A42|284439	68.2511	SLC25A42|284439	215.0776
SLC25A43|203427	836.0756	SLC25A43|203427	397.7827
SLC25A44|9673	1896.4046	SLC25A44|9673	738.3592
SLC25A45|283130	40.2194	SLC25A45|283130	104.2129
SLC25A46|91137	366.8495	SLC25A46|91137	401.7738
SLC25A4|291	351.6149	SLC25A4|291	883.8137
SLC25A5|292	10572.8215	SLC25A5|292	7952.5499
SLC25A6|293	34597.1968	SLC25A6|293	21060.7539
lowly_expressed	lowly_expressed	SLC26A10|65012	18.9623
SLC26A11|284129	252.2852	SLC26A11|284129	327.2727
SLC26A1|10861	9.1408	SLC26A1|10861	29.2683
SLC26A2|1836	1127.3614	SLC26A2|1836	602.2173
lowly_expressed	lowly_expressed	SLC26A3|1811	4567.6275
lowly_expressed	lowly_expressed	SLC26A4|5172	11.0865
lowly_expressed	lowly_expressed	SLC26A5|375611	11.5299
SLC26A6|65010	192.5655	SLC26A6|65010	164.5233
SLC26A7|115111	20.7191	SLC26A7|115111	11.9734
SLC27A1|376497	121.2675	SLC27A1|376497	1576.9401
lowly_expressed	lowly_expressed	SLC27A2|11001	145.4545
SLC27A3|11000	393.05300000000005	SLC27A3|11000	670.51
SLC27A4|10999	1539.9147	SLC27A4|10999	935.255
SLC27A5|10998	139.2626	SLC27A5|10998	242.5055
SLC27A6|28965	357.0993	SLC27A6|28965	445.2328
SLC28A1|9154	12.1877	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLC28A3|64078	19.5122
SLC29A1|2030	2765.387	SLC29A1|2030	3466.0754
SLC29A2|3177	172.919	SLC29A2|3177	255.3836
SLC29A3|55315	517.3675	SLC29A3|55315	424.8337
SLC29A4|222962	3651.4321	SLC29A4|222962	238.1375
SLC2A10|81031	157.2212	SLC2A10|81031	1731.2639
SLC2A11|66035	491.7733	SLC2A11|66035	222.1729
SLC2A12|154091	46.9226	SLC2A12|154091	268.2927
SLC2A13|114134	212.0658	SLC2A13|114134	52.7716
SLC2A14|144195	47.532	SLC2A14|144195	13.7472
SLC2A1|6513	9491.1639	SLC2A1|6513	1654.102
SLC2A3|6515	242.535	SLC2A3|6515	290.9091
SLC2A4RG|56731	3017.0628	SLC2A4RG|56731	1211.9734
SLC2A4|6517	5.4845	SLC2A4|6517	477.1619
SLC2A5|6518	28.6411	SLC2A5|6518	25.7206
SLC2A6|11182	106.0329	SLC2A6|11182	22.1729
SLC2A8|29988	288.8483	SLC2A8|29988	335.6984
SLC2A9|56606	180.9872	SLC2A9|56606	128.1596
SLC30A10|55532	18.2815	lowly_expressed	lowly_expressed
SLC30A1|7779	547.8367	SLC30A1|7779	124.61200000000001
SLC30A2|7780	283.3638	lowly_expressed	lowly_expressed
SLC30A4|7782	57.2821	SLC30A4|7782	39.0244
SLC30A5|64924	858.6228	SLC30A5|64924	853.2151
SLC30A6|55676	395.4906	SLC30A6|55676	182.7051
SLC30A7|148867	672.1511	SLC30A7|148867	456.7627
lowly_expressed	lowly_expressed	SLC30A8|169026	47.4501
SLC30A9|10463	1224.2535	SLC30A9|10463	1224.8337
SLC31A1|1317	2170.0183	SLC31A1|1317	1313.082
SLC31A2|1318	995.1249	SLC31A2|1318	379.6009
SLC33A1|9197	511.88300000000004	SLC33A1|9197	471.8404
SLC34A2|10568	10.9689	SLC34A2|10568	706.8736
SLC35A1|10559	524.6801	SLC35A1|10559	768.071
SLC35A2|7355	2081.6575	SLC35A2|7355	749.0022
SLC35A3|23443	251.0664	SLC35A3|23443	265.6319
SLC35A4|113829	2191.3467	SLC35A4|113829	1779.6009
SLC35A5|55032	433.2724	SLC35A5|55032	597.7827
SLC35B1|10237	1104.2048	SLC35B1|10237	709.0909
SLC35B2|347734	1506.3985	SLC35B2|347734	1539.2461
SLC35B3|51000	317.4893	SLC35B3|51000	432.816
SLC35B4|84912	513.1018	SLC35B4|84912	276.2749
SLC35C1|55343	1624.6191	SLC35C1|55343	569.4013
SLC35C2|51006	634.9787	SLC35C2|51006	1155.6541
SLC35D1|23169	636.8068	SLC35D1|23169	491.3525
SLC35D2|11046	905.5454	SLC35D2|11046	620.8426
SLC35E1|79939	1662.401	SLC35E1|79939	2246.5632
SLC35E2|728661	1971.7063	SLC35E2|728661	2397.2816
SLC35E2|9906	29.5125	SLC35E2|9906	39.969
SLC35E3|55508	182.206	SLC35E3|55508	147.2284
SLC35E4|339665	118.2511	SLC35E4|339665	76.2749
lowly_expressed	lowly_expressed	SLC35F1|222553	6.2084
SLC35F2|54733	4657.5259	SLC35F2|54733	246.5632
lowly_expressed	lowly_expressed	SLC35F3|148641	162.306
SLC35F5|80255	471.6636	SLC35F5|80255	529.0466
SLC36A1|206358	254.1133	SLC36A1|206358	197.7827
SLC36A4|120103	415.6002	SLC36A4|120103	44.7894
SLC37A1|54020	352.8336	SLC37A1|54020	509.5344
SLC37A2|219855	101.7672	SLC37A2|219855	54.9889
SLC37A3|84255	839.7319	SLC37A3|84255	633.7029
SLC37A4|2542	469.2261	SLC37A4|2542	728.1596
SLC38A10|124565	2592.9311	SLC38A10|124565	3086.4745
SLC38A1|81539	4781.231	SLC38A1|81539	8643.0155
SLC38A2|54407	2046.3132	SLC38A2|54407	4788.9135
lowly_expressed	lowly_expressed	SLC38A3|10991	44.7894
SLC38A5|92745	10.9689	SLC38A5|92745	34.1463
SLC38A6|145389	141.3772	SLC38A6|145389	120.1774
SLC38A7|55238	144.4241	SLC38A7|55238	207.9823
SLC38A9|153129	248.0195	SLC38A9|153129	163.6364
SLC39A10|57181	326.0207	SLC39A10|57181	327.7162
SLC39A11|201266	1929.9208	SLC39A11|201266	3007.9823
SLC39A13|91252	473.4918	SLC39A13|91252	616.408
SLC39A14|23516	273.0043	SLC39A14|23516	888.2483
SLC39A1|27173	3903.7172	SLC39A1|27173	3453.6585
SLC39A2|29986	42.0475	lowly_expressed	lowly_expressed
SLC39A3|29985	538.0865	SLC39A3|29985	646.5632
SLC39A4|55630	784.8873	SLC39A4|55630	209.7561
SLC39A6|25800	3021.9378	SLC39A6|25800	10148.5588
SLC39A7|7922	3307.7392	SLC39A7|7922	3287.3614
SLC39A8|64116	349.1773	SLC39A8|64116	1121.5078
SLC39A9|55334	1685.5576	SLC39A9|55334	2673.1707
SLC3A2|6520	5751.3711	SLC3A2|6520	3156.5409999999997
SLC40A1|30061	1363.8026	SLC40A1|30061	5857.6497
SLC41A1|254428	877.5137	SLC41A1|254428	556.0976
SLC41A2|84102	25.5941	SLC41A2|84102	219.9557
SLC41A3|54946	979.8903	SLC41A3|54946	1337.4723
SLC43A1|8501	30.4692	SLC43A1|8501	370.7317
SLC43A2|124935	486.2888	SLC43A2|124935	807.5388
SLC43A3|29015	284.5826	SLC43A3|29015	1079.8226
SLC44A1|23446	1640.4631	SLC44A1|23446	2207.5388
SLC44A2|57153	4365.0213	SLC44A2|57153	7004.4346
SLC44A3|126969	681.9013	SLC44A3|126969	405.3215
SLC44A4|80736	71.9074	SLC44A4|80736	965.4102
SLC44A5|204962	7.3126	SLC44A5|204962	57.6497
SLC45A1|50651	9.7502	SLC45A1|50651	60.7539
SLC45A3|85414	497.8672	SLC45A3|85414	106.8736
SLC45A4|57210	1650.2133	SLC45A4|57210	482.0399
SLC46A1|113235	159.4637	SLC46A1|113235	917.2239
SLC46A2|57864	29.2505	lowly_expressed	lowly_expressed
SLC46A3|283537	279.0981	SLC46A3|283537	272.2838
SLC47A1|55244	75.5637	SLC47A1|55244	105.9867
SLC47A2|146802	6.7032	SLC47A2|146802	5.765
SLC48A1|55652	1054.2352	SLC48A1|55652	796.8958
SLC4A11|83959	73.7355	SLC4A11|83959	370.7317
SLC4A1AP|22950	1053.6258	SLC4A1AP|22950	664.3858
SLC4A2|6522	2253.8269	SLC4A2|6522	1724.9002
SLC4A3|6508	525.2895	SLC4A3|6508	320.6208
lowly_expressed	lowly_expressed	SLC4A4|8671	26.6075
SLC4A5|57835	210.5302	SLC4A5|57835	184.6962
SLC4A7|9497	103.5954	SLC4A7|9497	315.7428
SLC4A8|9498	54.8446	SLC4A8|9498	326.3858
SLC5A11|115584	45.7038	lowly_expressed	lowly_expressed
SLC5A1|6523	23.766	SLC5A1|6523	278.0488
SLC5A3|6526	816.4351	SLC5A3|6526	366.3947
SLC5A5|6528	9.7502	lowly_expressed	lowly_expressed
SLC5A6|8884	16586.6118	SLC5A6|8884	2138.2173
lowly_expressed	lowly_expressed	SLC5A8|160728	50.9978
SLC5A9|200010	11.5783	SLC5A9|200010	16.408
SLC6A10P|386757	7.3126	SLC6A10P|386757	19.0687
SLC6A11|6538	26.8129	SLC6A11|6538	9.3126
SLC6A12|6539	18.8909	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLC6A14|11254	94.9002
lowly_expressed	lowly_expressed	SLC6A16|28968	25.2772
SLC6A17|388662	539.3053	SLC6A17|388662	10.642999999999999
SLC6A1|6529	13.4065	lowly_expressed	lowly_expressed
SLC6A2|6530	280.3169	SLC6A2|6530	10.642999999999999
SLC6A4|6532	20.1097	lowly_expressed	lowly_expressed
SLC6A6|6533	227.9098	SLC6A6|6533	685.5876
SLC6A7|6534	5.4845	lowly_expressed	lowly_expressed
SLC6A8|6535	1329.6770000000001	SLC6A8|6535	846.1197
SLC6A9|6536	167.7026	SLC6A9|6536	208.3149
SLC7A10|56301	234.22299999999998	SLC7A10|56301	53.5432
SLC7A11|23657	49.9695	SLC7A11|23657	76.7184
SLC7A14|57709	30.4692	SLC7A14|57709	5.765
SLC7A1|6541	508.8361	SLC7A1|6541	789.357
SLC7A2|6542	247.4101	SLC7A2|6542	9233.2594
lowly_expressed	lowly_expressed	SLC7A3|84889	96.6741
lowly_expressed	lowly_expressed	SLC7A4|6545	101.9956
SLC7A5|8140	11715.4174	SLC7A5|8140	514.4124
SLC7A6OS|84138	126.5935	SLC7A6OS|84138	190.9933
SLC7A6|9057	842.9372	SLC7A6|9057	459.1175
SLC7A7|9056	167.5807	SLC7A7|9056	145.898
SLC7A8|23428	217.5503	SLC7A8|23428	2383.1486
SLC8A1|6546	82.2669	SLC8A1|6546	111.7517
SLC8A2|6543	10.9689	lowly_expressed	lowly_expressed
SLC9A1|6548	1803.1688	SLC9A1|6548	2306.4302
lowly_expressed	lowly_expressed	SLC9A2|6549	36.8071
SLC9A3R1|9368	3609.9939	SLC9A3R1|9368	5712.1951
SLC9A3R2|9351	851.9196	SLC9A3R2|9351	1887.8049
SLC9A5|6553	6.0938	SLC9A5|6553	16.8514
SLC9A6|10479	54.8446	SLC9A6|10479	187.5831
SLC9A7|84679	61.5478	SLC9A7|84679	107.3171
SLC9A8|23315	351.6149	SLC9A8|23315	438.1375
SLC9A9|285195	115.1737	SLC9A9|285195	134.8115
lowly_expressed	lowly_expressed	SLCO1A2|6579	26.1641
lowly_expressed	lowly_expressed	SLCO1C1|53919	7.5388
SLCO2A1|6578	156.0024	SLCO2A1|6578	570.2882
SLCO2B1|11309	457.6478	SLCO2B1|11309	318.847
SLCO3A1|28232	225.4723	SLCO3A1|28232	467.8492
SLCO4A1|28231	12.3035	SLCO4A1|28231	8.4257
SLCO4C1|353189	280.9263	SLCO4C1|353189	8.4257
SLFN11|91607	349.1773	SLFN11|91607	352.1064
SLFN12|55106	9.1408	SLFN12|55106	75.8315
SLFN13|146857	62.7666	SLFN13|146857	334.8115
SLFN5|162394	162.0963	SLFN5|162394	414.1907
SLIT1|6585	5.4845	SLIT1|6585	11.0865
SLIT2|9353	18.8909	SLIT2|9353	109.0909
SLIT3|6586	221.81599999999997	SLIT3|6586	643.4590000000001
lowly_expressed	lowly_expressed	SLITRK2|84631	5.765
SLITRK4|139065	91.4077	SLITRK4|139065	25.2772
SLITRK5|26050	96.2828	SLITRK5|26050	128.1596
SLITRK6|84189	23.1566	SLITRK6|84189	908.6475
SLK|9748	2200.4875	SLK|9748	1564.5233
SLMAP|7871	555.7587	SLMAP|7871	890.9091
SLMO1|10650	58.5009	SLMO1|10650	23.0599
SLMO2|51012	1895.1859	SLMO2|51012	1155.6541
SLN|6588	38.3912	lowly_expressed	lowly_expressed
SLPI|6590	2236.4412	SLPI|6590	1042.1286
SLTM|79811	1633.7599	SLTM|79811	1670.51
SLU7|10569	826.3254	SLU7|10569	1266.9623
SLURP1|57152	19.5003	lowly_expressed	lowly_expressed
SMAD1|4086	385.7404	SMAD1|4086	660.3104
SMAD2|4087	3435.7099	SMAD2|4087	1829.7118
SMAD3|4088	690.4327	SMAD3|4088	1055.4324
SMAD4|4089	1150.518	SMAD4|4089	1509.5344
SMAD5OS|9597	10.3595	lowly_expressed	lowly_expressed
SMAD5|4090	984.1560000000001	SMAD5|4090	1038.5809
SMAD6|4091	32.9068	SMAD6|4091	99.7783
SMAD7|4092	279.0981	SMAD7|4092	474.9446
SMAD9|4093	7.3126	SMAD9|4093	16.408
SMAGP|57228	526.5082	SMAGP|57228	236.3636
SMAP1|60682	1428.8848	SMAP1|60682	733.4501
SMAP2|64744	737.3553	SMAP2|64744	1044.7894
SMARCA1|6594	98.1109	SMARCA1|6594	865.6319
SMARCA2|6595	1500.3047	SMARCA2|6595	5456.7627
SMARCA4|6597	3322.3644	SMARCA4|6597	3438.1375
SMARCA5|8467	2049.3601	SMARCA5|8467	2387.1397
SMARCAD1|56916	517.3675	SMARCAD1|56916	623.5033
SMARCAL1|50485	549.0555	SMARCAL1|50485	556.9845
SMARCB1|6598	1138.9397	SMARCB1|6598	1898.4479
SMARCC1|6599	5643.5101	SMARCC1|6599	3242.1286
SMARCC2|6601	2471.0542	SMARCC2|6601	3250.5543
SMARCD1|6602	790.3717	SMARCD1|6602	1168.0710000000001
SMARCD2|6603	3499.6953	SMARCD2|6603	4442.1286
SMARCD3|6604	872.6386	SMARCD3|6604	733.4812
SMARCE1|6605	2085.9232	SMARCE1|6605	3063.8581
SMC1A|8243	3499.0859	SMC1A|8243	2569.4013
SMC1B|27127	23.1566	lowly_expressed	lowly_expressed
SMC2|10592	589.8842	SMC2|10592	343.2373
SMC3|9126	3246.8007	SMC3|9126	1450.1109
SMC4|10051	2143.8147	SMC4|10051	543.2373
SMC5|23137	714.808	SMC5|23137	535.6984
SMC6|79677	1100.5484	SMC6|79677	327.2727
SMCHD1|23347	1449.7258	SMCHD1|23347	599.5565
SMCR7L|54471	890.3108	SMCR7L|54471	922.8381
SMCR7|125170	450.3352	SMCR7|125170	592.0177
SMCR8|140775	695.3077	SMCR8|140775	854.5455
SMEK1|55671	1274.223	SMEK1|55671	1083.8137
SMEK2|57223	3126.752	SMEK2|57223	1604.4346
SMG1|23049	1332.7239	SMG1|23049	1023.5033
SMG5|23381	9260.8166	SMG5|23381	1606.6519
SMG6|23293	662.4010000000001	SMG6|23293	1501.9956
SMG7|9887	6065.8135	SMG7|9887	1610.1996
SMN2|6607	728.2145	SMN2|6607	773.5965
SMNDC1|10285	1019.5003	SMNDC1|10285	333.9246
SMOC1|64093	75.5637	SMOC1|64093	151.2195
SMOC2|64094	503.3516	SMOC2|64094	1110.8647
SMOX|54498	101.1578	SMOX|54498	636.8071
SMO|6608	832.4193	SMO|6608	623.0599
SMPD1|6609	443.0225	SMPD1|6609	884.2572
SMPD2|6610	538.0865	SMPD2|6610	317.9601
SMPD3|55512	126.1426	SMPD3|55512	70.0665
SMPD4|55627	2303.4735	SMPD4|55627	1504.6563
SMPDL3A|10924	555.7587	SMPDL3A|10924	304.6563
SMPDL3B|27293	306.5204	SMPDL3B|27293	833.7029
lowly_expressed	lowly_expressed	SMR3B|10879	244.7894
SMS|6611	5012.7971	SMS|6611	1945.4545
SMTNL2|342527	106.6423	SMTNL2|342527	7.5388
SMTN|6525	511.88300000000004	SMTN|6525	1143.6807
SMU1|55234	2181.5966	SMU1|55234	2097.561
SMUG1|23583	737.3553	SMUG1|23583	726.3858
SMURF1|57154	1535.9354	SMURF1|57154	745.3525
SMURF2|64750	274.223	SMURF2|64750	325.9424
lowly_expressed	lowly_expressed	SMYD1|150572	1150.7761
SMYD2|56950	946.9835	SMYD2|56950	472.2838
SMYD3|64754	250.457	SMYD3|64754	273.1707
SMYD4|114826	167.5807	SMYD4|114826	255.8758
SMYD5|10322	1127.3614	SMYD5|10322	592.9047
SNAI1|6615	87.14200000000001	SNAI1|6615	42.1286
SNAI2|6591	91.4077	SNAI2|6591	960.9756
SNAI3|333929	28.0317	SNAI3|333929	9.7561
SNAP23|8773	856.7946	SNAP23|8773	1231.0421
SNAP25|6616	6.7032	SNAP25|6616	19.9557
SNAP29|9342	1561.2431	SNAP29|9342	1423.5033
SNAP47|116841	730.2986	SNAP47|116841	743.5743
SNAP91|9892	159.0494	SNAP91|9892	5.765
SNAPC1|6617	174.28400000000002	SNAPC1|6617	151.66299999999998
SNAPC2|6618	191.3467	SNAPC2|6618	501.5521
SNAPC3|6619	725.1676	SNAPC3|6619	337.0288
SNAPC4|6621	301.036	SNAPC4|6621	303.7694
SNAPC5|10302	91.6697	SNAPC5|10302	98.204
SNAPIN|23557	1274.223	SNAPIN|23557	863.4146
SNCAIP|9627	1169.4089	SNCAIP|9627	73.1707
SNCA|6622	9.7502	SNCA|6622	167.18400000000003
SNCG|6623	2806.8251	SNCG|6623	773.3925
SND1|27044	10377.209	SND1|27044	5700.2217
SNED1|25992	81.0481	SNED1|25992	383.1486
SNF8|11267	799.5125	SNF8|11267	1229.7118
SNHG10|283596	85.3138	SNHG10|283596	59.867
SNHG11|128439	140.9689	SNHG11|128439	151.2195
SNHG12|85028	266.0268	SNHG12|85028	134.8115
SNHG1|23642	768.0195	SNHG1|23642	402.2173
SNHG3-RCC1|751867	326.2523	SNHG3-RCC1|751867	404.7494
SNHG3|8420	124.9238	SNHG3|8420	38.1375
SNHG4|724102	17.6722	lowly_expressed	lowly_expressed
SNHG5|387066	6466.7885	SNHG5|387066	5310.8647
SNHG6|641638	1301.6453	SNHG6|641638	997.3392
SNHG7|84973	981.3163	SNHG7|84973	1044.7184
SNHG8|100093630	462.5229	SNHG8|100093630	1344.1242
SNHG9|735301	63.376000000000005	SNHG9|735301	34.1463
SNIP1|79753	368.0683	SNIP1|79753	302.439
SNN|8303	1415.6002	SNN|8303	1146.7849
SNORA7B|677797	13.2663	lowly_expressed	lowly_expressed
SNORA8|654320	1303.376	SNORA8|654320	159.0111
lowly_expressed	lowly_expressed	SNORD116-28|100033820	18.1774
lowly_expressed	lowly_expressed	SNORD116-4|100033416	5.3126
lowly_expressed	lowly_expressed	SNORD17|692086	16.408
SNORD1C|677850	21.9439	SNORD1C|677850	9.7472
SNPH|9751	27.4223	SNPH|9751	308.204
SNRK|54861	688.6045	SNRK|54861	870.51
SNRNP200|23020	4897.6234	SNRNP200|23020	6656.7627
SNRNP25|79622	755.0274	SNRNP25|79622	529.9335
SNRNP27|11017	396.7093	SNRNP27|11017	513.969
SNRNP35|11066	423.9793	SNRNP35|11066	644.9091
SNRNP40|9410	1060.3291	SNRNP40|9410	919.7339
SNRNP48|154007	262.0353	SNRNP48|154007	339.6896
SNRNP70|6625	2954.2962	SNRNP70|6625	3016.8514
SNRPA1|6627	1014.6252	SNRPA1|6627	345.0111
SNRPA|6626	2032.9068	SNRPA|6626	1443.0155
SNRPB2|6629	3054.2352	SNRPB2|6629	1027.4945
SNRPB|6628	5218.769	SNRPB|6628	1993.3481
SNRPC|6631	1954.9055	SNRPC|6631	1238.5809
SNRPD1|6632	2082.8763	SNRPD1|6632	811.9734
SNRPD2|6633	6392.4436	SNRPD2|6633	4719.7339
SNRPD3|6634	2440.8166	SNRPD3|6634	2281.5965
SNRPE|6635	1312.6143	SNRPE|6635	593.7916
SNRPF|6636	1426.5692	SNRPF|6636	1216.4080000000001
SNRPG|6637	1414.3815	SNRPG|6637	882.4834
SNRPN|6638	189.1956	SNRPN|6638	3462.408
SNTA1|6640	237.0506	SNTA1|6640	515.7428
SNTB1|6641	173.6746	SNTB1|6641	311.3082
SNTB2|6645	338.8178	SNTB2|6645	553.4368
SNUPN|10073	453.3821	SNUPN|10073	551.2195
lowly_expressed	lowly_expressed	SNURF|8926	147.3481
SNW1|22938	1423.5222	SNW1|22938	1795.122
SNX10|29887	536.8678	SNX10|29887	127.7162
SNX11|29916	443.6319	SNX11|29916	602.2173
SNX12|29934	285.192	SNX12|29934	370.7317
SNX13|23161	1915.9049	SNX13|23161	572.0621
SNX14|57231	1761.1213	SNX14|57231	1188.4701
SNX15|29907	636.1974	SNX15|29907	710.4213
SNX16|64089	586.2279	SNX16|64089	153.8803
SNX17|9784	2418.6472	SNX17|9784	3306.4302
SNX18|112574	1191.9561	SNX18|112574	585.8093
SNX19|399979	922.6082	SNX19|399979	1547.2284
SNX1|6642	1100.5484	SNX1|6642	3483.3703
SNX20|124460	37.1725	SNX20|124460	15.0776
SNX21|90203	368.7264	SNX21|90203	548.0798
SNX22|79856	163.8391	SNX22|79856	361.8182
SNX24|28966	54.8446	SNX24|28966	106.8736
SNX25|83891	278.4887	SNX25|83891	303.3259
SNX27|81609	2622.145	SNX27|81609	844.98
SNX29|92017	392.4436	SNX29|92017	690.4656
SNX2|6643	1152.3461	SNX2|6643	1237.694
SNX30|401548	418.6472	SNX30|401548	537.9157
SNX32|254122	60.9385	SNX32|254122	17.2949
SNX33|257364	720.9019	SNX33|257364	1191.5743
SNX3|8724	5077.3918	SNX3|8724	2884.7007
SNX4|8723	1130.4083	SNX4|8723	792.9047
SNX5|27131	4004.8751	SNX5|27131	2407.5388
SNX6|58533	839.7319	SNX6|58533	1007.5388
SNX7|51375	517.9768	SNX7|51375	683.3703
SNX8|29886	746.4960000000001	SNX8|29886	335.6984
SNX9|51429	1210.847	SNX9|51429	1754.7672
SOAT1|6646	31275.4418	SOAT1|6646	187.5831
SOBP|55084	364.4119	SOBP|55084	285.5876
SOCS1|8651	162.7057	SOCS1|8651	52.3282
SOCS2|8835	81.6575	SOCS2|8835	638.1375
SOCS3|9021	330.8958	SOCS3|9021	1295.3437
SOCS4|122809	358.3181	SOCS4|122809	297.1175
SOCS5|9655	537.4771	SOCS5|9655	624.3902
SOCS6|9306	744.0585	SOCS6|9306	599.5565
SOCS7|30837	50.5789	SOCS7|30837	61.1973
SOD1|6647	3710.5424	SOD1|6647	5211.5299
SOD2|6648	3340.0366	SOD2|6648	2580.0443
SOD3|6649	192.5655	SOD3|6649	784.0355
SOHLH2|54937	7.3126	SOHLH2|54937	12.8603
SOLH|6650	786.7154	SOLH|6650	504.2129
SON|6651	4575.8684	SON|6651	4879.3792
SORBS1|10580	116.3924	SORBS1|10580	2009.3126
SORBS2|8470	76.1731	SORBS2|8470	1160.9756
SORBS3|10174	399.1469	SORBS3|10174	2456.3193
SORCS1|114815	6.7032	SORCS1|114815	68.2927
SORCS2|57537	374.7715	SORCS2|57537	223.0599
SORD|6652	739.7928	SORD|6652	1580.4878
SORL1|6653	219.9878	SORL1|6653	2101.1086
SORT1|6272	3994.5155	SORT1|6272	3479.3792
SOS1|6654	2752.5899	SOS1|6654	764.0798
SOS2|6655	491.1639	SOS2|6655	915.2993
SOSTDC1|25928	23.1566	SOSTDC1|25928	202.2173
lowly_expressed	lowly_expressed	SOX10|6663	2304.6563
SOX11|6664	3609.9939	SOX11|6664	26.6075
SOX12|6666	200.4875	SOX12|6666	709.5344
SOX13|9580	378.4278	SOX13|9580	1150.3326
SOX15|6665	9.7502	SOX15|6665	74.5011
SOX17|64321	48.7508	SOX17|64321	150.7761
SOX18|54345	563.0713	SOX18|54345	241.6851
lowly_expressed	lowly_expressed	SOX21|11166	5.765
lowly_expressed	lowly_expressed	SOX2OT|347689	14.1907
lowly_expressed	lowly_expressed	SOX2|6657	31.929000000000002
SOX4|6659	1897.014	SOX4|6659	3789.8004
lowly_expressed	lowly_expressed	SOX5|6660	19.9557
SOX6|55553	9.7502	SOX6|55553	32.3725
SOX7|83595	773.309	SOX7|83595	134.8115
SOX8|30812	9.7502	SOX8|30812	73.6142
SOX9|6662	2369.2870000000003	SOX9|6662	1808.4257
SP100|6672	301.6453	SP100|6672	1387.1397
SP110|3431	232.7849	SP110|3431	461.1973
SP140L|93349	62.7666	SP140L|93349	254.102
SP140|11262	24.3754	SP140|11262	11.5299
SP1|6667	2601.4625	SP1|6667	2941.02
SP2|6668	515.5393	SP2|6668	883.3703
SP3|6670	1020.7191	SP3|6670	1333.0377
SP4|6671	138.3303	SP4|6671	121.9512
lowly_expressed	lowly_expressed	SP5|389058	7.0953
SP6|80320	1441.8038	SP6|80320	406.2084
SPA17|53340	90.1889	SPA17|53340	274.9446
SPAG16|79582	168.1901	SPAG16|79582	332.5942
SPAG17|200162	9.1408	SPAG17|200162	6.2084
SPAG1|6674	190.7374	SPAG1|6674	119.7339
SPAG4|6676	120.6581	SPAG4|6676	57.6497
SPAG5|10615	1034.7349	SPAG5|10615	71.8404
lowly_expressed	lowly_expressed	SPAG6|9576	6.6519
SPAG7|9552	613.0408	SPAG7|9552	1069.6231
lowly_expressed	lowly_expressed	SPAG8|26206	19.5122
SPAG9|9043	1191.3467	SPAG9|9043	1056.3193
SPANXB2|100133171	8.5314	lowly_expressed	lowly_expressed
SPARCL1|8404	2166.9714	SPARCL1|8404	13314.8559
SPARC|6678	14914.0768	SPARC|6678	22784.4789
SPAST|6683	575.8684	SPAST|6683	260.3104
SPATA13|221178	101.1578	SPATA13|221178	461.1973
SPATA17|128153	9.7502	SPATA17|128153	41.6851
SPATA18|132671	213.894	SPATA18|132671	188.4701
