gene_id	TCGA-BH-A1EU-01A-11R-A137-07	gene_id	TCGA-BH-A1EU-11A-23R-A137-07
STAT4|6775	193.8681	STAT4|6775	87.3309
STAT5A|6776	1111.1799	STAT5A|6776	1637.7614
STAT5B|6777	1958.914	STAT5B|6777	3234.9323
STAT6|6778	3834.2108	STAT6|6778	3744.1574
STAU1|6780	3237.1219	STAU1|6780	2869.6187
STAU2|27067	1752.8647	STAU2|27067	812.4231
STBD1|8987	491.1118	STBD1|8987	705.9287
STC1|6781	6335.9141	STC1|6781	875.7688
STC2|8614	14026.4272	STC2|8614	7105.1661
STEAP1|26872	515.3298	STEAP1|26872	367.7737
STEAP2|261729	3147.3108	STEAP2|261729	1933.5793
STEAP3|55240	579.5396	STEAP3|55240	1067.0357
STEAP4|79689	1613.2962	STEAP4|79689	2866.5437
STIL|6491	181.8933	STIL|6491	90.4059
STIM1|6786	1501.1872	STIM1|6786	1866.5437
STIM2|57620	513.2652	STIM2|57620	686.3469
STIP1|10963	1934.5515	STIP1|10963	1876.3838
STK10|6793	1250.129	STK10|6793	532.5953
STK11IP|114790	355.941	STK11IP|114790	329.6433
STK11|6794	488.0768	STK11|6794	426.8143
STK16|8576	619.3868	STK16|8576	421.8942
STK17A|9263	962.3206	STK17A|9263	741.6974
STK17B|9262	2081.3461	STK17B|9262	1156.8266
STK19|8859	202.3413	STK19|8859	251.1562
STK24|8428	2176.1123	STK24|8428	2542.4354
STK25|10494	799.8348	STK25|10494	1022.7552
STK32A|202374	6.1939	STK32A|202374	14.7601
STK32B|55351	225.8697	STK32B|55351	224.4772
STK32C|282974	29.7306	STK32C|282974	23.9852
STK33|65975	9.9102	lowly_expressed	lowly_expressed
STK35|140901	1306.9062	STK35|140901	1224.4772
STK36|27148	632.1875	STK36|27148	445.8795
STK38L|23012	2010.5296	STK38L|23012	1467.4047
STK38|11329	1168.9894	STK38|11329	1557.1956
STK39|27347	1604.2118	STK39|27347	605.1661
STK3|6788	669.3507	STK3|6788	685.7319
STK40|83931	1100.031	STK40|83931	1465.5597
STK4|6789	2256.6326	STK4|6789	1260.7626
lowly_expressed	lowly_expressed	STL|7955	15.9902
STMN1|3925	1729.1215	STMN1|3925	917.5892
STMN2|11075	28.9047	STMN2|11075	7.3801
STMN3|50861	620.0062	STMN3|50861	594.7109
STOML1|9399	125.3226	STOML1|9399	158.6716
STOML2|30968	1051.5123	STOML2|30968	927.4293
STOM|2040	3862.7026	STOM|2040	7596.556
STON1-GTF2A1L|286749	13.3313	STON1-GTF2A1L|286749	12.7491
STON1|11037	451.0024	STON1|11037	548.7515
STON2|85439	441.0034	STON2|85439	315.4982
STOX1|219736	191.8034	STOX1|219736	220.1722
STOX2|56977	29.5241	STOX2|56977	74.4157
STRA13|201254	103.6441	STRA13|201254	155.5966
STRA6|64220	87.1271	STRA6|64220	104.551
STRADA|92335	404.8725	STRADA|92335	547.3555
STRADB|55437	401.5691	STRADB|55437	323.4932
STRAP|11171	2744.2965	STRAP|11171	2096.556
STRBP|55342	2154.0209	STRBP|55342	635.3014
STRC|161497	22.3124	STRC|161497	32.6814
STRN3|29966	1068.4402	STRN3|29966	1047.3555
STRN4|29888	857.2313	STRN4|29888	894.8339
STRN|6801	751.7291	STRN|6801	660.5166
STS|412	870.2385	STS|412	1041.2054
STT3A|3703	2605.1409	STT3A|3703	3327.1833
STT3B|201595	2324.7651	STT3B|201595	2070.7257
STUB1|10273	617.4956	STUB1|10273	612.9643
STX10|8677	156.9113	STX10|8677	145.7565
STX11|8676	188.0871	STX11|8676	207.8721
STX12|23673	1410.7567	STX12|23673	1888.6839
STX16|8675	1691.7518	STX16|8675	1964.9446
STX17|55014	1697.9457	STX17|55014	1595.941
STX18|53407	427.1704	STX18|53407	524.6002
lowly_expressed	lowly_expressed	STX19|415117	42.4354
STX1A|6804	51.1964	STX1A|6804	42.3985
STX1B|112755	119.3352	STX1B|112755	70.7257
STX2|2054	321.0488	STX2|2054	330.8733
STX3|6809	811.6032	STX3|6809	804.428
STX4|6810	545.0604	STX4|6810	413.8991
STX5|6811	883.6585	STX5|6811	900.3689999999999
STX6|10228	1530.3314	STX6|10228	922.4477
STX7|8417	1806.7513	STX7|8417	2168.5117
STX8|9482	317.126	STX8|9482	341.9434
STXBP1|6812	562.6097	STXBP1|6812	1040.5904
STXBP2|6813	1166.5118	STXBP2|6813	671.5867
STXBP3|6814	1789.6149	STXBP3|6814	1311.8081
STXBP4|252983	170.3314	STXBP4|252983	191.2669
STXBP5|134957	576.4138	STXBP5|134957	751.4945
STXBP6|29091	11.9748	STXBP6|29091	119.9262
STYK1|55359	74.5329	STYK1|55359	104.551
STYXL1|51657	482.5023	STYXL1|51657	379.4588
STYX|6815	1022.8141	STYX|6815	730.6273
SUB1|10923	15305.8739	SUB1|10923	3890.5289
SUCLA2|8803	766.2414	SUCLA2|8803	1129.4834
SUCLG1|8802	1009.807	SUCLG1|8802	1602.0910000000001
SUCLG2|8801	1543.5119	SUCLG2|8801	1429.8893
SUCNR1|56670	69.1649	SUCNR1|56670	33.2103
SUDS3|64426	1638.2781	SUDS3|64426	1606.3961
SUFU|51684	649.1174	SUFU|51684	704.182
SUGT1L1|283507	50.8702	SUGT1L1|283507	95.12299999999999
SUGT1P1|441394	7.0197	lowly_expressed	lowly_expressed
SUGT1|10910	430.4738	SUGT1|10910	501.845
SULF1|23213	5088.4691	SULF1|23213	1990.1599
SULF2|55959	3102.715	SULF2|55959	2041.8204
SULT1A1|6817	241.3544	SULT1A1|6817	226.3223
SULT1A2|6799	20.6462	SULT1A2|6799	26.4453
SULT1A3|6818	536.4261	SULT1A3|6818	528.9483
SULT1C2|6819	7.2262	lowly_expressed	lowly_expressed
SULT1C4|27233	32.0017	SULT1C4|27233	88.5609
lowly_expressed	lowly_expressed	SULT1E1|6783	9.2251
SULT2B1|6820	90.8434	SULT2B1|6820	148.2165
lowly_expressed	lowly_expressed	SULT4A1|25830	5.5351
SUMF1|285362	1196.2424	SUMF1|285362	1145.7565
SUMF2|25870	2235.367	SUMF2|25870	2290.2829
SUMO1P3|474338	175.2865	SUMO1P3|474338	125.4613
SUMO1|7341	1997.7289	SUMO1|7341	1762.6076
SUMO2|6613	2476.9278	SUMO2|6613	2866.5437
SUMO3|6612	2092.0822	SUMO3|6612	1853.0135
SUN1|23353	2024.7755	SUN1|23353	3693.1119
SUN2|25777	2058.4288	SUN2|25777	3258.3026
SUOX|6821	1006.71	SUOX|6821	627.3063
SUPT16H|11198	3554.8673	SUPT16H|11198	3452.6445
SUPT3H|8464	83.2043	SUPT3H|8464	114.3911
SUPT4H1|6827	906.39	SUPT4H1|6827	1043.5424
SUPT5H|6829	1568.0809	SUPT5H|6829	1718.3272
SUPT6H|6830	2506.2455	SUPT6H|6830	3017.2202
SUPT7L|9913	816.8618	SUPT7L|9913	1008.6101
SUPV3L1|6832	409.4147	SUPV3L1|6832	512.9151
SURF1|6834	554.9706	SURF1|6834	499.385
SURF2|6835	89.8111	SURF2|6835	71.9557
SURF4|6836	4697.2231	SURF4|6836	4025.8303
SURF6|6838	349.9535	SURF6|6838	341.3284
SUSD1|64420	328.275	SUSD1|64420	203.567
SUSD2|56241	299.3703	SUSD2|56241	297.048
SUSD3|203328	1921.7508	SUSD3|203328	526.4453
SUSD4|55061	251.88400000000001	SUSD4|55061	266.9127
SUSD5|26032	40.0537	SUSD5|26032	40.5904
SUV39H1|6839	207.0817	SUV39H1|6839	148.2165
SUV39H2|79723	160.2147	SUV39H2|79723	154.3665
SUV420H1|51111	1962.4239	SUV420H1|51111	1892.9889
SUV420H2|84787	103.6441	SUV420H2|84787	65.8057
SUZ12P|440423	137.2974	SUZ12P|440423	153.7515
SUZ12|23512	1012.9039	SUZ12|23512	1156.8266
SV2A|9900	41.9118	SV2A|9900	143.9114
SV2B|9899	124.9097	SV2B|9899	154.3665
SVEP1|79987	2849.3589	SVEP1|79987	5927.4047
SVIL|6840	2075.2039	SVIL|6840	5077.4293
SVIP|258010	590.895	SVIP|258010	474.7847
lowly_expressed	lowly_expressed	SVOPL|136306	9.2251
SWAP70|23075	2836.1722	SWAP70|23075	2878.8438
SYAP1|94056	1572.4166	SYAP1|94056	1021.5252
SYBU|55638	869.8255	SYBU|55638	621.7712
SYCE1|93426	9.681000000000001	SYCE1|93426	7.4231
SYCE2|256126	7.6391	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SYCP1|6847	6.1501
lowly_expressed	lowly_expressed	SYCP2L|221711	6.1501
SYCP2|10388	912.5632	SYCP2|10388	369.6187
SYDE1|85360	172.8089	SYDE1|85360	268.1427
SYDE2|84144	272.9431	SYDE2|84144	265.6827
SYF2|25949	950.7587	SYF2|25949	1207.2571
SYK|6850	1440.4873	SYK|6850	672.8167
SYMPK|8189	1233.8185	SYMPK|8189	1269.9877
SYN1|6853	24.3625	SYN1|6853	13.5301
SYN2|6854	65.4485	SYN2|6854	193.7269
SYN3|8224	5.1616	SYN3|8224	9.8401
SYNCRIP|10492	4589.8627	SYNCRIP|10492	5078.7208
SYNC|81493	276.7111	SYNC|81493	297.9705
SYNE1|23345	2276.453	SYNE1|23345	3867.1587
SYNE2|23224	4713.5336	SYNE2|23224	8864.6986
SYNGAP1|8831	390.6266	SYNGAP1|8831	365.3137
SYNGR1|9145	505.783	SYNGR1|9145	858.5055
SYNGR2|9144	2089.3982	SYNGR2|9144	2060.8856
SYNGR3|9143	10.5296	SYNGR3|9143	6.7651
SYNJ1|8867	814.7001	SYNJ1|8867	560.8856
SYNJ2BP|55333	1575.72	SYNJ2BP|55333	1690.0369
SYNJ2|8871	818.0035	SYNJ2|8871	935.4244
SYNM|23336	1377.7227	SYNM|23336	30600.246
lowly_expressed	lowly_expressed	SYNPO2L|79933	15.9902
SYNPO2|171024	2073.7070000000003	SYNPO2|171024	6536.9004
SYNPO|11346	2075.3587	SYNPO|11346	3709.1021
SYNRG|11276	1915.7634	SYNRG|11276	1584.2558
SYPL1|6856	4721.3792	SYPL1|6856	4089.7909
SYPL2|284612	15.4847	SYPL2|284612	27.0603
SYP|6855	77.4234	SYP|6855	22.7552
SYS1-DBNDD2|767557	24.0673	SYS1-DBNDD2|767557	12.2448
SYS1|90196	994.4565	SYS1|90196	948.8622
SYT11|23208	573.3457	SYT11|23208	353.6285
SYT12|91683	341.6951	SYT12|91683	538.7454
SYT13|57586	324.1458	lowly_expressed	lowly_expressed
SYT15|83849	363.3736	SYT15|83849	360.3936
SYT17|51760	182.3062	SYT17|51760	82.4108
SYT1|6857	3567.2551	SYT1|6857	126.0763
SYT2|127833	10.735999999999999	SYT2|127833	25.8303
lowly_expressed	lowly_expressed	SYT3|84258	8.6101
SYT6|148281	18.5816	SYT6|148281	16.6052
SYT7|9066	634.0456	SYT7|9066	733.7023
SYT8|90019	7.0197	SYT8|90019	51.0455
SYT9|143425	1455.559	SYT9|143425	103.936
SYTL1|84958	193.0422	SYTL1|84958	225.7073
SYTL2|54843	3980.3861	SYTL2|54843	1995.08
SYTL3|94120	163.1052	SYTL3|94120	169.7417
SYTL4|94121	1628.3679	SYTL4|94121	760.1476
SYTL5|94122	95.7985	SYTL5|94122	201.107
SYVN1|84447	1322.8038	SYVN1|84447	1354.2435
TAB1|10454	395.8377	TAB1|10454	511.7282
TAB2|23118	2398.2657	TAB2|23118	3113.1611
TAB3|257397	1594.5081	TAB3|257397	1257.0726
lowly_expressed	lowly_expressed	TAC1|6863	17.8352
TACC1|6867	5690.9259999999995	TACC1|6867	7691.8819
TACC2|10579	672.0347	TACC2|10579	920.6642
TACC3|10460	271.085	TACC3|10460	59.6556
TACO1|51204	201.5072	TACO1|51204	235.5474
TACR1|6869	181.8933	TACR1|6869	405.2891
TACR2|6865	11.9748	TACR2|6865	13.5301
TACSTD2|4070	3860.4315	TACSTD2|4070	7924.3542
TADA1|117143	505.0067	TADA1|117143	380.0738
TADA2A|6871	192.4228	TADA2A|6871	246.0025
TADA2B|93624	968.721	TADA2B|93624	1017.8352
TADA3|10474	1182.4693	TADA3|10474	1129.5141
TAF10|6881	483.7411	TAF10|6881	404.67400000000004
TAF11|6882	398.2657	TAF11|6882	464.9446
TAF12|6883	330.1332	TAF12|6883	322.8782
TAF13|6884	243.2126	TAF13|6884	161.7466
TAF15|8148	1261.278	TAF15|8148	1349.9385
TAF1A|9015	144.7301	TAF1A|9015	150.6765
TAF1B|9014	237.4316	TAF1B|9014	284.7478
TAF1C|9013	451.3265	TAF1C|9013	696.187
TAF1D|79101	633.1661	TAF1D|79101	705.4428
TAF1L|138474	65.0356	TAF1L|138474	48.5855
TAF1|6872	2306.5965	TAF1|6872	1878.8438
TAF2|6873	1395.6849	TAF2|6873	966.1747
TAF3|83860	259.5231	TAF3|83860	238.0074
TAF4B|6875	233.5088	TAF4B|6875	360.3936
TAF4|6874	473.2115	TAF4|6874	383.7638
TAF5L|27097	864.664	TAF5L|27097	719.5572
TAF5|6877	136.678	TAF5|6877	135.9164
TAF6L|10629	143.0784	TAF6L|10629	151.2915
TAF6|6878	618.3545	TAF6|6878	820.4182
TAF7|6879	3285.847	TAF7|6879	3086.7159
TAF8|129685	481.0571	TAF8|129685	546.7405
TAF9B|51616	1590.1724	TAF9B|51616	937.8844
TAF9|6880	887.8373	TAF9|6880	979.7048
TAGAP|117289	538.0407	TAGAP|117289	175.8918
TAGLN2|8407	7066.3776	TAGLN2|8407	8589.7909
TAGLN|6876	3194.7868	TAGLN|6876	18280.123
TAL1|6886	128.626	TAL1|6886	218.9422
TALDO1|6888	1479.7151	TALDO1|6888	1533.2103
TANC1|85461	1639.3104	TANC1|85461	1700.4920000000002
TANC2|26115	1535.8728	TANC2|26115	1423.7392
TANK|10010	1158.6663	TANK|10010	2591.6359
TAOK1|57551	1147.7238	TAOK1|57551	1109.4711
TAOK2|9344	1092.1854	TAOK2|9344	901.5989999999999
TAOK3|51347	2070.1972	TAOK3|51347	1045.5105
TAP1|6890	1614.3285	TAP1|6890	683.8868
TAP2|6891	1135.4909	TAP2|6891	788.4379
TAPBPL|55080	560.8176	TAPBPL|55080	313.7884
TAPBP|6892	2634.8715	TAPBP|6892	2400.369
TAPT1|202018	1003.2002	TAPT1|202018	896.679
TARBP1|6894	1104.1602	TARBP1|6894	847.4785
TARBP2|6895	415.815	TARBP2|6895	208.4871
TARDBP|23435	3545.5765	TARDBP|23435	3715.2522
TARP|445347	39.6408	TARP|445347	6.1501
TARS2|80222	608.8572	TARS2|80222	335.1784
TARSL2|123283	331.1655	TARSL2|123283	356.0886
TARS|6897	2129.8648	TARS|6897	1265.6827
TAS2R14|50840	15.6519	TAS2R14|50840	9.059
TAS2R19|259294	5.9874	lowly_expressed	lowly_expressed
TAS2R20|259295	33.8598	TAS2R20|259295	32.5953
lowly_expressed	lowly_expressed	TAS2R31|259290	8.6101
lowly_expressed	lowly_expressed	TAS2R4|50832	9.8401
TAS2R5|54429	14.2459	TAS2R5|54429	30.7503
TASP1|55617	303.2931	TASP1|55617	319.1882
TATDN1|83940	303.4995	TATDN1|83940	420.0492
TATDN2|9797	1522.8657	TATDN2|9797	1424.3542
TATDN3|128387	415.1956	TATDN3|128387	269.3727
TAT|6898	202.5395	TAT|6898	1725.7073
TAX1BP1|8887	3822.236	TAX1BP1|8887	3656.2116
TAX1BP3|30851	1076.0813	TAX1BP3|30851	1674.0652
TAZ|6901	255.8068	TAZ|6901	210.3321
TBC1D10A|83874	306.3405	TBC1D10A|83874	374.6986
TBC1D10B|26000	734.3863	TBC1D10B|26000	701.722
TBC1D10C|374403	184.3708	TBC1D10C|374403	36.2854
TBC1D12|23232	501.0839	TBC1D12|23232	581.7958
TBC1D13|54662	1103.5408	TBC1D13|54662	1202.337
TBC1D14|57533	1857.7475	TBC1D14|57533	2420.0492
TBC1D15|64786	1617.6319	TBC1D15|64786	1611.3161
TBC1D16|125058	618.9739	TBC1D16|125058	552.2755
TBC1D17|79735	559.6697	TBC1D17|79735	781.8266
TBC1D19|55296	143.0784	TBC1D19|55296	130.3813
TBC1D1|23216	1268.9171	TBC1D1|23216	1182.6568
TBC1D20|128637	1708.2688	TBC1D20|128637	1535.6704
TBC1D22A|25771	265.9234	TBC1D22A|25771	288.4379
TBC1D22B|55633	345.7314	TBC1D22B|55633	418.1365
TBC1D23|55773	1340.3531	TBC1D23|55773	1135.9164
TBC1D24|57465	255.1254	TBC1D24|57465	309.9631
TBC1D25|4943	462.6819	TBC1D25|4943	490.7749
TBC1D2B|23102	2631.9809999999998	TBC1D2B|23102	1901.599
TBC1D2|55357	395.5817	TBC1D2|55357	348.0935
TBC1D3B|414059	77.6298	TBC1D3B|414059	115.6212
TBC1D3C|414060	13.2136	TBC1D3C|414060	30.1353
TBC1D3H|729877	8.465	TBC1D3H|729877	10.4551
TBC1D3|729873	259.8761	TBC1D3|729873	312.3924
TBC1D4|9882	1385.7747	TBC1D4|9882	2238.6224
TBC1D5|9779	2471.7663	TBC1D5|9779	2658.6716
TBC1D7|51256	134.6134	TBC1D7|51256	119.8093
TBC1D8B|54885	639.6201	TBC1D8B|54885	356.7036
TBC1D8|11138	1172.9122	TBC1D8|11138	1265.6827
TBC1D9B|23061	4309.8999	TBC1D9B|23061	3375.7688
TBC1D9|23158	9920.3056	TBC1D9|23158	5334.5633
TBCA|6902	1146.8979	TBCA|6902	887.4539
TBCB|1155	444.9572	TBCB|1155	472.4969
TBCCD1|55171	354.9086	TBCCD1|55171	345.6335
TBCC|6903	327.0362	TBCC|6903	428.6593
TBCD|6904	1024.8622	TBCD|6904	1027.5031
TBCEL|219899	542.1699	TBCEL|219899	538.7454
TBCE|6905	402.1906	TBCE|6905	287.0541
TBCK|93627	502.6654	TBCK|93627	491.8512
TBK1|29110	1102.0956	TBK1|29110	771.2177
TBKBP1|9755	129.4518	TBKBP1|9755	207.2571
TBL1XR1|79718	3465.4692	TBL1XR1|79718	3437.2694
TBL1X|6907	954.888	TBL1X|6907	1297.048
TBL2|26608	778.3628	TBL2|26608	554.7355
TBL3|10607	500.0516	TBL3|10607	479.0898
TBPL1|9519	223.3922	TBPL1|9519	283.5178
TBP|6908	240.5285	TBP|6908	332.1033
TBRG1|84897	903.77	TBRG1|84897	1285.9779
TBRG4|9238	482.7232	TBRG4|9238	515.9902
TBX15|6913	279.3434	TBX15|6913	271.2177
TBX18|9096	221.9469	TBX18|9096	189.4219
TBX19|9095	53.5295	TBX19|9095	115.6519
TBX1|6899	10.5296	TBX1|6899	38.7454
TBX21|30009	62.5581	TBX21|30009	22.7552
lowly_expressed	lowly_expressed	TBX22|50945	9.2251
TBX2|6909	116.2383	TBX2|6909	97.786
TBX3|6926	991.6383	TBX3|6926	2355.4736
TBX5|6910	85.6818	TBX5|6910	105.1661
TBX6|6911	16.9299	TBX6|6911	22.1402
TBXA2R|6915	23.7432	TBXA2R|6915	15.3752
TBXAS1|6916	455.2493	TBXAS1|6916	255.2276
TC2N|123036	5161.1438	TC2N|123036	4529.5203
TCEA1|6917	1847.0115	TCEA1|6917	1538.7454
TCEA2|6919	209.9721	TCEA2|6919	197.417
TCEA3|6920	640.033	TCEA3|6920	397.909
TCEAL1|9338	1292.6603	TCEAL1|9338	930.5043
TCEAL2|140597	12.1813	TCEAL2|140597	102.09100000000001
TCEAL3|85012	1009.3939999999999	TCEAL3|85012	474.7847
TCEAL4|79921	5675.6478	TCEAL4|79921	2781.0578
TCEAL5|340543	21.6785	TCEAL5|340543	25.2153
TCEAL6|158931	53.4737	TCEAL6|158931	35.6704
TCEAL7|56849	69.5778	TCEAL7|56849	155.5966
TCEAL8|90843	1325.2813	TCEAL8|90843	981.5498
TCEANC|170082	112.3155	TCEANC|170082	84.2558
TCEB1|6921	550.0155	TCEB1|6921	383.7638
TCEB2|6923	858.4701	TCEB2|6923	722.0172
TCEB3|6924	1480.7969	TCEB3|6924	1556.3469
TCERG1|10915	1488.7994	TCERG1|10915	1287.8229
TCF12|6938	2521.1108	TCF12|6938	2388.6839
TCF15|6939	9.4973	TCF15|6939	14.1451
TCF19|6941	323.9393	TCF19|6941	360.3936
TCF20|6942	1251.3678	TCF20|6942	1367.7737
TCF25|22980	1042.6345	TCF25|22980	1485.2399
TCF3|6929	707.1333	TCF3|6929	901.5989999999999
TCF4|6925	3504.697	TCF4|6925	2960.6396
TCF7L1|83439	405.079	TCF7L1|83439	1340.7134
TCF7L2|6934	746.7739999999999	TCF7L2|6934	1210.9471
TCF7|6932	594.6113	TCF7|6932	693.1119
TCFL5|10732	389.3878	TCFL5|10732	429.2743
TCHH|7062	8.8779	lowly_expressed	lowly_expressed
TCHP|84260	225.463	TCHP|84260	351.1685
TCIRG1|10312	574.1716	TCIRG1|10312	503.075
TCL1A|8115	44.8023	lowly_expressed	lowly_expressed
TCN1|6947	216.166	TCN1|6947	391.7589
TCN2|6948	647.8786	TCN2|6948	677.1218
TCOF1|6949	682.9772	TCOF1|6949	675.2768
TCP10L|140290	27.5503	TCP10L|140290	24.6002
TCP11L1|55346	207.7919	TCP11L1|55346	274.2927
TCP11L2|255394	252.9163	TCP11L2|255394	385.6089
TCP1|6950	2620.3613	TCP1|6950	3764.262
TCTA|6988	757.5101	TCTA|6988	724.4772
TCTE3|6991	81.5526	TCTE3|6991	94.0959
TCTEX1D1|200132	17.9622	TCTEX1D1|200132	21.5252
TCTEX1D2|255758	67.7196	TCTEX1D2|255758	52.8905
TCTN1|79600	875.1936	TCTN1|79600	578.1058
TCTN2|79867	623.7225	TCTN2|79867	533.8253
TCTN3|26123	1110.5605	TCTN3|26123	1431.1193
TDGF1|6997	6.8133	TDGF1|6997	9.8401
TDG|6996	439.7646	TDG|6996	479.7048
TDO2|6999	40.6731	lowly_expressed	lowly_expressed
TDP1|55775	543.4087	TDP1|55775	404.059
TDP2|51567	692.4745	TDP2|51567	909.5941
TDRD10|126668	19.201	TDRD10|126668	48.5855
TDRD1|56165	7.4326	TDRD1|56165	15.9902
TDRD3|81550	394.9623	TDRD3|81550	433.5793
TDRD5|163589	265.7169	TDRD5|163589	183.2718
TDRD6|221400	23.5367	TDRD6|221400	57.1956
TDRD7|23424	787.4471	TDRD7|23424	501.845
TDRD9|122402	20.2333	TDRD9|122402	12.3001
TDRKH|11022	552.6995	TDRKH|11022	263.2226
TEAD1|7003	2858.2637	TEAD1|7003	3926.8143
TEAD2|8463	552.0801	TEAD2|8463	785.9779
TEAD3|7005	361.309	TEAD3|7005	928.6593
TEAD4|7004	121.1934	TEAD4|7004	145.1415
TECPR1|25851	213.8949	TECPR1|25851	159.2866
TECPR2|9895	877.0517	TECPR2|9895	1068.8807
TECR|9524	1170.0217	TECR|9524	1281.6728
TECTA|7007	27.8724	TECTA|7007	19.6802
TEC|7006	64.6227	TEC|7006	57.1956
TEF|7008	953.0298	TEF|7008	1552.2755
TEKT2|27285	6.8133	TEKT2|27285	8.6101
TEKT3|64518	18.9945	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TEKT4|150483	6.7651
TEK|7010	599.7729	TEK|7010	664.2066
TELO2|9894	301.4349	TELO2|9894	273.6777
TENC1|23371	2284.2882	TENC1|23371	3816.7282
TEP1|7011	1302.5705	TEP1|7011	1380.6888
lowly_expressed	lowly_expressed	TEPP|374739	13.5301
TERF1|7013	657.5823	TERF1|7013	630.9963
TERF2IP|54386	1353.5666	TERF2IP|54386	1563.3456
TERF2|7014	592.1338	TERF2|7014	636.5314
TESC|54997	20.4398	TESC|54997	32.5953
TESK1|7016	591.7209	TESK1|7016	704.797
TESK2|10420	382.5746	TESK2|10420	364.6986
TES|26136	1168.2523	TES|26136	3124.0959
TET1|80312	116.0318	TET1|80312	103.321
TET2|54790	1298.2347	TET2|54790	1241.0824
TET3|200424	892.3299	TET3|200424	669.1267
TEX10|54881	572.7263	TEX10|54881	502.46
TEX11|56159	5.5745	lowly_expressed	lowly_expressed
TEX14|56155	6.8133	TEX14|56155	9.2251
TEX261|113419	2384.6392	TEX261|113419	2542.4354
TEX264|51368	743.6771	TEX264|51368	575.6458
TEX2|55852	1821.2037	TEX2|55852	2094.7109
TEX9|374618	185.6096	TEX9|374618	110.0861
TFAM|7019	700.1136	TFAM|7019	766.2977
TFAP2A|7020	585.1141	TFAP2A|7020	1626.0763
TFAP2B|7021	2915.8666	TFAP2B|7021	1809.9631
TFAP2C|7022	613.3994	TFAP2C|7022	2238.0074
TFAP2E|339488	17.1921	TFAP2E|339488	16.6052
TFAP4|7023	157.3242	TFAP4|7023	180.1968
TFB1M|51106	161.4535	TFB1M|51106	207.8721
TFB2M|64216	535.9761	TFB2M|64216	317.3432
TFCP2L1|29842	350.16	TFCP2L1|29842	2888.0689
TFCP2|7024	830.8042	TFCP2|7024	683.2718
TFDP1|7027	1228.8634	TFDP1|7027	1153.1365
TFDP2|7029	369.361	TFDP2|7029	391.7589
lowly_expressed	lowly_expressed	TFDP3|51270	15.9902
TFE3|7030	1129.1421	TFE3|7030	1375.7688
TFEB|7942	202.5395	TFEB|7942	296.433
TFEC|22797	593.9919	TFEC|22797	145.7565
TFF1|7031	3037.06	TFF1|7031	41.8204
TFF3|7033	3106.2248	TFF3|7033	394.2189
TFG|10342	2181.0674	TFG|10342	1663.5916
TFIP11|24144	757.9478	TFIP11|24144	796.8327
TFPI2|7980	88.7788	TFPI2|7980	115.0062
TFPI|7035	1072.9844	TFPI|7035	1793.3579
TFPT|29844	115.3216	TFPT|29844	65.6458
TFRC|7037	3097.7599	TFRC|7037	1305.6581
TF|7018	289.4601	TF|7018	539.9754
TGDS|23483	231.6507	TGDS|23483	268.7577
TGFA|7039	210.798	TGFA|7039	194.3419
TGFB1I1|7041	292.7635	TGFB1I1|7041	1129.7663
TGFB1|7040	940.6421	TGFB1|7040	506.7651
TGFB2|7042	322.4941	TGFB2|7042	2355.4736
TGFB3|7043	1815.0098	TGFB3|7043	758.9176
TGFBI|7045	2667.699	TGFBI|7045	2092.2509
TGFBR1|7046	1547.0218	TGFBR1|7046	2431.7343
TGFBR2|7048	6751.5227	TGFBR2|7048	12539.9754
TGFBR3|7049	2231.8571	TGFBR3|7049	9363.4686
TGFBRAP1|9392	478.786	TGFBRAP1|9392	448.3395
TGIF1|7050	1017.6525	TGIF1|7050	1081.1808
TGIF2|60436	752.5426	TGIF2|60436	568.0873
TGM1|7051	7.4326	TGM1|7051	30.1353
TGM2|7052	966.0369999999999	TGM2|7052	637.1464
TGM3|7053	6.4003	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TGM5|9333	6.1501
TGOLN2|10618	11471.6631	TGOLN2|10618	8608.2411
TGS1|96764	815.113	TGS1|96764	686.3469
TG|7038	7.6391	lowly_expressed	lowly_expressed
TH1L|51497	1182.8223	TH1L|51497	1373.9237
THADA|63892	1064.7259	THADA|63892	1026.4453
THAP10|56906	66.8938	THAP10|56906	70.7257
THAP11|57215	446.7844	THAP11|57215	561.5006
THAP1|55145	287.189	THAP1|55145	293.3579
THAP2|83591	144.9365	THAP2|83591	180.8118
THAP3|90326	127.5462	THAP3|90326	202.3124
THAP4|51078	505.2132	THAP4|51078	563.9606
THAP5|168451	1038.9181	THAP5|168451	944.6494
THAP6|152815	430.2674	THAP6|152815	452.0295
THAP7|80764	164.5504	THAP7|80764	190.6519
THAP8|199745	54.919	THAP8|199745	67.6507
THAP9|79725	158.1501	THAP9|79725	208.4871
THBD|7056	649.9432	THBD|7056	891.7589
THBS1|7057	15322.8038	THBS1|7057	9716.4822
THBS2|7058	7156.1887	THBS2|7058	5618.6962
THBS3|7059	679.6965	THBS3|7059	776.1378
THBS4|7060	705.8904	THBS4|7060	285.3629
THEG|51298	7.2262	THEG|51298	6.1501
THEM4|117145	456.6945	THEM4|117145	309.9631
THEM5|284486	17.9622	THEM5|284486	6.1501
