gene_id	TCGA-E9-A1NA-01A-11R-A144-07	gene_id	TCGA-E9-A1NA-11A-33R-A144-07
STEAP4|79689	45.7638	STEAP4|79689	3184.4251
STIL|6491	331.7873	STIL|6491	57.9265
STIM1|6786	1054.731	STIM1|6786	2543.7806
STIM2|57620	282.0037	STIM2|57620	580.7998
STIP1|10963	5000.9276	STIP1|10963	2338.5442
STK10|6793	991.6512	STK10|6793	974.3934
STK11IP|114790	477.4273	STK11IP|114790	393.5936
STK11|6794	869.2022	STK11|6794	996.6433
STK16|8576	600.804	STK16|8576	506.7613
STK17A|9263	471.8615	STK17A|9263	602.6662
STK17B|9262	539.5795	STK17B|9262	1147.7894
STK19|8859	228.9332	STK19|8859	313.6358
STK24|8428	2926.7161	STK24|8428	2306.3201
STK25|10494	763.1416	STK25|10494	1751.2228
lowly_expressed	lowly_expressed	STK32A|202374	29.9223
STK32B|55351	15.7699	STK32B|55351	154.5986
STK32C|282974	155.2257	STK32C|282974	147.494
lowly_expressed	lowly_expressed	STK33|65975	7.2888
STK35|140901	1393.9394	STK35|140901	1041.9104
STK36|27148	390.2288	STK36|27148	446.9167
STK38L|23012	1210.8844	STK38L|23012	1056.488
STK38|11329	896.1039	STK38|11329	1293.5648
STK39|27347	694.8052	STK39|27347	625.2997
STK3|6788	509.8949	STK3|6788	492.5674
STK40|83931	1653.3704	STK40|83931	2230.3635
STK4|6789	864.2548	STK4|6789	945.2383
lowly_expressed	lowly_expressed	STL|7955	7.7529
STMN1|3925	1886.5182	STMN1|3925	819.0275
STMN2|11075	6.8027	STMN2|11075	29.5387
STMN3|50861	615.6463	STMN3|50861	772.9932
STOML1|9399	214.2857	STOML1|9399	339.1196
STOML2|30968	690.7854	STOML2|30968	1467.7279999999998
STOM|2040	3817.2542	STOM|2040	9244.4615
STON1-GTF2A1L|286749	14.5671	STON1-GTF2A1L|286749	138.6477
STON1|11037	320.94	STON1|11037	1380.1822
STON2|85439	42.6716	STON2|85439	197.9476
STOX1|219736	249.227	STOX1|219736	187.5899
STOX2|56977	194.1868	STOX2|56977	77.1075
STRA13|201254	472.1707	STRA13|201254	280.0422
STRA6|64220	325.9122	STRA6|64220	33.7585
STRADA|92335	1855.906	STRADA|92335	494.4855
STRADB|55437	147.8046	STRADB|55437	389.7574
STRAP|11171	2419.9134	STRAP|11171	2253.7643
STRBP|55342	663.2653	STRBP|55342	485.2786
lowly_expressed	lowly_expressed	STRC|161497	18.7974
STRN3|29966	563.6982	STRN3|29966	735.0149
STRN4|29888	1337.0439	STRN4|29888	1491.1288
STRN|6801	363.3271	STRN|6801	520.5716
STS|412	646.5677	STS|412	1540.2321
STT3A|3703	4486.7038	STT3A|3703	3007.5765
STT3B|201595	1960.4205	STT3B|201595	1753.1409
STUB1|10273	1337.3748	STUB1|10273	1415.364
STX10|8677	385.2814	STX10|8677	259.7104
STX11|8676	233.1478	STX11|8676	571.9766
STX12|23673	828.6951	STX12|23673	1897.3818
STX16|8675	981.1379	STX16|8675	1681.0204
STX17|55014	799.0105	STX17|55014	953.678
STX18|53407	555.3494	STX18|53407	470.7011
STX19|415117	20.7174	STX19|415117	24.9353
STX1A|6804	217.6407	STX1A|6804	47.9524
STX1B|112755	12.987	STX1B|112755	72.1205
STX2|2054	297.4644	STX2|2054	441.9296
STX3|6809	914.6568	STX3|6809	538.6017
STX4|6810	686.1472	STX4|6810	761.1010000000001
STX5|6811	1135.1268	STX5|6811	927.2082
STX6|10228	1467.6221	STX6|10228	993.8621
STX7|8417	1613.1725	STX7|8417	2042.7736
STX8|9482	251.0823	STX8|9482	358.6842
STXBP1|6812	208.4106	STXBP1|6812	1449.6979
STXBP2|6813	2370.7483	STXBP2|6813	786.8035
STXBP3|6814	1166.9759	STXBP3|6814	857.7731
STXBP4|252983	172.2325	STXBP4|252983	139.2539
STXBP5|134957	1505.8472	STXBP5|134957	468.3687
STXBP6|29091	6.8027	STXBP6|29091	49.8705
STYK1|55359	83.1787	STYK1|55359	43.349
STYXL1|51657	552.2573	STYXL1|51657	304.9775
STYX|6815	720.47	STYX|6815	480.6752
SUB1|10923	4609.1528	SUB1|10923	2638.151
SUCLA2|8803	341.8553	SUCLA2|8803	1266.0708
SUCLG1|8802	954.2362	SUCLG1|8802	1630.3827
SUCLG2|8801	756.9573	SUCLG2|8801	1244.8451
SUCNR1|56670	33.7044	SUCNR1|56670	14.5775
SUDS3|64426	1286.3327	SUDS3|64426	1128.992
SUFU|51684	571.7378	SUFU|51684	759.9501
SUGT1L1|283507	5.4329	SUGT1L1|283507	36.931
SUGT1P1|441394	10.8225	SUGT1P1|441394	5.7543
SUGT1|10910	564.6259	SUGT1|10910	444.6149
SULF1|23213	10733.7662	SULF1|23213	1337.681
SULF2|55959	17408.7817	SULF2|55959	4352.5463
SULT1A1|6817	340.7545	SULT1A1|6817	618.7782
lowly_expressed	lowly_expressed	SULT1A2|6799	31.4568
SULT1A3|6818	359.7835	SULT1A3|6818	689.9818
SULT1C2|6819	29.9938	SULT1C2|6819	29.9223
SULT1C4|27233	9.5857	SULT1C4|27233	56.0084
SULT2B1|6820	430.7359	SULT2B1|6820	64.4481
SULT4A1|25830	22.8819	lowly_expressed	lowly_expressed
SUMF1|285362	1237.1676	SUMF1|285362	1144.3368
SUMF2|25870	3652.1336	SUMF2|25870	2735.9739
SUMO1P3|474338	127.7056	SUMO1P3|474338	72.5041
SUMO1|7341	1759.1218	SUMO1|7341	1330.0086
SUMO2|6613	5800.2474	SUMO2|6613	2116.8121
SUMO3|6612	1824.0569	SUMO3|6612	1928.455
SUN1|23353	3703.7724	SUN1|23353	2979.1886
SUN2|25777	4153.3704	SUN2|25777	8638.7264
SUOX|6821	639.1466	SUOX|6821	769.9242
SUPT16H|11198	3963.5127	SUPT16H|11198	2970.3654
SUPT3H|8464	108.5343	SUPT3H|8464	94.75399999999999
SUPT4H1|6827	4489.7217	SUPT4H1|6827	985.1002
SUPT5H|6829	2652.752	SUPT5H|6829	2631.6294
SUPT6H|6830	3634.5083	SUPT6H|6830	3411.1441
SUPT7L|9913	1021.645	SUPT7L|9913	911.8634
SUPV3L1|6832	535.8689	SUPV3L1|6832	435.4081
SURF1|6834	612.2449	SURF1|6834	754.5795
SURF2|6835	175.0155	SURF2|6835	175.6977
SURF4|6836	5071.1194	SURF4|6836	6185.48
SURF6|6838	429.1899	SURF6|6838	842.0447
SUSD1|64420	260.3587	SUSD1|64420	314.1843
SUSD2|56241	1352.1954	SUSD2|56241	1299.3191
SUSD3|203328	102.35	SUSD3|203328	266.9991
SUSD4|55061	195.7328	SUSD4|55061	217.1286
SUSD5|26032	727.5819	SUSD5|26032	52.9395
SUV39H1|6839	302.7211	SUV39H1|6839	192.1933
SUV39H2|79723	161.41	SUV39H2|79723	119.6893
SUV420H1|51111	1880.3339999999998	SUV420H1|51111	1236.0219
SUV420H2|84787	159.5547	SUV420H2|84787	110.0988
SUZ12P|440423	141.3111	SUZ12P|440423	97.0557
SUZ12|23512	1068.3364	SUZ12|23512	740.7692
SV2A|9900	68.6456	lowly_expressed	lowly_expressed
SV2B|9899	16.6976	SV2B|9899	176.4649
SVEP1|79987	249.3074	SVEP1|79987	8183.209
SVIL|6840	1795.1391	SVIL|6840	4584.1719
SVIP|258010	214.9041	SVIP|258010	182.2192
lowly_expressed	lowly_expressed	SVOPL|136306	8.056000000000001
SWAP70|23075	1476.1905	SWAP70|23075	2564.8796
SYAP1|94056	2717.6871	SYAP1|94056	919.5358
SYBU|55638	700.0618	SYBU|55638	606.8438
lowly_expressed	lowly_expressed	SYCE1L|100130958	13.0431
lowly_expressed	lowly_expressed	SYCE1|93426	16.3537
SYCE2|256126	15.4607	lowly_expressed	lowly_expressed
SYCP2|10388	291.5894	SYCP2|10388	118.1548
SYDE1|85360	457.9468	SYDE1|85360	624.5325
SYDE2|84144	560.9153	SYDE2|84144	149.22799999999998
SYF2|25949	987.013	SYF2|25949	1003.9321
SYK|6850	1178.1076	SYK|6850	685.528
SYMPK|8189	1050.402	SYMPK|8189	1668.7446
lowly_expressed	lowly_expressed	SYN1|6853	10.3577
lowly_expressed	lowly_expressed	SYN2|6854	212.9088
SYN3|8224	6.1843	SYN3|8224	6.9052
SYNCRIP|10492	2758.8126	SYNCRIP|10492	3756.7853
SYNC|81493	136.5646	SYNC|81493	454.8231
SYNE1|23345	1230.6741	SYNE1|23345	3315.2393
SYNE2|23224	1845.7019	SYNE2|23224	7391.1959
SYNGAP1|8831	362.0903	SYNGAP1|8831	392.8263
SYNGR1|9145	1256.9264	SYNGR1|9145	710.4671
SYNGR2|9144	5009.8949	SYNGR2|9144	2651.5776
SYNGR3|9143	11.7502	SYNGR3|9143	9.5905
SYNJ1|8867	231.6017	SYNJ1|8867	438.477
SYNJ2BP|55333	1071.1194	SYNJ2BP|55333	1322.3362
SYNJ2|8871	601.7316	SYNJ2|8871	950.9926
SYNM|23336	140.3834	SYNM|23336	16953.2943
SYNPO2|171024	1048.2375	SYNPO2|171024	6121.7992
SYNPO|11346	1058.4416	SYNPO|11346	10394.169
SYNRG|11276	674.7062	SYNRG|11276	1122.4705
SYPL1|6856	2600.4947	SYPL1|6856	2604.0088
SYPL2|284612	5.2566	SYPL2|284612	57.5429
SYP|6855	50.7112	SYP|6855	41.8145
SYS1-DBNDD2|767557	21.209	SYS1-DBNDD2|767557	11.1096
SYS1|90196	1363.3766	SYS1|90196	939.9098
SYT11|23208	223.2529	SYT11|23208	449.2184
SYT12|91683	804.2672	SYT12|91683	772.6096
SYT13|57586	9.5857	SYT13|57586	15.7284
SYT15|83849	27.2109	SYT15|83849	544.356
SYT17|51760	147.1861	SYT17|51760	101.6592
SYT1|6857	39.5795	SYT1|6857	91.3014
lowly_expressed	lowly_expressed	SYT2|127833	8.4396
SYT3|84258	14.2239	SYT3|84258	21.4827
SYT6|148281	10.8225	SYT6|148281	20.3318
SYT7|9066	1020.0989	SYT7|9066	645.6315
SYT8|90019	6.1843	SYT8|90019	112.4005
SYT9|143425	68.3364	SYT9|143425	54.0903
SYTL1|84958	948.9796	SYTL1|84958	305.7447
SYTL2|54843	2562.1521	SYTL2|54843	928.7427
SYTL3|94120	81.9419	SYTL3|94120	174.1632
SYTL4|94121	757.885	SYTL4|94121	783.3509
SYTL5|94122	3803.6487	SYTL5|94122	32.224000000000004
SYVN1|84447	2963.5127	SYVN1|84447	1806.8476
TAB1|10454	604.2362	TAB1|10454	745.3688
TAB2|23118	1675.6339	TAB2|23118	2450.561
TAB3|257397	564.9351	TAB3|257397	947.1564
lowly_expressed	lowly_expressed	TAC1|6863	27.237
TACC1|6867	999.3816	TACC1|6867	7767.5266
TACC2|10579	805.5039999999999	TACC2|10579	1456.9867
TACC3|10460	853.1231	TACC3|10460	177.6158
TACO1|51204	1443.1045	TACO1|51204	309.9645
lowly_expressed	lowly_expressed	TACR1|6869	553.9465
TACR2|6865	40.1979	TACR2|6865	13.4267
TACSTD2|4070	3291.2801	TACSTD2|4070	7252.7093
TADA1|117143	489.7959	TADA1|117143	236.3096
TADA2A|6871	106.9882	TADA2A|6871	200.63299999999998
TADA2B|93624	1756.3389	TADA2B|93624	1070.6819
TADA3|10474	1465.3989	TADA3|10474	1612.2068
TAF10|6881	597.0934	TAF10|6881	606.1187
TAF11|6882	363.9425	TAF11|6882	415.0762
TAF12|6883	716.7594	TAF12|6883	352.9299
TAF13|6884	205.3185	TAF13|6884	198.3313
TAF15|8148	4980.2103	TAF15|8148	2617.0519
TAF1A|9015	236.8584	TAF1A|9015	75.1894
TAF1B|9014	381.5708	TAF1B|9014	259.3267
TAF1C|9013	928.8806	TAF1C|9013	797.5448
TAF1D|79101	718.2344	TAF1D|79101	455.87800000000004
TAF1L|138474	33.086	TAF1L|138474	44.1162
TAF1|6872	1133.5807	TAF1|6872	1667.5937
TAF2|6873	632.9623	TAF2|6873	619.5454
TAF3|83860	235.3123	TAF3|83860	222.4993
TAF4B|6875	214.2857	TAF4B|6875	215.9778
TAF4|6874	551.6388	TAF4|6874	390.5246
TAF5L|27097	879.0971	TAF5L|27097	613.4075
TAF5|6877	129.2517	TAF5|6877	111.6333
TAF6L|10629	224.1806	TAF6L|10629	249.7363
TAF6|6878	1162.0284	TAF6|6878	1119.7852
TAF7|6879	3054.7309999999998	TAF7|6879	2251.8462
TAF8|129685	207.1738	TAF8|129685	631.8212
TAF9B|51616	939.0847	TAF9B|51616	660.5927
TAF9|6880	1252.3191	TAF9|6880	878.1049
TAGAP|117289	230.0557	TAGAP|117289	186.0554
TAGLN2|8407	39595.5473	TAGLN2|8407	10537.6427
TAGLN|6876	7887.1367	TAGLN|6876	22057.4777
TAL1|6886	17.316	TAL1|6886	239.3785
TALDO1|6888	2643.4756	TALDO1|6888	2836.4822
TANC1|85461	815.7081	TANC1|85461	1570.1544
TANC2|26115	6204.7001	TANC2|26115	781.8164
TANK|10010	513.6054	TANK|10010	2099.5492
TAOK1|57551	946.8151	TAOK1|57551	975.1606
TAOK2|9344	1527.8293	TAOK2|9344	1806.0804
TAOK3|51347	952.0717	TAOK3|51347	950.9926
TAP1|6890	2122.1398	TAP1|6890	1169.6557
TAP2|6891	1292.9004	TAP2|6891	1423.4929
TAPBPL|55080	1179.7186	TAPBPL|55080	950.7049
TAPBP|6892	2143.7848	TAPBP|6892	2852.5942
TAPT1|202018	258.1942	TAPT1|202018	579.2654
TARBP1|6894	883.7353	TARBP1|6894	527.0931
TARBP2|6895	474.3352	TARBP2|6895	299.6068
TARDBP|23435	3085.9617	TARDBP|23435	2892.107
TARP|445347	5.8751	TARP|445347	11.5086
TARS2|80222	1422.6964	TARS2|80222	490.2657
TARSL2|123283	312.9252	TARSL2|123283	248.96900000000002
TARS|6897	2851.2678	TARS|6897	1259.4227
lowly_expressed	lowly_expressed	TAS1R1|80835	7.2888
TAS1R3|83756	19.1713	TAS1R3|83756	7.6724
TAS2R14|50840	7.2542	lowly_expressed	lowly_expressed
TAS2R20|259295	9.8949	TAS2R20|259295	11.8922
lowly_expressed	lowly_expressed	TAS2R4|50832	6.1379
lowly_expressed	lowly_expressed	TAS2R5|54429	6.1379
TASP1|55617	229.4372	TASP1|55617	224.4174
TATDN1|83940	429.1899	TATDN1|83940	327.611
TATDN2|9797	1395.7947	TATDN2|9797	1514.146
TATDN3|128387	251.0823	TATDN3|128387	260.4776
lowly_expressed	lowly_expressed	TAT|6898	424.2831
TAX1BP1|8887	2981.1379	TAX1BP1|8887	2935.0724
TAX1BP3|30851	2165.201	TAX1BP3|30851	2196.5513
TAZ|6901	225.7267	TAZ|6901	263.1629
TBC1D10A|83874	463.086	TBC1D10A|83874	650.4421
TBC1D10B|26000	1597.4026	TBC1D10B|26000	1112.1128
TBC1D10C|374403	47.9283	TBC1D10C|374403	74.8058
TBC1D12|23232	347.8664	TBC1D12|23232	375.5634
TBC1D13|54662	508.9672	TBC1D13|54662	1520.6675
TBC1D14|57533	2967.2233	TBC1D14|57533	2851.827
TBC1D15|64786	753.2468	TBC1D15|64786	1102.5223
TBC1D16|125058	1069.2641	TBC1D16|125058	1393.6895
TBC1D17|79735	445.7947	TBC1D17|79735	1224.0184
TBC1D19|55296	70.5009	TBC1D19|55296	114.3186
TBC1D1|23216	1016.0792	TBC1D1|23216	1552.1243
TBC1D20|128637	1362.3995	TBC1D20|128637	1578.9777
TBC1D22A|25771	294.6815	TBC1D22A|25771	427.3521
TBC1D22B|55633	198.7817	TBC1D22B|55633	333.9522
TBC1D23|55773	1128.9425	TBC1D23|55773	819.4111
TBC1D24|57465	315.9647	TBC1D24|57465	402.0984
TBC1D25|4943	336.4255	TBC1D25|4943	529.3948
TBC1D2B|23102	1563.6982	TBC1D2B|23102	2712.1895
TBC1D2|55357	615.9555	TBC1D2|55357	304.9775
TBC1D3B|414059	302.4119	TBC1D3B|414059	63.6808
TBC1D3C|414060	66.1719	TBC1D3C|414060	12.6594
lowly_expressed	lowly_expressed	TBC1D3G|654341	9.2069
TBC1D3H|729877	16.3884	TBC1D3H|729877	9.9741
TBC1D3|729873	513.9332	TBC1D3|729873	218.0608
TBC1D4|9882	371.0575	TBC1D4|9882	1361.4654
TBC1D5|9779	1425.1701	TBC1D5|9779	2078.8338
TBC1D7|51256	436.611	TBC1D7|51256	124.2927
TBC1D8B|54885	243.3519	TBC1D8B|54885	237.4604
TBC1D8|11138	398.5776	TBC1D8|11138	967.8719
TBC1D9B|23061	4451.7625	TBC1D9B|23061	5839.4553
TBC1D9|23158	28108.5343	TBC1D9|23158	4542.0543
TBCA|6902	1795.6092	TBCA|6902	742.3036
TBCB|1155	1637.5201	TBCB|1155	838.9105
TBCCD1|55171	270.2536	TBCCD1|55171	252.03799999999998
TBCC|6903	551.3296	TBCC|6903	405.4858
TBCD|6904	2239.7866	TBCD|6904	1491.6659
TBCEL|219899	302.4119	TBCEL|219899	373.6453
TBCE|6905	621.0111	TBCE|6905	261.8855
TBCK|93627	759.5857	TBCK|93627	498.9278
TBK1|29110	789.4249	TBK1|29110	560.0844
TBKBP1|9755	92.7644	TBKBP1|9755	335.2834
TBL1XR1|79718	2346.9388	TBL1XR1|79718	2474.7291
TBL1X|6907	1337.9716	TBL1X|6907	1133.9791
TBL2|26608	1699.4434	TBL2|26608	697.4202
TBL3|10607	1401.3605	TBL3|10607	851.2516
TBPL1|9519	236.8584	TBPL1|9519	201.7838
TBP|6908	194.1868	TBP|6908	266.6155
TBRG1|84897	466.914	TBRG1|84897	1009.1493
TBRG4|9238	880.9524	TBRG4|9238	736.1657
TBX15|6913	130.4886	TBX15|6913	581.1835
TBX18|9096	76.6852	TBX18|9096	168.0253
TBX19|9095	29.0754	TBX19|9095	64.8317
TBX1|6899	143.7848	TBX1|6899	116.6203
TBX21|30009	6.8027	TBX21|30009	22.6335
TBX2|6909	103.2777	TBX2|6909	192.9606
TBX3|6926	257.5758	TBX3|6926	1066.4621
TBX4|9496	206.8646	lowly_expressed	lowly_expressed
TBX5|6910	81.0142	TBX5|6910	58.6938
TBX6|6911	27.8293	TBX6|6911	13.4267
TBXA2R|6915	26.2832	TBXA2R|6915	34.9094
TBXAS1|6916	320.3463	TBXAS1|6916	406.6366
TC2N|123036	1533.7044	TC2N|123036	2471.6601
lowly_expressed	lowly_expressed	TCAP|8557	7.2888
TCEA1|6917	1185.5288	TCEA1|6917	1106.7421
TCEA2|6919	199.1342	TCEA2|6919	303.8266
TCEA3|6920	991.9604	TCEA3|6920	390.9082
TCEAL1|9338	1530.3029999999999	TCEAL1|9338	486.8131
lowly_expressed	lowly_expressed	TCEAL2|140597	43.7326
TCEAL3|85012	1108.5343	TCEAL3|85012	621.8471
TCEAL4|79921	4071.1194	TCEAL4|79921	2432.9145
TCEAL5|340543	13.6054	TCEAL5|340543	37.2111
TCEAL6|158931	51.3296	TCEAL6|158931	35.293
TCEAL7|56849	10.2041	TCEAL7|56849	84.0127
TCEAL8|90843	973.7168	TCEAL8|90843	812.8896
TCEANC|170082	80.0866	TCEANC|170082	63.2972
TCEB1|6921	598.021	TCEB1|6921	390.9082
TCEB2|6923	2748.6085	TCEB2|6923	1053.0354
TCEB3|6924	1314.8732	TCEB3|6924	1636.6663
TCERG1L|256536	6.4935	lowly_expressed	lowly_expressed
TCERG1|10915	796.2276	TCERG1|10915	844.3464
TCF12|6938	1684.9103	TCF12|6938	1890.4766
lowly_expressed	lowly_expressed	TCF15|6939	29.1551
TCF19|6941	311.3791	TCF19|6941	267.7664
TCF20|6942	903.2158	TCF20|6942	1234.4874
lowly_expressed	lowly_expressed	TCF21|6943	6.1379
TCF25|22980	1902.5974	TCF25|22980	2266.0401
TCF3|6929	2069.2641	TCF3|6929	1135.13
TCF4|6925	1537.415	TCF4|6925	2212.3334
TCF7L1|83439	245.8256	TCF7L1|83439	1365.3016
TCF7L2|6934	634.1991	TCF7L2|6934	1603.9129
TCF7|6932	81.3234	TCF7|6932	443.4641
TCFL5|10732	451.7625	TCFL5|10732	405.1021
TCHH|7062	49.1651	TCHH|7062	6.9052
TCHP|84260	270.5628	TCHP|84260	399.0294
TCIRG1|10312	1244.5887	TCIRG1|10312	921.4539
TCN1|6947	7.7304	TCN1|6947	963.2684
TCN2|6948	566.4811	TCN2|6948	898.4368
TCOF1|6949	1231.6017	TCOF1|6949	1255.9701
TCP10L|140290	5.3587	TCP10L|140290	9.9741
TCP11L1|55346	294.9907	TCP11L1|55346	236.5091
TCP11L2|255394	101.4224	TCP11L2|255394	295.7706
TCP1|6950	2718.8806	TCP1|6950	3386.9109
TCTA|6988	670.3772	TCTA|6988	1055.7207
TCTE3|6991	19.7897	TCTE3|6991	23.4008
lowly_expressed	lowly_expressed	TCTEX1D1|200132	14.9612
TCTEX1D2|255758	233.457	TCTEX1D2|255758	67.1334
TCTEX1D4|343521	9.5857	lowly_expressed	lowly_expressed
TCTN1|79600	619.5980000000001	TCTN1|79600	524.0242
TCTN2|79867	801.4842	TCTN2|79867	356.3825
TCTN3|26123	1482.684	TCTN3|26123	1140.5006
TDG|6996	477.4273	TDG|6996	265.4647
TDO2|6999	109.462	lowly_expressed	lowly_expressed
TDP1|55775	303.9579	TDP1|55775	321.0895
TDP2|51567	812.6160000000001	TDP2|51567	676.7047
lowly_expressed	lowly_expressed	TDRD10|126668	40.6637
lowly_expressed	lowly_expressed	TDRD12|91646	9.7094
TDRD3|81550	346.3203	TDRD3|81550	332.5981
TDRD5|163589	200.3711	TDRD5|163589	30.3059
TDRD6|221400	6.8027	TDRD6|221400	14.9612
TDRD7|23424	460.1113	TDRD7|23424	463.0287
TDRD9|122402	11.1317	TDRD9|122402	54.0903
TDRKH|11022	681.8182	TDRKH|11022	315.3352
TEAD1|7003	1314.162	TEAD1|7003	3453.7259
TEAD2|8463	132.3438	TEAD2|8463	1193.4401
TEAD3|7005	533.7044	TEAD3|7005	1215.69
TEAD4|7004	258.8126	TEAD4|7004	269.6845
TECPR1|25851	274.8918	TECPR1|25851	477.9898
TECPR2|9895	625.5411	TECPR2|9895	1211.0866
TECR|9524	2030.3029999999999	TECR|9524	1320.4181
TECTA|7007	8.3488	TECTA|7007	16.4956
TEC|7006	30.6122	TEC|7006	41.4309
TEF|7008	390.2288	TEF|7008	1899.2999
lowly_expressed	lowly_expressed	TEKT2|27285	17.6465
TEK|7010	148.1138	TEK|7010	1105.2076
TELO2|9894	957.0192	TELO2|9894	564.3042
TENC1|23371	725.1082	TENC1|23371	7985.4225
TEP1|7011	973.0983	TEP1|7011	1294.7156
lowly_expressed	lowly_expressed	TEPP|374739	7.2888
TERF1|7013	623.6858	TERF1|7013	472.6192
TERF2IP|54386	1685.5288	TERF2IP|54386	1359.9309
TERF2|7014	921.4595	TERF2|7014	586.1705
lowly_expressed	lowly_expressed	TESC|54997	76.7239
TESK1|7016	526.9017	TESK1|7016	1452.7669
TESK2|10420	215.8318	TESK2|10420	200.63299999999998
TES|26136	1373.7322	TES|26136	1819.7027
TET1|80312	72.047	TET1|80312	61.3791
TET2|54790	847.8664	TET2|54790	700.4891
TET3|200424	858.0705	TET3|200424	532.0802
TEX10|54881	511.1317	TEX10|54881	335.667
TEX14|56155	50.7112	TEX14|56155	8.4396
TEX19|400629	48.5467	lowly_expressed	lowly_expressed
TEX261|113419	2363.3271	TEX261|113419	3266.136
TEX264|51368	840.7545	TEX264|51368	843.5792
TEX2|55852	6776.7471	TEX2|55852	2237.6522
TEX9|374618	135.1268	TEX9|374618	62.9136
TFAM|7019	484.8485	TFAM|7019	475.3045
TFAP2A|7020	2980.7885	TFAP2A|7020	1013.4689
lowly_expressed	lowly_expressed	TFAP2B|7021	791.7905
TFAP2C|7022	602.6592	TFAP2C|7022	720.4373
TFAP2E|339488	8.3488	TFAP2E|339488	10.7413
TFAP4|7023	426.4069	TFAP4|7023	209.4562
TFB1M|51106	91.8367	TFB1M|51106	126.2108
TFB2M|64216	523.8095	TFB2M|64216	233.2406
TFCP2L1|29842	197.5881	TFCP2L1|29842	484.5114
TFCP2|7024	153.3704	TFCP2|7024	705.0925
TFDP1|7027	2016.6976	TFDP1|7027	1357.2456
TFDP2|7029	224.4898	TFDP2|7029	316.1024
lowly_expressed	lowly_expressed	TFDP3|51270	12.2758
TFE3|7030	1493.8157	TFE3|7030	3137.2399
TFEB|7942	334.26099999999997	TFEB|7942	444.6149
TFEC|22797	371.0575	TFEC|22797	128.5125
TFF1|7031	328.0767	TFF1|7031	102.81
TFF3|7033	154.2981	TFF3|7033	573.5111
TFG|10342	3423.0056	TFG|10342	1685.2402
TFIP11|24144	881.2214	TFIP11|24144	947.6168
TFPI2|7980	48.5467	TFPI2|7980	194.8787
TFPI|7035	540.5071	TFPI|7035	1300.4699
TFPT|29844	262.2171	TFPT|29844	188.338
TFR2|7036	149.9691	TFR2|7036	11.5086
TFRC|7037	1965.368	TFRC|7037	1751.99
TGDS|23483	307.6685	TGDS|23483	211.7579
TGFA|7039	100.4947	TGFA|7039	147.6935
TGFB1I1|7041	522.8819	TGFB1I1|7041	1089.4792
TGFB1|7040	1068.0272	TGFB1|7040	930.2772
TGFB2|7042	921.4595	TGFB2|7042	476.0717
TGFB3|7043	1393.9394	TGFB3|7043	593.0757
TGFBI|7045	3667.2851	TGFBI|7045	2728.6851
TGFBR1|7046	1668.2127	TGFBR1|7046	1554.0424
TGFBR2|7048	2189.8578	TGFBR2|7048	15874.1728
TGFBR3|7049	75.4484	TGFBR3|7049	5720.1496
TGFBRAP1|9392	417.4397	TGFBRAP1|9392	486.0458
TGIF1|7050	2471.8615	TGIF1|7050	833.9887
TGIF2|60436	535.8627	TGIF2|60436	597.7213
TGM1|7051	13.6054	TGM1|7051	58.3102
TGM2|7052	625.8503	TGM2|7052	1946.4851
TGM5|9333	8.658	TGM5|9333	13.8103
TGOLN2|10618	6975.571999999999	TGOLN2|10618	9301.6208
TGS1|96764	455.7823	TGS1|96764	489.1148
TH1L|51497	1405.0711	TH1L|51497	1302.388
THADA|63892	1018.8621	THADA|63892	1000.0959
THAP10|56906	214.2857	THAP10|56906	67.1334
THAP11|57215	1182.4366	THAP11|57215	559.3172
THAP1|55145	302.1027	THAP1|55145	222.8829
THAP2|83591	104.5145	THAP2|83591	90.9178
THAP3|90326	254.8825	THAP3|90326	304.7435
THAP4|51078	812.3067	THAP4|51078	876.5704
THAP5|168451	376.9326	THAP5|168451	498.3217
THAP6|152815	326.5306	THAP6|152815	285.0293
THAP7|80764	216.141	THAP7|80764	219.8139
THAP8|199745	213.3581	THAP8|199745	135.8013
THAP9|79725	191.4038	THAP9|79725	96.6721
THBD|7056	323.1293	THBD|7056	1423.6118
THBS1|7057	14647.8046	THBS1|7057	8355.6152
THBS2|7058	14641.3111	THBS2|7058	3034.8135
THBS3|7059	960.4576	THBS3|7059	782.3689
THBS4|7060	535.8658	THBS4|7060	925.2901
THEM4|117145	458.8745	THEM4|117145	284.6456
THEM5|284486	8.3488	lowly_expressed	lowly_expressed
THEMIS|387357	5.8751	THEMIS|387357	31.0732
THG1L|54974	360.8534	THG1L|54974	146.9262
THNSL1|79896	422.6964	THNSL1|79896	189.8916
THNSL2|55258	800.8658	THNSL2|55258	711.9977
THOC1|9984	402.5974	THOC1|9984	291.9344
THOC2|57187	829.932	THOC2|57187	1194.9746
THOC3|84321	610.3896	THOC3|84321	525.9423
THOC4|10189	1427.953	THOC4|10189	534.3819
THOC5|8563	442.4861	THOC5|8563	576.9637
THOC6|79228	521.4069	THOC6|79228	296.6184
THOC7|80145	598.021	THOC7|80145	673.2521
THOP1|7064	765.3061	THOP1|7064	538.2181
lowly_expressed	lowly_expressed	THPO|7066	26.8534
THRAP3|9967	2802.4119	THRAP3|9967	3584.9238
THRA|7067	324.4589	THRA|7067	1766.1533
THRB|7068	215.5226	THRB|7068	1323.4871
THRSP|7069	11.7502	THRSP|7069	1961.4462
