gene_id	TCGA-BH-A1F8-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F8-11B-21R-A13Q-07
CHCHD3|54927	1118.6343	CHCHD3|54927	699.9426
CHCHD4|131474	253.1829	CHCHD4|131474	216.2937
CHCHD5|84269	294.8495	CHCHD5|84269	294.3201
CHCHD6|84303	75.5208	CHCHD6|84303	129.6615
CHCHD7|79145	577.2569	CHCHD7|79145	508.319
CHCHD8|51287	786.7477	CHCHD8|51287	607.5731
CHD1L|9557	690.1042	CHD1L|9557	780.8376
CHD1|1105	1883.1019	CHD1|1105	1226.6208
CHD2|1106	1220.1968	CHD2|1106	2358.0034
CHD3|1107	2116.0301	CHD3|1107	3397.5904
CHD4|1108	6147.1904	CHD4|1108	4456.2364
CHD6|84181	3096.0648	CHD6|84181	1691.9105
CHD7|55636	711.2269	CHD7|55636	515.7774
CHD8|57680	1436.3426	CHD8|57680	1792.8858
CHD9|80205	1756.3657	CHD9|80205	1702.2375
CHDH|55349	30.6713	CHDH|55349	617.9002
CHEK1|1111	234.9537	CHEK1|1111	118.18700000000001
CHEK2|11200	219.9074	CHEK2|11200	176.1331
CHERP|10523	584.4184	CHERP|10523	1076.7355
CHFR|55743	549.1898	CHFR|55743	378.0838
lowly_expressed	lowly_expressed	CHGA|1113	6.311
CHI3L1|1116	111.1111	CHI3L1|1116	1127.3666
CHI3L2|1117	102.7199	CHI3L2|1117	752.1515
CHIC1|53344	776.9097	CHIC1|53344	401.0327
CHIC2|26511	127.8935	CHIC2|26511	353.4137
CHID1|66005	1015.9144	CHID1|66005	1391.8531
CHKA|1119	312.5	CHKA|1119	1025.8176
CHKB-CPT1B|386593	94.5284	CHKB-CPT1B|386593	324.6988
CHKB|1120	112.3264	CHKB|1120	224.3029
CHL1|10752	155.9606	CHL1|10752	2056.7986
CHML|1122	2059.3171	CHML|1122	513.4825
CHMP1A|5119	982.9282	CHMP1A|5119	1458.405
CHMP1B|57132	983.5069	CHMP1B|57132	1867.4699
CHMP2A|27243	1029.8032	CHMP2A|27243	1491.681
CHMP2B|25978	3358.2176	CHMP2B|25978	1278.8296
CHMP4A|29082	435.7726	CHMP4A|29082	875.6512
CHMP4B|128866	5564.8148	CHMP4B|128866	2601.8359
CHMP4C|92421	733.7963	CHMP4C|92421	661.5032
CHMP5|51510	1861.6898	CHMP5|51510	1312.6793
CHMP6|79643	149.0162	CHMP6|79643	400.459
CHMP7|91782	676.2153	CHMP7|91782	830.1779
CHM|1121	949.6528	CHM|1121	608.7206
CHN1|1123	309.8958	CHN1|1123	397.0166
CHN2|1124	57.2917	CHN2|1124	78.0264
CHODL|140578	28.0671	CHODL|140578	52.2088
CHORDC1|26973	1091.7245	CHORDC1|26973	432.5875
CHPF2|54480	743.6343	CHPF2|54480	1019.5066
CHPF|79586	2546.5856	CHPF|79586	1121.0557
CHPT1|56994	1475.1157	CHPT1|56994	1923.1211
CHP|11261	6212.0949	CHP|11261	2821.572
CHRAC1|54108	440.3935	CHRAC1|54108	681.0098
CHRDL1|91851	45.7176	CHRDL1|91851	4501.4343
lowly_expressed	lowly_expressed	CHRDL2|25884	16.0643
CHRD|8646	146.1227	CHRD|8646	180.1492
CHRFAM7A|89832	6.9444	CHRFAM7A|89832	24.6701
CHRM1|1128	16.7824	CHRM1|1128	174.9857
lowly_expressed	lowly_expressed	CHRM3|1131	33.275999999999996
CHRNA10|57053	7.2338	CHRNA10|57053	8.0321
CHRNA1|1134	27.4884	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CHRNA3|1136	8.0321
CHRNA5|1138	37.9051	CHRNA5|1138	75.1578
CHRNA6|8973	6.9444	lowly_expressed	lowly_expressed
CHRNB1|1140	116.8981	CHRNB1|1140	223.1784
lowly_expressed	lowly_expressed	CHRNB2|1141	31.5548
CHRNB4|1143	7.2338	lowly_expressed	lowly_expressed
CHRNE|1145	8.3333	CHRNE|1145	14.8594
CHST10|9486	229.7454	CHST10|9486	281.1245
CHST11|50515	80.7292	CHST11|50515	72.2892
CHST12|55501	89.1204	CHST12|55501	267.3551
CHST14|113189	459.7801	CHST14|113189	531.8417
CHST15|51363	1996.5278	CHST15|51363	1154.3316
CHST1|8534	70.8912	CHST1|8534	40.1606
CHST2|9435	34.4329	CHST2|9435	367.18300000000005
CHST3|9469	136.2847	CHST3|9469	1003.4423
lowly_expressed	lowly_expressed	CHST4|10164	9.1796
CHST6|4166	27.1991	CHST6|4166	16.637999999999998
CHST7|56548	21.412	CHST7|56548	130.809
CHST8|64377	14.7569	CHST8|64377	21.2278
CHST9|83539	9.838	CHST9|83539	456.1102
CHSY1|22856	1291.088	CHSY1|22856	1987.9518
CHSY3|337876	114.8727	CHSY3|337876	88.3534
CHTF18|63922	75.5208	CHTF18|63922	88.3534
CHTF8|54921	1983.5069	CHTF8|54921	2449.7992
CHUK|1147	885.9954	CHUK|1147	632.2433
CHURC1|91612	2673.0556	CHURC1|91612	2222.7768
CIAO1|9391	2442.7083	CIAO1|9391	1809.5238
CIAPIN1|57019	1514.1782	CIAPIN1|57019	684.4521
CIB1|10519	3143.2292	CIB1|10519	1048.7665
CIB2|10518	50.0579	CIB2|10518	131.3827
CIB3|117286	6.0764	lowly_expressed	lowly_expressed
CIC|23152	616.3194	CIC|23152	1493.4022
lowly_expressed	lowly_expressed	CIDEA|1149	498.5657
CIDEB|27141	31.7188	CIDEB|27141	304.2742
CIDECP|152302	57.0023	CIDECP|152302	83.7636
lowly_expressed	lowly_expressed	CIDEC|63924	2611.0155
CIITA|4261	37.037	CIITA|4261	238.0952
CILP2|148113	127.6042	CILP2|148113	21.2278
CILP|8483	738.7153	CILP|8483	2259.323
CINP|51550	340.5671	CINP|51550	419.9656
CIR1|9541	855.9028	CIR1|9541	889.8451
CIRBP|1153	1280.0926	CIRBP|1153	6546.7585
CIRH1A|84916	921.2963	CIRH1A|84916	934.5955
CISD1|55847	722.2222	CISD1|55847	312.6793
CISD2|493856	849.2477	CISD2|493856	427.4125
CISD3|284106	679.2969	CISD3|284106	612.3408
CISH|1154	517.0718	CISH|1154	332.7596
lowly_expressed	lowly_expressed	CITED1|4435	269.0763
CITED2|10370	1062.7894	CITED2|10370	2845.0947
CITED4|163732	243.3449	CITED4|163732	1106.7126
CIT|11113	559.0278	CIT|11113	144.5783
CIZ1|25792	500.5787	CIZ1|25792	1603.5571
CKAP2L|150468	412.3264	CKAP2L|150468	26.3913
CKAP2|26586	1713.2523	CKAP2|26586	311.5318
CKAP4|10970	5682.8704	CKAP4|10970	2069.9943
CKAP5|9793	5800.0579	CKAP5|9793	1618.4739
CKB|1152	32.6968	CKB|1152	452.0941
CKLF|51192	239.0046	CKLF|51192	296.615
CKMT1A|548596	1031.8287	CKMT1A|548596	60.8147
CKMT1B|1159	1195.8912	CKMT1B|1159	333.3333
CKMT2|1160	19.0972	CKMT2|1160	71.7154
CKS1B|1163	763.3102	CKS1B|1163	549.0534
CKS2|1164	1033.2755	CKS2|1164	136.5462
CLASP1|23332	1640.3356	CLASP1|23332	1368.3305
CLASP2|23122	913.7731	CLASP2|23122	1305.7946
CLCA2|9635	67.9977	CLCA2|9635	1845.0947
lowly_expressed	lowly_expressed	CLCA4|22802	159.4951
CLCC1|23155	775.3935	CLCC1|23155	917.1429
CLCF1|23529	33.5648	CLCF1|23529	105.5651
CLCN2|1181	98.9583	CLCN2|1181	47.619
CLCN3|1182	1420.4282	CLCN3|1182	1662.6506
CLCN4|1183	250.0	CLCN4|1183	171.5433
CLCN5|1184	233.5069	CLCN5|1184	162.9375
CLCN6|1185	230.3241	CLCN6|1185	577.1658
CLCN7|1186	919.5602	CLCN7|1186	1083.1899
lowly_expressed	lowly_expressed	CLCNKA|1187	10.9007
lowly_expressed	lowly_expressed	CLCNKB|1188	17.7854
lowly_expressed	lowly_expressed	CLDN10|9071	337.4814
CLDN11|5010	32.1181	CLDN11|5010	1561.6753
CLDN12|9069	2193.5764	CLDN12|9069	1487.6649
CLDN14|23562	5.787000000000001	lowly_expressed	lowly_expressed
CLDN15|24146	47.7431	CLDN15|24146	115.8921
lowly_expressed	lowly_expressed	CLDN19|149461	235.2266
CLDN1|9076	94.0394	CLDN1|9076	703.385
CLDN23|137075	89.4097	CLDN23|137075	166.9535
lowly_expressed	lowly_expressed	CLDN2|9075	15.2668
CLDN3|1365	602.1412	CLDN3|1365	570.8548
CLDN4|1364	3929.6875	CLDN4|1364	3562.8227
CLDN5|7122	15.625	CLDN5|7122	2253.012
CLDN7|1366	1118.6343	CLDN7|1366	795.1807
CLDN8|9073	91.4352	CLDN8|9073	1461.2737
lowly_expressed	lowly_expressed	CLDN9|9080	5.1635
CLDND1|56650	1518.8079	CLDND1|56650	1257.0281
lowly_expressed	lowly_expressed	CLDND2|125875	9.7533
CLEC10A|10462	5.4977	CLEC10A|10462	79.7476
CLEC11A|6320	103.2986	CLEC11A|6320	115.3184
CLEC14A|161198	206.0185	CLEC14A|161198	1398.1641
CLEC16A|23274	590.2778	CLEC16A|23274	710.2697
CLEC1A|51267	34.4329	CLEC1A|51267	204.2456
CLEC2B|9976	132.8125	CLEC2B|9976	453.2415
CLEC2D|29121	506.0764	CLEC2D|29121	396.4429
lowly_expressed	lowly_expressed	CLEC3A|10143	16.637999999999998
CLEC3B|7123	27.4884	CLEC3B|7123	2582.903
CLEC4A|50856	37.3264	CLEC4A|50856	30.4073
CLEC4E|26253	15.625	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CLEC4F|165530	26.3913
lowly_expressed	lowly_expressed	CLEC4GP1|440508	19.5066
lowly_expressed	lowly_expressed	CLEC4G|339390	28.6862
CLEC5A|23601	40.2199	CLEC5A|23601	9.1796
CLEC7A|64581	151.33100000000002	CLEC7A|64581	71.7154
CLECL1|160365	5.2083	lowly_expressed	lowly_expressed
CLGN|1047	83.044	CLGN|1047	35.5709
CLIC1|1192	7521.1227	CLIC1|1192	4395.2955
CLIC2|1193	234.9537	CLIC2|1193	972.4613
lowly_expressed	lowly_expressed	CLIC3|9022	19.5066
CLIC4|25932	8210.9375	CLIC4|25932	7971.8876
CLIC5|53405	34.7222	CLIC5|53405	577.7395
CLIC6|54102	39.3519	CLIC6|54102	376.3626
CLINT1|9685	3277.7778	CLINT1|9685	1830.1779
CLIP1|6249	2921.875	CLIP1|6249	2160.0688
CLIP2|7461	97.8009	CLIP2|7461	500.8606
CLIP3|25999	237.8472	CLIP3|25999	543.3161
CLIP4|79745	736.1111	CLIP4|79745	1052.7826
CLK1|1195	1208.912	CLK1|1195	1820.4246
CLK2P|1197	13.3102	CLK2P|1197	6.8847
CLK2|1196	557.581	CLK2|1196	570.2811
CLK3|1198	574.6528	CLK3|1198	671.8302
CLK4|57396	325.8102	CLK4|57396	582.3293
CLMN|79789	890.3356	lowly_expressed	lowly_expressed
CLN3|1201	1078.4144	lowly_expressed	lowly_expressed
CLN5|1203	1504.3403	CLN5|1203	902.467
CLN6|54982	1274.5949	CLN6|54982	588.6403
CLN8|2055	207.4653	CLN8|2055	353.4137
CLNS1A|1207	8205.4398	CLNS1A|1207	1379.8049
CLOCK|9575	646.9907	CLOCK|9575	285.1406
CLP1|10978	199.9421	CLP1|10978	285.7143
CLPB|81570	398.1481	CLPB|81570	198.5083
CLPP|8192	328.4144	CLPP|8192	477.9116
CLPTM1L|81037	2746.8171	CLPTM1L|81037	1629.9484
CLPTM1|1209	3224.8264	CLPTM1|1209	1909.3517
CLPX|10845	1298.9005	CLPX|10845	877.2232
CLSPN|63967	182.8704	CLSPN|63967	27.5387
CLSTN1|22883	4368.3449	CLSTN1|22883	4968.4452
CLSTN2|64084	1186.0532	CLSTN2|64084	402.1801
CLSTN3|9746	984.0856	CLSTN3|9746	977.6248
CLTA|1211	1221.3542	CLTA|1211	2037.8657
CLTB|1212	399.8843	CLTB|1212	791.1647
CLTCL1|8218	24.3056	CLTCL1|8218	51.6351
CLTC|1213	38426.2153	CLTC|1213	8803.7866
CLUAP1|23059	392.6157	CLUAP1|23059	468.7321
CLUL1|27098	79.5718	CLUL1|27098	46.4716
CLU|1191	13400.463	CLU|1191	22904.7619
lowly_expressed	lowly_expressed	CLVS1|157807	10.7114
CLYBL|171425	39.9306	CLYBL|171425	120.4819
lowly_expressed	lowly_expressed	CMA1|1215	16.0643
CMAH|8418	204.2824	CMAH|8418	623.6374
CMAS|55907	1918.4028	CMAS|55907	894.4349
CMBL|134147	2414.3519	CMBL|134147	910.4991
CMC1|152100	166.088	CMC1|152100	153.1842
CMIP|80790	936.3426	CMIP|80790	1451.5204
CMKLR1|1240	175.3472	CMKLR1|1240	271.9449
CMPK1|51727	4166.088	CMPK1|51727	4492.8285
CMPK2|129607	964.4097	CMPK2|129607	258.7493
CMTM1|113540	117.4769	CMTM1|113540	106.1388
CMTM3|123920	896.4119999999999	CMTM3|123920	1203.0981
CMTM4|146223	372.9745	CMTM4|146223	1427.424
lowly_expressed	lowly_expressed	CMTM5|116173	9.1796
CMTM6|54918	3993.6343	CMTM6|54918	3558.2329
CMTM7|112616	146.1227	CMTM7|112616	1395.2955
CMTM8|152189	521.4119999999999	CMTM8|152189	240.3901
CMYA5|202333	1179.9769	CMYA5|202333	1095.2381
CNBP|7555	8968.75	CNBP|7555	8203.0981
CNDP2|55748	5155.3819	CNDP2|55748	2736.6609
CNFN|84518	44.5602	CNFN|84518	51.6351
lowly_expressed	lowly_expressed	CNGA1|1259	67.6994
CNGA2|1260	32.4074	lowly_expressed	lowly_expressed
CNGA3|1261	11.5741	lowly_expressed	lowly_expressed
CNGB3|54714	6.6551	lowly_expressed	lowly_expressed
CNIH2|254263	13.5995	CNIH2|254263	19.5066
CNIH3|149111	44.5602	CNIH3|149111	47.619
CNIH4|29097	1094.3287	CNIH4|29097	792.8858
CNIH|10175	1614.8727	CNIH|10175	1146.2995
CNKSR1|10256	81.0185	CNKSR1|10256	198.5083
lowly_expressed	lowly_expressed	CNKSR2|22866	37.8657
CNKSR3|154043	28.6458	CNKSR3|154043	212.2777
CNN1|1264	56.4236	CNN1|1264	6816.4085
CNN2|1265	809.8958	CNN2|1265	3029.2599
CNN3|1266	2523.4375	CNN3|1266	5605.852
lowly_expressed	lowly_expressed	CNNM1|26507	63.1096
CNNM2|54805	76.9676	CNNM2|54805	123.3505
CNNM3|26505	1129.6296	CNNM3|26505	780.8376
CNNM4|26504	1269.0972	CNNM4|26504	827.3092
CNOT10|25904	839.6991	CNOT10|25904	616.7527
CNOT1|23019	5430.7205	CNOT1|23019	3699.1681
CNOT2|4848	2120.081	CNOT2|4848	1457.8313
CNOT3|4849	498.5532	lowly_expressed	lowly_expressed
CNOT4|4850	973.3796	CNOT4|4850	486.5175
CNOT6L|246175	1105.6134	CNOT6L|246175	1733.2186
CNOT6|57472	3846.0648	CNOT6|57472	998.8526
CNOT7|29883	2321.7593	CNOT7|29883	1817.5559
CNOT8|9337	1665.2199	CNOT8|9337	1702.2375
CNO|55330	192.419	CNO|55330	265.0602
CNPY2|10330	966.7245	CNPY2|10330	1017.2117
CNPY3|10695	654.2245	CNPY3|10695	794.0333
CNPY4|245812	181.5365	CNPY4|245812	292.599
CNP|1267	1357.4392	CNP|1267	1632.6391
CNR1|1268	11.2847	CNR1|1268	143.4309
CNRIP1|25927	113.7153	CNRIP1|25927	506.5978
CNST|163882	1191.5509	CNST|163882	706.8273
CNTD1|124817	103.0527	CNTD1|124817	38.7665
CNTD2|79935	15.0463	CNTD2|79935	6.311
lowly_expressed	lowly_expressed	CNTFR|1271	422.8342
lowly_expressed	lowly_expressed	CNTF|1270	41.8818
CNTLN|54875	114.0046	CNTLN|54875	292.0252
CNTN1|1272	160.0116	CNTN1|1272	446.3569
lowly_expressed	lowly_expressed	CNTN2|6900	8.0321
CNTN3|5067	24.5949	CNTN3|5067	67.6994
CNTN4|152330	94.3287	CNTN4|152330	248.99599999999998
lowly_expressed	lowly_expressed	CNTN6|27255	12.6219
CNTNAP1|8506	82.1759	CNTNAP1|8506	289.7303
CNTNAP2|26047	4629.6296	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CNTNAP3|79937	320.1377
CNTNAP5|129684	6.6551	lowly_expressed	lowly_expressed
CNTROB|116840	301.2153	CNTROB|116840	572.0023
COASY|80347	1704.8611	COASY|80347	1187.6076
COBLL1|22837	950.2315	COBLL1|22837	1294.8939
COBL|23242	784.7222	COBL|23242	1183.5915
COBRA1|25920	385.70599999999996	COBRA1|25920	1036.7183
lowly_expressed	lowly_expressed	COCH|1690	35.1119
COG1|9382	1345.0955	COG1|9382	706.5404
COG2|22796	1671.5856	COG2|22796	678.1411
COG3|83548	883.3912	COG3|83548	1030.4073
COG4|25839	3453.7037	COG4|25839	1094.6644
COG5|10466	2458.4057	COG5|10466	1017.2748
COG6|57511	864.0046	COG6|57511	733.7923
COG7|91949	960.3588	COG7|91949	588.0666
COG8|84342	752.8559	COG8|84342	433.0924
COIL|8161	873.8426	COIL|8161	541.595
COL10A1|1300	4055.5556	lowly_expressed	lowly_expressed
COL11A1|1301	5035.0116	COL11A1|1301	22.9489
lowly_expressed	lowly_expressed	COL11A2|1302	9.7533
COL12A1|1303	13280.3819	COL12A1|1303	4220.3098
COL13A1|1305	9.2593	COL13A1|1305	24.0964
COL14A1|7373	947.6273	COL14A1|7373	10724.6127
COL15A1|1306	1207.1759	COL15A1|1306	2836.4888
COL16A1|1307	227.7199	COL16A1|1307	1409.6386
COL17A1|1308	100.9838	COL17A1|1308	6690.7631
COL18A1|80781	775.7523	COL18A1|80781	3375.7889
COL1A1|1277	70105.6134	COL1A1|1277	52892.7137
COL1A2|1278	75473.9583	lowly_expressed	lowly_expressed
COL21A1|81578	35.3009	COL21A1|81578	168.101
COL22A1|169044	34.1435	COL22A1|169044	9.1796
lowly_expressed	lowly_expressed	COL23A1|91522	64.8308
COL24A1|255631	47.4537	COL24A1|255631	5.7372
lowly_expressed	lowly_expressed	COL25A1|84570	61.9621
COL27A1|85301	33.5648	COL27A1|85301	231.7843
lowly_expressed	lowly_expressed	COL28A1|340267	20.654
COL2A1|1280	11.2847	COL2A1|1280	70.568
COL3A1|1281	65867.1875	COL3A1|1281	46071.7154
COL4A1|1282	3657.1181	COL4A1|1282	5629.9484
COL4A2|1284	1746.5278	COL4A2|1284	7145.7258
COL4A3BP|10087	2173.0324	COL4A3BP|10087	1426.2765
lowly_expressed	lowly_expressed	COL4A3|1285	21.2278
lowly_expressed	lowly_expressed	COL4A4|1286	55.0775
COL4A5|1287	840.5671	COL4A5|1287	1073.4366
COL4A6|1288	21.412	COL4A6|1288	468.1583
COL5A1|1289	4734.375	COL5A1|1289	3513.4825
COL5A2|1290	8723.669	COL5A2|1290	3084.3373
COL5A3|50509	238.7153	COL5A3|50509	482.5014
COL6A1|1291	5156.5394	COL6A1|1291	8042.4555
COL6A2|1292	3735.5324	COL6A2|1292	10971.3138
COL6A3|1293	15203.7037	COL6A3|1293	13986.2306
COL6A6|131873	23.7269	COL6A6|131873	366.6093
COL7A1|1294	29.5139	COL7A1|1294	179.0017
COL8A1|1295	335.9375	COL8A1|1295	204.8193
COL8A2|1296	1186.9213	COL8A2|1296	955.8233
COL9A2|1298	32.1181	COL9A2|1298	208.2616
lowly_expressed	lowly_expressed	COL9A3|1299	10.327
COLEC11|78989	5.2083	COLEC11|78989	47.619
COLEC12|81035	387.7315	COLEC12|81035	935.1692
COLQ|8292	18.2292	COLQ|8292	39.0132
COMMD10|51397	1123.5532	COMMD10|51397	453.8153
COMMD1|150684	298.3218	COMMD1|150684	382.6736
COMMD2|51122	1045.4282	COMMD2|51122	1057.3723
COMMD3|23412	1077.5637	COMMD3|23412	626.1044
COMMD4|54939	784.7222	COMMD4|54939	775.1004
COMMD5|28991	339.5284	COMMD5|28991	319.4951
COMMD6|170622	1879.0509	COMMD6|170622	1834.7676
COMMD7|149951	3335.3588	COMMD7|149951	974.7562
COMMD8|54951	428.5301	COMMD8|54951	312.6793
COMMD9|29099	821.4699	COMMD9|29099	676.42
COMP|1311	587.9630000000001	COMP|1311	111.8761
COMTD1|118881	201.9676	COMTD1|118881	48.7665
COMT|1312	992.1875	COMT|1312	1702.2375
COPA|1314	12448.0961	COPA|1314	4765.2209
COPB1|1315	9162.2425	COPB1|1315	3292.599
COPB2|9276	9690.6829	COPB2|9276	3115.3184
COPE|11316	692.419	COPE|11316	1238.6689999999999
COPG2|26958	1136.8634	COPG2|26958	621.9162
COPG|22820	6811.3426	COPG|22820	2868.0436
COPS2|9318	3600.1157	COPS2|9318	2119.3345
COPS3|8533	1171.2963	COPS3|8533	956.3969999999999
COPS4|51138	1130.787	COPS4|51138	1009.7533
COPS5|10987	1603.2986	COPS5|10987	1011.4745
COPS6|10980	1664.9306	COPS6|10980	1308.6632
COPS7A|50813	2097.2222	COPS7A|50813	1320.1377
COPS7B|64708	894.0972	COPS7B|64708	600.6885
COPS8|10920	2925.6279	COPS8|10920	1108.319
COPZ1|22818	7073.7847	COPZ1|22818	3247.2748
COPZ2|51226	162.037	COPZ2|51226	502.00800000000004
COQ10A|93058	90.8565	COQ10A|93058	109.5812
COQ10B|80219	1835.9375	COQ10B|80219	812.9662
COQ2|27235	201.6782	COQ2|27235	185.8864
COQ3|51805	421.5856	COQ3|51805	145.7258
COQ4|51117	311.3426	COQ4|51117	631.0958
COQ5|84274	773.1481	COQ5|84274	471.027
COQ6|51004	363.588	COQ6|51004	366.2536
COQ7|10229	776.0417	COQ7|10229	476.1905
COQ9|57017	946.4699	COQ9|57017	671.2565
CORIN|10699	174.7685	CORIN|10699	16.637999999999998
CORO1A|11151	96.6435	CORO1A|11151	465.2897
CORO1B|57175	522.5694	CORO1B|57175	1100.9753
CORO1C|23603	2333.3333	CORO1C|23603	2870.3385
CORO2A|7464	1452.8356	CORO2A|7464	360.8721
CORO2B|10391	28.9352	CORO2B|10391	352.2662
lowly_expressed	lowly_expressed	CORO6|84940	33.8497
CORO7|79585	279.3519	CORO7|79585	388.9042
CORT|1325	6.6551	CORT|1325	7.3551
COTL1|23406	547.7431	COTL1|23406	1512.3351
COX10|1352	322.6273	COX10|1352	318.4165
COX11|1353	1305.4601	COX11|1353	927.9689999999999
COX15|1355	960.6510000000001	COX15|1355	963.1612
COX16|51241	1231.1921	COX16|51241	831.3253
COX17|10063	1015.9144	COX17|10063	401.6064
COX18|285521	328.4144	COX18|285521	415.3758
COX19|90639	74.5602	COX19|90639	225.8577
COX4I1|1327	1450.5208	COX4I1|1327	4440.6196
COX4I2|84701	5.787000000000001	COX4I2|84701	57.9461
COX4NB|10328	409.4329	COX4NB|10328	453.8153
COX5A|9377	2832.4653	COX5A|9377	1079.1738
COX5B|1329	1445.8912	COX5B|1329	1110.7286
COX6A1|1337	4195.3125	COX6A1|1337	1670.6827
COX6B1|1340	4471.9329	COX6B1|1340	2073.4366
lowly_expressed	lowly_expressed	COX6B2|125965	8.0321
COX6C|1345	12247.9745	COX6C|1345	1538.1526
COX7A1|1346	26.9097	COX7A1|1346	481.35400000000004
COX7A2L|9167	4225.4051	COX7A2L|9167	1959.2656
COX7A2|1347	3288.1944	COX7A2|1347	1216.8675
COX7B|1349	3043.4028	COX7B|1349	1242.685
COX7C|1350	5581.3079	COX7C|1350	2956.9707
COX8A|1351	1907.1181	COX8A|1351	1499.1394
CP110|9738	1225.9838	CP110|9738	726.9076
lowly_expressed	lowly_expressed	CPA1|1357	18.9329
CPA3|1359	168.4028	CPA3|1359	169.8221
CPA4|51200	65.1042	CPA4|51200	70.568
CPA6|57094	231.4815	lowly_expressed	lowly_expressed
CPAMD8|27151	27.7778	CPAMD8|27151	654.6185
CPB1|1360	17337.963	CPB1|1360	250.1434
CPD|1362	5668.9815	CPD|1362	3584.0505
CPEB1|64506	14.1782	CPEB1|64506	54.5037
CPEB2|132864	1411.1689999999999	CPEB2|132864	816.4085
CPEB3|22849	277.1991	CPEB3|22849	293.1727
CPEB4|80315	2563.0787	CPEB4|80315	1098.6804
CPE|1363	4958.6227	CPE|1363	4091.222
CPLX1|10815	41.088	CPLX1|10815	115.8921
CPM|1368	293.4028	CPM|1368	1336.7757
CPN2|1370	7.2338	lowly_expressed	lowly_expressed
CPNE1|8904	4132.4595	CPNE1|8904	1720.8434
CPNE2|221184	159.7222	CPNE2|221184	897.8772
CPNE3|8895	7041.3773	CPNE3|8895	3243.2587
CPNE4|131034	24.5949	lowly_expressed	lowly_expressed
CPNE5|57699	26.9097	CPNE5|57699	45.3242
lowly_expressed	lowly_expressed	CPNE7|27132	13.1956
CPNE8|144402	85.9375	CPNE8|144402	398.1641
CPOX|1371	613.7153	CPOX|1371	321.2851
CPPED1|55313	1125.5787	CPPED1|55313	511.7613
CPS1|1373	41.088	CPS1|1373	201.9507
CPSF1|29894	353.0093	CPSF1|29894	948.9386
CPSF2|53981	2173.3218	CPSF2|53981	1115.8921
CPSF3L|54973	544.2708	CPSF3L|54973	1003.7292
CPSF3|51692	1442.7083	CPSF3|51692	652.8973
CPSF4|10898	269.0972	CPSF4|10898	360.2983
CPSF6|11052	2234.375	CPSF6|11052	1613.8841
CPSF7|79869	1458.0439999999999	CPSF7|79869	2203.0981
CPT1A|1374	3938.6574	CPT1A|1374	2367.7567
CPT1B|1375	110.0289	CPT1B|1375	248.31900000000002
CPT1C|126129	94.0394	CPT1C|126129	74.0103
CPT2|1376	568.5764	CPT2|1376	634.5382
CPVL|54504	191.2616	CPVL|54504	467.5846
CPXM1|56265	203.125	CPXM1|56265	819.2771
CPXM2|119587	124.4213	CPXM2|119587	1902.467
CPZ|8532	81.5972	CPZ|8532	625.3586
CP|1356	2278.1568	CP|1356	1261.595
CR1|1378	8.1019	CR1|1378	109.5812
lowly_expressed	lowly_expressed	CR2|1380	16.637999999999998
CRABP1|1381	150.7523	CRABP1|1381	625.9323
CRABP2|1382	17893.2292	CRABP2|1382	5239.8164
CRADD|8738	271.1227	CRADD|8738	235.8003
CRAMP1L|57585	539.1233	CRAMP1L|57585	839.9598
CRAT|1384	442.9977	CRAT|1384	747.5617
lowly_expressed	lowly_expressed	CRB2|286204	74.0103
CRB3|92359	142.3611	CRB3|92359	114.7447
CRBN|51185	649.3866	CRBN|51185	1049.6902
CRCP|27297	1962.0949	CRCP|27297	872.0597
CREB1|1385	1741.0301	CREB1|1385	1484.2226
CREB3L1|90993	622.3958	CREB3L1|90993	301.7785
CREB3L2|64764	2929.6875	CREB3L2|64764	3034.4234
CREB3L4|148327	2379.0509	CREB3L4|148327	722.3178
CREB3|10488	631.4699	CREB3|10488	833.8439
CREB5|9586	63.9468	CREB5|9586	381.5261
CREBBP|1387	1887.7315	CREBBP|1387	2155.4791
CREBL2|1389	2791.6667	CREBL2|1389	2314.9742
CREBZF|58487	1732.0602	CREBZF|58487	1086.6322
CREG1|8804	1956.8866	CREG1|8804	3201.3769
CRELD1|78987	244.213	CRELD1|78987	613.3104
CRELD2|79174	155.0926	CRELD2|79174	325.8749
CREM|1390	524.8843	CREM|1390	459.5525
lowly_expressed	lowly_expressed	CRHBP|1393	28.1124
CRHR1|1394	8.9699	CRHR1|1394	88.4624
CRIM1|51232	432.0023	CRIM1|51232	7974.1824
CRIP1|1396	1243.6343	CRIP1|1396	962.1343
CRIP2|1397	757.8125	CRIP2|1397	2488.8124
CRIPAK|285464	64.8148	CRIPAK|285464	255.3069
CRIPT|9419	497.6852	CRIPT|9419	333.3333
CRISP3|10321	142.3611	CRISP3|10321	40.1606
CRISPLD1|83690	547.7431	CRISPLD1|83690	2977.6248
CRISPLD2|83716	1635.4167	CRISPLD2|83716	1161.2163
CRKL|1399	1295.7176	CRKL|1399	1832.4727
CRK|1398	1531.25	CRK|1398	1156.6265
CRLF1|9244	10.706	CRLF1|9244	41.3081
CRLF3|51379	405.9606	CRLF3|51379	386.1159
