gene_id	TCGA-E9-A1RB-01A-11R-A157-07	gene_id	TCGA-E9-A1RB-11A-33R-A157-07
STK4|6789	1434.7034	STK4|6789	1484.8129999999999
STL|7955	8.1087	STL|7955	8.7733
STMN1|3925	8921.9563	STMN1|3925	1769.0326
STMN2|11075	121.488	STMN2|11075	74.6467
STMN3|50861	308.5328	STMN3|50861	404.4663
STOML1|9399	126.4308	STOML1|9399	192.0825
STOML2|30968	1669.0947	STOML2|30968	1201.2181
STOM|2040	8891.7794	STOM|2040	7739.8298
lowly_expressed	lowly_expressed	STON1-GTF2A1L|286749	14.5514
STON1|11037	210.1977	STON1|11037	1241.0119
STON2|85439	410.2497	STON2|85439	435.6992
STOX1|219736	184.4433	STOX1|219736	285.1566
lowly_expressed	lowly_expressed	STOX2|56977	107.4412
STRA13|201254	758.845	STRA13|201254	232.6853
STRA6|64220	98.5952	STRA6|64220	8.4329
STRADA|92335	415.1925	STRADA|92335	404.4663
STRADB|55437	340.2706	STRADB|55437	710.8612
STRAP|11171	3954.4745	STRAP|11171	2305.6141
STRBP|55342	2276.795	STRBP|55342	762.3956
STRC|161497	15.3486	STRC|161497	9.6822
STRN3|29966	457.5911	STRN3|29966	847.3491
STRN4|29888	1137.3569	STRN4|29888	889.5135
STRN|6801	408.949	STRN|6801	791.7545
STS|412	414.4121	STS|412	1597.8762
STT3A|3703	7412.8512	STT3A|3703	3706.4106
STT3B|201595	2586.8887	STT3B|201595	2312.7977
STUB1|10273	2082.8824	STUB1|10273	1133.0397
STX10|8677	378.7721	STX10|8677	219.8798
STX11|8676	45.7856	STX11|8676	583.1186
STX12|23673	959.1571	STX12|23673	2663.2309999999998
STX16|8675	1268.9906	STX16|8675	1427.3444
STX17|55014	751.821	STX17|55014	1271.1798
STX18|53407	420.3954	STX18|53407	426.017
lowly_expressed	lowly_expressed	STX19|415117	33.1069
STX1A|6804	89.961	STX1A|6804	24.0431
STX1B|112755	104.5786	STX1B|112755	51.222
STX2|2054	316.3371	STX2|2054	370.1101
STX3|6809	1440.6868	STX3|6809	606.231
STX4|6810	844.4329	STX4|6810	505.661
STX5|6811	1012.7471	STX5|6811	938.2369
STX6|10228	2301.0406	STX6|10228	1143.7776
STX7|8417	964.6202	STX7|8417	2802.2175
STX8|9482	203.4339	STX8|9482	432.5759
STXBP1|6812	497.9188	STXBP1|6812	1776.8408
STXBP2|6813	1116.025	STXBP2|6813	450.3787
STXBP3|6814	764.0479	STXBP3|6814	925.4314
STXBP4|252983	106.9199	STXBP4|252983	156.1646
STXBP5|134957	228.3611	STXBP5|134957	660.5513
lowly_expressed	lowly_expressed	STXBP6|29091	86.5152
STYK1|55359	143.6004	STYK1|55359	57.7809
STYXL1|51657	741.155	STYXL1|51657	471.6171
STYX|6815	603.2778	STYX|6815	599.3597
SUB1|10923	6328.564	SUB1|10923	3326.3059
SUCLA2|8803	625.5437	SUCLA2|8803	1909.184
SUCLG1|8802	1466.4412	SUCLG1|8802	2413.0554
SUCLG2|8801	1924.2976	SUCLG2|8801	1820.8792
SUCNR1|56670	7.2841	SUCNR1|56670	66.5261
SUDS3|64426	2463.0593	SUDS3|64426	1444.5225
SUFU|51684	523.4131	SUFU|51684	692.1215
SUGT1L1|283507	23.0307	SUGT1L1|283507	84.4038
lowly_expressed	lowly_expressed	SUGT1P1|441394	11.8685
SUGT1|10910	488.0333	SUGT1|10910	650.2694
SULF1|23213	45634.2352	SULF1|23213	6267.8223
SULF2|55959	5748.9594	SULF2|55959	2627.3132
SULT1A1|6817	375.1301	SULT1A1|6817	230.8113
SULT1A2|6799	26.5349	SULT1A2|6799	15.3041
SULT1A3|6818	841.8418	SULT1A3|6818	406.8525
lowly_expressed	lowly_expressed	SULT1B1|27284	16.2411
SULT1C2|6819	25.4943	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SULT1C4|27233	121.1837
SULT2B1|6820	65.8169	SULT2B1|6820	35.9179
SULT4A1|25830	22.8928	lowly_expressed	lowly_expressed
SUMF1|285362	2103.2778	SUMF1|285362	1384.5553
SUMF2|25870	2251.0406	SUMF2|25870	2766.2997
SUMO1P3|474338	152.4454	SUMO1P3|474338	130.2413
SUMO1|7341	2151.1446	SUMO1|7341	1776.8408
SUMO2|6613	3508.0645	SUMO2|6613	2769.423
SUMO3|6612	3704.7347	SUMO3|6612	2068.5563
SUN1|23353	2727.565	SUN1|23353	3990.0055
SUN2|25777	1024.974	SUN2|25777	6551.1049
SUOX|6821	939.3861	SUOX|6821	709.6119
SUPT16H|11198	3585.5879	SUPT16H|11198	3988.1315
SUPT3H|8464	50.4683	SUPT3H|8464	128.055
SUPT4H1|6827	1178.1504	SUPT4H1|6827	1248.0362
SUPT5H|6829	2254.9428	SUPT5H|6829	1947.9972
SUPT6H|6830	1821.5401	SUPT6H|6830	3137.9714
SUPT7L|9913	856.6597	SUPT7L|9913	830.7957
SUPV3L1|6832	1054.8907	SUPV3L1|6832	540.9542
SURF1|6834	696.6701	SURF1|6834	527.2117
SURF2|6835	277.8356	SURF2|6835	138.9865
SURF4|6836	9148.0229	SURF4|6836	5759.6627
SURF6|6838	990.3746	SURF6|6838	520.3404
SUSD1|64420	156.6077	SUSD1|64420	247.0524
SUSD2|56241	84.5473	SUSD2|56241	158.6632
SUSD3|203328	2238.5536	SUSD3|203328	221.4414
SUSD4|55061	711.2383	SUSD4|55061	145.2331
SUSD5|26032	166.7534	SUSD5|26032	87.1398
SUV39H1|6839	405.5671	SUV39H1|6839	176.46599999999998
SUV39H2|79723	583.7669	SUV39H2|79723	152.72899999999998
SUV420H1|51111	1092.3517	SUV420H1|51111	1550.4021
SUV420H2|84787	178.7201	SUV420H2|84787	73.085
SUZ12P|440423	161.0302	SUZ12P|440423	103.381
SUZ12|23512	1160.5099	SUZ12|23512	1014.4452
SV2A|9900	64.256	SV2A|9900	81.8302
SV2B|9899	5.2029	SV2B|9899	191.1455
SVEP1|79987	207.9839	SVEP1|79987	6721.6616
SVIL|6840	2200.6738	SVIL|6840	2708.9685
SVIP|258010	419.8751	SVIP|258010	284.2196
lowly_expressed	lowly_expressed	SVOPL|136306	18.7398
SWAP70|23075	2028.8762	SWAP70|23075	3424.3773
SYAP1|94056	2128.7721	SYAP1|94056	1163.4263
SYBU|55638	330.6452	SYBU|55638	500.3514
lowly_expressed	lowly_expressed	SYCE1|93426	70.4896
SYCE2|256126	29.1363	lowly_expressed	lowly_expressed
SYCP1|6847	7.5442	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SYCP2L|221711	7.1836
SYCP2|10388	139.4381	SYCP2|10388	188.6468
SYDE1|85360	216.1811	SYDE1|85360	406.028
SYDE2|84144	235.692	SYDE2|84144	237.6825
SYF2|25949	1349.3757	SYF2|25949	1605.9967
SYK|6850	280.437	SYK|6850	666.8228
SYMPK|8189	1110.0416	SYMPK|8189	1290.5442
SYN1|6853	17.9501	SYN1|6853	5.3096
lowly_expressed	lowly_expressed	SYN2|6854	286.4059
lowly_expressed	lowly_expressed	SYN3|8224	6.2466
SYNCRIP|10492	4584.8075	SYNCRIP|10492	4317.0141
SYNC|81493	51.5739	SYNC|81493	185.055
SYNE1|23345	670.9157	SYNE1|23345	4835.1683
SYNE2|23224	1439.6462	SYNE2|23224	7281.9552
SYNGAP1|8831	260.666	SYNGAP1|8831	327.9457
SYNGR1|9145	370.9912	SYNGR1|9145	558.1635
SYNGR2|9144	3796.8262	SYNGR2|9144	1960.4904
SYNGR3|9143	134.4953	SYNGR3|9143	12.1808
SYNJ1|8867	197.7107	SYNJ1|8867	529.398
SYNJ2BP|55333	739.5942	SYNJ2BP|55333	1515.1089
SYNJ2|8871	399.5838	SYNJ2|8871	636.2146
SYNM|23336	386.3163	SYNM|23336	6202.2332
lowly_expressed	lowly_expressed	SYNPO2L|79933	5.9343
SYNPO2|171024	702.3933	SYNPO2|171024	6384.3211
SYNPO|11346	643.0801	SYNPO|11346	3541.8131
SYNRG|11276	477.3673	SYNRG|11276	1366.1279
SYPL1|6856	4177.9396	SYPL1|6856	3596.1584
SYPL2|284612	13.7877	SYPL2|284612	63.4028
SYP|6855	13.2674	SYP|6855	32.1699
SYS1-DBNDD2|767557	14.6592	SYS1-DBNDD2|767557	8.3361
SYS1|90196	1144.7294	SYS1|90196	1094.7544
SYT11|23208	390.2185	SYT11|23208	629.6557
SYT12|91683	889.9584	SYT12|91683	245.1784
SYT13|57586	8002.3413	SYT13|57586	695.5571
SYT15|83849	18.7305	SYT15|83849	273.9127
SYT17|51760	210.9781	SYT17|51760	109.3152
SYT1|6857	836.8887	SYT1|6857	117.4358
SYT2|127833	5.2029	SYT2|127833	7.4959
SYT7|9066	1216.9615	SYT7|9066	946.9821
lowly_expressed	lowly_expressed	SYT8|90019	66.2138
SYT9|143425	378.2518	SYT9|143425	37.7918
SYTL1|84958	293.1842	SYTL1|84958	198.9537
SYTL2|54843	2091.3111	SYTL2|54843	953.2287
SYTL3|94120	56.1915	SYTL3|94120	273.9127
SYTL4|94121	1073.1009	SYTL4|94121	867.0258
SYTL5|94122	633.4547	SYTL5|94122	124.307
SYVN1|84447	1629.5525	SYVN1|84447	1448.2705
TAB1|10454	411.7872	TAB1|10454	570.2819
TAB2|23118	1946.41	TAB2|23118	3405.3252
TAB3|257397	982.0499	TAB3|257397	1000.7027
lowly_expressed	lowly_expressed	TAC1|6863	7.8082
TACC1|6867	2503.9022	TACC1|6867	10075.1152
TACC2|10579	1105.8793	TACC2|10579	1690.9503
TACC3|10460	970.0832	TACC3|10460	226.4387
TACO1|51204	377.4714	TACO1|51204	286.7182
lowly_expressed	lowly_expressed	TACR1|6869	467.2445
TACR2|6865	23.153000000000002	TACR2|6865	20.3014
TACSTD2|4070	1520.0312	TACSTD2|4070	1968.6109
TADA1|117143	750.7804	TADA1|117143	355.1183
TADA2A|6871	167.5338	TADA2A|6871	192.0825
TADA2B|93624	621.2279	TADA2B|93624	907.6286
TADA3|10474	1855.1067	TADA3|10474	1266.2481
TAF10|6881	1216.4412	TAF10|6881	537.5185
TAF11|6882	559.0531	TAF11|6882	451.3094
TAF12|6883	1209.9376	TAF12|6883	529.398
TAF13|6884	144.9011	TAF13|6884	152.1043
TAF15|8148	1531.9979	TAF15|8148	1903.3341
TAF1A|9015	284.8595	TAF1A|9015	123.6824
TAF1B|9014	148.283	TAF1B|9014	230.1866
TAF1C|9013	351.1967	TAF1C|9013	418.8335
TAF1D|79101	948.6655	TAF1D|79101	623.8682
TAF1L|138474	28.8762	TAF1L|138474	63.0905
TAF1|6872	1406.6077	TAF1|6872	2185.992
TAF2|6873	1434.9636	TAF2|6873	868.5875
TAF3|83860	267.1696	TAF3|83860	332.0059
TAF4B|6875	329.0843	TAF4B|6875	286.0935
TAF4|6874	648.283	TAF4|6874	441.0088
TAF5L|27097	1798.3871	TAF5L|27097	688.3735
TAF5|6877	172.7367	TAF5|6877	158.3509
TAF6L|10629	210.4579	TAF6L|10629	137.1125
TAF6|6878	1800.9886	TAF6|6878	788.3408
TAF7|6879	2308.5328	TAF7|6879	2943.3903
TAF8|129685	266.9095	TAF8|129685	550.3240000000001
TAF9B|51616	741.6753	TAF9B|51616	980.0889999999999
TAF9|6880	1009.6254	TAF9|6880	1005.8
TAGAP|117289	66.077	TAGAP|117289	580.3076
TAGLN2|8407	21192.2477	TAGLN2|8407	8512.2199
TAGLN|6876	5414.1519	TAGLN|6876	8765.5189
TAL1|6886	19.2508	TAL1|6886	214.2578
TALDO1|6888	3659.7294	TALDO1|6888	2808.4641
TANC1|85461	456.0354	TANC1|85461	1171.8591
TANC2|26115	1744.2768	TANC2|26115	961.9739
TANK|10010	448.7513	TANK|10010	1499.1801
TAOK1|57551	257.5442	TAOK1|57551	1365.5032
TAOK2|9344	1534.8595	TAOK2|9344	1148.7468
TAOK3|51347	1002.3413	TAOK3|51347	1205.2784
TAP1|6890	1413.1113	TAP1|6890	1042.2425
TAP2|6891	876.7482	TAP2|6891	834.9934
TAPBPL|55080	501.0484	TAPBPL|55080	456.035
TAPBP|6892	3230.4891	TAPBP|6892	1970.4849
TAPT1|202018	559.0531	TAPT1|202018	932.9273
TARBP1|6894	2008.845	TARBP1|6894	586.2419
TARBP2|6895	619.6669999999999	TARBP2|6895	213.0085
TARDBP|23435	5412.8512	TARDBP|23435	3282.2675
TARP|445347	13.2674	TARP|445347	23.1124
TARS2|80222	1246.0978	TARS2|80222	532.2089
TARSL2|123283	220.3434	TARSL2|123283	370.1101
TARS|6897	5308.0125	TARS|6897	1878.6601
TAS1R3|83756	15.0884	TAS1R3|83756	9.9945
TAS2R14|50840	12.3985	TAS2R14|50840	6.8619
TAS2R20|259295	25.2341	TAS2R20|259295	19.9891
lowly_expressed	lowly_expressed	TAS2R4|50832	6.8712
lowly_expressed	lowly_expressed	TAS2R5|54429	13.7425
TASP1|55617	263.0073	TASP1|55617	211.7592
TATDN1|83940	547.3465	TATDN1|83940	501.2884
TATDN2|9797	2350.4162	TATDN2|9797	1278.9881
TATDN3|128387	281.7378	TATDN3|128387	361.9895
lowly_expressed	lowly_expressed	TAT|6898	3748.2627
TAX1BP1|8887	3397.5026	TAX1BP1|8887	3513.3911
TAX1BP3|30851	1311.9381	TAX1BP3|30851	1565.2159
TAZ|6901	459.1571	TAZ|6901	222.3784
TBC1D10A|83874	210.1899	TBC1D10A|83874	401.4055
TBC1D10B|26000	2958.897	TBC1D10B|26000	939.1739
TBC1D10C|374403	18.2102	TBC1D10C|374403	68.7124
TBC1D12|23232	425.8585	TBC1D12|23232	813.9299
TBC1D13|54662	1267.1696	TBC1D13|54662	1280.862
TBC1D14|57533	1223.7253	TBC1D14|57533	2297.4936
TBC1D15|64786	992.4558	TBC1D15|64786	1574.7638
TBC1D16|125058	435.2237	TBC1D16|125058	1113.1413
TBC1D17|79735	341.2669	TBC1D17|79735	966.6995
TBC1D19|55296	86.3684	TBC1D19|55296	116.4988
TBC1D1|23216	1238.2934	TBC1D1|23216	1096.9001
TBC1D20|128637	1749.4797	TBC1D20|128637	1624.4241
TBC1D22A|25771	239.5942	TBC1D22A|25771	320.7621
TBC1D22B|55633	323.923	TBC1D22B|55633	324.0978
TBC1D23|55773	1286.6805	TBC1D23|55773	1138.1276
TBC1D24|57465	739.8725	TBC1D24|57465	368.2361
TBC1D25|4943	385.796	TBC1D25|4943	476.9267
TBC1D2B|23102	1233.3507	TBC1D2B|23102	3631.1392
TBC1D2|55357	296.8262	TBC1D2|55357	217.3811
TBC1D3B|414059	82.9865	TBC1D3B|414059	51.8466
TBC1D3C|414060	23.6733	TBC1D3C|414060	15.6165
TBC1D3|729873	248.7513	TBC1D3|729873	218.5242
TBC1D4|9882	648.8033	TBC1D4|9882	2633.5598
TBC1D5|9779	1143.3403	TBC1D5|9779	2358.0854
TBC1D7|51256	222.4246	TBC1D7|51256	118.9974
TBC1D8B|54885	430.0208	TBC1D8B|54885	327.6333
TBC1D8|11138	399.0635	TBC1D8|11138	736.7846
TBC1D9B|23061	1995.3174	TBC1D9B|23061	3980.9479
TBC1D9|23158	7740.6348	TBC1D9|23158	4036.8548
TBCA|6902	1408.1686	TBCA|6902	1176.8564
TBCB|1155	998.3741	TBCB|1155	495.7851
TBCCD1|55171	305.4891	TBCCD1|55171	242.9921
TBCC|6903	313.2154	TBCC|6903	378.8553
TBCD|6904	2009.7893	TBCD|6904	968.1268
TBCEL|219899	350.6764	TBCEL|219899	542.8281
TBCE|6905	742.8434	TBCE|6905	295.4228
TBCK|93627	972.5911	TBCK|93627	849.8789999999999
TBK1|29110	1099.3757	TBK1|29110	692.1215
TBKBP1|9755	62.9553	TBKBP1|9755	284.5319
TBL1XR1|79718	5895.1613	TBL1XR1|79718	4176.7783
TBL1X|6907	1959.1571	TBL1X|6907	1513.8596
TBL2|26608	1331.6857	TBL2|26608	637.4639
TBL3|10607	897.7627	TBL3|10607	480.05
TBPL1|9519	274.974	TBPL1|9519	258.2962
TBP|6908	246.8783	TBP|6908	227.0633
TBRG1|84897	550.9834	TBRG1|84897	897.7309
TBRG4|9238	1423.7773	TBRG4|9238	560.6309
TBX15|6913	46.5661	TBX15|6913	1046.9275
TBX18|9096	28.8762	TBX18|9096	325.1347
TBX19|9095	46.0744	TBX19|9095	81.3149
TBX1|6899	13.2674	TBX1|6899	34.3562
TBX20|57057	83.7669	TBX20|57057	12.1808
lowly_expressed	lowly_expressed	TBX21|30009	44.6631
TBX22|50945	14.8283	lowly_expressed	lowly_expressed
TBX2|6909	78.3039	TBX2|6909	133.3646
TBX3|6926	336.8887	TBX3|6926	1688.1393
lowly_expressed	lowly_expressed	TBX4|9496	5.6219
TBX5|6910	73.8814	TBX5|6910	167.4084
TBX6|6911	42.6639	TBX6|6911	22.1754
TBXA2R|6915	25.2341	TBXA2R|6915	25.9233
TBXAS1|6916	167.2737	TBXAS1|6916	268.2908
TC2N|123036	1756.5036	TC2N|123036	2487.702
lowly_expressed	lowly_expressed	TCAP|8557	56.5316
TCEA1|6917	2186.5245	TCEA1|6917	1683.142
TCEA2|6919	133.4547	TCEA2|6919	222.6907
TCEA3|6920	1668.0541	TCEA3|6920	582.1816
TCEAL1|9338	383.1946	TCEAL1|9338	376.66900000000004
lowly_expressed	lowly_expressed	TCEAL2|140597	29.9836
TCEAL3|85012	393.8606	TCEAL3|85012	246.1154
TCEAL4|79921	1712.539	TCEAL4|79921	1488.2486
TCEAL5|340543	5.7232	TCEAL5|340543	29.9836
TCEAL6|158931	15.3486	TCEAL6|158931	12.4932
TCEAL7|56849	25.7544	TCEAL7|56849	131.4906
TCEAL8|90843	1105.6191	TCEAL8|90843	988.5219
TCEANC|170082	58.0125	TCEANC|170082	94.6357
TCEB1|6921	1651.4048	TCEB1|6921	495.3541
TCEB2|6923	2341.5713	TCEB2|6923	1007.8863
TCEB3|6924	2226.0094	TCEB3|6924	1861.7319
TCERG1|10915	1163.3715	TCERG1|10915	727.727
TCF12|6938	1806.9719	TCF12|6938	2444.9692
TCF15|6939	9.6254	TCF15|6939	25.9233
TCF19|6941	937.565	TCF19|6941	343.2498
TCF20|6942	1387.8772	TCF20|6942	1223.0811
lowly_expressed	lowly_expressed	TCF21|6943	14.3671
TCF25|22980	849.3757	TCF25|22980	1665.9639
TCF3|6929	1424.2976	TCF3|6929	781.4476
TCF4|6925	1621.7482	TCF4|6925	4977.5904
TCF7L1|83439	593.3923	TCF7L1|83439	946.9821
TCF7L2|6934	520.0312	TCF7L2|6934	1557.2734
TCF7|6932	137.3569	TCF7|6932	604.0447
TCFL5|10732	923.257	TCFL5|10732	457.2499
TCHP|84260	387.6171	TCHP|84260	364.4975
TCIRG1|10312	765.6087	TCIRG1|10312	500.3514
lowly_expressed	lowly_expressed	TCL1A|8115	7.8082
TCN1|6947	8.845	TCN1|6947	25.9233
TCN2|6948	161.8106	TCN2|6948	1004.1384
TCOF1|6949	1174.5578	TCOF1|6949	836.4176
TCP10L|140290	15.1769	TCP10L|140290	15.3041
TCP11L1|55346	222.4532	TCP11L1|55346	338.8772
TCP11L2|255394	157.3881	TCP11L2|255394	357.9293
TCP1|6950	4285.3252	TCP1|6950	3835.6711
TCTA|6988	983.3507	TCTA|6988	946.6698
TCTE3|6991	40.5827	TCTE3|6991	52.159
TCTEX1D1|200132	14.8283	TCTEX1D1|200132	7.8082
TCTEX1D2|255758	541.6233	TCTEX1D2|255758	118.6851
TCTN1|79600	973.4391	TCTN1|79600	592.1762
TCTN2|79867	936.0042	TCTN2|79867	441.9458
TCTN3|26123	1035.3798	TCTN3|26123	1130.007
lowly_expressed	lowly_expressed	TDGF1|6997	18.4274
TDG|6996	875.9105	TDG|6996	386.9759
TDO2|6999	161.5505	TDO2|6999	29.0466
TDP1|55775	666.2331	TDP1|55775	345.1238
TDP2|51567	867.3257	TDP2|51567	998.5164
TDRD10|126668	31.7378	TDRD10|126668	41.2275
TDRD1|56165	8.845	TDRD1|56165	7.1836
TDRD3|81550	314.5161	TDRD3|81550	518.1541
TDRD5|163589	158.4287	TDRD5|163589	88.0768
lowly_expressed	lowly_expressed	TDRD6|221400	33.1069
TDRD7|23424	323.1009	TDRD7|23424	473.4911
lowly_expressed	lowly_expressed	TDRD9|122402	11.8685
TDRKH|11022	1387.0968	TDRKH|11022	349.8087
TEAD1|7003	2251.5609	TEAD1|7003	4986.3356
TEAD2|8463	1156.6077	TEAD2|8463	736.7846
TEAD3|7005	461.2383	TEAD3|7005	406.6526
TEAD4|7004	574.1415	TEAD4|7004	117.4358
TECPR1|25851	74.4017	TECPR1|25851	223.003
TECPR2|9895	403.2258	TECPR2|9895	975.4041
TECR|9524	1926.8991	TECR|9524	1296.4785
lowly_expressed	lowly_expressed	TECTA|7007	19.0521
TEC|7006	9.1051	TEC|7006	59.0302
TEF|7008	279.9168	TEF|7008	1093.7768
lowly_expressed	lowly_expressed	TEKT3|64518	7.1836
TEK|7010	91.3111	TEK|7010	1391.1142
TELO2|9894	790.0624	TELO2|9894	299.5237
TENC1|23371	752.5338	TENC1|23371	5658.468000000001
TEP1|7011	421.436	TEP1|7011	927.6177
TERF1|7013	1200.5723	TERF1|7013	641.5242
TERF2IP|54386	1059.5734	TERF2IP|54386	1733.4270000000001
TERF2|7014	491.4152	TERF2|7014	663.3872
TERT|7015	7.0239	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TESC|54997	182.4002
TESK1|7016	523.6733	TESK1|7016	993.8315
TESK2|10420	319.9792	TESK2|10420	218.0058
TES|26136	2172.4558	TES|26136	1477.8949
TET1|80312	98.8554	TET1|80312	159.6002
TET2|54790	449.5317	TET2|54790	1055.048
TET3|200424	623.3091	TET3|200424	639.0255
TEX10|54881	669.8751	TEX10|54881	434.4499
TEX14|56155	87.6691	TEX14|56155	16.2411
TEX15|56154	5.7232	lowly_expressed	lowly_expressed
TEX261|113419	2637.6171	TEX261|113419	3481.8459
TEX264|51368	1075.4422	TEX264|51368	664.6365
TEX2|55852	3927.1592	TEX2|55852	2232.2168
TEX9|374618	87.1488	TEX9|374618	86.2029
TFAM|7019	1082.7263	TFAM|7019	752.0887
TFAP2A|7020	1127.2112	TFAP2A|7020	726.1654
TFAP2B|7021	5194.589	TFAP2B|7021	989.7712
TFAP2C|7022	523.153	TFAP2C|7022	1040.0562
lowly_expressed	lowly_expressed	TFAP2E|339488	5.9343
TFAP4|7023	528.8762	TFAP4|7023	237.3702
TFB1M|51106	128.2518	TFB1M|51106	135.2385
TFB2M|64216	1098.0749	TFB2M|64216	317.0141
TFCP2L1|29842	116.8054	TFCP2L1|29842	296.4004
TFCP2|7024	900.3642	TFCP2|7024	748.9654
TFDP1|7027	3601.1967	TFDP1|7027	1441.7116
TFDP2|7029	266.9095	TFDP2|7029	424.4554
TFDP3|51270	63.4755	TFDP3|51270	9.0575
TFE3|7030	1434.4433	TFE3|7030	2314.6717
TFEB|7942	178.9802	TFEB|7942	295.1511
TFEC|22797	125.1301	TFEC|22797	164.9098
TFF1|7031	1766.129	TFF1|7031	245.1784
TFF2|7032	9.1051	lowly_expressed	lowly_expressed
TFF3|7033	719.0427	TFF3|7033	550.6364
TFG|10342	4300.9886	TFG|10342	1480.4404
TFIP11|24144	624.3496	TFIP11|24144	752.8883
TFPI2|7980	797.8668	TFPI2|7980	187.3975
TFPI|7035	128.512	TFPI|7035	1994.5342
TFPT|29844	123.5432	TFPT|29844	104.8583
TFR2|7036	259.8855	TFR2|7036	26.2357
TFRC|7037	10701.6129	TFRC|7037	2974.9356
TF|7018	1224.5057	TF|7018	1412.3526
TGDS|23483	183.6629	TGDS|23483	285.4689
TGFA|7039	43.4443	TGFA|7039	306.3949
TGFB1I1|7041	449.5317	TGFB1I1|7041	447.5677
TGFB1|7040	418.3143	TGFB1|7040	512.8445
TGFB2|7042	1647.2425	TGFB2|7042	418.5211
TGFB3|7043	457.07599999999996	TGFB3|7043	598.7351
TGFBI|7045	3936.7846	TGFBI|7045	3633.0132
TGFBR1|7046	1015.8689	TGFBR1|7046	2120.0906
TGFBR2|7048	829.0843	TGFBR2|7048	15488.4048
TGFBR3|7049	2365.5047	TGFBR3|7049	9447.6458
TGFBRAP1|9392	224.5057	TGFBRAP1|9392	397.5951
TGIF1|7050	1269.5109	TGIF1|7050	887.0149
TGIF2|60436	2160.7206	TGIF2|60436	578.2962
lowly_expressed	lowly_expressed	TGM1|7051	5.9343
TGM2|7052	3712.539	TGM2|7052	1121.2618
lowly_expressed	lowly_expressed	TGM5|9333	10.9315
TGOLN2|10618	5560.6139	TGOLN2|10618	8871.7108
TGS1|96764	1475.5463	TGS1|96764	688.3735
TG|7038	7.0239	TG|7038	6.8712
TH1L|51497	3802.5494	TH1L|51497	1485.75
THADA|63892	949.5317	THADA|63892	1089.7166
THAP10|56906	78.0437	THAP10|56906	65.9015
THAP11|57215	450.5723	THAP11|57215	595.2994
THAP1|55145	416.7534	THAP1|55145	300.1484
THAP2|83591	146.2019	THAP2|83591	203.6386
THAP3|90326	182.898	THAP3|90326	269.8056
THAP4|51078	690.1665	THAP4|51078	635.5899
THAP5|168451	868.3663	THAP5|168451	754.8997
THAP6|152815	396.462	THAP6|152815	414.1485
THAP7|80764	211.4984	THAP7|80764	177.4436
THAP8|199745	81.9459	THAP8|199745	69.9617
THAP9|79725	137.3569	THAP9|79725	129.3043
THBD|7056	285.64	THBD|7056	986.9603
THBS1|7057	12229.7086	THBS1|7057	15180.7605
THBS2|7058	5790.3226	THBS2|7058	5755.6024
THBS3|7059	980.2289	THBS3|7059	812.7024
THBS4|7060	113.9386	THBS4|7060	1538.8459
THEM4|117145	750.7804	THEM4|117145	312.3292
THEMIS|387357	5.7232	THEMIS|387357	74.02199999999999
THG1L|54974	160.5099	THG1L|54974	173.655
THNSL1|79896	458.6368	THNSL1|79896	278.2853
THNSL2|55258	25.2341	THNSL2|55258	166.4715
THOC1|9984	753.6419999999999	THOC1|9984	391.3485
THOC2|57187	2354.5786	THOC2|57187	1808.386
THOC3|84321	490.3746	THOC3|84321	460.6856
THOC4|10189	1265.8689	THOC4|10189	416.3348
THOC5|8563	427.9396	THOC5|8563	630.2803
THOC6|79228	696.1837	THOC6|79228	185.1206
THOC7|80145	1680.5411	THOC7|80145	912.3136
THOP1|7064	554.1103	THOP1|7064	236.4332
THPO|7066	170.3954	THPO|7066	21.863000000000003
THRAP3|9967	3998.179	THRAP3|9967	3872.5697
THRA|7067	337.9527	THRA|7067	1550.1991
THRB|7068	377.9917	THRB|7068	2309.6744
THRSP|7069	180.5411	THRSP|7069	1892.7149
THSD1P1|374500	58.6707	THSD1P1|374500	104.318
THSD1|55901	38.5016	THSD1|55901	311.0799
THSD4|79875	1356.9199	THSD4|79875	1730.9284
THSD7A|221981	46.8262	THSD7A|221981	255.7976
lowly_expressed	lowly_expressed	THSD7B|80731	77.1453
THTPA|79178	180.5411	THTPA|79178	359.1786
THUMPD1|55623	2464.36	THUMPD1|55623	2061.3727
THUMPD2|80745	294.7451	THUMPD2|80745	161.4742
THUMPD3|25917	898.283	THUMPD3|25917	907.6286
THY1|7070	2266.6493	THY1|7070	789.5682
THYN1|29087	681.3215	THYN1|29087	829.2339999999999
TIA1|7072	1745.5775	TIA1|7072	1398.6101
TIAF1|9220	202.5754	TIAF1|9220	183.7745
TIAL1|7073	1914.4121	TIAL1|7073	1329.5854
TIAM1|7074	311.3944	TIAM1|7074	305.45799999999997
TIAM2|26230	36.0978	TIAM2|26230	113.4848
TICAM1|148022	313.9958	TICAM1|148022	321.6991
TICAM2|353376	125.1119	TICAM2|353376	158.1822
TIE1|7075	184.4433	TIE1|7075	983.2123
TIFA|92610	540.3226	TIFA|92610	495.9788
TIGD1|200765	112.1228	TIGD1|200765	77.4576
TIGD2|166815	156.6077	TIGD2|166815	199.5784
