gene_id	TCGA-BH-A1FC-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FC-11A-32R-A13Q-07
SPHAR|10638	54.7878	SPHAR|10638	158.1006
SPHK1|8877	498.4862	SPHK1|8877	427.1124
SPHK2|56848	153.018	SPHK2|56848	201.2426
lowly_expressed	lowly_expressed	SPHKAP|80309	9.4675
SPI1|6688	476.9401	SPI1|6688	407.1006
SPIB|6689	55.9029	SPIB|6689	29.5858
SPIN1|10927	4625.5241	SPIN1|10927	2539.0533
lowly_expressed	lowly_expressed	SPIN2A|54466	5.9172
SPIN2B|474343	103.1203	SPIN2B|474343	91.8166
SPIN3|169981	307.466	SPIN3|169981	289.3491
SPIN4|139886	677.6021	SPIN4|139886	184.6154
lowly_expressed	lowly_expressed	SPINK2|6691	11.8343
lowly_expressed	lowly_expressed	SPINK5|11005	5.9172
lowly_expressed	lowly_expressed	SPINK8|646424	69.8225
SPINT1|6692	2210.5186	SPINT1|6692	2631.9527
SPINT2|10653	8836.7782	SPINT2|10653	5363.3136
SPIRE1|56907	2583.5969	SPIRE1|56907	708.8757
SPIRE2|84501	123.2806	SPIRE2|84501	82.2485
SPNS1|83985	729.4682	SPNS1|83985	563.6509
SPNS2|124976	148.0397	SPNS2|124976	1388.4142
SPNS3|201305	6.7672	SPNS3|201305	13.0178
SPN|6693	346.8922	SPN|6693	304.142
SPOCD1|90853	15.594000000000001	SPOCD1|90853	16.567999999999998
SPOCK1|6695	127.9882	SPOCK1|6695	342.6036
SPOCK2|9806	1156.8959	SPOCK2|9806	557.3964
SPON1|10418	152.1147	SPON1|10418	880.4734
SPON2|10417	869.1431	SPON2|10417	636.6864
SPOPL|339745	814.1228	SPOPL|339745	1242.0118
SPOP|8405	1101.2872	SPOP|8405	1444.9704
SPP1|6696	7706.3626	SPP1|6696	549.1124
SPPL2A|84888	425.1563	SPPL2A|84888	798.8166
SPPL2B|56928	649.0622	SPPL2B|56928	631.3609
SPPL3|121665	2993.1592	SPPL3|121665	1477.5148
SPRED1|161742	383.6705	SPRED1|161742	1224.2604
SPRED2|200734	232.1442	SPRED2|200734	1730.1775
SPRN|503542	71.4969	SPRN|503542	59.7633
SPRY1|10252	172.4163	SPRY1|10252	2420.7101
SPRY2|10253	100.9195	SPRY2|10253	860.355
SPRY3|10251	58.8452	SPRY3|10251	91.71600000000001
SPRY4|81848	217.4329	SPRY4|81848	771.0059
SPRYD3|84926	751.1585	SPRYD3|84926	1470.4142
SPRYD4|283377	154.4686	SPRYD4|283377	342.0118
SPR|6697	809.1210000000001	SPR|6697	505.9172
SPSB1|80176	1025.377	SPSB1|80176	862.7219
SPSB2|84727	118.2788	SPSB2|84727	128.4024
SPSB3|90864	1153.6594	SPSB3|90864	656.2130000000001
SPSB4|92369	12.9459	SPSB4|92369	15.9763
SPTAN1|6709	10751.0114	SPTAN1|6709	7840.2367
SPTBN1|6711	5645.3108	SPTBN1|6711	16605.3254
SPTBN2|6712	1334.0199	SPTBN2|6712	442.0118
lowly_expressed	lowly_expressed	SPTBN4|57731	30.7692
SPTBN5|51332	47.6646	SPTBN5|51332	94.2899
SPTB|6710	36.1898	SPTB|6710	58.5799
SPTLC1|10558	2016.0353	SPTLC1|10558	1639.0533
SPTLC2|9517	1115.7043	SPTLC2|9517	2190.5325
SPTLC3|55304	72.0853	SPTLC3|55304	311.2426
SPTY2D1|144108	743.9441	SPTY2D1|144108	985.1065
SQLE|6713	1550.5701	SQLE|6713	437.8698
SQRDL|58472	800.2942	SQRDL|58472	1890.5325
SQSTM1|8878	5595.3512	SQSTM1|8878	8337.2899
SR140|23350	2197.8669	SR140|23350	1923.6686
SRA1|10011	465.7595	SRA1|10011	603.5503
SRBD1|55133	341.3019	SRBD1|55133	429.5858
SRCAP|10847	2820.7429	SRCAP|10847	2780.4734
SRCIN1|80725	66.495	SRCIN1|80725	229.5858
SRCRB4D|136853	58.9011	SRCRB4D|136853	39.6982
SRC|6714	1401.986	SRC|6714	668.6391
SRD5A1|6715	512.5414	SRD5A1|6715	162.7219
SRD5A2|6716	7.3556	lowly_expressed	lowly_expressed
SRD5A3|79644	854.1376	SRD5A3|79644	498.1538
SREBF1|6720	5346.9658	SREBF1|6720	3492.8994
SREBF2|6721	1877.7492	SREBF2|6721	2642.6036
SRFBP1|153443	276.5723	SRFBP1|153443	273.9645
SRF|6722	2543.5822	SRF|6722	1889.3491
SRGAP1|57522	229.4961	SRGAP1|57522	362.7219
SRGAP2|23380	818.242	SRGAP2|23380	613.0178
SRGAP3|9901	130.6363	SRGAP3|9901	120.1183
SRGN|5552	2137.8448	SRGN|5552	2985.7988
SRI|6717	1675.0276	SRI|6717	1865.6805
lowly_expressed	lowly_expressed	SRL|6345	55.0296
lowly_expressed	lowly_expressed	SRMS|6725	7.6923
SRM|6723	2126.9584	SRM|6723	1114.2012
SRP14|6727	2244.3545	SRP14|6727	5378.1065
SRP19|6728	732.4222	SRP19|6728	756.4793
SRP54|6729	1135.1232	SRP54|6729	1238.4615
SRP68|6730	3181.4638	SRP68|6730	1792.8994
SRP72|6731	4545.4947	SRP72|6731	2420.7101
SRP9|6726	2271.4233	SRP9|6726	4294.0828
SRPK1|6732	4845.0166	SRPK1|6732	847.3373
SRPK2|6733	1728.5767	SRPK2|6733	908.8757
SRPK3|26576	168.8621	SRPK3|26576	11.1953
SRPRB|58477	1476.4252	SRPRB|58477	1031.9527
SRPR|6734	2718.0581	SRPR|6734	3810.0592
SRPX2|27286	80.9121	SRPX2|27286	515.3846
SRPX|8406	168.8856	SRPX|8406	2183.4320000000002
SRRD|402055	159.7646	SRRD|402055	260.355
SRRM1|10250	3575.7264	SRRM1|10250	2086.3905
SRRM2|23524	10247.8853	SRRM2|23524	10027.2189
SRRM3|222183	5.2961	SRRM3|222183	36.0947
SRRM5|100170229	52.0633	SRRM5|100170229	15.4911
SRRT|51593	2140.4928	SRRT|51593	1232.5444
SRR|63826	133.1225	SRR|63826	407.7219
SRXN1|140809	805.0018	SRXN1|140809	795.2663
SS18L1|26039	402.5009	SS18L1|26039	402.3669
SS18L2|51188	482.8246	SS18L2|51188	312.426
SS18|6760	2717.1754	SS18|6760	2115.9763
SSBP1|6742	1093.9316	SSBP1|6742	936.0947
SSBP2|23635	150.6436	SSBP2|23635	599.4083
SSBP3|23648	192.4237	SSBP3|23648	621.8935
SSBP4|170463	275.1011	SSBP4|170463	595.2663
SSB|6741	2448.2529999999997	SSB|6741	2275.9408
SSC5D|284297	41.1916	SSC5D|284297	363.3136
SSFA2|6744	868.5546	SSFA2|6744	3164.4970000000003
SSH1|54434	1692.6811	SSH1|54434	1214.2012
SSH2|85464	947.9956	SSH2|85464	423.0769
SSH3|54961	310.7025	SSH3|54961	871.5976
SSNA1|8636	1958.0728	SSNA1|8636	471.5976
SSPN|8082	199.1909	SSPN|8082	1543.1953
SSPO|23145	5.8845	SSPO|23145	36.6864
SSR1|6745	6176.3884	SSR1|6745	4129.5858
SSR2|6746	9880.3972	SSR2|6746	4784.6154
SSR3|6747	3122.9128	SSR3|6747	3429.5858
SSR4|6748	6382.0522	SSR4|6748	2089.9408
SSRP1|6749	9983.9647	SSRP1|6749	2440.8284
SSSCA1|10534	462.2288	SSSCA1|10534	294.6746
lowly_expressed	lowly_expressed	SSTR1|6751	79.8817
SSTR2|6752	21.4785	SSTR2|6752	113.6095
SSU72|29101	2303.7882	SSU72|29101	2359.1716
SSX2IP|117178	926.2229	SSX2IP|117178	299.4083
lowly_expressed	lowly_expressed	SSX6|280657	5.9172
ST13|6767	2703.3468	ST13|6767	5408.284000000001
ST14|6768	2348.2163	ST14|6768	1405.3254
ST20|400410	72.3531	ST20|400410	46.3195
ST3GAL1|6482	1179.8455	ST3GAL1|6482	1344.9704
ST3GAL2|6483	214.7848	ST3GAL2|6483	494.6746
ST3GAL3|6487	176.8297	ST3GAL3|6487	325.4438
ST3GAL4|6484	300.4046	ST3GAL4|6484	279.8817
ST3GAL5|8869	212.1368	ST3GAL5|8869	421.3018
ST3GAL6|10402	101.8021	ST3GAL6|10402	156.213
ST5|6764	497.5359	ST5|6764	1360.9467
ST6GAL1|6480	1885.6933	ST6GAL1|6480	2284.6154
ST6GAL2|84620	189.4814	ST6GAL2|84620	42.6036
lowly_expressed	lowly_expressed	ST6GALNAC1|55808	210.6509
ST6GALNAC2|10610	187.7161	ST6GALNAC2|10610	451.4793
ST6GALNAC3|256435	35.3071	ST6GALNAC3|256435	242.6036
ST6GALNAC4|27090	425.1563	ST6GALNAC4|27090	333.7278
ST6GALNAC5|81849	2640.3825	ST6GALNAC5|81849	133.1361
ST6GALNAC6|30815	2263.4792	ST6GALNAC6|30815	2018.9349
ST7L|54879	270.6878	ST7L|54879	340.2367
ST7OT1|93653	61.2372	ST7OT1|93653	80.9467
ST7|7982	333.0048	ST7|7982	521.355
ST8SIA1|6489	123.5748	ST8SIA1|6489	187.574
ST8SIA2|8128	21.7727	ST8SIA2|8128	20.1183
ST8SIA4|7903	366.8996	ST8SIA4|7903	310.6509
lowly_expressed	lowly_expressed	ST8SIA6|338596	50.8876
STAB1|23166	507.2541	STAB1|23166	2004.4911
lowly_expressed	lowly_expressed	STAB2|55576	60.355
lowly_expressed	lowly_expressed	STAC2|342667	1784.0237
STAC3|246329	67.8661	STAC3|246329	18.3432
STAC|6769	579.6249	STAC|6769	69.8225
STAG1|10274	1300.0191	STAG1|10274	860.6982
STAG2|10735	3815.5204	STAG2|10735	2517.7515
STAG3L1|54441	92.0927	STAG3L1|54441	104.7337
STAG3L2|442582	145.6418	STAG3L2|442582	120.1183
STAG3L3|442578	157.9963	STAG3L3|442578	173.2249
STAG3L4|64940	193.6006	STAG3L4|64940	209.4675
STAG3|10734	16.5178	STAG3|10734	15.142000000000001
STAM2|10254	391.6146	STAM2|10254	1014.7929
STAMBPL1|57559	245.9728	STAMBPL1|57559	137.8698
STAMBP|10617	971.8279	STAMBP|10617	568.6391
STAM|8027	1285.7668	STAM|8027	488.1657
STAP1|26228	61.7874	STAP1|26228	13.0178
STAP2|55620	544.3178	STAP2|55620	375.1479
STARD10|10809	590.5112	STARD10|10809	1039.645
STARD13|90627	174.1817	STARD13|90627	995.8580000000001
STARD3NL|83930	343.0673	STARD3NL|83930	691.1243
STARD3|10948	676.4252	STARD3|10948	671.5976
STARD4|134429	55.0202	STARD4|134429	49.7041
STARD5|80765	120.6326	STARD5|80765	101.7751
STARD7|56910	3890.6951	STARD7|56910	3565.3077
STARD8|9754	266.8628	STARD8|9754	467.4556
STAR|6770	10.5921	STAR|6770	13.6095
STAT1|6772	15642.8099	STAT1|6772	7397.0414
STAT2|6773	2216.1089	STAT2|6773	2290.5325
STAT3|6774	9283.1188	STAT3|6774	8305.9172
STAT4|6775	102.0964	STAT4|6775	84.0237
STAT5A|6776	1501.7286	STAT5A|6776	1970.4142
STAT5B|6777	1582.3465	STAT5B|6777	2940.8284
STAT6|6778	2106.0684	STAT6|6778	3430.1775
STAU1|6780	2848.1059	STAU1|6780	2678.1065
STAU2|27067	2182.8613	STAU2|27067	740.8284
STBD1|8987	500.6517	STBD1|8987	985.4734
STC1|6781	131.5189	STC1|6781	413.6095
STC2|8614	399.8529	STC2|8614	6388.1657
STEAP1|26872	114.7481	STEAP1|26872	623.6686
STEAP2|261729	135.6381	STEAP2|261729	1340.2367
STEAP3|55240	2045.4579	STEAP3|55240	2140.2367
STEAP4|79689	40.0147	STEAP4|79689	4414.7929
STIL|6491	966.5318	STIL|6491	65.0888
STIM1|6786	1012.431	STIM1|6786	2047.3373
STIM2|57620	479.2939	STIM2|57620	704.1419999999999
STIP1|10963	6480.6179	STIP1|10963	1842.0118
STK10|6793	578.448	STK10|6793	883.432
STK11IP|114790	470.7613	STK11IP|114790	348.5207
STK11|6794	500.1839	STK11|6794	698.2249
STK16|8576	353.9537	STK16|8576	551.4793
STK17A|9263	815.5939999999999	STK17A|9263	818.9349
STK17B|9262	1181.6109	STK17B|9262	1166.8639
STK19|8859	551.2174	STK19|8859	324.9349
STK24|8428	2262.3023	STK24|8428	2073.9645
STK25|10494	2366.1639999999998	STK25|10494	1378.1065
lowly_expressed	lowly_expressed	STK32A|202374	15.3846
STK32B|55351	7.9441	STK32B|55351	227.8107
STK32C|282974	302.6878	STK32C|282974	85.7988
STK33|65975	25.3034	STK33|65975	14.2012
STK35|140901	955.3512	STK35|140901	869.2308
STK36|27148	162.4127	STK36|27148	436.0947
STK38L|23012	779.6984	STK38L|23012	1938.4615
STK38|11329	3214.1228	STK38|11329	1407.6923
STK39|27347	269.2166	STK39|27347	725.4438
STK3|6788	1635.6013	STK3|6788	507.1006
STK40|83931	1626.4803	STK40|83931	2163.9053
STK4|6789	1175.1379	STK4|6789	858.5799
lowly_expressed	lowly_expressed	STL|7955	5.3373
STMN1|3925	26201.1033	STMN1|3925	1110.0592
lowly_expressed	lowly_expressed	STMN2|11075	40.8284
STMN3|50861	92.6811	STMN3|50861	588.7574
STOML1|9399	152.7032	STOML1|9399	272.7811
STOML2|30968	4254.2111	STOML2|30968	1314.7929
STOM|2040	4166.5318	STOM|2040	12683.431999999999
lowly_expressed	lowly_expressed	STON1-GTF2A1L|286749	8.0059
STON1|11037	324.8253	STON1|11037	691.9527
STON2|85439	81.7948	STON2|85439	210.0592
STOX1|219736	63.5528	STOX1|219736	224.2604
STOX2|56977	60.0221	STOX2|56977	28.4024
STRA13|201254	817.6535	STRA13|201254	290.5325
STRA6|64220	13.2402	STRA6|64220	15.9763
STRADA|92335	400.4413	STRADA|92335	602.3669
STRADB|55437	119.7499	STRADB|55437	385.2071
STRAP|11171	3546.8922	STRAP|11171	2694.0828
STRBP|55342	3124.384	STRBP|55342	554.4379
STRC|161497	6.4906	STRC|161497	15.3846
STRN3|29966	483.7161	STRN3|29966	820.1183
STRN4|29888	1796.2486	STRN4|29888	1336.0947
STRN|6801	541.964	STRN|6801	257.9882
STS|412	273.0416	STS|412	1374.5562
STT3A|3703	3182.9349	STT3A|3703	3147.929
STT3B|201595	2983.4498	STT3B|201595	1373.9645
STUB1|10273	1023.5587	STUB1|10273	1132.3669
STX10|8677	478.11699999999996	STX10|8677	173.3728
STX11|8676	157.1166	STX11|8676	437.2781
STX12|23673	626.701	STX12|23673	2365.0888
STX16|8675	883.8544	STX16|8675	1546.1538
STX17|55014	1490.5479999999998	STX17|55014	937.8698
STX18|53407	477.5285	STX18|53407	439.0533
STX19|415117	5.5903	STX19|415117	22.4852
STX1A|6804	77.3696	STX1A|6804	73.3728
STX1B|112755	10.2979	STX1B|112755	47.928999999999995
STX2|2054	460.4634	STX2|2054	351.4793
STX3|6809	889.7389	STX3|6809	707.6923
STX4|6810	465.171	STX4|6810	526.0355
STX5|6811	1178.9629	STX5|6811	1231.9527
STX6|10228	2516.534	STX6|10228	896.9645
STX7|8417	1330.4892	STX7|8417	1452.0710000000001
STX8|9482	273.63	STX8|9482	385.2071
STXBP1|6812	81.2063	STXBP1|6812	1112.4260000000002
STXBP2|6813	1442.295	STXBP2|6813	669.2308
STXBP3|6814	1574.4024	STXBP3|6814	1152.6627
STXBP4|252983	80.6179	STXBP4|252983	131.9527
STXBP5|134957	306.5774	STXBP5|134957	484.6036
STXBP6|29091	22.0669	STXBP6|29091	28.4024
STYK1|55359	59.7278	STYK1|55359	92.3077
STYXL1|51657	341.8904	STYXL1|51657	337.8698
STYX|6815	556.6752	STYX|6815	562.1302
SUB1|10923	2522.3979	SUB1|10923	4631.3609
SUCLA2|8803	351.3674	SUCLA2|8803	1194.4911
SUCLG1|8802	2354.6892	SUCLG1|8802	1933.7278
SUCLG2|8801	1159.2497	SUCLG2|8801	1401.7751
SUCNR1|56670	15.0055	SUCNR1|56670	26.6272
SUDS3|64426	2136.3737	SUDS3|64426	1114.7929
SUFU|51684	432.8062	SUFU|51684	518.3432
SUGT1L1|283507	8.3678	SUGT1L1|283507	52.7515
lowly_expressed	lowly_expressed	SUGT1P1|441394	5.3254
SUGT1|10910	276.278	SUGT1|10910	466.8639
SULF1|23213	1958.6613	SULF1|23213	2031.3609
SULF2|55959	783.2291	SULF2|55959	2940.2367
SULT1A1|6817	170.0625	SULT1A1|6817	741.4201
SULT1A2|6799	8.2383	SULT1A2|6799	58.5799
SULT1A3|6818	1065.7654	SULT1A3|6818	1648.2485
SULT1C2|6819	12.9459	SULT1C2|6819	47.3373
lowly_expressed	lowly_expressed	SULT1C3|442038	88.1657
lowly_expressed	lowly_expressed	SULT1C4|27233	64.497
lowly_expressed	lowly_expressed	SULT2B1|6820	298.8166
lowly_expressed	lowly_expressed	SULT4A1|25830	5.3254
SUMF1|285362	427.2159	SUMF1|285362	1576.9231
SUMF2|25870	1765.3549	SUMF2|25870	2595.8579999999997
SUMO1P3|474338	170.0625	SUMO1P3|474338	162.7219
SUMO1|7341	2108.4222	SUMO1|7341	2037.8698
SUMO2|6613	6504.1559	SUMO2|6613	2977.5148
SUMO3|6612	4303.3468	SUMO3|6612	2308.8757
SUN1|23353	2609.783	SUN1|23353	3216.5679999999998
SUN2|25777	1978.9629	SUN2|25777	3384.0237
SUOX|6821	352.1883	SUOX|6821	822.4852
SUPT16H|11198	5769.7683	SUPT16H|11198	2681.0651
SUPT3H|8464	102.6848	SUPT3H|8464	91.1243
SUPT4H1|6827	1400.4619	SUPT4H1|6827	1247.5917
SUPT5H|6829	4927.3998	SUPT5H|6829	1801.7751
SUPT6H|6830	2223.1703	SUPT6H|6830	2571.5976
SUPT7L|9913	946.8187	SUPT7L|9913	975.1479
SUPV3L1|6832	1023.0232	SUPV3L1|6832	526.6272
SURF1|6834	884.737	SURF1|6834	892.8994
SURF2|6835	509.3049	SURF2|6835	111.8343
SURF4|6836	6971.6808	SURF4|6836	5084.0237
SURF6|6838	820.3016	SURF6|6838	448.5207
SUSD1|64420	192.4237	SUSD1|64420	257.3964
SUSD2|56241	243.3248	SUSD2|56241	471.5976
SUSD3|203328	474.292	SUSD3|203328	447.92900000000003
SUSD4|55061	848.253	SUSD4|55061	117.7515
SUSD5|26032	31.1879	SUSD5|26032	120.7101
SUV39H1|6839	686.7231	SUV39H1|6839	172.1893
SUV39H2|79723	696.1383	SUV39H2|79723	155.0296
SUV420H1|51111	1652.3722	SUV420H1|51111	1316.568
SUV420H2|84787	132.1074	SUV420H2|84787	100.5917
SUZ12P|440423	254.2111	SUZ12P|440423	120.7101
SUZ12|23512	2137.2563	SUZ12|23512	846.1538
SV2A|9900	95.6234	SV2A|9900	76.9231
SV2B|9899	205.3696	SV2B|9899	160.355
SVEP1|79987	47.7882	SVEP1|79987	4147.0178
SVIL|6840	1704.9209	SVIL|6840	2274.3373
SVIP|258010	454.5789	SVIP|258010	430.7692
SVOPL|136306	19.7131	SVOPL|136306	8.283999999999999
SWAP70|23075	1086.2817	SWAP70|23075	3184.6154
SYAP1|94056	812.3575	SYAP1|94056	1356.213
SYBU|55638	251.5631	SYBU|55638	652.6627
SYCE1L|100130958	12.6517	SYCE1L|100130958	15.3846
lowly_expressed	lowly_expressed	SYCE1|93426	6.9822
SYCE2|256126	19.7131	SYCE2|256126	5.9172
SYCP1|6847	23.8323	lowly_expressed	lowly_expressed
SYCP2L|221711	29.7168	SYCP2L|221711	7.1006
SYCP2|10388	604.9283	SYCP2|10388	243.1953
SYDE1|85360	177.1239	SYDE1|85360	517.7515
SYDE2|84144	76.4987	SYDE2|84144	126.0355
SYF2|25949	1258.1096	SYF2|25949	1143.1953
SYK|6850	1043.3248	SYK|6850	673.3728
SYMPK|8189	4335.7117	SYMPK|8189	1262.1302
SYN1|6853	43.8396	SYN1|6853	14.2012
SYN2|6854	162.1184	SYN2|6854	232.5444
lowly_expressed	lowly_expressed	SYN3|8224	10.0592
SYNCRIP|10492	6081.3534	SYNCRIP|10492	4052.6627
SYNC|81493	15.794	SYNC|81493	315.9763
SYNE1|23345	640.5296	lowly_expressed	lowly_expressed
SYNE2|23224	4688.1942	SYNE2|23224	3660.9467
SYNGAP1|8831	216.5502	SYNGAP1|8831	289.3491
SYNGR1|9145	77.0636	SYNGR1|9145	815.9467
SYNGR2|9144	3485.3990000000003	SYNGR2|9144	4368.0473
SYNGR3|9143	27.9515	SYNGR3|9143	7.6923
SYNJ1|8867	257.7418	SYNJ1|8867	455.6213
SYNJ2BP|55333	338.9481	SYNJ2BP|55333	1556.8047
SYNJ2|8871	515.7779	SYNJ2|8871	737.8698
SYNM|23336	233.9095	SYNM|23336	7801.7751
lowly_expressed	lowly_expressed	SYNPO2L|79933	20.7101
SYNPO2|171024	101.5079	SYNPO2|171024	7081.6568
SYNPO|11346	564.0309	SYNPO|11346	5750.2959
SYNRG|11276	1012.1368	SYNRG|11276	1351.4793
SYPL1|6856	2158.4406	SYPL1|6856	3331.3609
SYPL2|284612	9.4152	SYPL2|284612	60.9467
SYP|6855	7.3556	SYP|6855	37.8698
SYS1-DBNDD2|767557	5.7521	SYS1-DBNDD2|767557	35.8521
SYS1|90196	562.4892	SYS1|90196	993.355
SYT11|23208	294.52	SYT11|23208	1111.8343
SYT12|91683	14.4171	SYT12|91683	265.6805
SYT13|57586	51.1953	SYT13|57586	7.1006
SYT15|83849	170.0625	SYT15|83849	517.1598
SYT17|51760	14.4171	SYT17|51760	94.0828
SYT1|6857	7.6499	SYT1|6857	68.6391
lowly_expressed	lowly_expressed	SYT2|127833	7.6923
lowly_expressed	lowly_expressed	SYT3|84258	14.2012
SYT6|148281	6.1787	SYT6|148281	13.6095
SYT7|9066	1886.2817	SYT7|9066	686.9822
SYT8|90019	58.2567	SYT8|90019	144.3787
SYT9|143425	42.6627	SYT9|143425	84.6154
SYTL1|84958	266.2744	SYTL1|84958	362.1302
SYTL2|54843	208.0177	SYTL2|54843	1637.2781
SYTL3|94120	126.5171	SYTL3|94120	184.6154
SYTL4|94121	157.1166	SYTL4|94121	666.8639
lowly_expressed	lowly_expressed	SYTL5|94122	63.9053
SYVN1|84447	1796.5428	SYVN1|84447	1862.7219
TAB1|10454	400.7591	TAB1|10454	510.6805
TAB2|23118	2454.726	TAB2|23118	2313.6095
TAB3|257397	526.6642	TAB3|257397	914.2012
lowly_expressed	lowly_expressed	TAC1|6863	24.2604
TACC1|6867	1123.0599	TACC1|6867	6408.8757
TACC2|10579	782.0522	TACC2|10579	881.0651
TACC3|10460	3695.1821	lowly_expressed	lowly_expressed
TACO1|51204	544.3178	TACO1|51204	369.8225
TACR1|6869	10.0037	TACR1|6869	766.2722
TACR2|6865	37.6609	TACR2|6865	17.7515
TACSTD2|4070	2180.8018	TACSTD2|4070	7211.8343
TADA1|117143	1191.9088	TADA1|117143	273.3728
TADA2A|6871	221.8463	TADA2A|6871	174.5562
TADA2B|93624	948.584	TADA2B|93624	1172.1893
TADA3|10474	1178.2185	TADA3|10474	1528.355
TAF10|6881	394.2626	TAF10|6881	655.6213
TAF11|6882	1273.1151	TAF11|6882	604.1419999999999
TAF12|6883	279.2203	TAF12|6883	385.2071
TAF13|6884	212.1368	TAF13|6884	206.5089
TAF15|8148	2212.5782	TAF15|8148	1279.2899
TAF1A|9015	88.2677	TAF1A|9015	64.497
TAF1B|9014	172.7106	TAF1B|9014	272.7811
TAF1C|9013	390.1434	TAF1C|9013	688.7574
TAF1D|79101	909.5403	TAF1D|79101	556.6982
TAF1L|138474	42.6627	TAF1L|138474	16.567999999999998
TAF1|6872	1811.2541	TAF1|6872	1211.2426
TAF2|6873	1592.3501	TAF2|6873	578.6982
TAF3|83860	341.5962	TAF3|83860	215.9763
TAF4B|6875	963.0011	TAF4B|6875	187.574
TAF4|6874	591.9823	TAF4|6874	304.7337
TAF5L|27097	646.7083	TAF5L|27097	659.7633
TAF5|6877	344.5384	TAF5|6877	79.2899
TAF6L|10629	267.4513	TAF6L|10629	211.8343
TAF6|6878	1431.8882	TAF6|6878	881.0651
lowly_expressed	lowly_expressed	TAF7L|54457	8.283999999999999
TAF7|6879	2408.5325	TAF7|6879	2500.5917
TAF8|129685	444.281	TAF8|129685	485.2071
TAF9B|51616	563.1482	TAF9B|51616	910.0592
TAF9|6880	1206.0316	TAF9|6880	1254.4379
TAGAP|117289	332.7694	TAGAP|117289	210.0592
TAGLN2|8407	51751.9676	TAGLN2|8407	11761.5385
TAGLN|6876	1578.5215	TAGLN|6876	19762.7219
TAL1|6886	306.2891	TAL1|6886	341.4201
TALDO1|6888	2610.6657	TALDO1|6888	2484.0237
TANC1|85461	1109.8198	TANC1|85461	1659.7633
TANC2|26115	1229.8639	TANC2|26115	576.9231
TANK|10010	557.2637	TANK|10010	1109.4675
TAOK1|57551	379.2571	TAOK1|57551	168.0473
TAOK2|9344	591.6881	TAOK2|9344	1330.7692
TAOK3|51347	1129.2387	TAOK3|51347	765.0888
TAP1|6890	10771.0188	TAP1|6890	2212.426
TAP2|6891	3766.164	TAP2|6891	1473.432
TAPBPL|55080	574.6289	TAPBPL|55080	653.2663
TAPBP|6892	6229.6433	TAPBP|6892	5039.0533
TAPT1|202018	630.5259	TAPT1|202018	798.2249
TARBP1|6894	354.2479	TARBP1|6894	669.8225
TARBP2|6895	321.883	TARBP2|6895	366.2722
TARDBP|23435	4616.6973	TARDBP|23435	3060.355
TARP|445347	15.2997	TARP|445347	38.4615
TARS2|80222	1484.075	TARS2|80222	427.2189
TARSL2|123283	138.5804	TARSL2|123283	322.4852
TARS|6897	2059.5807	TARS|6897	1297.6331
lowly_expressed	lowly_expressed	TAS1R1|80835	5.9172
TAS1R3|83756	33.2475	lowly_expressed	lowly_expressed
TAS2R14|50840	6.9673	TAS2R14|50840	8.5503
TAS2R20|259295	22.9496	TAS2R20|259295	21.8935
lowly_expressed	lowly_expressed	TAS2R5|54429	12.425999999999998
TASP1|55617	117.3961	TASP1|55617	255.0296
TATDN1|83940	912.9827	TATDN1|83940	390.5325
TATDN2|9797	2231.4086	TATDN2|9797	1335.503
TATDN3|128387	142.6995	TATDN3|128387	330.1775
lowly_expressed	lowly_expressed	TAT|6898	4951.4793
TAX1BP1|8887	2167.2674	TAX1BP1|8887	3373.9645
TAX1BP3|30851	1947.9073	TAX1BP3|30851	2611.3254
TAZ|6901	531.2335	TAZ|6901	371.2899
TBC1D10A|83874	207.4292	TBC1D10A|83874	602.3254
TBC1D10B|26000	1855.6822	TBC1D10B|26000	888.7574
TBC1D10C|374403	173.5932	TBC1D10C|374403	89.9408
TBC1D12|23232	376.60900000000004	TBC1D12|23232	428.4024
TBC1D13|54662	1117.4697	TBC1D13|54662	1236.6864
TBC1D14|57533	1646.4877	TBC1D14|57533	1985.7988
TBC1D15|64786	1130.1214	TBC1D15|64786	1299.4083
TBC1D16|125058	471.9382	TBC1D16|125058	507.6923
TBC1D17|79735	442.0596	TBC1D17|79735	1159.9586
TBC1D19|55296	110.3347	TBC1D19|55296	94.0828
TBC1D1|23216	2566.826	TBC1D1|23216	1547.3373
TBC1D20|128637	697.0210000000001	TBC1D20|128637	1471.5976
TBC1D22A|25771	202.7216	TBC1D22A|25771	411.2426
TBC1D22B|55633	694.2494	TBC1D22B|55633	385.43199999999996
TBC1D23|55773	856.4914	TBC1D23|55773	957.3964
TBC1D24|57465	371.6072	TBC1D24|57465	244.9704
TBC1D25|4943	555.2041	TBC1D25|4943	491.716
TBC1D2B|23102	820.0074	TBC1D2B|23102	1973.3728
TBC1D2|55357	178.5951	TBC1D2|55357	376.9231
TBC1D3B|414059	197.4255	TBC1D3B|414059	127.2189
TBC1D3C|414060	99.1541	TBC1D3C|414060	56.213
TBC1D3H|729877	93.2696	TBC1D3H|729877	5.9172
TBC1D3|729873	390.6819	TBC1D3|729873	247.2012
TBC1D4|9882	970.6510000000001	TBC1D4|9882	1272.7811
TBC1D5|9779	1037.7345	TBC1D5|9779	1744.3787
TBC1D7|51256	571.3865	TBC1D7|51256	223.4497
