gene_id	TCGA-E2-A15I-01A-21R-A137-07	gene_id	TCGA-E2-A15I-11A-32R-A137-07
SOX11|6664	17.3091	lowly_expressed	lowly_expressed
SOX12|6666	1255.4389	SOX12|6666	232.0692
SOX13|9580	506.5558	SOX13|9580	1438.1903
SOX15|6665	7.7714	SOX15|6665	22.8876
SOX17|64321	29.6727	SOX17|64321	644.5775
SOX18|54345	45.2156	SOX18|54345	187.3586
SOX2OT|347689	42.7429	lowly_expressed	lowly_expressed
SOX2|6657	12.0104	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SOX30|11063	5.3227
SOX4|6659	6299.0958	SOX4|6659	1343.9787
SOX5|6660	18.3688	SOX5|6660	450.8317
SOX6|55553	32.4987	SOX6|55553	328.9421
SOX7|83595	114.2612	SOX7|83595	557.6261
SOX8|30812	8.8312	SOX8|30812	28.2102
SOX9|6662	4959.2309	SOX9|6662	924.0186
SP100|6672	1547.9272	SP100|6672	1853.8922
SP110|3431	520.3324	SP110|3431	482.2355
SP140L|93349	450.7428	SP140L|93349	275.3852
SP140|11262	113.039	SP140|11262	42.3792
SP1|6667	4399.6881	SP1|6667	5043.7791
SP2|6668	647.8545	SP2|6668	713.2402
SP3|6670	3650.805	SP3|6670	2640.0532
SP4|6671	408.3532	SP4|6671	414.6374
lowly_expressed	lowly_expressed	SP5|389058	12.2422
SP6|80320	184.3948	SP6|80320	34.0652
SPA17|53340	253.2779	SPA17|53340	26.0812
SPACA4|171169	10.2442	lowly_expressed	lowly_expressed
SPAG16|79582	145.5377	SPAG16|79582	389.0885
SPAG17|200162	197.4649	SPAG17|200162	78.7758
SPAG1|6674	358.8987	SPAG1|6674	74.5176
SPAG4|6676	7.7714	SPAG4|6676	27.1457
SPAG5|10615	144.4285	SPAG5|10615	53.2269
SPAG7|9552	327.81300000000005	SPAG7|9552	557.2854
SPAG8|26206	64.6442	lowly_expressed	lowly_expressed
SPAG9|9043	1676.509	SPAG9|9043	4046.8397
SPARCL1|8404	6886.5451	SPARCL1|8404	24394.9434
SPARC|6678	31984.7256	SPARC|6678	58304.1916
SPAST|6683	721.3298	SPAST|6683	605.1896
SPATA13|221178	1068.0910000000001	SPATA13|221178	221.9082
SPATA17|128153	155.7818	lowly_expressed	lowly_expressed
SPATA18|132671	604.4052	SPATA18|132671	471.0579
SPATA20|64847	812.4675	SPATA20|64847	557.2854
SPATA22|84690	51.4928	SPATA22|84690	17.5063
SPATA24|202051	47.3351	SPATA24|202051	31.4039
SPATA2L|124044	126.8156	SPATA2L|124044	36.7265
SPATA2|9825	491.7195	SPATA2|9825	312.4418
SPATA4|132851	38.1506	SPATA4|132851	5.855
SPATA5L1|79029	169.5584	SPATA5L1|79029	198.5363
SPATA5|166378	290.3688	SPATA5|166378	289.022
SPATA6|54558	365.9636	SPATA6|54558	192.149
SPATA7|55812	314.7428	SPATA7|55812	352.8942
SPATA9|83890	8.1247	SPATA9|83890	31.9361
SPATS1|221409	6.3584	lowly_expressed	lowly_expressed
SPATS2L|26010	1323.9688	SPATS2L|26010	2018.3633
SPATS2|65244	660.5714	SPATS2|65244	340.652
SPC25|57405	40.6234	lowly_expressed	lowly_expressed
SPCS1|28972	1976.6839	SPCS1|28972	1547.8377
SPCS2|9789	698.0155	SPCS2|9789	578.5762
SPCS3|60559	2604.1349	SPCS3|60559	2635.2628
SPDEF|25803	3689.6621	SPDEF|25803	153.8257
SPDYA|245711	14.7198	lowly_expressed	lowly_expressed
SPDYE1|285955	21.3184	SPDYE1|285955	7.5848
SPDYE3|441272	74.8353	SPDYE3|441272	78.0306
SPDYE5|442590	15.5429	lowly_expressed	lowly_expressed
SPDYE6|729597	42.0364	SPDYE6|729597	10.1131
SPDYE7P|441251	9.1844	lowly_expressed	lowly_expressed
SPDYE8P|389517	37.7974	SPDYE8P|389517	15.9681
SPEF1|25876	125.4026	lowly_expressed	lowly_expressed
SPEF2|79925	813.8805	SPEF2|79925	214.5043
SPEG|10290	221.1325	SPEG|10290	107.5183
SPEN|23013	3090.5557	SPEN|23013	2475.5822
SPESP1|246777	101.5054	SPESP1|246777	101.6633
SPG11|80208	2714.3479	SPG11|80208	2258.9488
SPG20|23111	1499.8856	SPG20|23111	3000.9315
SPG21|51324	1677.922	SPG21|51324	2114.1717
SPG7|6687	738.9922	SPG7|6687	649.3679
SPHAR|10638	168.4174	SPHAR|10638	207.3347
SPHK1|8877	156.6261	SPHK1|8877	66.0492
SPHK2|56848	332.0625	SPHK2|56848	169.847
lowly_expressed	lowly_expressed	SPHKAP|80309	87.2921
SPI1|6688	231.3766	SPI1|6688	84.0985
SPIB|6689	44.5091	SPIB|6689	6.3872
SPIN1|10927	3485.4855	SPIN1|10927	2735.3293
SPIN2B|474343	63.8917	SPIN2B|474343	72.6813
SPIN3|169981	415.0649	SPIN3|169981	332.668
SPIN4|139886	204.5299	SPIN4|139886	143.1803
SPINK2|6691	5.2987	SPINK2|6691	5.855
lowly_expressed	lowly_expressed	SPINK5|11005	40.9847
SPINK8|646424	36.3844	lowly_expressed	lowly_expressed
SPINT1|6692	3807.6466	SPINT1|6692	429.0086
SPINT2|10653	6115.0542	SPINT2|10653	803.7259
SPIRE1|56907	668.6961	SPIRE1|56907	740.3859
SPIRE2|84501	90.7844	SPIRE2|84501	49.501000000000005
SPNS1|83985	614.0029	SPNS1|83985	507.0659
SPNS2|124976	131.7928	SPNS2|124976	366.1796
SPNS3|201305	11.3039	lowly_expressed	lowly_expressed
SPN|6693	309.4441	SPN|6693	79.8403
SPOCD1|90853	599.1065	lowly_expressed	lowly_expressed
SPOCK1|6695	770.7844	SPOCK1|6695	1016.6334
SPOCK2|9806	549.3729	SPOCK2|9806	221.4238
SPON1|10418	917.3818	SPON1|10418	3664.1384
SPON2|10417	453.2156	SPON2|10417	672.2555
SPOPL|339745	3755.0128	SPOPL|339745	1272.6547
SPOP|8405	1421.4649	SPOP|8405	1487.1589999999999
SPP1|6696	1591.7298	SPP1|6696	137.8576
SPPL2A|84888	907.1376	SPPL2A|84888	794.6773
SPPL2B|56928	873.2259	SPPL2B|56928	398.6693
SPPL3|121665	1527.4389	SPPL3|121665	1673.9854
SPRED1|161742	1173.8389	SPRED1|161742	1555.2894
SPRED2|200734	1028.3012	SPRED2|200734	1303.5263
SPRN|503542	95.7299	SPRN|503542	26.0812
SPRY1|10252	993.3298	SPRY1|10252	3348.5029999999997
SPRY2|10253	213.361	SPRY2|10253	3195.7418
SPRY3|10251	75.2416	SPRY3|10251	113.3733
SPRY4|81848	311.2104	SPRY4|81848	1450.9647
SPRYD3|84926	1519.3142	SPRYD3|84926	1035.7951
SPRYD4|283377	256.4571	SPRYD4|283377	244.3114
SPR|6697	1211.6363	SPR|6697	555.1564
SPSB1|80176	355.7195	SPSB1|80176	922.4218
SPSB2|84727	119.7506	SPSB2|84727	52.1623
SPSB3|90864	1453.2571	SPSB3|90864	745.7086
SPSB4|92369	8.1247	SPSB4|92369	20.7585
lowly_expressed	lowly_expressed	SPTA1|6708	6.3872
SPTAN1|6709	4909.7764	SPTAN1|6709	5522.2888
SPTBN1|6711	7328.81	SPTBN1|6711	38686.8929
SPTBN2|6712	665.5168	SPTBN2|6712	105.3892
SPTBN4|57731	174.1506	SPTBN4|57731	43.646
SPTBN5|51332	555.8125	lowly_expressed	lowly_expressed
SPTB|6710	75.2416	SPTB|6710	991.6168
SPTLC1|10558	1753.1635	SPTLC1|10558	2286.6267
SPTLC2|9517	9081.2671	SPTLC2|9517	1907.6514
SPTLC3|55304	370.9091	SPTLC3|55304	388.024
SPTY2D1|144108	1512.5142	SPTY2D1|144108	977.4531
SQLE|6713	682.4727	SQLE|6713	153.8257
SQRDL|58472	1732.3220000000001	SQRDL|58472	1318.9621
SQSTM1|8878	5703.9563	SQSTM1|8878	7192.7611
SR140|23350	2939.0128	SR140|23350	2524.0186
SRA1|10011	370.5558	SRA1|10011	294.3446
SRBD1|55133	540.4675	SRBD1|55133	452.9607
SRCAP|10847	6313.2256	SRCAP|10847	2379.2415
SRCIN1|80725	634.4311	SRCIN1|80725	74.5176
SRCRB4D|136853	170.8054	SRCRB4D|136853	60.2369
SRC|6714	525.9844	lowly_expressed	lowly_expressed
SRD5A1|6715	199.9377	SRD5A1|6715	150.0998
SRD5A2|6716	6.0052	lowly_expressed	lowly_expressed
SRD5A3|79644	373.3217	SRD5A3|79644	490.2089
SREBF1|6720	4291.5946	SREBF1|6720	1306.1876
SREBF2|6721	1252.2597	lowly_expressed	lowly_expressed
SRFBP1|153443	328.8727	SRFBP1|153443	211.843
SRF|6722	1780.0103	SRF|6722	1499.9335
SRGAP1|57522	412.5922	SRGAP1|57522	398.6693
SRGAP2|23380	394.2234	SRGAP2|23380	667.4651
SRGAP3|9901	843.2	SRGAP3|9901	232.6015
SRGN|5552	1131.096	SRGN|5552	1974.7172
SRI|6717	1298.1818	SRI|6717	1725.6154
SRL|6345	18.7221	SRL|6345	60.1464
SRMS|6725	62.8779	lowly_expressed	lowly_expressed
SRM|6723	452.8623	SRM|6723	555.1564
SRP14|6727	3219.4907	SRP14|6727	3607.1856
SRP19|6728	606.4717	SRP19|6728	443.2681
SRP54|6729	1864.0829999999999	SRP54|6729	866.0013
SRP68|6730	1703.0025	SRP68|6730	2203.0605
SRP72|6731	3006.4829999999997	SRP72|6731	2669.328
SRP9|6726	6125.2984	SRP9|6726	3603.4597
SRPK1|6732	887.709	SRPK1|6732	545.5755
SRPK2|6733	2328.9557	SRPK2|6733	1123.0872
SRPK3|26576	35.9888	SRPK3|26576	12.5775
SRPRB|58477	720.9766	SRPRB|58477	715.9015
SRPR|6734	3983.9167	SRPR|6734	3398.5363
SRPX2|27286	138.1195	SRPX2|27286	324.1517
SRPX|8406	170.2649	SRPX|8406	3712.5749
SRRD|402055	153.3091	SRRD|402055	276.7798
SRRM1|10250	2883.1999	SRRM1|10250	2028.4764
SRRM2|23524	33061.7714	SRRM2|23524	14747.5715
SRRM3|222183	33.2052	SRRM3|222183	33.5329
SRRM5|100170229	44.8058	SRRM5|100170229	7.8829
SRRT|51593	1946.3895	SRRT|51593	470.5256
SRR|63826	172.1583	SRR|63826	293.1311
SRXN1|140809	678.2337	SRXN1|140809	435.3959
SS18L1|26039	615.0026	SS18L1|26039	411.976
SS18L2|51188	315.4493	SS18L2|51188	220.8916
SS18|6760	2600.2492	SS18|6760	1937.4584
SSBP1|6742	1111.3142	SSBP1|6742	889.9534
SSBP2|23635	1136.748	SSBP2|23635	818.0971
SSBP3|23648	645.735	SSBP3|23648	848.9687
SSBP4|170463	386.8052	SSBP4|170463	194.2781
SSB|6741	1838.243	SSB|6741	3006.3127
SSC5D|284297	502.6701	SSC5D|284297	533.8656
SSFA2|6744	3542.3583	SSFA2|6744	3869.0619
SSH1|54434	1188.322	SSH1|54434	1420.0931
SSH2|85464	811.7610000000001	SSH2|85464	1447.2389
SSH3|54961	1453.6103	SSH3|54961	584.4311
SSNA1|8636	499.1376	SSNA1|8636	335.3293
SSPN|8082	729.1013	SSPN|8082	3078.6427
SSPO|23145	490.3065	SSPO|23145	23.9521
SSR1|6745	3624.6647	SSR1|6745	3816.3673
SSR2|6746	3703.4388	SSR2|6746	3880.7718
SSR3|6747	3016.7271	SSR3|6747	4457.2189
SSR4|6748	1308.7792	SSR4|6748	1703.2601
SSRP1|6749	2655.7090000000003	SSRP1|6749	2356.8862
SSSCA1|10534	192.8727	SSSCA1|10534	195.8749
SSTR1|6751	13.7766	SSTR1|6751	70.2595
SSTR2|6752	105.97399999999999	SSTR2|6752	44.7106
SSU72|29101	2231.8129	SSU72|29101	2695.4092
SSX2IP|117178	831.8961	SSX2IP|117178	122.9541
ST13|6767	3411.3037	ST13|6767	10688.4897
ST14|6768	2426.8051	ST14|6768	226.2142
ST20|400410	63.6515	ST20|400410	29.4611
ST3GAL1|6482	1003.9272	ST3GAL1|6482	2909.3812
ST3GAL2|6483	289.3091	ST3GAL2|6483	406.6534
ST3GAL3|6487	245.1532	ST3GAL3|6487	554.6241
ST3GAL4|6484	566.961	ST3GAL4|6484	324.684
ST3GAL5|8869	230.3169	ST3GAL5|8869	582.8343
ST3GAL6|10402	54.4	ST3GAL6|10402	513.1071
ST5|6764	979.9064	ST5|6764	782.9674
ST6GAL1|6480	877.8181	ST6GAL1|6480	1761.2774
ST6GAL2|84620	330.2857	ST6GAL2|84620	30.8716
ST6GALNAC1|55808	7.4182	ST6GALNAC1|55808	39.3879
ST6GALNAC2|10610	298.1402	ST6GALNAC2|10610	675.9814
ST6GALNAC3|256435	44.8623	ST6GALNAC3|256435	337.9907
ST6GALNAC4|27090	354.3065	ST6GALNAC4|27090	226.2142
ST6GALNAC5|81849	171.6779	ST6GALNAC5|81849	51.0978
ST6GALNAC6|30815	757.7142	ST6GALNAC6|30815	4707.3852
ST7L|54879	458.161	ST7L|54879	329.4744
ST7OT1|93653	23.8971	ST7OT1|93653	67.0552
ST7|7982	789.6266	ST7|7982	735.5742
ST8SIA1|6489	68.8831	ST8SIA1|6489	211.3107
ST8SIA2|8128	35.3247	ST8SIA2|8128	35.1297
ST8SIA4|7903	280.1247	ST8SIA4|7903	611.5768
ST8SIA5|29906	6.0052	lowly_expressed	lowly_expressed
ST8SIA6|338596	324.987	ST8SIA6|338596	17.0326
STAB1|23166	511.5013	STAB1|23166	694.9727
STAB2|55576	8.1247	STAB2|55576	48.4365
STAC2|342667	92.5506	STAC2|342667	213.4398
STAC3|246329	40.3302	lowly_expressed	lowly_expressed
STAC|6769	23.3143	STAC|6769	138.9222
STAG1|10274	1280.8091	STAG1|10274	1425.8683
STAG2|10735	4058.4517	STAG2|10735	4881.9694
STAG3L1|54441	36.0312	STAG3L1|54441	17.0326
STAG3L2|442582	142.3584	STAG3L2|442582	145.8417
STAG3L3|442578	372.1949	STAG3L3|442578	109.8017
STAG3L4|64940	170.9714	STAG3L4|64940	312.4418
STAG3|10734	28.991	STAG3|10734	14.0945
STAM2|10254	2021.9843	STAM2|10254	1204.5243
STAMBPL1|57559	111.9792	STAMBPL1|57559	410.9115
STAMBP|10617	705.4337	STAMBP|10617	766.4671
STAM|8027	512.9143	STAM|8027	641.3839
STAP1|26228	18.3688	STAP1|26228	6.3872
STAP2|55620	435.5532	STAP2|55620	84.0985
STARD10|10809	1164.6545	STARD10|10809	293.2801
STARD13|90627	1974.6492	STARD13|90627	1178.9754
STARD3NL|83930	600.1662	STARD3NL|83930	730.8051
STARD3|10948	785.6207	STARD3|10948	425.815
STARD4|134429	42.0364	STARD4|134429	45.2428
STARD5|80765	109.5065	STARD5|80765	69.1949
STARD7|56910	4424.8534	STARD7|56910	2980.5136
STARD8|9754	147.6571	STARD8|9754	573.2535
STAR|6770	36.3844	STAR|6770	12.2422
STAT1|6772	4588.3218	STAT1|6772	3558.2169
STAT2|6773	2389.7142	STAT2|6773	2539.9867
STAT3|6774	7162.4308	STAT3|6774	4729.2083
STAT4|6775	126.8156	STAT4|6775	292.7478
STAT5A|6776	880.9974	STAT5A|6776	5412.6414
STAT5B|6777	2022.3376	STAT5B|6777	5532.9341
STAT6|6778	2825.6206	STAT6|6778	3153.6926
STAU1|6780	3212.7791	STAU1|6780	2825.2828
STAU2|27067	1246.961	STAU2|27067	1225.2828
STBD1|8987	437.0298	STBD1|8987	9007.0685
STC1|6781	343.7091	STC1|6781	543.9787
STC2|8614	3172.1557	STC2|8614	355.5556
STEAP1|26872	1218.348	STEAP1|26872	889.4212
STEAP2|261729	8338.7424	STEAP2|261729	1448.3034
STEAP3|55240	734.0467	STEAP3|55240	584.9634
STEAP4|79689	5467.1997	STEAP4|79689	4290.0865
STIL|6491	282.9506	STIL|6491	45.7751
STIM1|6786	1939.3246	STIM1|6786	1823.0206
STIM2|57620	614.2961	STIM2|57620	611.5768
STIP1|10963	2472.0207	STIP1|10963	1162.475
STK10|6793	646.4415	STK10|6793	507.7844
STK11IP|114790	580.7376	STK11IP|114790	161.8097
STK11|6794	829.0701	STK11|6794	559.4145
STK16|8576	713.2052	STK16|8576	568.9953
STK17A|9263	548.9454	STK17A|9263	467.8643
STK17B|9262	1587.4908	STK17B|9262	1751.1643
STK19|8859	497.87300000000005	STK19|8859	176.1756
STK24|8428	3401.7661	STK24|8428	3682.7678
STK25|10494	1474.4519	STK25|10494	1419.5609
STK31|56164	9.1844	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	STK32A|202374	9.5808
STK32B|55351	135.2935	STK32B|55351	152.2289
STK32C|282974	187.9273	STK32C|282974	62.2754
STK33|65975	18.0156	STK33|65975	5.855
STK35|140901	906.0779	STK35|140901	925.6154
STK36|27148	1268.8623	STK36|27148	403.99199999999996
STK38L|23012	1338.4519	STK38L|23012	1106.5868
STK38|11329	890.535	STK38|11329	1345.5755
STK39|27347	1075.9896	STK39|27347	1269.4611
STK3|6788	526.6909	STK3|6788	682.3686
STK40|83931	900.0727	STK40|83931	1513.7725
STK4|6789	1696.6441	STK4|6789	982.0359
STL|7955	8.5521	STL|7955	14.4511
STMN1|3925	1152.2908	STMN1|3925	784.0319
STMN2|11075	17.3091	STMN2|11075	17.0326
STMN3|50861	331.6987	STMN3|50861	251.2309
STOML1|9399	120.4571	STOML1|9399	195.8749
STOML2|30968	1042.0779	STOML2|30968	1295.5422
STOM|2040	3580.1557	STOM|2040	11741.8496
STON1|11037	248.6857	STON1|11037	1528.6760000000002
STON2|85439	883.4701	STON2|85439	202.2621
STOX1|219736	527.0441	STOX1|219736	655.7552
STOX2|56977	17.6623	STOX2|56977	66.5336
STRA13|201254	479.0026	STRA13|201254	144.7771
STRA6|64220	144.4779	STRA6|64220	9.5808
STRADA|92335	483.5948	STRADA|92335	376.314
STRADB|55437	500.5506	STRADB|55437	1693.6793
STRAP|11171	1817.8077	STRAP|11171	2790.153
STRBP|55342	1810.0363	STRBP|55342	480.1065
STRC|161497	14.6421	STRC|161497	5.3227
STRN3|29966	1317.6103	STRN3|29966	1099.1191
STRN4|29888	1423.9376	STRN4|29888	1043.7791
STRN|6801	956.9454	STRN|6801	596.1411
STS|412	516.0935	STS|412	1616.5003
STT3A|3703	2982.4622	STT3A|3703	2725.7485
STT3B|201595	2466.3687	STT3B|201595	2133.8656
STUB1|10273	2268.4516	STUB1|10273	1014.7864
STX10|8677	221.1325	STX10|8677	154.8902
STX11|8676	84.426	STX11|8676	1769.7937
STX12|23673	1293.2363	STX12|23673	4053.2269
STX16|8675	2184.1246	STX16|8675	1774.0519
STX17|55014	1514.7220000000002	STX17|55014	1357.2854
STX18|53407	516.4467	STX18|53407	349.1683
STX19|415117	9.8909	STX19|415117	11.7099
STX1A|6804	104.1725	STX1A|6804	29.8071
STX1B|112755	184.748	STX1B|112755	46.8397
STX2|2054	185.1013	STX2|2054	406.1211
STX3|6809	809.2883	STX3|6809	313.5063
STX4|6810	1018.7636	STX4|6810	346.50699999999995
STX5|6811	948.4675	STX5|6811	897.4052
STX6|10228	1188.0959	STX6|10228	888.66
STX7|8417	1067.5116	STX7|8417	3713.6394
STX8|9482	177.6831	STX8|9482	487.5582
STXBP1|6812	544.7065	STXBP1|6812	3016.8995
STXBP2|6813	1376.6025	STXBP2|6813	93.6793
STXBP3|6814	1222.2337	STXBP3|6814	934.1317
STXBP4|252983	285.0701	STXBP4|252983	126.68
STXBP5|134957	330.9604	STXBP5|134957	583.3666
lowly_expressed	lowly_expressed	STXBP6|29091	127.2122
STYK1|55359	180.1558	STYK1|55359	15.9681
STYXL1|51657	1013.8181	STYXL1|51657	362.475
STYX|6815	1129.3298	STYX|6815	936.7931
SUB1|10923	3280.9557	SUB1|10923	2999.8669
SUCLA2|8803	965.6141	SUCLA2|8803	3405.3972
SUCLG1|8802	1026.1818	SUCLG1|8802	4966.6001
SUCLG2|8801	1395.6778	SUCLG2|8801	3520.4258
SUCNR1|56670	10.2442	SUCNR1|56670	60.1464
SUDS3|64426	2059.7817	SUDS3|64426	1035.2628
SUFU|51684	877.4649	SUFU|51684	675.9814
SUGT1L1|283507	72.5392	SUGT1L1|283507	39.0739
SUGT1P1|441394	5.6519	SUGT1P1|441394	17.0326
SUGT1|10910	516.4467	SUGT1|10910	698.8689
SULF1|23213	5341.7971	SULF1|23213	2543.7126
SULF2|55959	2378.4103	SULF2|55959	1203.4597
SULT1A1|6817	508.6753	SULT1A1|6817	225.1497
SULT1A2|6799	24.7273	lowly_expressed	lowly_expressed
SULT1A3|6818	593.4580000000001	SULT1A3|6818	451.9228
SULT1C4|27233	47.3351	SULT1C4|27233	124.5509
SULT2B1|6820	58.2857	SULT2B1|6820	12.7745
SUMF1|285362	842.4935	SUMF1|285362	980.9714
SUMF2|25870	3207.8336	SUMF2|25870	2595.3426
SUMO1P3|474338	161.4338	SUMO1P3|474338	134.664
SUMO1|7341	1900.1142	SUMO1|7341	1757.0193
SUMO2|6613	2826.6804	SUMO2|6613	3249.5009999999997
SUMO3|6612	1867.2622	SUMO3|6612	1481.3041
SUN1|23353	3626.4309999999996	SUN1|23353	3680.5961
SUN2|25777	2025.87	SUN2|25777	5111.9095
SUOX|6821	1005.3402	SUOX|6821	869.7272
SUPT16H|11198	4493.6517	SUPT16H|11198	3099.9335
SUPT3H|8464	96.7896	SUPT3H|8464	185.2295
SUPT4H1|6827	1075.1418	SUPT4H1|6827	1125.2162
SUPT5H|6829	2969.7453	SUPT5H|6829	1534.5309
SUPT6H|6830	2941.1323	SUPT6H|6830	2572.9874
SUPT7L|9913	1074.9298	SUPT7L|9913	969.2615
SUPV3L1|6832	540.8208	SUPV3L1|6832	648.3034
SURF1|6834	674.3480000000001	SURF1|6834	968.7292
SURF2|6835	123.9896	SURF2|6835	81.4371
SURF4|6836	3793.5167	SURF4|6836	6751.8297
SURF6|6838	451.8026	SURF6|6838	258.6826
SUSD1|64420	194.2857	SUSD1|64420	130.4059
SUSD2|56241	313.6831	SUSD2|56241	160.2129
SUSD3|203328	308.3844	lowly_expressed	lowly_expressed
SUSD4|55061	126.1091	SUSD4|55061	43.646
SUSD5|26032	29.6727	SUSD5|26032	70.2595
SUV39H1|6839	192.5195	SUV39H1|6839	215.5689
SUV39H2|79723	123.6364	SUV39H2|79723	118.6959
SUV420H1|51111	1993.0181	SUV420H1|51111	1458.4165
SUV420H2|84787	199.5844	SUV420H2|84787	66.0013
SUZ12P|440423	149.0701	SUZ12P|440423	70.2595
SUZ12|23512	1329.6207	SUZ12|23512	1158.7492
SV2A|9900	66.0571	SV2A|9900	40.4524
SV2B|9899	27.2	SV2B|9899	314.5709
SVEP1|79987	796.1016	SVEP1|79987	7804.6999
SVIL|6840	2214.5462	SVIL|6840	4662.813
SVIP|258010	457.8078	SVIP|258010	237.9242
SVOPL|136306	13.0701	SVOPL|136306	5.3227
SWAP70|23075	2355.4492	SWAP70|23075	2316.4338
SYAP1|94056	1333.5064	SYAP1|94056	1101.2641
SYBU|55638	1046.1331	SYBU|55638	814.3713
lowly_expressed	lowly_expressed	SYCE1|93426	12.1996
SYCP1|6847	920.561	lowly_expressed	lowly_expressed
SYCP2L|221711	12.0104	SYCP2L|221711	5.3227
SYCP2|10388	122.5766	SYCP2|10388	105.9215
SYDE1|85360	118.3377	SYDE1|85360	476.9128
SYDE2|84144	269.5273	SYDE2|84144	178.31
SYF2|25949	1256.8519	SYF2|25949	1425.4158
SYK|6850	450.0363	SYK|6850	222.4884
SYMPK|8189	1478.6908	SYMPK|8189	1004.9235
SYN1|6853	6.0052	SYN1|6853	5.855
SYN2|6854	25.0805	SYN2|6854	620.6254
lowly_expressed	lowly_expressed	SYN3|8224	16.5003
SYNCRIP|10492	4548.7582	SYNCRIP|10492	3834.4644
SYNC|81493	395.0394	SYNC|81493	154.0652
SYNE1|23345	1554.6389	SYNE1|23345	4180.9714
SYNE2|23224	2425.3921	SYNE2|23224	4943.1803
SYNGAP1|8831	511.148	SYNGAP1|8831	249.6341
SYNGR1|9145	237.78099999999998	SYNGR1|9145	394.7359
SYNGR2|9144	5595.4283	SYNGR2|9144	1692.6148
SYNGR3|9143	28.9662	lowly_expressed	lowly_expressed
SYNJ1|8867	420.0104	SYNJ1|8867	444.4444
SYNJ2BP|55333	3424.3738	SYNJ2BP|55333	1593.0805
SYNJ2|8871	1226.4727	SYNJ2|8871	228.3433
SYNM|23336	548.2389	SYNM|23336	5530.8051
SYNPO2|171024	2415.5012	SYNPO2|171024	2859.348
SYNPO|11346	964.7168	SYNPO|11346	3499.1351
SYNRG|11276	1559.2311	SYNRG|11276	1467.4651
SYPL1|6856	7274.0568	SYPL1|6856	4405.5888
SYPL2|284612	8.1247	SYPL2|284612	92.0825
SYP|6855	17.6623	lowly_expressed	lowly_expressed
SYS1-DBNDD2|767557	26.9103	lowly_expressed	lowly_expressed
SYS1|90196	897.7660000000001	SYS1|90196	957.2375
SYT11|23208	340.5299	SYT11|23208	514.7039
SYT12|91683	312.9766	SYT12|91683	42.0492
SYT13|57586	213.361	SYT13|57586	7.4518
SYT15|83849	97.4961	SYT15|83849	251.7631
SYT17|51760	659.8649	SYT17|51760	195.8749
SYT1|6857	542.2337	SYT1|6857	52.6946
SYT2|127833	16.9558	SYT2|127833	18.6294
SYT6|148281	13.4234	lowly_expressed	lowly_expressed
SYT7|9066	1397.0908	SYT7|9066	300.1996
SYT8|90019	29.6727	SYT8|90019	72.9208
SYT9|143425	2331.7817	lowly_expressed	lowly_expressed
SYTL1|84958	474.4104	SYTL1|84958	96.8729
SYTL2|54843	6963.5529	SYTL2|54843	414.6374
SYTL3|94120	274.1195	SYTL3|94120	257.6181
SYTL4|94121	667.6363	SYTL4|94121	555.6886
SYTL5|94122	73.4753	SYTL5|94122	5.3227
SYVN1|84447	1648.9558	SYVN1|84447	1696.3407
TAB1|10454	351.4346	TAB1|10454	446.7811
TAB2|23118	3753.5998	TAB2|23118	3403.3267
TAB3|257397	1646.8363	TAB3|257397	962.8743
TAC1|6863	8.4779	lowly_expressed	lowly_expressed
TACC1|6867	1266.0363	TACC1|6867	12530.1397
TACC2|10579	1088.7064	TACC2|10579	1036.8596
TACC3|10460	233.1428	TACC3|10460	80.3726
TACO1|51204	282.2441	TACO1|51204	315.6354
TACR1|6869	44.1558	TACR1|6869	360.8782
TACR2|6865	38.8571	TACR2|6865	31.9361
TACSTD2|4070	13043.2824	TACSTD2|4070	764.3380000000001
TADA1|117143	464.8727	TADA1|117143	283.16700000000003
TADA2A|6871	155.0753	TADA2A|6871	159.6806
TADA2B|93624	1782.1298	TADA2B|93624	888.3566
TADA3|10474	1790.9786	TADA3|10474	1153.171
TAF10|6881	466.6389	TAF10|6881	531.2043
TAF11|6882	592.3948	TAF11|6882	507.2522
TAF12|6883	438.026	TAF12|6883	445.509
TAF13|6884	224.3117	TAF13|6884	169.2615
TAF15|8148	1867.6155	TAF15|8148	1227.4118
TAF1A|9015	105.2675	TAF1A|9015	88.8889
TAF1B|9014	273.0597	TAF1B|9014	200.1331
TAF1C|9013	424.9558	TAF1C|9013	411.976
TAF1D|79101	522.9288	TAF1D|79101	934.4564
TAF1L|138474	40.9766	TAF1L|138474	54.8237
TAF1|6872	1863.0233	TAF1|6872	2131.2043
TAF2|6873	1077.0493	TAF2|6873	806.9195
TAF3|83860	252.2182	TAF3|83860	277.8443
TAF4B|6875	177.3299	TAF4B|6875	278.3766
TAF4|6874	468.4052	TAF4|6874	357.6846
TAF5L|27097	510.7948	TAF5L|27097	713.7725
TAF5|6877	64.6442	TAF5|6877	183.6327
TAF6L|10629	157.548	TAF6L|10629	148.503
TAF6|6878	1413.6934	TAF6|6878	641.9162
TAF7|6879	3797.0492	TAF7|6879	3148.3699
TAF8|129685	513.2675	TAF8|129685	736.66
TAF9B|51616	1307.0129	TAF9B|51616	1224.2182
TAF9|6880	1319.7298	TAF9|6880	1370.9168
