gene_id	TCGA-AC-A23H-01A-11R-A157-07	gene_id	TCGA-AC-A23H-11A-12R-A157-07
SLC26A11|284129	208.5844	SLC26A11|284129	210.0367
SLC26A1|10861	131.2862	SLC26A1|10861	8.2333
SLC26A2|1836	491.5569	SLC26A2|1836	1142.1415
SLC26A3|1811	20.8287	SLC26A3|1811	24.6891
SLC26A6|65010	368.5933	SLC26A6|65010	70.1315
lowly_expressed	lowly_expressed	SLC26A7|115111	21.111
SLC27A1|376497	277.6166	SLC27A1|376497	975.7581
SLC27A2|11001	15.4727	SLC27A2|11001	127.3817
SLC27A3|11000	417.7639	SLC27A3|11000	570.7129
SLC27A4|10999	1059.8825	SLC27A4|10999	311.298
SLC27A5|10998	8.8076	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLC27A6|28965	300.9214
SLC28A1|9154	10.4143	SLC28A1|9154	5.725
SLC28A3|64078	57.7252	SLC28A3|64078	471.5985
SLC29A1|2030	3860.1503	SLC29A1|2030	3324.0898
SLC29A2|3177	394.043	lowly_expressed	lowly_expressed
SLC29A3|55315	155.9176	SLC29A3|55315	287.6823
SLC29A4|222962	153.8347	SLC29A4|222962	93.0316
SLC2A10|81031	5053.6339	SLC2A10|81031	960.7299
SLC2A11|66035	194.5994	SLC2A11|66035	156.0068
SLC2A12|154091	18.1507	lowly_expressed	lowly_expressed
SLC2A13|114134	332.9614	SLC2A13|114134	241.5243
lowly_expressed	lowly_expressed	SLC2A14|144195	9.661
SLC2A1|6513	2300.6769	SLC2A1|6513	952.1424
SLC2A3|6515	316.596	SLC2A3|6515	407.9077
SLC2A4RG|56731	1351.7816	SLC2A4RG|56731	663.7445
SLC2A4|6517	78.2563	SLC2A4|6517	301.637
SLC2A5|6518	27.6724	SLC2A5|6518	56.5346
SLC2A6|11182	89.8609	SLC2A6|11182	22.1845
SLC2A8|29988	484.4157	SLC2A8|29988	205.7429
SLC2A9|56606	41.0623	lowly_expressed	lowly_expressed
SLC30A1|7779	496.0202	SLC30A1|7779	376.4201
SLC30A2|7780	59.213	SLC30A2|7780	30.4142
SLC30A3|7781	51.4766	lowly_expressed	lowly_expressed
SLC30A4|7782	130.0305	SLC30A4|7782	192.146
SLC30A5|64924	1657.9633	lowly_expressed	lowly_expressed
SLC30A6|55676	389.1988	SLC30A6|55676	367.4747
SLC30A7|148867	1228.8924	SLC30A7|148867	836.5686
SLC30A8|169026	1474.3733	SLC30A8|169026	171.3928
SLC30A9|10463	2051.0303	SLC30A9|10463	1752.214
SLC31A1|1317	2316.7448	SLC31A1|1317	1235.1731
SLC31A2|1318	277.6166	SLC31A2|1318	436.175
SLC33A1|9197	1020.308	SLC33A1|9197	728.1510000000001
lowly_expressed	lowly_expressed	SLC34A2|10568	3948.117
SLC34A3|142680	10.4143	lowly_expressed	lowly_expressed
SLC35A1|10559	897.1212	SLC35A1|10559	913.8456
SLC35A2|7355	1499.6653	SLC35A2|7355	441.5422
SLC35A3|23443	1538.9422	SLC35A3|23443	388.2279
SLC35A4|113829	2097.4485	SLC35A4|113829	2372.3052
SLC35A5|55032	1047.9804	SLC35A5|55032	1039.0912
SLC35B1|10237	519.5269	SLC35B1|10237	658.7351
SLC35B2|347734	1304.7683	SLC35B2|347734	1005.8145
SLC35B3|51000	601.6514	SLC35B3|51000	603.6318
SLC35B4|84912	230.3057	SLC35B4|84912	697.7368
SLC35C1|55343	623.6703	SLC35C1|55343	494.8564
SLC35C2|51006	1439.8572	SLC35C2|51006	825.1185
SLC35D1|23169	1781.4476	SLC35D1|23169	697.3789999999999
SLC35D2|11046	337.7222	SLC35D2|11046	544.9504
SLC35D3|340146	21.7213	lowly_expressed	lowly_expressed
SLC35E1|79939	1972.4764	SLC35E1|79939	2046.6947
SLC35E2|728661	1397.7356	SLC35E2|728661	2778.7673
SLC35E2|9906	44.2044	SLC35E2|9906	60.126999999999995
SLC35E3|55508	284.1628	SLC35E3|55508	247.6071
SLC35E4|339665	203.0112	SLC35E4|339665	58.3236
SLC35F1|222553	11.0094	SLC35F1|222553	209.321
SLC35F2|54733	430.2611	SLC35F2|54733	274.4432
SLC35F5|80255	1653.2024	SLC35F5|80255	721.3525
SLC36A1|206358	505.8395	SLC36A1|206358	351.0153
SLC36A4|120103	199.3603	SLC36A4|120103	138.8317
SLC37A1|54020	844.7519	SLC37A1|54020	256.1947
SLC37A2|219855	303.5037	lowly_expressed	lowly_expressed
SLC37A3|84255	543.9262	SLC37A3|84255	1250.2013
SLC37A4|2542	835.8253	SLC37A4|2542	393.9529
SLC38A10|124565	1003.645	SLC38A10|124565	1044.8162
lowly_expressed	lowly_expressed	SLC38A11|151258	6.0828
SLC38A1|81539	5747.8241	SLC38A1|81539	5183.6479
SLC38A2|54407	4812.9138	SLC38A2|54407	6307.1831
SLC38A3|10991	1174.4402	SLC38A3|10991	180.3381
SLC38A4|55089	8.3315	lowly_expressed	lowly_expressed
SLC38A5|92745	181.2096	SLC38A5|92745	47.2314
SLC38A6|145389	107.4165	SLC38A6|145389	168.1725
SLC38A7|55238	125.5672	lowly_expressed	lowly_expressed
SLC38A9|153129	136.5767	SLC38A9|153129	227.5696
SLC39A10|57181	1689.2063	SLC39A10|57181	1038.7333
SLC39A11|201266	1065.536	SLC39A11|201266	580.3739
lowly_expressed	lowly_expressed	SLC39A12|221074	7.5141
SLC39A13|91252	513.8734	SLC39A13|91252	471.5985
SLC39A14|23516	887.0044	SLC39A14|23516	2308.6144
SLC39A1|27173	4745.6669	SLC39A1|27173	1931.1209
SLC39A2|29986	31.5406	SLC39A2|29986	74.0674
SLC39A3|29985	510.0052	SLC39A3|29985	245.8181
SLC39A4|55630	223.46200000000002	SLC39A4|55630	101.9769
SLC39A6|25800	5790.3742	lowly_expressed	lowly_expressed
SLC39A7|7922	3697.9841	SLC39A7|7922	1396.1893
SLC39A8|64116	368.9653	SLC39A8|64116	1484.5693
SLC39A9|55334	2976.4190000000003	SLC39A9|55334	3091.1531
lowly_expressed	lowly_expressed	SLC3A1|6519	5.2956
SLC3A2|6520	3709.5886	SLC3A2|6520	2434.9226
SLC40A1|30061	6634.8285	SLC40A1|30061	4759.9964
SLC41A1|254428	446.0314	SLC41A1|254428	1180.4276
SLC41A2|84102	277.9142	SLC41A2|84102	392.5217
SLC41A3|54946	1009.8936	lowly_expressed	lowly_expressed
SLC43A1|8501	697.1658	SLC43A1|8501	408.9811
SLC43A2|124935	689.727	SLC43A2|124935	413.9905
SLC43A3|29015	382.6527	SLC43A3|29015	3448.813
SLC44A1|23446	3529.8668	SLC44A1|23446	3491.1888
SLC44A2|57153	9401.7704	SLC44A2|57153	4890.9563
SLC44A3|126969	318.6789	SLC44A3|126969	338.4918
SLC44A4|80736	3451.6105	SLC44A4|80736	245.8181
lowly_expressed	lowly_expressed	SLC44A5|204962	83.7284
lowly_expressed	lowly_expressed	SLC45A1|50651	34.3501
SLC45A3|85414	271.0704	SLC45A3|85414	187.4944
SLC45A4|57210	358.8485	SLC45A4|57210	271.5806
SLC46A1|113235	568.8641	SLC46A1|113235	1132.2337
SLC46A2|57864	6.2486	SLC46A2|57864	8.5875
SLC46A3|283537	496.3178	SLC46A3|283537	767.5105
SLC47A1|55244	35.7063	SLC47A1|55244	56.8924
lowly_expressed	lowly_expressed	SLC47A2|146802	12.8813
SLC48A1|55652	637.0602	SLC48A1|55652	1030.5036
SLC4A11|83959	50.2864	SLC4A11|83959	142.4099
SLC4A1AP|22950	638.0123	SLC4A1AP|22950	537.4363
SLC4A2|6522	2601.9966	lowly_expressed	lowly_expressed
SLC4A3|6508	196.9798	SLC4A3|6508	220.4133
lowly_expressed	lowly_expressed	SLC4A4|8671	610.4303
SLC4A5|57835	358.30400000000003	SLC4A5|57835	118.4507
SLC4A7|9497	1058.9898	lowly_expressed	lowly_expressed
SLC4A8|9498	1450.2715	SLC4A8|9498	130.602
SLC5A11|115584	6.8437	lowly_expressed	lowly_expressed
SLC5A1|6523	467.1576	SLC5A1|6523	2205.2062
SLC5A3|6526	1082.4756	SLC5A3|6526	2177.1393
lowly_expressed	lowly_expressed	SLC5A4|6527	5.0094
lowly_expressed	lowly_expressed	SLC5A5|6528	7.1563
SLC5A6|8884	1700.2425	SLC5A6|8884	1847.5499
lowly_expressed	lowly_expressed	SLC5A7|60482	7.5141
lowly_expressed	lowly_expressed	SLC5A8|160728	14.3126
SLC6A10P|386757	11.0094	lowly_expressed	lowly_expressed
SLC6A11|6538	140.7424	SLC6A11|6538	10.0188
SLC6A12|6539	16.9605	SLC6A12|6539	39.0017
SLC6A14|11254	5.6535	SLC6A14|11254	297.3432
lowly_expressed	lowly_expressed	SLC6A15|55117	50.0939
lowly_expressed	lowly_expressed	SLC6A16|28968	45.8002
SLC6A17|388662	27.9699	SLC6A17|388662	28.2673
SLC6A19|340024	8.629	lowly_expressed	lowly_expressed
SLC6A1|6529	52.6668	SLC6A1|6529	14.3126
SLC6A20|54716	8.9266	SLC6A20|54716	30.772
lowly_expressed	lowly_expressed	SLC6A2|6530	22.1845
SLC6A4|6532	7.4388	lowly_expressed	lowly_expressed
SLC6A6|6533	1589.2286	SLC6A6|6533	872.7078
SLC6A8|6535	2371.4945	lowly_expressed	lowly_expressed
SLC6A9|6536	784.7385	SLC6A9|6536	135.9692
lowly_expressed	lowly_expressed	SLC7A10|56301	92.2981
SLC7A11|23657	1134.8628	SLC7A11|23657	50.8096
lowly_expressed	lowly_expressed	SLC7A14|57709	18.2485
SLC7A1|6541	1131.2951	SLC7A1|6541	1172.9135
SLC7A2|6542	32.7308	SLC7A2|6542	1941.1396
lowly_expressed	lowly_expressed	SLC7A3|84889	50.4517
lowly_expressed	lowly_expressed	SLC7A4|6545	16.4594
SLC7A5|8140	1608.8671	SLC7A5|8140	469.8095
SLC7A6OS|84138	261.3673	SLC7A6OS|84138	133.8367
SLC7A6|9057	701.8106	SLC7A6|9057	1039.4347
SLC7A7|9056	361.2289	SLC7A7|9056	385.0076
SLC7A8|23428	5178.3084	SLC7A8|23428	1302.0843
SLC8A1|6546	138.0644	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLC8A2|6543	5.0094
lowly_expressed	lowly_expressed	SLC8A3|6547	27.5517
SLC9A1|6548	3471.8441	SLC9A1|6548	1571.5179999999998
SLC9A2|6549	679.6102	SLC9A2|6549	29.3407
SLC9A3R1|9368	23307.2975	SLC9A3R1|9368	1408.355
SLC9A3R2|9351	2439.3365	SLC9A3R2|9351	631.5413
SLC9A5|6553	78.8514	SLC9A5|6553	12.1657
SLC9A6|10479	97.8948	SLC9A6|10479	569.9973
SLC9A7|84679	275.5337	SLC9A7|84679	300.9214
SLC9A8|23315	329.6883	SLC9A8|23315	558.1895
SLC9A9|285195	41.9549	SLC9A9|285195	590.3927
SLCO2A1|6578	176.4487	SLCO2A1|6578	581.0895
SLCO2B1|11309	490.3667	SLCO2B1|11309	1475.6239
SLCO3A1|28232	159.1907	lowly_expressed	lowly_expressed
SLCO4A1|28231	8.1767	SLCO4A1|28231	55.3144
SLCO5A1|81796	5.6535	lowly_expressed	lowly_expressed
SLFN11|91607	267.7974	SLFN11|91607	1297.7905
SLFN12|55106	35.7063	SLFN12|55106	186.0632
SLFN13|146857	23.2091	SLFN13|146857	587.1724
SLFN5|162394	226.14	SLFN5|162394	999.3738
lowly_expressed	lowly_expressed	SLIT1|6585	22.5423
SLIT2|9353	157.7029	SLIT2|9353	1454.8707
SLIT3|6586	366.2873	SLIT3|6586	5318.9015
SLITRK4|139065	13.6874	SLITRK4|139065	119.5098
SLITRK6|84189	11.9021	lowly_expressed	lowly_expressed
SLK|9748	1828.7585	SLK|9748	2526.8808
SLMAP|7871	1571.3754	lowly_expressed	lowly_expressed
SLMO1|10650	23.5067	SLMO1|10650	18.2485
SLMO2|51012	2223.6108	SLMO2|51012	1132.8384
SLPI|6590	481.4402	SLPI|6590	4154.9334
SLTM|79811	2644.6478	SLTM|79811	1613.3822
SLU7|10569	1122.9636	SLU7|10569	1494.2303
SLURP1|57152	23.2091	lowly_expressed	lowly_expressed
SMAD1|4086	2095.3656	SMAD1|4086	1327.8469
SMAD2|4087	1645.7636	SMAD2|4087	2836.7475
SMAD3|4088	834.9327	SMAD3|4088	2440.6476
SMAD4|4089	951.7637	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SMAD5OS|9597	5.0094
SMAD5|4090	1821.3196	SMAD5|4090	2532.9636
SMAD6|4091	75.8759	SMAD6|4091	61.9018
SMAD7|4092	554.6381	SMAD7|4092	392.1639
SMAD9|4093	14.2825	SMAD9|4093	75.1409
SMAGP|57228	121.1039	SMAGP|57228	318.0964
SMAP1|60682	950.2819	SMAP1|60682	981.798
SMAP2|64744	845.9421	SMAP2|64744	1196.5292
SMARCA1|6594	389.7939	SMARCA1|6594	1989.8023
SMARCA2|6595	11685.1893	SMARCA2|6595	5265.2294
SMARCA4|6597	2886.2605	SMARCA4|6597	1325.7
SMARCA5|8467	3487.8108	SMARCA5|8467	2168.3514
SMARCAD1|56916	827.1963	SMARCAD1|56916	1162.5369
SMARCAL1|50485	600.4612	lowly_expressed	lowly_expressed
SMARCB1|6598	3088.2987	SMARCB1|6598	1009.7504
SMARCC1|6599	3713.7544	SMARCC1|6599	3549.1547
SMARCC2|6601	2487.8375	SMARCC2|6601	3369.89
SMARCD1|6602	1245.8529	SMARCD1|6602	1555.4164
SMARCD2|6603	6210.5185	SMARCD2|6603	2593.4341
SMARCD3|6604	218.7012	SMARCD3|6604	700.2415
SMARCE1|6605	1482.4072	SMARCE1|6605	2906.1633
SMC1A|8243	4518.0391	SMC1A|8243	2618.8389
SMC1B|27127	6.5462	lowly_expressed	lowly_expressed
SMC2|10592	1152.7189	lowly_expressed	lowly_expressed
SMC3|9126	1635.0517	SMC3|9126	1926.8271
SMC4|10051	2189.3922	lowly_expressed	lowly_expressed
SMC5|23137	975.08	SMC5|23137	1260.2201
SMC6|79677	833.1474	SMC6|79677	705.9665
SMCHD1|23347	1006.6205	SMCHD1|23347	1803.0235
SMCR7L|54471	1767.4626	SMCR7L|54471	1234.0997
SMCR7|125170	469.538	SMCR7|125170	256.1947
SMCR8|140775	2027.2677	SMCR8|140775	1187.2511
SMEK1|55671	2155.7688	SMEK1|55671	1708.5607
SMEK2|57223	3539.6861	lowly_expressed	lowly_expressed
SMG1|23049	3755.7093	lowly_expressed	lowly_expressed
SMG5|23381	2061.4446	lowly_expressed	lowly_expressed
SMG6|23293	1052.4437	lowly_expressed	lowly_expressed
SMG7|9887	3506.3602	lowly_expressed	lowly_expressed
SMN1|6606	5.2875	lowly_expressed	lowly_expressed
SMN2|6607	1543.7715	SMN2|6607	993.6094
SMNDC1|10285	558.2087	SMNDC1|10285	615.0818
SMOC1|64093	19.6385	SMOC1|64093	392.8795
SMOC2|64094	706.0924	SMOC2|64094	5652.7417
SMOX|54498	95.5144	SMOX|54498	91.9581
SMO|6608	146.3959	SMO|6608	563.5567
SMPD1|6609	1416.3505	SMPD1|6609	626.1741
SMPD2|6610	323.7373	SMPD2|6610	161.7318
SMPD3|55512	6.8437	SMPD3|55512	49.7361
SMPD4|55627	1862.3819	lowly_expressed	lowly_expressed
SMPDL3A|10924	416.5737	lowly_expressed	lowly_expressed
SMPDL3B|27293	94.3242	SMPDL3B|27293	109.1332
lowly_expressed	lowly_expressed	SMPX|23676	5.3672
SMS|6611	2360.1875	SMS|6611	1626.6213
lowly_expressed	lowly_expressed	SMTNL1|219537	5.3672
lowly_expressed	lowly_expressed	SMTNL2|342527	30.772
SMTN|6525	597.1881	lowly_expressed	lowly_expressed
SMU1|55234	2238.4884	lowly_expressed	lowly_expressed
SMUG1|23583	674.2543	SMUG1|23583	462.6532
SMURF1|57154	904.069	SMURF1|57154	839.8104
SMURF2|64750	514.766	SMURF2|64750	753.5558
lowly_expressed	lowly_expressed	SMYD1|150572	1013.6864
SMYD2|56950	621.2899	SMYD2|56950	777.8871
SMYD3|64754	660.8644	SMYD3|64754	187.4944
SMYD4|114826	226.4376	lowly_expressed	lowly_expressed
SMYD5|10322	726.6235	SMYD5|10322	689.5071
SNAI1|6615	136.8742	SNAI1|6615	84.444
SNAI2|6591	353.7901	SNAI2|6591	1536.4523
SNAI3|333929	5.6535	SNAI3|333929	5.725
SNAP23|8773	1472.8855	SNAP23|8773	1423.7409
lowly_expressed	lowly_expressed	SNAP25|6616	187.1366
SNAP29|9342	2217.9573	SNAP29|9342	1104.2133
SNAP47|116841	994.7571	SNAP47|116841	618.6206
SNAPC1|6617	194.0043	SNAPC1|6617	212.5414
SNAPC2|6618	345.4586	SNAPC2|6618	271.9385
SNAPC3|6619	245.7785	SNAPC3|6619	451.9188
SNAPC4|6621	237.1494	SNAPC4|6621	145.988
SNAPC5|10302	94.6872	SNAPC5|10302	74.2285
SNAPIN|23557	747.7498	SNAPIN|23557	624.0272
SNCAIP|9627	14.2825	SNCAIP|9627	245.8181
SNCA|6622	23.2091	SNCA|6622	274.0853
SNCG|6623	48.5011	SNCG|6623	398.2467
SND1|27044	3747.3778	SND1|27044	3870.4714
SNED1|25992	615.6364	lowly_expressed	lowly_expressed
SNF8|11267	1481.217	lowly_expressed	lowly_expressed
SNHG10|283596	27.9699	SNHG10|283596	49.0205
SNHG11|128439	79.6697	SNHG11|128439	98.0589
SNHG12|85028	52.0717	SNHG12|85028	124.4083
SNHG1|23642	181.2096	SNHG1|23642	667.6805
SNHG3-RCC1|751867	126.2367	SNHG3-RCC1|751867	329.6037
SNHG3|8420	10.1168	SNHG3|8420	26.836
lowly_expressed	lowly_expressed	SNHG4|724102	13.8474
SNHG5|387066	142.8253	SNHG5|387066	1698.5419
SNHG6|641638	555.8283	SNHG6|641638	1175.776
SNHG7|84973	141.5309	SNHG7|84973	720.8731
SNHG8|100093630	260.6561	SNHG8|100093630	1380.4455
SNHG9|735301	55.3448	SNHG9|735301	18.6063
SNIP1|79753	342.7806	SNIP1|79753	386.4389
SNN|8303	855.1663	SNN|8303	999.0160000000001
lowly_expressed	lowly_expressed	SNORA39|677821	6.4228
SNORA7B|677797	6.1802	SNORA7B|677797	6.3619
SNORA8|654320	102.0725	SNORA8|654320	251.9832
SNORD116-20|100033431	7.4388	SNORD116-20|100033431	12.5235
SNORD116-28|100033820	22.3432	SNORD116-28|100033820	87.7681
SNORD116-4|100033416	22.2688	SNORD116-4|100033416	67.2869
SNORD1C|677850	6.1266	SNORD1C|677850	9.5858
SNPH|9751	7841.1069	SNPH|9751	165.6678
SNRK|54861	690.6197	SNRK|54861	1426.2456
SNRNP200|23020	14756.5276	SNRNP200|23020	6432.0601
SNRNP25|79622	594.5102	SNRNP25|79622	207.8898
SNRNP27|11017	695.678	lowly_expressed	lowly_expressed
SNRNP35|11066	235.1618	SNRNP35|11066	217.3611
SNRNP40|9410	934.6128	SNRNP40|9410	786.8325
SNRNP48|154007	311.5376	SNRNP48|154007	449.4141
SNRNP70|6625	1579.7069	SNRNP70|6625	1139.9946
SNRPA1|6627	424.6076	SNRPA1|6627	240.093
SNRPA|6626	793.2753	SNRPA|6626	1256.9997
SNRPB2|6629	1731.1612	SNRPB2|6629	1000.0895
SNRPB|6628	4005.0584	SNRPB|6628	1101.7086
SNRPC|6631	1067.3213	SNRPC|6631	810.0903
SNRPD1|6632	638.5479	SNRPD1|6632	560.3363
SNRPD2|6633	2320.0179	SNRPD2|6633	2429.9132
SNRPD3|6634	3400.9135	SNRPD3|6634	1268.3424
SNRPE|6635	1260.7305	SNRPE|6635	923.5173
SNRPF|6636	846.8348	SNRPF|6636	540.2988
SNRPG|6637	923.3058	lowly_expressed	lowly_expressed
SNRPN|6638	1296.3386	SNRPN|6638	2048.6376
SNTA1|6640	407.6471	SNTA1|6640	409.6968
SNTB1|6641	151.1567	SNTB1|6641	356.0247
SNTB2|6645	981.0310000000001	SNTB2|6645	1849.8971
SNUPN|10073	260.061	SNUPN|10073	488.7736
SNURF|8926	86.8229	SNURF|8926	35.7456
SNW1|22938	1838.2801	SNW1|22938	1556.8477
SNX10|29887	351.4097	SNX10|29887	149.5662
SNX11|29916	2554.1918	SNX11|29916	567.1348
SNX12|29934	314.2156	SNX12|29934	281.9572
SNX13|23161	997.3964	SNX13|23161	1389.7486
SNX14|57231	1677.0066	lowly_expressed	lowly_expressed
SNX15|29907	629.9189	SNX15|29907	607.9256
SNX16|64089	208.5844	SNX16|64089	248.3227
SNX17|9784	2018.8946	lowly_expressed	lowly_expressed
SNX18|112574	648.0696	SNX18|112574	1221.934
SNX19|399979	2085.2488	lowly_expressed	lowly_expressed
SNX1|6642	2184.6314	SNX1|6642	4719.9213
SNX20|124460	15.3656	SNX20|124460	23.308000000000003
SNX21|90203	543.1169	SNX21|90203	570.1261
SNX22|79856	100.3764	lowly_expressed	lowly_expressed
SNX24|28966	229.7106	SNX24|28966	182.8428
SNX25|83891	384.43800000000005	SNX25|83891	274.0853
SNX27|81609	950.7015	SNX27|81609	1263.6515
SNX29|92017	551.9601	SNX29|92017	1336.0766
SNX2|6643	1602.6185	SNX2|6643	2129.7075
SNX30|401548	948.3002	SNX30|401548	958.5831
lowly_expressed	lowly_expressed	SNX32|254122	6.0828
SNX33|257364	357.0632	SNX33|257364	1302.7999
SNX3|8724	3141.8582	SNX3|8724	4576.438
SNX4|8723	1467.8271	lowly_expressed	lowly_expressed
SNX5|27131	1944.2089	SNX5|27131	2386.9756
SNX6|58533	1100.3496	SNX6|58533	1635.2089
SNX7|51375	353.195	SNX7|51375	804.3653
SNX8|29886	402.2912	SNX8|29886	210.0367
SNX9|51429	1597.2625	lowly_expressed	lowly_expressed
SOAT1|6646	709.663	lowly_expressed	lowly_expressed
SOAT2|8435	11.0094	lowly_expressed	lowly_expressed
SOBP|55084	26.7797	SOBP|55084	316.6652
SOCS1|8651	20.8287	SOCS1|8651	46.5158
SOCS2|8835	230.3057	SOCS2|8835	1385.0971
SOCS3|9021	476.9769	SOCS3|9021	304.1417
SOCS4|122809	544.5213	SOCS4|122809	650.8632
SOCS5|9655	532.0241	SOCS5|9655	2279.9893
SOCS6|9306	705.1997	SOCS6|9306	1165.7572
SOCS7|30837	43.7402	SOCS7|30837	107.3441
SOD1|6647	5241.092000000001	SOD1|6647	3144.4673
SOD2|6648	2021.275	SOD2|6648	6990.2496
SOD3|6649	144.6106	SOD3|6649	2818.1412
lowly_expressed	lowly_expressed	SOHLH2|54937	17.8907
SOLH|6650	363.0142	SOLH|6650	220.7711
SON|6651	8185.6728	lowly_expressed	lowly_expressed
SORBS1|10580	382.3551	lowly_expressed	lowly_expressed
SORBS2|8470	278.8068	SORBS2|8470	2775.5613
SORBS3|10174	578.7399	SORBS3|10174	2495.751
SORCS2|57537	132.7085	SORCS2|57537	240.093
SORD|6652	906.9404	SORD|6652	293.4073
SORL1|6653	4860.5222	SORL1|6653	3379.1931
SORT1|6272	2750.5765	SORT1|6272	3286.5194
SOS1|6654	1081.9014	SOS1|6654	2005.1883
SOS2|6655	786.1339999999999	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SOSTDC1|25928	1382.2345
lowly_expressed	lowly_expressed	SOX10|6663	2464.6212
SOX11|6664	77.3637	SOX11|6664	104.8394
SOX12|6666	924.1985	SOX12|6666	303.7839
SOX13|9580	2063.2299	SOX13|9580	975.7581
lowly_expressed	lowly_expressed	SOX15|6665	70.8471
SOX17|64321	30.3504	SOX17|64321	91.9581
SOX18|54345	738.5256	SOX18|54345	279.0947
SOX2|6657	5.0584	lowly_expressed	lowly_expressed
SOX4|6659	4479.6548	SOX4|6659	2676.0891
SOX5|6660	8.3315	SOX5|6660	90.8847
SOX6|55553	19.936	SOX6|55553	113.0691
SOX7|83595	73.7692	SOX7|83595	526.0184
lowly_expressed	lowly_expressed	SOX8|30812	108.4176
SOX9|6662	862.9026	lowly_expressed	lowly_expressed
SP100|6672	1042.6244	SP100|6672	1943.6443
SP110|3431	1352.3767	lowly_expressed	lowly_expressed
SP140L|93349	198.1701	SP140L|93349	303.4261
SP140|11262	19.3409	SP140|11262	31.1298
SP1|6667	4403.4814	SP1|6667	4822.6138
SP2|6668	1186.9374	SP2|6668	745.3261
SP3|6670	3967.5668	lowly_expressed	lowly_expressed
SP4|6671	235.0666	lowly_expressed	lowly_expressed
SP5|389058	8.9266	SP5|389058	40.0751
SP6|80320	1588.3359	SP6|80320	184.9897
SP7|121340	12.4972	lowly_expressed	lowly_expressed
SPA17|53340	151.1567	SPA17|53340	110.5645
SPAG16|79582	100.5728	SPAG16|79582	422.57800000000003
lowly_expressed	lowly_expressed	SPAG17|200162	118.0785
SPAG1|6674	426.3929	lowly_expressed	lowly_expressed
SPAG4|6676	89.5633	lowly_expressed	lowly_expressed
SPAG5|10615	1381.757	SPAG5|10615	78.3612
SPAG7|9552	941.7541	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SPAG8|26206	19.6798
SPAG9|9043	5064.6433	SPAG9|9043	2981.3042
SPARCL1|8404	645.0941	SPARCL1|8404	17561.4992
SPARC|6678	77159.5626	lowly_expressed	lowly_expressed
SPAST|6683	555.8283	SPAST|6683	590.0349
SPATA12|353324	10.1168	SPATA12|353324	7.1563
SPATA13|221178	345.0629	lowly_expressed	lowly_expressed
SPATA17|128153	35.7063	SPATA17|128153	19.3219
SPATA18|132671	394.8523	SPATA18|132671	636.9085
SPATA20|64847	3423.6406	SPATA20|64847	819.7513
SPATA24|202051	11.9021	lowly_expressed	lowly_expressed
SPATA2L|124044	306.1817	SPATA2L|124044	45.8002
SPATA2|9825	659.9717	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SPATA4|132851	6.7985
SPATA5L1|79029	124.6746	SPATA5L1|79029	125.9504
SPATA5|166378	119.0211	SPATA5|166378	230.4321
SPATA6|54558	99.6801	SPATA6|54558	183.9163
SPATA7|55812	99.085	SPATA7|55812	346.7215
lowly_expressed	lowly_expressed	SPATA9|83890	11.4715
SPATS2L|26010	1211.6343	SPATS2L|26010	1584.7571
SPATS2|65244	701.9267	SPATS2|65244	526.344
SPC24|147841	28.8626	lowly_expressed	lowly_expressed
SPC25|57405	262.4414	SPC25|57405	8.2297
SPCS1|28972	2548.1217	SPCS1|28972	2011.2711
SPCS2|9789	553.1503	SPCS2|9789	664.4601
SPCS3|60559	1962.6571	SPCS3|60559	3025.3153
SPDEF|25803	6572.64	SPDEF|25803	406.8342
lowly_expressed	lowly_expressed	SPDYA|245711	9.0133
SPDYE1|285955	5.9511	SPDYE1|285955	5.3672
SPDYE3|441272	64.3398	SPDYE3|441272	65.988
lowly_expressed	lowly_expressed	SPDYE5|442590	9.3032
SPDYE6|729597	16.0678	SPDYE6|729597	17.1751
lowly_expressed	lowly_expressed	SPDYE7P|441251	6.0828
SPDYE8P|389517	27.3748	SPDYE8P|389517	11.45
SPEF1|25876	9.2241	lowly_expressed	lowly_expressed
SPEF2|79925	70.52	SPEF2|79925	293.7651
SPEG|10290	19.3409	SPEG|10290	349.2262
SPEN|23013	2081.3806	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SPESP1|246777	24.3313
SPG11|80208	2586.9226	SPG11|80208	2134.7169
SPG20|23111	428.7733	SPG20|23111	2243.1344
SPG21|51324	1900.4686	SPG21|51324	2206.2796
SPG7|6687	967.3436	SPG7|6687	697.3789999999999
SPHAR|10638	89.5276	SPHAR|10638	164.5514
SPHK1|8877	569.1349	SPHK1|8877	201.8427
SPHK2|56848	206.81099999999998	SPHK2|56848	91.2497
SPI1|6688	176.7463	SPI1|6688	213.6148
SPIN1|10927	3154.3554	SPIN1|10927	4216.8351
lowly_expressed	lowly_expressed	SPIN2A|54466	6.0828
SPIN2B|474343	121.8151	SPIN2B|474343	114.20700000000001
SPIN3|169981	406.1593	SPIN3|169981	445.1203
