gene_id	TCGA-E9-A1NF-01A-11R-A14D-07	gene_id	TCGA-E9-A1NF-11A-73R-A14D-07
SNHG4|724102	11.1448	removed	removed
SNHG5|387066	537.4247	SNHG5|387066	429.3578
SNHG6|641638	1081.0409	SNHG6|641638	547.7064
SNHG7|84973	638.7553	SNHG7|84973	371.9908
SNHG8|100093630	300.9083	SNHG8|100093630	324.3119
SNHG9|735301	58.2004	SNHG9|735301	6.8807
SNIP1|79753	288.5252	SNIP1|79753	309.633
SNN|8303	882.9119999999999	SNN|8303	3401.8349
SNORA39|677821	6.0739	removed	removed
removed	removed	SNORA7B|677797	5.4633
SNORA8|654320	328.3801	SNORA8|654320	209.9587
removed	removed	SNORD116-20|100033431	6.422000000000001
SNORD116-28|100033820	6.9036	SNORD116-28|100033820	19.7477
removed	removed	SNORD116-4|100033416	29.5229
SNORD1C|677850	8.0738	removed	removed
SNPH|9751	93.4921	SNPH|9751	149.5413
SNRK|54861	1217.8737	SNRK|54861	2766.055
SNRNP200|23020	4706.181	SNRNP200|23020	5652.7523
SNRNP25|79622	853.8118	SNRNP25|79622	203.6697
SNRNP27|11017	524.4225	SNRNP27|11017	582.5688
SNRNP35|11066	394.8771	SNRNP35|11066	354.3486
SNRNP40|9410	657.5404	SNRNP40|9410	502.7523
SNRNP48|154007	198.1289	SNRNP48|154007	363.3028
SNRNP70|6625	1736.1047	SNRNP70|6625	1742.2018
SNRPA1|6627	1014.1724	SNRPA1|6627	188.0734
SNRPA|6626	1216.0162	SNRPA|6626	733.4862
SNRPB2|6629	1319.4148	SNRPB2|6629	561.4679
SNRPB|6628	3131.0561	SNRPB|6628	968.8073
SNRPC|6631	1066.1813	SNRPC|6631	576.6055
SNRPD1|6632	795.6114	SNRPD1|6632	370.1835
SNRPD2|6633	2594.8697	SNRPD2|6633	1060.0917
SNRPD3|6634	2116.9146	SNRPD3|6634	847.6101
SNRPE|6635	1360.2789	SNRPE|6635	369.2661
SNRPF|6636	1253.7846	SNRPF|6636	287.156
SNRPG|6637	1191.2501	SNRPG|6637	327.0642
SNRPN|6638	710.6699	SNRPN|6638	804.4954
SNTA1|6640	285.4295	SNTA1|6640	1086.6972
SNTB1|6641	539.9013	SNTB1|6641	738.5321
SNTB2|6645	1181.3437	SNTB2|6645	2014.6789
removed	removed	SNTG2|54221	19.2661
SNUPN|10073	577.6696	SNUPN|10073	334.8624
SNURF|8926	60.1755	SNURF|8926	51.6835
SNW1|22938	1954.0465	SNW1|22938	1350.0
SNX10|29887	575.193	SNX10|29887	1107.7982
SNX11|29916	463.1264	SNX11|29916	649.0826
SNX12|29934	182.0309	SNX12|29934	190.8257
SNX13|23161	799.9455	SNX13|23161	1404.1284
SNX14|57231	1691.5257	SNX14|57231	1136.6972
SNX15|29907	448.8858	SNX15|29907	690.8257
SNX16|64089	308.9573	SNX16|64089	462.3853
SNX17|9784	2467.3242	SNX17|9784	2676.1468
SNX18|112574	1085.375	SNX18|112574	1586.6972
SNX19|399979	1510.733	SNX19|399979	2899.0826
SNX1|6642	2680.3128	SNX1|6642	5786.6972
SNX20|124460	32.5551	SNX20|124460	45.8716
SNX21|90203	584.4494	SNX21|90203	1417.4908
SNX22|79856	294.9335	SNX22|79856	76.1972
SNX24|28966	194.41400000000002	SNX24|28966	204.1284
SNX25|83891	484.7967	SNX25|83891	304.1284
SNX27|81609	939.6636	SNX27|81609	1009.8119
SNX29|92017	687.2597	SNX29|92017	1693.1193
SNX2|6643	1863.6502	SNX2|6643	2649.0826
SNX30|401548	628.4402	SNX30|401548	725.6881
SNX33|257364	924.3952	SNX33|257364	1693.1193
SNX3|8724	3216.4992	SNX3|8724	4022.0183
SNX4|8723	952.2571	SNX4|8723	660.0917
SNX5|27131	2419.0303	SNX5|27131	2580.2752
SNX6|58533	1718.7684	SNX6|58533	2141.2844
SNX7|51375	686.0214	SNX7|51375	408.7156
SNX8|29886	172.7437	SNX8|29886	414.6789
SNX9|51429	3940.2889	SNX9|51429	4985.7798
SOAT1|6646	622.2486	SOAT1|6646	813.7615
SOBP|55084	220.4184	SOBP|55084	453.6697
SOCS1|8651	40.2449	SOCS1|8651	47.7064
SOCS2|8835	109.5901	SOCS2|8835	631.6514
SOCS3|9021	1058.1323	SOCS3|9021	6666.055
SOCS4|122809	715.7407	SOCS4|122809	673.3945
SOCS5|9655	877.9588	SOCS5|9655	1010.5505
SOCS6|9306	727.5046	SOCS6|9306	689.4495
SOCS7|30837	15.4788	SOCS7|30837	77.5229
SOD1|6647	4903.6908	SOD1|6647	3443.578
SOD2|6648	2828.9095	SOD2|6648	7083.945
SOD3|6649	185.7459	SOD3|6649	3663.7615
SOHLH1|402381	102.1602	removed	removed
SOHLH2|54937	30.3694	SOHLH2|54937	9.555
SOLH|6650	740.5068	SOLH|6650	483.945
SON|6651	3922.3335	SON|6651	7884.4037
SORBS1|10580	1157.8159	SORBS1|10580	33479.3578
SORBS2|8470	370.2534	SORBS2|8470	1428.4404
SORBS3|10174	3129.1986	SORBS3|10174	3581.1927
SORCS2|57537	403.0685	SORCS2|57537	217.4312
SORD|6652	1105.1879	SORD|6652	194.0367
SORL1|6653	836.4755	SORL1|6653	773.8532
SORT1|6272	2474.1349	SORT1|6272	7214.2202
SOS1|6654	1306.4126	SOS1|6654	2894.9541
SOS2|6655	1164.6266	SOS2|6655	1440.3670000000002
removed	removed	SOX10|6663	8.2569
SOX11|6664	151.0733	removed	removed
SOX12|6666	932.4442	SOX12|6666	120.6422
SOX13|9580	825.9499	SOX13|9580	1078.4404
SOX15|6665	9.9064	SOX15|6665	6.8807
SOX17|64321	75.5367	SOX17|64321	352.2936
SOX18|54345	232.1823	SOX18|54345	431.1927
SOX30|11063	9.2873	removed	removed
SOX4|6659	2942.8336	SOX4|6659	456.8807
SOX5|6660	25.3853	SOX5|6660	350.0
SOX6|55553	32.8151	SOX6|55553	209.63299999999998
SOX7|83595	164.6947	SOX7|83595	475.2294
SOX8|30812	22.9087	SOX8|30812	21.5596
SOX9|6662	998.6936	SOX9|6662	115.1376
SP100|6672	2212.8524	SP100|6672	1842.2018
SP110|3431	582.6229	SP110|3431	411.0092
SP140L|93349	269.3315	SP140L|93349	333.7385
SP140|11262	62.5344	SP140|11262	30.0229
SP1|6667	3081.5239	SP1|6667	3651.3761
SP2|6668	517.6118	SP2|6668	661.9266
SP3|6670	2822.718	SP3|6670	2209.633
SP4|6671	201.8438	SP4|6671	210.0917
SP5|389058	8.6681	SP5|389058	9.633
SP6|80320	387.5897	SP6|80320	9.1743
SPA17|53340	139.3094	SPA17|53340	47.7064
SPAG16|79582	125.68799999999999	SPAG16|79582	237.15599999999998
SPAG17|200162	17.3363	SPAG17|200162	338.5321
SPAG1|6674	107.1134	SPAG1|6674	67.8899
SPAG4|6676	248.8995	removed	removed
SPAG5|10615	328.7702	SPAG5|10615	78.4404
SPAG7|9552	764.6538	SPAG7|9552	720.6422
SPAG8|26206	16.098	SPAG8|26206	17.8899
SPAG9|9043	2440.0815	SPAG9|9043	4027.5229
SPARCL1|8404	7250.8993	SPARCL1|8404	18118.8073
SPARC|6678	233003.3249	SPARC|6678	83527.5229
SPAST|6683	465.603	SPAST|6683	463.7615
SPATA12|353324	8.049	removed	removed
SPATA13|221178	885.1348	SPATA13|221178	395.36699999999996
SPATA17|128153	30.3385	removed	removed
SPATA18|132671	208.0354	SPATA18|132671	204.5872
SPATA1|64173	5.5848	removed	removed
SPATA20|64847	1299.6019	SPATA20|64847	713.3028
removed	removed	SPATA22|84690	11.8211
SPATA24|202051	29.7193	SPATA24|202051	21.1009
SPATA2L|124044	201.8438	SPATA2L|124044	98.1651
SPATA2|9825	394.4004	SPATA2|9825	252.2936
SPATA5L1|79029	199.3672	SPATA5L1|79029	159.63299999999998
SPATA5|166378	134.3562	SPATA5|166378	199.0826
SPATA6|54558	78.0133	SPATA6|54558	112.3853
SPATA7|55812	190.0799	SPATA7|55812	179.8165
SPATA9|83890	6.8107	SPATA9|83890	10.0917
SPATS2L|26010	3989.8211	SPATS2L|26010	1928.8991
SPATS2|65244	711.4067	SPATS2|65244	240.36700000000002
SPC24|147841	16.7171	removed	removed
SPC25|57405	117.0199	SPC25|57405	8.7156
SPCS1|28972	1895.7904	SPCS1|28972	1048.6239
SPCS2|9789	741.7451	SPCS2|9789	445.4128
SPCS3|60559	4080.8366	SPCS3|60559	2399.0826
SPDEF|25803	2293.3422	removed	removed
SPDYA|245711	8.9344	removed	removed
SPDYC|387778	81.109	removed	removed
SPDYE1|285955	8.049	SPDYE1|285955	5.5046
SPDYE3|441272	108.488	SPDYE3|441272	66.4174
removed	removed	SPDYE5|442590	10.5505
SPDYE6|729597	13.0022	SPDYE6|729597	19.2661
removed	removed	SPDYE7P|441251	5.9633
SPDYE8P|389517	18.5746	SPDYE8P|389517	11.0092
SPEF1|25876	9.9064	removed	removed
SPEF2|79925	105.256	SPEF2|79925	66.9725
SPEG|10290	194.41400000000002	SPEG|10290	244.4954
SPEN|23013	2011.0085	SPEN|23013	3517.8899
SPESP1|246777	93.4921	SPESP1|246777	24.2798
SPG11|80208	2061.7791	SPG11|80208	2044.9541
SPG20|23111	1136.7647	SPG20|23111	2213.7615
SPG21|51324	2678.4553	SPG21|51324	1677.5229
SPG7|6687	957.8295	SPG7|6687	944.9541
SPHAR|10638	69.3204	SPHAR|10638	101.0596
SPHK1|8877	580.1091	SPHK1|8877	97.7844
SPHK2|56848	163.4811	SPHK2|56848	197.7064
SPI1|6688	666.2085	SPI1|6688	1172.9358
SPIN1|10927	2412.2196	SPIN1|10927	2243.578
SPIN2A|54466	7.4298	SPIN2A|54466	6.8807
SPIN2B|474343	62.1444	SPIN2B|474343	79.5
SPIN3|169981	277.9996	SPIN3|169981	225.2294
SPIN4|139886	152.3116	SPIN4|139886	75.6881
SPINK1|6690	19.8129	removed	removed
SPINK4|27290	124.4497	removed	removed
SPINK5|11005	6.8107	SPINK5|11005	55.0459
SPINK8|646424	30.9576	removed	removed
SPINT1|6692	2506.95	SPINT1|6692	69.7248
SPINT2|10653	4958.7954	SPINT2|10653	226.6055
SPIRE1|56907	1107.0453	SPIRE1|56907	1082.1101
SPIRE2|84501	126.3072	SPIRE2|84501	24.3119
SPNS1|83985	947.7311	SPNS1|83985	592.9404
SPNS2|124976	238.0952	SPNS2|124976	558.8211
SPN|6693	106.4943	SPN|6693	169.7248
SPOCD1|90853	194.41400000000002	SPOCD1|90853	134.8624
SPOCK1|6695	4030.0661	SPOCK1|6695	1660.5505
SPOCK2|9806	311.4339	SPOCK2|9806	243.4908
SPON1|10418	5530.2735	SPON1|10418	1375.6881
SPON2|10417	1838.2649	SPON2|10417	854.1284
SPOPL|339745	813.5669	SPOPL|339745	914.2202
SPOP|8405	1135.5264	SPOP|8405	1262.3853
SPP1|6696	7075.0599	SPP1|6696	3767.4312
SPPL2A|84888	911.393	SPPL2A|84888	933.4862
SPPL2B|56928	1085.9941	SPPL2B|56928	533.4862
SPPL3|121665	1247.593	SPPL3|121665	1145.8716
SPRED1|161742	1744.1536	SPRED1|161742	1797.7064
SPRED2|200734	1357.1831	SPRED2|200734	1395.8716
SPRN|503542	71.8217	SPRN|503542	41.2844
removed	removed	SPRR2A|6700	7.3394
removed	removed	SPRR2B|6701	7.7982
removed	removed	SPRR2E|6704	11.0092
removed	removed	SPRR2F|6705	34.8624
SPRY1|10252	1232.1142	SPRY1|10252	2307.7982
SPRY2|10253	316.3871	SPRY2|10253	1248.6239
SPRY3|10251	43.3407	SPRY3|10251	119.2661
SPRY4|81848	1804.8306	SPRY4|81848	1017.4312
SPRYD3|84926	1683.4767	SPRYD3|84926	3011.9266
SPRYD4|283377	424.7389	SPRYD4|283377	203.6697
SPR|6697	1585.0314	SPR|6697	567.4312
SPSB1|80176	1934.2336	SPSB1|80176	1949.5413
SPSB2|84727	104.0177	SPSB2|84727	61.4679
SPSB3|90864	752.8899	SPSB3|90864	511.9266
SPSB4|92369	37.1492	SPSB4|92369	179.8165
removed	removed	SPTA1|6708	12.844000000000001
SPTAN1|6709	7338.1999	SPTAN1|6709	11730.7339
SPTBN1|6711	5228.746	SPTBN1|6711	61735.3211
SPTBN2|6712	526.8991	SPTBN2|6712	53.6697
SPTBN4|57731	13.6214	SPTBN4|57731	94.9541
SPTBN5|51332	146.7392	SPTBN5|51332	63.3028
SPTB|6710	24.147	SPTB|6710	278.8991
SPTLC1|10558	1602.9868	SPTLC1|10558	1726.6055
SPTLC2|9517	2654.9275	SPTLC2|9517	2610.5505
SPTLC3|55304	183.2693	SPTLC3|55304	237.6147
SPTY2D1|144108	828.4265	SPTY2D1|144108	805.9633
SQLE|6713	608.0081	SQLE|6713	178.8991
SQRDL|58472	2206.0417	SQRDL|58472	1185.3211
SQSTM1|8878	13597.9097	SQSTM1|8878	13305.8624
SR140|23350	2348.4469	SR140|23350	1844.4954
SRA1|10011	477.986	SRA1|10011	325.2294
SRBD1|55133	565.2866	SRBD1|55133	462.844
SRCAP|10847	3457.3497	SRCAP|10847	3512.3853
SRCIN1|80725	170.8862	SRCIN1|80725	51.3761
SRCRB4D|136853	66.8685	SRCRB4D|136853	67.9541
SRC|6714	723.7897	SRC|6714	577.9817
SRD5A1|6715	175.2203	SRD5A1|6715	78.8991
SRD5A2|6716	17.9554	removed	removed
SRD5A3|79644	1347.8958	SRD5A3|79644	365.1193
SREBF1|6720	5010.1355	SREBF1|6720	1346.789
SREBF2|6721	1072.9919	SREBF2|6721	2014.6789
SRFBP1|153443	206.1779	SRFBP1|153443	245.8716
SRF|6722	1101.473	SRF|6722	1422.9358
SRGAP1|57522	517.6118	SRGAP1|57522	438.0734
SRGAP2|23380	1281.0273	SRGAP2|23380	1509.6329999999998
SRGAP3|9901	62.5344	SRGAP3|9901	79.8165
SRGN|5552	684.7831	SRGN|5552	2875.2294
SRI|6717	1339.2277	SRI|6717	1228.8991
SRL|6345	10.5256	SRL|6345	110.5505
SRMS|6725	32.1959	removed	removed
SRM|6723	1410.4302	SRM|6723	703.6697
SRP14|6727	4999.0403	SRP14|6727	3108.2569
SRP19|6728	689.5134	SRP19|6728	476.8624
SRP54|6729	2085.926	SRP54|6729	824.7706
SRP68|6730	1942.9017	SRP68|6730	1809.1743
SRP72|6731	2233.2844	SRP72|6731	2233.945
SRP9|6726	6150.0455	SRP9|6726	2387.6147
SRPK1|6732	676.7341	SRPK1|6732	552.7523
SRPK2|6733	1028.4129	SRPK2|6733	991.2844
SRPK3|26576	44.9938	SRPK3|26576	6.1193
SRPRB|58477	2236.3802	SRPRB|58477	820.1835
SRPR|6734	5397.1556	SRPR|6734	3607.7982
SRPX2|27286	1395.5706	SRPX2|27286	3248.1651
SRPX|8406	1026.5555	SRPX|8406	2690.367
SRRD|402055	305.8615	SRRD|402055	213.7615
SRRM1|10250	1663.6638	SRRM1|10250	1685.7798
SRRM2|23524	11893.9205	SRRM2|23524	14152.7523
SRRM3|222183	113.9241	SRRM3|222183	71.1009
SRRM5|100170229	15.7946	SRRM5|100170229	9.5046
SRRT|51593	1830.8351	SRRT|51593	1103.6697
SRR|63826	387.4349	SRR|63826	239.8853
SRXN1|140809	1749.1069	SRXN1|140809	833.0275
SS18L1|26039	422.2623	SS18L1|26039	236.2385
SS18L2|51188	278.6188	SS18L2|51188	131.1927
SS18|6760	1711.9577	SS18|6760	1385.7798
SSBP1|6742	1750.3452	SSBP1|6742	618.3486
SSBP2|23635	318.8637	SSBP2|23635	534.4037
SSBP3|23648	880.4354	SSBP3|23648	620.6422
SSBP4|170463	699.0236	SSBP4|170463	447.2477
SSB|6741	3033.2361	SSB|6741	2419.2844
SSC5D|284297	1071.7536	SSC5D|284297	2538.5321
SSFA2|6744	2705.0789	SSFA2|6744	3014.2202
SSH1|54434	1365.2321	SSH1|54434	1701.8349
SSH2|85464	464.3647	SSH2|85464	1494.4954
SSH3|54961	1219.112	SSH3|54961	596.3303
SSNA1|8636	1252.5463	SSNA1|8636	481.1927
SSPN|8082	1950.3316	SSPN|8082	2785.7798
SSPO|23145	43.3407	SSPO|23145	13.7615
SSR1|6745	4519.816	SSR1|6745	3646.3303
SSR2|6746	7377.2065	SSR2|6746	2453.2110000000002
SSR3|6747	7322.1019	SSR3|6747	3461.9266
SSR4|6748	4222.6226	SSR4|6748	1030.7339
SSRP1|6749	2405.4089	SSRP1|6749	2289.9083
SSSCA1|10534	383.2556	SSSCA1|10534	208.2569
removed	removed	SSTR1|6751	116.055
SSTR2|6752	61.2961	SSTR2|6752	71.1009
SSU72|29101	2931.0697	SSU72|29101	2178.4404
SSX2IP|117178	606.7698	SSX2IP|117178	67.8899
ST13|6767	4285.7762	ST13|6767	5745.8716
ST14|6768	2745.3238	ST14|6768	747.2477
removed	removed	ST18|9705	5.9633
ST20|400410	91.9504	ST20|400410	15.844000000000001
ST3GAL1|6482	953.4954	ST3GAL1|6482	2355.5046
ST3GAL2|6483	647.0148	ST3GAL2|6483	784.4037
ST3GAL3|6487	211.7503	ST3GAL3|6487	423.3945
ST3GAL4|6484	638.3466	ST3GAL4|6484	532.1101
ST3GAL5|8869	548.5694	ST3GAL5|8869	648.1651
ST3GAL6|10402	122.5923	ST3GAL6|10402	151.8349
ST5|6764	2047.5386	ST5|6764	765.1376
ST6GAL1|6480	953.4954	ST6GAL1|6480	1803.211
ST6GAL2|84620	900.8674	ST6GAL2|84620	8.2569
removed	removed	ST6GALNAC1|55808	72.0183
ST6GALNAC2|10610	200.6055	ST6GALNAC2|10610	233.4862
ST6GALNAC3|256435	43.3407	ST6GALNAC3|256435	312.3853
ST6GALNAC4|27090	1542.3098	ST6GALNAC4|27090	224.7706
ST6GALNAC5|81849	232.1823	removed	removed
ST6GALNAC6|30815	943.5889999999999	ST6GALNAC6|30815	3719.2661
ST7L|54879	240.2313	ST7L|54879	270.6422
ST7OT1|93653	17.2001	ST7OT1|93653	39.7202
ST7|7982	676.2388	ST7|7982	845.1055
ST8SIA1|6489	146.7392	ST8SIA1|6489	131.1927
ST8SIA2|8128	114.5433	removed	removed
ST8SIA4|7903	463.1264	ST8SIA4|7903	463.7615
ST8SIA5|29906	16.7171	removed	removed
ST8SIA6|338596	17.9554	ST8SIA6|338596	11.4679
STAB1|23166	2052.8323	STAB1|23166	8721.9037
removed	removed	STAB2|55576	23.8532
STAC2|342667	8.049	STAC2|342667	12.3853
STAC3|246329	77.3941	STAC3|246329	61.0092
STAC|6769	17.9554	STAC|6769	33.4862
STAG1|10274	1180.3902	STAG1|10274	1556.5963
STAG2|10735	2133.6008	STAG2|10735	3079.3578
STAG3L1|54441	10.5256	STAG3L1|54441	69.2661
STAG3L2|442582	91.0155	STAG3L2|442582	90.8257
STAG3L3|442578	75.54899999999999	STAG3L3|442578	160.0459
STAG3L4|64940	222.895	STAG3L4|64940	146.789
STAG3|10734	14.7049	STAG3|10734	20.0046
STAM2|10254	997.4553	STAM2|10254	1108.7156
STAMBPL1|57559	92.2538	STAMBPL1|57559	138.0734
STAMBP|10617	655.6829	STAMBP|10617	497.7064
STAM|8027	494.084	STAM|8027	604.5872
STAP1|26228	6.8107	removed	removed
STAP2|55620	608.0081	STAP2|55620	24.7706
STARD10|10809	3772.4985	STARD10|10809	239.4495
STARD13|90627	950.3997	STARD13|90627	1649.0826
STARD3NL|83930	809.852	STARD3NL|83930	574.7706
STARD3|10948	727.5046	STARD3|10948	685.3211
STARD4|134429	70.5834	STARD4|134429	89.4495
STARD5|80765	170.8862	STARD5|80765	92.2018
STARD7|56910	1967.8969	STARD7|56910	2821.6606
STARD8|9754	298.4317	STARD8|9754	874.7706
STAT1|6772	7375.9682	STAT1|6772	3593.578
STAT2|6773	3097.0027	STAT2|6773	2247.7064
STAT3|6774	3945.2421	STAT3|6774	6863.7615
STAT4|6775	42.1024	STAT4|6775	57.3394
STAT5A|6776	609.2464	STAT5A|6776	3977.0642
STAT5B|6777	1318.1765	STAT5B|6777	5058.7156
STAT6|6778	2892.6822	STAT6|6778	5547.2477
STAU1|6780	3587.3718	STAU1|6780	2627.5229
STAU2|27067	635.87	STAU2|27067	772.9358
STBD1|8987	778.0027	STBD1|8987	2770.6468
STC1|6781	278.6188	STC1|6781	1186.6972
STC2|8614	3750.2090000000003	STC2|8614	127.0642
STEAP1|26872	225.3716	STEAP1|26872	587.6147
STEAP2|261729	313.2914	STEAP2|261729	946.3303
STEAP3|55240	440.2177	STEAP3|55240	617.8899
STEAP4|79689	912.6313	STEAP4|79689	2581.6514
STIL|6491	190.0799	STIL|6491	38.5321
STIM1|6786	1029.6512	STIM1|6786	2526.6055
STIM2|57620	474.2711	STIM2|57620	520.1835
STIP1|10963	3715.5364	STIP1|10963	1960.0917
STK10|6793	670.5426	STK10|6793	899.0826
STK11IP|114790	607.389	STK11IP|114790	239.9083
STK11|6794	812.9477	STK11|6794	778.4404
STK16|8576	702.7385	STK16|8576	360.5505
STK17A|9263	1058.7514	STK17A|9263	479.8165
STK17B|9262	1461.8199	STK17B|9262	1397.2477
STK19|8859	305.8491	STK19|8859	216.4633
STK24|8428	2707.5555	STK24|8428	2354.1284
STK25|10494	1015.4107	STK25|10494	1524.3119
STK31|56164	9.9064	removed	removed
removed	removed	STK32A|202374	6.422000000000001
STK32B|55351	94.7304	STK32B|55351	445.4128
STK32C|282974	178.31599999999997	STK32C|282974	135.7798
STK35|140901	868.0523	STK35|140901	894.4954
STK36|27148	971.4509	STK36|27148	293.578
STK38L|23012	1600.5102	STK38L|23012	1414.2202
STK38|11329	1278.5507	STK38|11329	1806.422
STK39|27347	647.6339	STK39|27347	617.4312
STK3|6788	529.9949	STK3|6788	554.5872
STK40|83931	1231.4951	STK40|83931	2731.6514
STK4|6789	1654.3765	STK4|6789	1200.4587
STMN1|3925	2095.2133	STMN1|3925	1162.3853
STMN2|11075	105.8751	STMN2|11075	6.422000000000001
STMN3|50861	1084.7558	STMN3|50861	510.5505
STOML1|9399	330.6276	STOML1|9399	330.2752
STOML2|30968	1151.0052	STOML2|30968	1131.6514
STOM|2040	3648.6679	STOM|2040	7464.6789
STON1-GTF2A1L|286749	47.9534	STON1-GTF2A1L|286749	92.4771
STON1|11037	522.2864	STON1|11037	1036.8807
STON2|85439	313.9105	STON2|85439	290.367
STOX1|219736	56.3429	STOX1|219736	76.1468
STOX2|56977	25.3853	STOX2|56977	57.3394
STRA13|201254	845.1437	STRA13|201254	194.4954
STRA6|64220	87.9197	removed	removed
STRADA|92335	673.6383	STRADA|92335	459.1743
STRADB|55437	250.1378	STRADB|55437	437.156
STRAP|11171	2546.5758	STRAP|11171	2230.7339
STRBP|55342	933.0634	STRBP|55342	238.5321
STRC|161497	35.2917	STRC|161497	5.9633
STRN3|29966	588.8144	STRN3|29966	929.3394
STRN4|29888	1235.8291	STRN4|29888	1516.5138
STRN|6801	331.2468	STRN|6801	694.4954
STS|412	610.4847	STS|412	3169.2661
STT3A|3703	4307.4466	STT3A|3703	2517.4312
STT3B|201595	1498.35	STT3B|201595	1761.9266
STUB1|10273	2115.2739	STUB1|10273	1274.2477
STX10|8677	438.3602	STX10|8677	246.78900000000002
STX11|8676	71.2026	STX11|8676	1081.6514
STX12|23673	1560.8844	STX12|23673	2582.1101
STX16|8675	1285.9805	STX16|8675	1483.0275
STX17|55014	775.7986	STX17|55014	925.6881
STX18|53407	641.4424	STX18|53407	413.3028
STX19|415117	24.147	removed	removed
STX1A|6804	176.4586	STX1A|6804	27.9817
STX1B|112755	73.06	STX1B|112755	70.1835
STX2|2054	469.3179	STX2|2054	738.9908
STX3|6809	1136.1455	STX3|6809	449.0826
STX4|6810	1134.9072	STX4|6810	994.4954
STX5|6811	946.6847	STX5|6811	903.211
STX6|10228	1271.2756	STX6|10228	851.0734
STX7|8417	1876.0332	STX7|8417	3098.6239
STX8|9482	410.4984	STX8|9482	468.3486
STXBP1|6812	688.498	STXBP1|6812	2124.3119
STXBP2|6813	1917.5165	STXBP2|6813	382.5688
STXBP3|6814	1045.7492	STXBP3|6814	861.9266
STXBP4|252983	140.5477	STXBP4|252983	119.2661
STXBP5L|9515	5.5724	removed	removed
STXBP5|134957	858.053	STXBP5|134957	648.5459
STXBP6|29091	6.1915	STXBP6|29091	165.1376
STYK1|55359	104.6368	removed	removed
STYXL1|51657	746.0792	STYXL1|51657	205.9633
STYX|6815	773.9411	STYX|6815	520.6422
SUB1|10923	6068.3173	SUB1|10923	2016.9725
SUCLA2|8803	620.1249	SUCLA2|8803	1547.6376
SUCLG1|8802	1343.5617	SUCLG1|8802	1759.1743
SUCLG2|8801	887.2461	SUCLG2|8801	1498.1651
removed	removed	SUCNR1|56670	118.3486
SUDS3|64426	1165.2457	SUDS3|64426	733.0275
SUFU|51684	687.8788	SUFU|51684	643.578
SUGT1L1|283507	46.1826	SUGT1L1|283507	35.0183
removed	removed	SUGT1P1|441394	11.4679
SUGT1|10910	800.5647	SUGT1|10910	457.3394
SULF1|23213	9702.1256	SULF1|23213	2412.844
SULF2|55959	10713.8213	SULF2|55959	2064.2202
SULT1A1|6817	708.93	SULT1A1|6817	440.36699999999996
SULT1A2|6799	60.0578	SULT1A2|6799	16.9725
SULT1A3|6818	716.0627	SULT1A3|6818	693.3486
removed	removed	SULT1B1|27284	7.7982
SULT1C2|6819	9.9064	removed	removed
SULT1C4|27233	17.3363	SULT1C4|27233	64.2202
SULT2B1|6820	211.1311	removed	removed
SUMF1|285362	1091.5665	SUMF1|285362	953.211
SUMF2|25870	3027.6576	SUMF2|25870	2336.6972
SUMO1P3|474338	183.2693	SUMO1P3|474338	100.4587
SUMO1|7341	2982.4594	SUMO1|7341	1360.5505
SUMO2|6613	3667.8616	SUMO2|6613	2044.0367
SUMO3|6612	2684.0277	SUMO3|6612	2107.3394
SUN1|23353	1146.052	SUN1|23353	4061.4679
SUN2|25777	2790.522	SUN2|25777	7482.5688
SUOX|6821	625.9636	SUOX|6821	570.1835
SUPT16H|11198	2340.3979	SUPT16H|11198	2774.7706
SUPT3H|8464	73.06	SUPT3H|8464	77.9817
SUPT4H1|6827	1729.2692	SUPT4H1|6827	1004.0872
SUPT5H|6829	2366.4023	SUPT5H|6829	2311.4679
SUPT6H|6830	2139.7923	SUPT6H|6830	3155.0459
SUPT7L|9913	803.0413	SUPT7L|9913	991.2844
SUPV3L1|6832	495.9415	SUPV3L1|6832	366.055
SURF1|6834	660.0169999999999	SURF1|6834	501.3761
SURF2|6835	227.8483	SURF2|6835	122.4771
SURF4|6836	7693.5936	SURF4|6836	6271.1009
SURF6|6838	1047.6067	SURF6|6838	527.0642
SUSD1|64420	254.4718	SUSD1|64420	281.1927
SUSD2|56241	743.6026	SUSD2|56241	195.4128
SUSD3|203328	272.4273	SUSD3|203328	30.7339
SUSD4|55061	30.3385	removed	removed
SUSD5|26032	131.2604	SUSD5|26032	234.4037
SUV39H1|6839	273.0464	SUV39H1|6839	163.7615
SUV39H2|79723	139.9285	SUV39H2|79723	91.2844
SUV420H1|51111	1072.9919	SUV420H1|51111	1077.9817
SUV420H2|84787	87.9197	SUV420H2|84787	72.4771
SUZ12P|440423	121.354	SUZ12P|440423	77.9817
SUZ12|23512	746.6984	SUZ12|23512	728.8991
SV2A|9900	109.5901	SV2A|9900	16.9725
SV2B|9899	22.2895	SV2B|9899	522.4771
SVEP1|79987	2462.7611	SVEP1|79987	9099.9128
SVIL|6840	2028.7782	SVIL|6840	2092.4771
SVIP|258010	182.0309	SVIP|258010	84.4037
SWAP70|23075	2025.8682	SWAP70|23075	3037.156
SYAP1|94056	2730.4642	SYAP1|94056	881.1927
SYBU|55638	331.2468	SYBU|55638	580.2752
removed	removed	SYCE1|93426	7.2064
SYCE2|256126	37.7683	removed	removed
SYCP2|10388	155.4074	SYCP2|10388	21.1009
SYDE1|85360	835.2372	SYDE1|85360	705.0459
