gene_id	TCGA-E9-A1RH-01A-21R-A169-07	gene_id	TCGA-E9-A1RH-11A-34R-A169-07
SOD1|6647	7748.1564	SOD1|6647	4479.4807
SOD2|6648	7443.9775	SOD2|6648	7992.0436
SOD3|6649	1093.3312	SOD3|6649	3146.1474
SOHLH2|54937	392.3559	lowly_expressed	lowly_expressed
SOLH|6650	202.0458	SOLH|6650	253.7688
SON|6651	10135.2787	SON|6651	7030.1508
SORBS1|10580	297.2009	SORBS1|10580	33940.536
SORBS2|8470	48.2119	SORBS2|8470	1175.4606
SORBS3|10174	648.9573	SORBS3|10174	2489.531
lowly_expressed	lowly_expressed	SORCS1|114815	29.3132
SORCS2|57537	211.8785	SORCS2|57537	151.5913
SORD|6652	1070.494	SORD|6652	231.9933
SORL1|6653	2539.6876	SORL1|6653	1248.325
SORT1|6272	4798.6678	SORT1|6272	8428.392
SOS1|6654	4061.8508	SOS1|6654	3263.8191
SOS2|6655	775.5134	SOS2|6655	1690.536
lowly_expressed	lowly_expressed	SOSTDC1|25928	131.072
SOST|50964	21.5685	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SOX10|6663	369.3467
SOX11|6664	144.6356	lowly_expressed	lowly_expressed
SOX12|6666	529.3791	SOX12|6666	181.3233
SOX13|9580	711.4424	SOX13|9580	1018.0067
lowly_expressed	lowly_expressed	SOX15|6665	18.4255
SOX17|64321	8.2468	SOX17|64321	139.0285
SOX18|54345	45.04	SOX18|54345	474.4556
SOX4|6659	6535.246999999999	SOX4|6659	1015.9129
SOX5|6660	7.6124	SOX5|6660	239.53099999999998
SOX6|55553	6.978	SOX6|55553	224.8744
SOX7|83595	20.8865	SOX7|83595	496.2312
SOX8|30812	29.1809	SOX8|30812	16.7504
SOX9|6662	806.2802	SOX9|6662	582.9146
SP100|6672	1251.2886	SP100|6672	1819.0955
SP110|3431	395.5277	SP110|3431	443.4673
SP140L|93349	300.3727	SP140L|93349	291.0385
SP140|11262	19.6654	SP140|11262	22.6131
SP1|6667	3888.3514	SP1|6667	3844.6399
SP2|6668	453.5723	SP2|6668	561.5578
SP3|6670	4386.0122	SP3|6670	2205.6114
SP4|6671	325.4302	SP4|6671	228.6432
SP5|389058	12.3702	SP5|389058	24.2881
SP6|80320	221.394	SP6|80320	36.8509
SP7|121340	5.3921	lowly_expressed	lowly_expressed
SPA17|53340	10.4671	SPA17|53340	75.7956
SPAG16|79582	72.3178	SPAG16|79582	471.5243
lowly_expressed	lowly_expressed	SPAG17|200162	66.1642
SPAG1|6674	425.6601	SPAG1|6674	104.2714
SPAG4|6676	182.0633	SPAG4|6676	21.3568
SPAG5|10615	1519.6257	SPAG5|10615	93.8023
SPAG7|9552	379.0342	SPAG7|9552	665.4104
lowly_expressed	lowly_expressed	SPAG8|26206	11.7253
SPAG9|9043	3230.1959	SPAG9|9043	3520.938
SPARCL1|8404	1263.6587	SPARCL1|8404	21163.3166
SPARC|6678	40800.5709	SPARC|6678	71416.2479
SPAST|6683	1590.0404	SPAST|6683	497.4874
SPATA12|353324	5.7093	lowly_expressed	lowly_expressed
SPATA13|221178	321.2878	SPATA13|221178	257.5377
SPATA17|128153	48.8462	SPATA17|128153	12.9816
SPATA18|132671	64.7054	SPATA18|132671	424.6231
SPATA20|64847	1283.4097	SPATA20|64847	1079.5645
lowly_expressed	lowly_expressed	SPATA22|84690	13.3333
SPATA24|202051	18.7138	SPATA24|202051	25.9631
SPATA2L|124044	71.6835	SPATA2L|124044	41.0385
SPATA2|9825	205.2177	SPATA2|9825	297.3199
SPATA5L1|79029	93.8863	SPATA5L1|79029	132.7471
SPATA5|166378	320.6724	SPATA5|166378	229.4807
SPATA6|54558	49.7978	SPATA6|54558	141.541
SPATA7|55812	155.7371	SPATA7|55812	317.4204
lowly_expressed	lowly_expressed	SPATA9|83890	26.0762
SPATS2L|26010	835.1439	SPATS2L|26010	1422.5293
SPATS2|65244	943.3035	SPATS2|65244	278.057
SPC24|147841	31.7183	lowly_expressed	lowly_expressed
SPC25|57405	159.5433	SPC25|57405	5.8626
SPCS1|28972	2832.0799	SPCS1|28972	1636.9347
SPCS2|9789	595.0361	SPCS2|9789	541.876
SPCS3|60559	4810.7208	SPCS3|60559	2386.0972
SPDEF|25803	1360.0825	SPDEF|25803	240.3685
SPDYA|245711	27.1477	SPDYA|245711	7.9816
SPDYC|387778	566.1724	lowly_expressed	lowly_expressed
SPDYE1|285955	5.3921	SPDYE1|285955	7.2152
SPDYE3|441272	43.6318	SPDYE3|441272	68.5385
SPDYE6|729597	10.7842	SPDYE6|729597	10.8878
lowly_expressed	lowly_expressed	SPDYE7P|441251	6.7002
SPDYE8P|389517	12.6873	SPDYE8P|389517	18.4255
SPEF2|79925	81.8333	SPEF2|79925	175.4606
SPEG|10290	155.1027	SPEG|10290	114.3216
SPEN|23013	2327.1747	SPEN|23013	2976.9682
SPESP1|246777	175.6467	SPESP1|246777	57.7052
SPG11|80208	1980.8104	SPG11|80208	2038.9447
SPG20|23111	1961.7794	SPG20|23111	2538.9447
SPG21|51324	1636.9836	SPG21|51324	1732.4121
SPG7|6687	510.3481	SPG7|6687	983.2496
SPHAR|10638	99.1706	SPHAR|10638	182.1399
SPHK1|8877	528.7035	SPHK1|8877	148.6977
SPHK2|56848	111.9657	SPHK2|56848	249.6901
lowly_expressed	lowly_expressed	SPHKAP|80309	21.7755
SPI1|6688	161.7635	SPI1|6688	284.3384
SPIN1|10927	2482.2774	SPIN1|10927	2820.7705
lowly_expressed	lowly_expressed	SPIN2A|54466	11.7253
SPIN2B|474343	41.3924	SPIN2B|474343	83.5427
SPIN3|169981	201.4115	SPIN3|169981	299.4137
SPIN4|139886	1424.1535	SPIN4|139886	104.2714
SPINK1|6690	70.4147	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SPINK5|11005	15.9129
SPINK8|646424	6.978	lowly_expressed	lowly_expressed
SPINT1|6692	2094.0449	SPINT1|6692	500.8375
SPINT2|10653	20872.8887	SPINT2|10653	1030.9883
SPIRE1|56907	1040.6788	SPIRE1|56907	842.1273
SPIRE2|84501	75.4897	SPIRE2|84501	31.406999999999996
SPNS1|83985	851.1997	SPNS1|83985	567.9439
SPNS2|124976	692.8364	SPNS2|124976	555.0419
SPNS3|201305	5.0749	lowly_expressed	lowly_expressed
SPN|6693	54.8727	SPN|6693	94.6399
SPOCD1|90853	85.0052	SPOCD1|90853	8.794
SPOCK1|6695	955.6736	SPOCK1|6695	1944.7236
SPOCK2|9806	95.7894	SPOCK2|9806	458.124
SPON1|10418	1270.0024	SPON1|10418	3381.4908
SPON2|10417	636.9043	SPON2|10417	1172.9481
SPOPL|339745	1600.8247	SPOPL|339745	902.8476
SPOP|8405	1372.4526	SPOP|8405	1577.4707
SPP1|6696	20155.7371	SPP1|6696	486.5997
SPPL2A|84888	990.2466	SPPL2A|84888	902.0101
SPPL2B|56928	251.8436	SPPL2B|56928	467.7554
SPPL3|121665	1162.7944	SPPL3|121665	1295.6449
SPRED1|161742	800.8881	SPRED1|161742	1349.665
SPRED2|200734	1668.7019	SPRED2|200734	1161.6415
SPRN|503542	31.7183	SPRN|503542	32.2446
SPRY1|10252	207.438	SPRY1|10252	1933.4171
SPRY2|10253	259.45599999999996	SPRY2|10253	1450.1675
SPRY3|10251	10.7842	SPRY3|10251	108.0402
SPRY4|81848	274.3637	SPRY4|81848	533.0821
SPRYD3|84926	847.1969	SPRYD3|84926	1436.7672
SPRYD4|283377	432.0038	SPRYD4|283377	268.8442
SPR|6697	1199.5877	SPR|6697	771.7755
SPSB1|80176	618.1905	SPSB1|80176	1345.8961
SPSB2|84727	112.9173	SPSB2|84727	64.0704
SPSB3|90864	445.9599	SPSB3|90864	599.2462
SPSB4|92369	141.781	SPSB4|92369	52.7638
SPTAN1|6709	9179.2879	SPTAN1|6709	9224.8744
SPTBN1|6711	22233.6056	SPTBN1|6711	42751.2563
SPTBN2|6712	2162.8737	SPTBN2|6712	161.6415
SPTBN4|57731	22.2028	SPTBN4|57731	110.9715
lowly_expressed	lowly_expressed	SPTBN5|51332	25.959
SPTB|6710	25.6919	SPTB|6710	412.4791
SPTLC1|10558	1911.3472	SPTLC1|10558	1995.3936
SPTLC2|9517	1765.7601	SPTLC2|9517	1805.2764
SPTLC3|55304	79.613	SPTLC3|55304	329.9832
SPTY2D1|144108	1220.1348	SPTY2D1|144108	752.0938
SQLE|6713	1957.0216	SQLE|6713	179.6482
SQRDL|58472	1794.6237	SQRDL|58472	1208.5427
SQSTM1|8878	14606.2707	SQSTM1|8878	9736.34
SR140|23350	2998.3348	SR140|23350	2093.3836
SRA1|10011	299.7383	SRA1|10011	380.2345
SRBD1|55133	1003.5683	SRBD1|55133	476.9682
SRCAP|10847	4725.3985	SRCAP|10847	2762.5628
SRCIN1|80725	181.1117	SRCIN1|80725	80.8208
SRCRB4D|136853	32.6699	SRCRB4D|136853	106.3652
SRC|6714	1769.8834	SRC|6714	478.2245
SRD5A1|6715	1628.7368	SRD5A1|6715	86.2647
SRD5A2|6716	28.2293	lowly_expressed	lowly_expressed
SRD5A3|79644	4101.4067	SRD5A3|79644	615.557
SREBF1|6720	1626.8337	SREBF1|6720	1760.0503
SREBF2|6721	1809.5314	SREBF2|6721	2163.3166
SRFBP1|153443	244.2312	SRFBP1|153443	231.5745
SRF|6722	1701.0546	SRF|6722	1000.0
SRGAP1|57522	1259.2181	SRGAP1|57522	536.8509
SRGAP2|23380	1660.7723	SRGAP2|23380	718.1742
SRGAP3|9901	185.2351	SRGAP3|9901	162.4791
SRGN|5552	609.3093	SRGN|5552	1259.2127
SRI|6717	1821.2671	SRI|6717	1533.9196
SRL|6345	14.2733	SRL|6345	82.0771
SRMS|6725	15.2248	lowly_expressed	lowly_expressed
SRM|6723	588.6924	SRM|6723	668.7605
SRP14|6727	2415.0345	SRP14|6727	3971.5243
SRP19|6728	719.0326	SRP19|6728	512.5377
SRP54|6729	1776.8615	SRP54|6729	874.7906
SRP68|6730	4436.4444	SRP68|6730	2142.7973
SRP72|6731	6556.4983	SRP72|6731	2315.3266
SRP9|6726	5368.6464	SRP9|6726	3840.8709999999996
SRPK1|6732	1801.2846	SRPK1|6732	629.8157
SRPK2|6733	1597.0185	SRPK2|6733	1129.8157
SRPK3|26576	94.0068	SRPK3|26576	13.0067
SRPRB|58477	3194.0370000000003	SRPRB|58477	819.0955
SRPR|6734	4546.5070000000005	SRPR|6734	3429.2295
SRPX2|27286	159.5433	SRPX2|27286	650.7538
SRPX|8406	175.0852	SRPX|8406	3779.3132
SRRD|402055	285.4651	SRRD|402055	220.6868
SRRM1|10250	2186.3453	SRRM1|10250	1664.5729
SRRM2|23524	11606.3754	SRRM2|23524	12738.6935
SRRM3|222183	67.2429	SRRM3|222183	56.9514
SRRM5|100170229	5.3065	SRRM5|100170229	9.2588
SRRT|51593	1438.4268	SRRT|51593	791.4573
SRR|63826	150.0119	SRR|63826	362.8183
SRXN1|140809	1284.2756	SRXN1|140809	680.4858
SS18L1|26039	617.2389	SS18L1|26039	278.057
SS18L2|51188	215.6847	SS18L2|51188	188.861
SS18|6760	2247.5617	SS18|6760	1537.2697
SSBP1|6742	1186.9003	SSBP1|6742	820.7705
SSBP2|23635	183.6492	SSBP2|23635	614.7404
SSBP3|23648	367.9328	SSBP3|23648	746.6499
SSBP4|170463	297.518	SSBP4|170463	319.0955
SSB|6741	1696.7536	SSB|6741	2665.3099
SSC5D|284297	438.9818	SSC5D|284297	925.4606
SSFA2|6744	1338.514	SSFA2|6744	3481.1558
SSH1|54434	1991.5946	SSH1|54434	1179.6482
SSH2|85464	1987.4713	SSH2|85464	1095.0586
SSH3|54961	655.9353	SSH3|54961	538.9447
SSNA1|8636	463.405	SSNA1|8636	397.4037
SSPN|8082	1255.4119	SSPN|8082	2897.8224
lowly_expressed	lowly_expressed	SSPO|23145	39.7822
SSR1|6745	8247.7202	SSR1|6745	4224.4556
SSR2|6746	3253.6674	SSR2|6746	3567.4204
SSR3|6747	5721.0372	SSR3|6747	3797.3199
SSR4|6748	1621.7588	SSR4|6748	1494.5561
SSRP1|6749	4370.7874	SSRP1|6749	2463.5678
SSSCA1|10534	329.8707	SSSCA1|10534	196.8174
lowly_expressed	lowly_expressed	SSTR1|6751	106.7839
SSTR2|6752	32.9871	SSTR2|6752	111.3903
SSU72|29101	2362.6992	SSU72|29101	2769.263
SSX1|6756	59.9477	lowly_expressed	lowly_expressed
SSX2IP|117178	1473.6341	SSX2IP|117178	133.1658
SSX2|6757	73.2694	lowly_expressed	lowly_expressed
ST13|6767	8289.9056	ST13|6767	8873.9531
ST14|6768	3156.2921	ST14|6768	402.4288
ST18|9705	7.9296	lowly_expressed	lowly_expressed
ST20|400410	30.8651	ST20|400410	30.5486
ST3GAL1|6482	1448.2595	ST3GAL1|6482	2195.1424
ST3GAL2|6483	246.4515	ST3GAL2|6483	517.1692
ST3GAL3|6487	77.7099	ST3GAL3|6487	541.876
ST3GAL4|6484	232.1783	ST3GAL4|6484	399.4975
ST3GAL5|8869	109.4283	ST3GAL5|8869	625.6281
ST3GAL6|10402	30.4496	ST3GAL6|10402	540.6198
ST5|6764	867.4966	ST5|6764	968.5930000000001
ST6GAL1|6480	11106.4943	ST6GAL1|6480	1643.2161
ST6GAL2|84620	150.6621	ST6GAL2|84620	38.9447
lowly_expressed	lowly_expressed	ST6GALNAC1|55808	83.7521
ST6GALNAC2|10610	38.3792	ST6GALNAC2|10610	364.7404
ST6GALNAC3|256435	15.542	ST6GALNAC3|256435	253.7688
ST6GALNAC4|27090	44.0885	ST6GALNAC4|27090	221.94299999999998
ST6GALNAC5|81849	65.657	ST6GALNAC5|81849	74.5394
ST6GALNAC6|30815	450.4004	ST6GALNAC6|30815	4141.541
ST7L|54879	360.6375	ST7L|54879	305.6951
ST7OT1|93653	32.2322	ST7OT1|93653	23.8233
ST7|7982	414.9774	ST7|7982	742.4916
ST8SIA1|6489	60.582	ST8SIA1|6489	220.6868
ST8SIA2|8128	45.6744	ST8SIA2|8128	7.9564
ST8SIA4|7903	149.7106	ST8SIA4|7903	353.0151
ST8SIA5|29906	7.6124	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ST8SIA6|338596	25.1256
STAB1|23166	209.3633	STAB1|23166	3695.5611
lowly_expressed	lowly_expressed	STAB2|55576	48.5762
STAC2|342667	898.2634	STAC2|342667	397.8224
STAC3|246329	23.4716	STAC3|246329	31.8258
STAC|6769	52.9696	STAC|6769	114.7404
STAG1|10274	1785.7394	STAG1|10274	1332.5796
STAG2|10735	4630.2434	STAG2|10735	3496.2312
STAG3L1|54441	33.6214	STAG3L1|54441	113.4841
STAG3L2|442582	30.1324	STAG3L2|442582	49.8325
STAG3L3|442578	50.7018	STAG3L3|442578	107.56700000000001
STAG3L4|64940	116.4063	STAG3L4|64940	234.0871
STAG3|10734	23.3637	STAG3|10734	18.3878
STAM2|10254	1634.1289	STAM2|10254	1031.407
STAMBPL1|57559	62.4851	STAMBPL1|57559	164.5729
STAMBP|10617	1818.7297	STAMBP|10617	680.067
STAM|8027	867.4966	STAM|8027	542.2948
lowly_expressed	lowly_expressed	STAP1|26228	12.1441
STAP2|55620	258.5045	STAP2|55620	104.6901
STARD10|10809	671.4773	STARD10|10809	385.6784
STARD13|90627	541.4321	STARD13|90627	1357.2027
STARD3NL|83930	369.2015	STARD3NL|83930	522.1943
STARD3|10948	570.2958	STARD3|10948	506.7002
STARD4|134429	48.2119	STARD4|134429	35.5946
STARD5|80765	102.4502	STARD5|80765	93.3836
STARD7|56910	5790.5797	STARD7|56910	3202.8601
STARD8|9754	70.0975	STARD8|9754	535.5946
lowly_expressed	lowly_expressed	STAR|6770	12.9816
STAT1|6772	5837.7607	STAT1|6772	4587.5209
STAT2|6773	1796.844	STAT2|6773	2362.6466
STAT3|6774	10127.3491	STAT3|6774	5807.7889
STAT4|6775	12.3702	STAT4|6775	233.6683
STAT5A|6776	920.1491	STAT5A|6776	6418.7605
STAT5B|6777	1366.109	STAT5B|6777	5652.0101
STAT6|6778	388.5497	STAT6|6778	3835.4271
STAU1|6780	3772.5795	STAU1|6780	2993.2998
STAU2|27067	1250.0198	STAU2|27067	1160.8039999999999
STBD1|8987	784.3787	STBD1|8987	5347.5544
STC1|6781	1121.5605	STC1|6781	309.8827
STC2|8614	3521.3702	STC2|8614	2127.3032
STEAP1|26872	115.4548	STEAP1|26872	695.1424
STEAP2|261729	265.4825	STEAP2|261729	1022.1943
STEAP3|55240	4200.4599	STEAP3|55240	896.9849
STEAP4|79689	15692.9665	STEAP4|79689	3713.9866
STIL|6491	775.8306	STIL|6491	58.2077
STIM1|6786	709.5393	STIM1|6786	1960.2178
STIM2|57620	751.0903	STIM2|57620	585.0084
STIP1|10963	4605.8203	STIP1|10963	1669.598
STK10|6793	2028.7051	STK10|6793	715.6616
STK11IP|114790	231.2267	STK11IP|114790	180.9045
STK11|6794	397.4308	STK11|6794	705.1926
STK16|8576	447.2286	STK16|8576	481.5745
STK17A|9263	603.6	STK17A|9263	466.4992
STK17B|9262	716.8345	STK17B|9262	690.9548
STK19|8859	332.7254	STK19|8859	222.7554
STK24|8428	1949.0921	STK24|8428	3178.3920000000003
STK25|10494	810.7208	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	STK32A|202374	17.5879
STK32B|55351	27.595	STK32B|55351	172.5293
STK32C|282974	83.4192	STK32C|282974	86.6834
lowly_expressed	lowly_expressed	STK33|65975	10.8878
STK35|140901	714.6142	STK35|140901	1084.5896
STK36|27148	666.7195	STK36|27148	322.8643
STK38L|23012	674.3319	STK38L|23012	1111.809
STK38|11329	1639.8382	STK38|11329	1577.0519
STK39|27347	71.3663	STK39|27347	1188.861
STK3|6788	1100.6264	STK3|6788	651.5913
STK40|83931	614.7015	STK40|83931	1875.6281
STK4|6789	2493.3788	STK4|6789	1020.5193
lowly_expressed	lowly_expressed	STL|7955	10.0754
STMN1|3925	3490.9206	STMN1|3925	847.9899
STMN2|11075	9.1983	STMN2|11075	23.8693
STMN3|50861	164.6182	STMN3|50861	463.5678
STOML1|9399	87.5426	STOML1|9399	262.5628
STOML2|30968	974.7046	STOML2|30968	1357.6214
STOM|2040	7571.4852	STOM|2040	11024.7069
lowly_expressed	lowly_expressed	STON1-GTF2A1L|286749	61.4238
STON1|11037	769.1698	STON1|11037	1542.6591
STON2|85439	427.2461	STON2|85439	228.2245
STOX1|219736	457.0613	STOX1|219736	776.8007
lowly_expressed	lowly_expressed	STOX2|56977	52.7638
STRA13|201254	467.2112	STRA13|201254	229.4807
STRA6|64220	33.3043	STRA6|64220	5.0251
STRA8|346673	16.1764	lowly_expressed	lowly_expressed
STRADA|92335	361.2719	STRADA|92335	472.7806
STRADB|55437	117.0407	STRADB|55437	1208.9615
STRAP|11171	2290.3814	STRAP|11171	2615.5779
STRBP|55342	916.9772	STRBP|55342	353.0151
lowly_expressed	lowly_expressed	STRC|161497	8.8023
STRN3|29966	1842.5184	STRN3|29966	1016.3275
STRN4|29888	935.0567	STRN4|29888	1067.0017
STRN|6801	1911.0301	STRN|6801	514.6566
STS|412	507.4935	STS|412	2195.1424
STT3A|3703	4403.4573	STT3A|3703	2868.5092
STT3B|201595	2112.1243	STT3B|201595	1932.9983
STUB1|10273	1490.8001	STUB1|10273	1400.469
STX10|8677	363.8094	STX10|8677	224.0369
STX11|8676	26.9606	STX11|8676	860.9715
STX12|23673	1010.5463	STX12|23673	3074.5394
STX16|8675	2485.132	STX16|8675	1479.4807
STX17|55014	881.4527	STX17|55014	1211.474
STX18|53407	454.841	STX18|53407	506.2814
STX19|415117	16.1764	STX19|415117	6.2814
STX1A|6804	75.1376	STX1A|6804	26.3358
STX1B|112755	39.3307	STX1B|112755	79.1457
STX2|2054	151.6137	STX2|2054	532.6633
STX3|6809	824.6769	STX3|6809	408.2915
STX4|6810	1105.067	STX4|6810	559.464
STX5|6811	1214.8125	STX5|6811	845.0586
STX6|10228	1687.3587	STX6|10228	892.4121
STX7|8417	776.1478	STX7|8417	2557.3702
STX8|9482	193.7991	STX8|9482	535.1759
STXBP1|6812	720.3235	STXBP1|6812	2202.6801
STXBP2|6813	1212.9094	STXBP2|6813	205.6114
STXBP3|6814	2076.917	STXBP3|6814	853.0151
STXBP4|252983	204.2661	STXBP4|252983	124.3719
STXBP5|134957	591.7627	STXBP5|134957	648.5637
lowly_expressed	lowly_expressed	STXBP6|29091	86.6834
STYK1|55359	79.613	STYK1|55359	18.4255
STYXL1|51657	854.4921	STYXL1|51657	363.0653
STYX|6815	718.7376	STYX|6815	754.1876
SUB1|10923	4341.9237	SUB1|10923	3896.5662
SUCLA2|8803	1151.7818	SUCLA2|8803	2889.8492
SUCLG1|8802	2149.8692	SUCLG1|8802	3960.6365
SUCLG2|8801	897.9462	SUCLG2|8801	2576.6332
SUCNR1|56670	14.5904	SUCNR1|56670	40.6198
SUDS3|64426	1332.4875	SUDS3|64426	946.8174
SUFU|51684	457.6957	SUFU|51684	619.3467
SUGT1L1|283507	9.7566	SUGT1L1|283507	29.3049
lowly_expressed	lowly_expressed	SUGT1P1|441394	6.2814
SUGT1|10910	716.5173	SUGT1|10910	574.5394
SULF1|23213	3841.0911	SULF1|23213	1924.2044
SULF2|55959	1335.3422	SULF2|55959	2341.2898
SULT1A1|6817	354.9282	SULT1A1|6817	424.2044
SULT1A2|6799	7.6124	SULT1A2|6799	23.0318
SULT1A3|6818	193.3391	SULT1A3|6818	506.3819
SULT1B1|27284	241.6938	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SULT1C4|27233	65.3266
SULT1E1|6783	87.2254	lowly_expressed	lowly_expressed
SULT2B1|6820	351.7564	SULT2B1|6820	42.7136
SULT4A1|25830	6.978	lowly_expressed	lowly_expressed
SUMF1|285362	2821.0293	SUMF1|285362	1030.9883
SUMF2|25870	3978.1143	SUMF2|25870	2791.8759999999997
SUMO1P3|474338	180.1602	SUMO1P3|474338	137.3534
SUMO1|7341	2707.7948	SUMO1|7341	1935.5109
SUMO2|6613	6571.4059	SUMO2|6613	3022.6131
SUMO3|6612	4455.7926	SUMO3|6612	2007.5377
SUN1|23353	2454.9996	SUN1|23353	3533.3208
SUN2|25777	4828.4831	SUN2|25777	5943.4673
SUOX|6821	383.1576	SUOX|6821	1124.3719
SUPT16H|11198	6081.3575	SUPT16H|11198	3243.2998
SUPT3H|8464	95.4722	SUPT3H|8464	121.0218
SUPT4H1|6827	1342.6183	SUPT4H1|6827	1173.3039999999999
SUPT5H|6829	4372.0561	SUPT5H|6829	1841.7085
SUPT6H|6830	4755.2137	SUPT6H|6830	3279.3132
SUPT7L|9913	1180.0206	SUPT7L|9913	1033.0821
SUPV3L1|6832	1196.733	SUPV3L1|6832	592.9648
SURF1|6834	356.5142	SURF1|6834	771.3568
SURF2|6835	130.6796	SURF2|6835	103.4338
SURF4|6836	7176.5919	SURF4|6836	7274.2881
SURF6|6838	563.9521	SURF6|6838	425.4606
SUSD1|64420	243.5969	SUSD1|64420	242.0436
SUSD2|56241	4224.2487	SUSD2|56241	349.2462
SUSD3|203328	13.3217	SUSD3|203328	58.6265
SUSD4|55061	26.3262	SUSD4|55061	61.138999999999996
SUSD5|26032	267.3856	SUSD5|26032	84.1709
SUV39H1|6839	204.2661	SUV39H1|6839	191.3735
SUV39H2|79723	520.8152	SUV39H2|79723	128.5595
SUV420H1|51111	1301.4035	SUV420H1|51111	1178.392
SUV420H2|84787	185.8695	SUV420H2|84787	70.3518
SUZ12P|440423	127.5077	SUZ12P|440423	89.196
SUZ12|23512	2562.842	SUZ12|23512	933.4171
SV2A|9900	27.9121	SV2A|9900	50.2513
lowly_expressed	lowly_expressed	SV2B|9899	186.3484
SVEP1|79987	272.1434	SVEP1|79987	15276.473999999998
SVIL|6840	1903.9251	SVIL|6840	3741.3903
SVIP|258010	200.4599	SVIP|258010	161.6415
SVOPL|136306	88.177	SVOPL|136306	5.0251
SVOP|55530	12.052999999999999	lowly_expressed	lowly_expressed
SWAP70|23075	1747.3634	SWAP70|23075	2498.325
SYAP1|94056	2635.1598	SYAP1|94056	1140.2848
SYBU|55638	26.009	SYBU|55638	763.5469
lowly_expressed	lowly_expressed	SYCE1|93426	87.3995
SYCE2|256126	83.7364	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SYCP2L|221711	5.0251
SYCP2|10388	589.0096	SYCP2|10388	81.6583
SYDE1|85360	958.8455	SYDE1|85360	548.5762
SYDE2|84144	3774.7998	SYDE2|84144	155.3601
SYF2|25949	816.4301	SYF2|25949	1494.5561
SYK|6850	375.228	SYK|6850	456.0302
SYMPK|8189	1156.1335	SYMPK|8189	1249.1625
SYN1|6853	10.4671	SYN1|6853	10.0503
lowly_expressed	lowly_expressed	SYN2|6854	342.9648
SYN3|8224	32.9871	SYN3|8224	15.0754
SYNCRIP|10492	8439.299	SYNCRIP|10492	3820.3518
SYNC|81493	244.4247	SYNC|81493	496.1767
SYNE1|23345	835.1439	SYNE1|23345	3836.2647
SYNE2|23224	4765.9979	SYNE2|23224	4898.66
SYNGAP1|8831	221.0768	SYNGAP1|8831	266.7504
SYNGR1|9145	460.8104	SYNGR1|9145	432.8518
SYNGR2|9144	4942.9863	SYNGR2|9144	1962.7303
SYNGR3|9143	24.4231	lowly_expressed	lowly_expressed
SYNGR4|23546	9.5155	lowly_expressed	lowly_expressed
SYNJ1|8867	462.1362	SYNJ1|8867	430.4858
SYNJ2BP|55333	1013.4010000000001	SYNJ2BP|55333	1746.6499
SYNJ2|8871	977.5593	SYNJ2|8871	397.4037
SYNM|23336	566.4896	SYNM|23336	9299.8325
SYNPO2L|79933	315.9147	SYNPO2L|79933	8.3752
SYNPO2|171024	163.9838	SYNPO2|171024	6703.9363
SYNPO|11346	1983.0307	SYNPO|11346	8142.3786
SYNRG|11276	1018.1588	SYNRG|11276	1137.3534
SYPL1|6856	2985.0131	SYPL1|6856	3748.7437
SYPL2|284612	7.2952	SYPL2|284612	115.5779
lowly_expressed	lowly_expressed	SYP|6855	38.525999999999996
SYS1|90196	1126.9527	SYS1|90196	999.799
SYT11|23208	351.12199999999996	SYT11|23208	633.1658
SYT12|91683	4316.549	SYT12|91683	112.6466
lowly_expressed	lowly_expressed	SYT13|57586	23.4506
SYT15|83849	830.069	SYT15|83849	318.6767
SYT17|51760	418.9993	SYT17|51760	152.8476
SYT1|6857	18.3966	SYT1|6857	75.3769
lowly_expressed	lowly_expressed	SYT2|127833	5.4439
SYT3|84258	6.0265	lowly_expressed	lowly_expressed
SYT5|6861	6.0265	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SYT6|148281	5.8626
SYT7|9066	403.7745	SYT7|9066	367.2529
lowly_expressed	lowly_expressed	SYT8|90019	40.201
lowly_expressed	lowly_expressed	SYT9|143425	5.4439
SYTL1|84958	89.1285	SYTL1|84958	81.2395
SYTL2|54843	1018.1588	SYTL2|54843	545.2261
SYTL3|94120	119.26100000000001	SYTL3|94120	198.0737
SYTL4|94121	271.509	SYTL4|94121	644.4724
lowly_expressed	lowly_expressed	SYTL5|94122	15.4941
SYVN1|84447	1258.2666	SYVN1|84447	1549.4137
TAB1|10454	422.5454	TAB1|10454	500.5653
TAB2|23118	3010.3878	TAB2|23118	3114.3216
TAB3|257397	1871.3821	TAB3|257397	904.5226
lowly_expressed	lowly_expressed	TAC1|6863	10.0503
TACC1|6867	5697.8828	TACC1|6867	12469.8492
TACC2|10579	750.1388	TACC2|10579	1923.7856
TACC3|10460	978.5108	TACC3|10460	141.541
TACO1|51204	545.5555	TACO1|51204	394.8911
TACR1|6869	153.834	TACR1|6869	690.5360000000001
TACR2|6865	32.9871	TACR2|6865	25.1256
TACSTD2|4070	2197.7639	TACSTD2|4070	1707.2864
