gene_id	TCGA-BH-A0DQ-01A-11R-A084-07	gene_id	TCGA-BH-A0DQ-11A-12R-A089-07
SLC10A6|345274	6.5386	SLC10A6|345274	8.7039
SLC10A7|84068	171.2301	SLC10A7|84068	247.4795
SLC11A1|6556	122.5991	SLC11A1|6556	14.5064
SLC11A2|4891	1325.2963	SLC11A2|4891	2488.141
lowly_expressed	lowly_expressed	SLC12A1|6557	107.6376
SLC12A2|6558	2326.1136	SLC12A2|6558	3719.736
SLC12A4|6560	1089.4973	SLC12A4|6560	984.8698
SLC12A6|9990	567.7278	SLC12A6|9990	903.9936
SLC12A7|10723	1469.1459	SLC12A7|10723	1472.4015
SLC12A8|84561	150.3882	SLC12A8|84561	317.6906
SLC12A9|56996	565.1819	SLC12A9|56996	593.6027
SLC13A2|9058	47.8136	SLC13A2|9058	277.0726
SLC13A3|64849	73.1508	SLC13A3|64849	88.199
SLC13A4|26266	42.0924	SLC13A4|26266	5.2223
lowly_expressed	lowly_expressed	SLC13A5|284111	69.3407
SLC14A1|6563	13.0772	SLC14A1|6563	99.8042
SLC15A2|6565	45.7703	SLC15A2|6565	287.8074
SLC15A3|51296	713.2775	SLC15A3|51296	200.4787
SLC15A4|121260	686.9636	SLC15A4|121260	611.5906
SLC16A10|117247	7.7646	SLC16A10|117247	7.5433
lowly_expressed	lowly_expressed	SLC16A11|162515	46.7107
lowly_expressed	lowly_expressed	SLC16A12|387700	530.0646
SLC16A13|201232	105.4352	SLC16A13|201232	58.6059
SLC16A14|151473	582.7544	SLC16A14|151473	223.3989
SLC16A1|6566	771.1483	SLC16A1|6566	559.0774
SLC16A2|6567	453.6167	SLC16A2|6567	779.8651
SLC16A3|9123	805.8848	SLC16A3|9123	125.3355
SLC16A4|9122	695.9542	SLC16A4|9122	562.2688
SLC16A5|9121	243.1549	SLC16A5|9121	277.943
SLC16A6|9120	136.085	SLC16A6|9120	143.3234
SLC16A7|9194	42.501000000000005	SLC16A7|9194	58.8961
lowly_expressed	lowly_expressed	SLC16A8|23539	12.7656
SLC16A9|220963	129.955	SLC16A9|220963	190.0341
SLC17A5|26503	454.0253	SLC17A5|26503	1107.42
SLC17A7|57030	28.6065	SLC17A7|57030	147.6753
SLC17A9|63910	37.1884	SLC17A9|63910	30.4635
SLC18A2|6571	29.4238	SLC18A2|6571	7.5433
SLC19A1|6573	186.3506	SLC19A1|6573	142.1629
SLC19A2|10560	1442.1741	SLC19A2|10560	937.4048
SLC19A3|80704	295.0552	SLC19A3|80704	84.4274
SLC1A1|6505	401.3077	SLC1A1|6505	554.1452
SLC1A2|6506	129.5464	SLC1A2|6506	431.4209
SLC1A3|6507	357.5807	SLC1A3|6507	158.9904
SLC1A4|6509	1500.2043	SLC1A4|6509	3349.242
SLC1A5|6510	2718.0221	SLC1A5|6510	3090.7377
SLC1A7|6512	24.5198	SLC1A7|6512	14.1351
SLC20A1|6574	1598.6923	SLC20A1|6574	715.1665
SLC20A2|6575	1064.9775	SLC20A2|6575	1255.6756
SLC22A15|55356	67.0208	SLC22A15|55356	99.8042
lowly_expressed	lowly_expressed	SLC22A16|85413	14.5064
SLC22A17|51310	1100.9399	SLC22A17|51310	1367.6652
SLC22A18AS|5003	23.7025	lowly_expressed	lowly_expressed
SLC22A18|5002	407.4377	SLC22A18|5002	184.5217
SLC22A20|440044	5.3126	lowly_expressed	lowly_expressed
SLC22A23|63027	287.7728	SLC22A23|63027	1180.7384
SLC22A3|6581	71.9248	SLC22A3|6581	402.6982
SLC22A4|6583	33.5104	SLC22A4|6583	84.6188
SLC22A5|6584	358.8067	SLC22A5|6584	699.4995
SLC23A1|9963	13.8946	SLC23A1|9963	13.636
SLC23A2|9962	472.8239	SLC23A2|9962	1189.5264
lowly_expressed	lowly_expressed	SLC23A3|151295	9.7541
SLC24A1|9187	496.9881	SLC24A1|9187	614.5383
SLC24A2|25769	26.1545	lowly_expressed	lowly_expressed
SLC24A3|57419	526.3588	SLC24A3|57419	644.9554
lowly_expressed	lowly_expressed	SLC24A4|123041	6.3828
SLC24A5|283652	7.5398	SLC24A5|283652	8.0482
SLC24A6|80024	959.951	lowly_expressed	lowly_expressed
SLC25A10|1468	761.7491	SLC25A10|1468	341.4811
SLC25A11|8402	1330.2002	SLC25A11|8402	729.9630000000001
SLC25A12|8604	387.4132	SLC25A12|8604	734.8952
SLC25A13|10165	332.2436	SLC25A13|10165	509.4654
SLC25A14|9016	301.5938	SLC25A14|9016	141.2925
SLC25A15|10166	303.2734	SLC25A15|10166	566.6323
SLC25A16|8034	193.7066	SLC25A16|8034	256.1834
SLC25A17|10478	489.9877	SLC25A17|10478	608.6893
SLC25A18|83733	8.1733	SLC25A18|83733	32.2043
SLC25A19|60386	176.5427	SLC25A19|60386	80.0754
SLC25A1|6576	868.819	SLC25A1|6576	755.4943
SLC25A20|788	340.4168	SLC25A20|788	386.7411
lowly_expressed	lowly_expressed	SLC25A21|89874	16.3545
SLC25A22|79751	583.5717	SLC25A22|79751	229.7817
SLC25A23|79085	811.1974	SLC25A23|79085	1108.8707
SLC25A24|29957	1799.3461	SLC25A24|29957	1368.8257
SLC25A25|114789	663.2611	SLC25A25|114789	541.6697
SLC25A26|115286	310.6375	SLC25A26|115286	437.9401
SLC25A27|9481	25.3371	SLC25A27|9481	309.567
SLC25A28|81894	510.8296	SLC25A28|81894	464.4955
SLC25A29|123096	617.8995	SLC25A29|123096	696.5982
SLC25A30|253512	509.6036	SLC25A30|253512	482.1934
SLC25A32|81034	390.6579	SLC25A32|81034	359.1499
SLC25A33|84275	113.1998	SLC25A33|84275	172.6264
SLC25A34|284723	7.3559	SLC25A34|284723	23.7905
SLC25A35|399512	331.4794	SLC25A35|399512	169.6961
SLC25A36|55186	1022.8852	SLC25A36|55186	2432.1462
SLC25A37|51312	263.9967	SLC25A37|51312	736.0557
SLC25A38|54977	941.5611	SLC25A38|54977	807.7174
SLC25A39|51629	2020.0245	SLC25A39|51629	1366.2145
SLC25A3|5250	7901.5121	SLC25A3|5250	6655.255
SLC25A40|55972	127.5031	SLC25A40|55972	304.86400000000003
SLC25A42|284439	253.3715	SLC25A42|284439	279.6838
SLC25A43|203427	504.291	SLC25A43|203427	317.6906
SLC25A44|9673	998.7739999999999	SLC25A44|9673	739.5372
SLC25A45|283130	120.9644	SLC25A45|283130	169.7251
SLC25A46|91137	572.9465	SLC25A46|91137	736.6360000000001
SLC25A4|291	685.329	SLC25A4|291	550.0834
SLC25A5|292	5052.3089	SLC25A5|292	3226.5177
SLC25A6|293	5560.2779	SLC25A6|293	7622.2528
SLC26A10|65012	7.3355	SLC26A10|65012	21.7219
SLC26A11|284129	351.8594	SLC26A11|284129	317.9807
SLC26A1|10861	40.8664	SLC26A1|10861	58.075
SLC26A2|1836	769.9224	SLC26A2|1836	1098.1359
lowly_expressed	lowly_expressed	SLC26A3|1811	1994.9228
SLC26A4|5172	13.4859	SLC26A4|5172	65.569
lowly_expressed	lowly_expressed	SLC26A5|375611	27.8523
SLC26A6|65010	215.3658	SLC26A6|65010	94.8053
SLC26A7|115111	5.3126	SLC26A7|115111	28.4326
SLC27A1|376497	656.3139	SLC27A1|376497	1112.3522
SLC27A2|11001	469.5546	SLC27A2|11001	143.0333
SLC27A3|11000	966.8982	SLC27A3|11000	425.9085
SLC27A4|10999	1185.942	SLC27A4|10999	446.5076
SLC27A5|10998	51.2301	SLC27A5|10998	92.5219
SLC27A6|28965	42.0924	SLC27A6|28965	370.4939
lowly_expressed	lowly_expressed	SLC28A1|9154	6.3828
SLC28A3|64078	7.7646	SLC28A3|64078	365.8519
SLC29A1|2030	4270.5353	SLC29A1|2030	2139.4067
SLC29A2|3177	145.4189	SLC29A2|3177	212.2463
SLC29A3|55315	777.687	SLC29A3|55315	196.9972
SLC29A4|222962	175.7254	SLC29A4|222962	54.5441
SLC2A10|81031	1869.6363	SLC2A10|81031	1136.723
SLC2A11|66035	158.5615	SLC2A11|66035	242.2572
SLC2A12|154091	55.5783	SLC2A12|154091	260.8254
SLC2A13|114134	150.7969	SLC2A13|114134	209.7628
SLC2A14|144195	9.8079	SLC2A14|144195	11.315
SLC2A1|6513	2641.6020000000003	SLC2A1|6513	1352.5785
SLC2A3|6515	500.61300000000006	SLC2A3|6515	246.31900000000002
SLC2A4RG|56731	1700.0409	SLC2A4RG|56731	862.2616
SLC2A4|6517	104.6179	SLC2A4|6517	42.0686
SLC2A5|6518	85.4107	SLC2A5|6518	41.1982
SLC2A6|11182	49.4483	SLC2A6|11182	18.5682
SLC2A8|29988	552.5133	SLC2A8|29988	258.2143
SLC2A9|56606	39.2317	SLC2A9|56606	122.14399999999999
SLC30A1|7779	363.30199999999996	SLC30A1|7779	587.51
SLC30A4|7782	64.9775	SLC30A4|7782	122.14399999999999
SLC30A5|64924	1200.2452	SLC30A5|64924	1642.4168
SLC30A6|55676	293.8292	SLC30A6|55676	420.39599999999996
SLC30A7|148867	1045.7703	SLC30A7|148867	1010.5172
SLC30A8|169026	1002.452	SLC30A8|169026	181.6204
SLC30A9|10463	1220.6784	SLC30A9|10463	1912.5263
SLC31A1|1317	1507.1516	SLC31A1|1317	1770.3634
SLC31A2|1318	322.4356	SLC31A2|1318	616.8129
SLC33A1|9197	689.0069	SLC33A1|9197	865.453
SLC34A2|10568	89.4973	SLC34A2|10568	811.7792
SLC35A1|10559	352.6767	SLC35A1|10559	1003.1508
SLC35A2|7355	1264.4054	SLC35A2|7355	598.5349
SLC35A3|23443	391.0911	SLC35A3|23443	661.2026
SLC35A4|113829	1927.6665	SLC35A4|113829	1777.0363
SLC35A5|55032	597.8749	SLC35A5|55032	875.6075
SLC35B1|10237	964.8549	SLC35B1|10237	597.0842
SLC35B2|347734	2333.0609	SLC35B2|347734	1352.5785
SLC35B3|51000	638.7413	SLC35B3|51000	579.9666
SLC35B4|84912	354.3114	SLC35B4|84912	356.5678
SLC35C1|55343	681.6510000000001	SLC35C1|55343	511.7865
SLC35C2|51006	1148.7536	SLC35C2|51006	797.5629
SLC35D1|23169	1037.5971	SLC35D1|23169	738.3767
SLC35D2|11046	342.8688	SLC35D2|11046	402.4081
SLC35E1|79939	2239.4769	SLC35E1|79939	2324.7987
SLC35E2|728661	2623.0364	SLC35E2|728661	3475.6655
SLC35E2|9906	112.5582	SLC35E2|9906	128.3093
SLC35E3|55508	257.4581	SLC35E3|55508	271.5602
SLC35E4|339665	72.3416	SLC35E4|339665	58.0518
SLC35F1|222553	15.9379	SLC35F1|222553	14.5064
SLC35F2|54733	174.4994	SLC35F2|54733	291.2889
SLC35F3|148641	6.5386	SLC35F3|148641	141.8728
SLC35F5|80255	737.6379	SLC35F5|80255	1100.7471
SLC36A1|206358	543.114	SLC36A1|206358	210.6332
SLC36A4|120103	80.0981	SLC36A4|120103	150.5766
SLC37A1|54020	472.0065	SLC37A1|54020	355.1171
SLC37A2|219855	297.0985	SLC37A2|219855	90.5201
SLC37A3|84255	706.5795	SLC37A3|84255	1029.0854
SLC37A4|2542	346.9555	SLC37A4|2542	483.0638
SLC38A10|124565	2408.6637	SLC38A10|124565	2571.9881
lowly_expressed	lowly_expressed	SLC38A11|151258	6.672999999999999
SLC38A1|81539	5449.1214	SLC38A1|81539	12068.4703
SLC38A2|54407	5514.0989	SLC38A2|54407	6088.3441
SLC38A3|10991	18.3899	SLC38A3|10991	33.6549
SLC38A4|55089	27.7891	SLC38A4|55089	9.8644
SLC38A5|92745	252.1455	SLC38A5|92745	60.927
SLC38A6|145389	175.3167	SLC38A6|145389	131.138
SLC38A7|55238	282.7953	SLC38A7|55238	236.7448
SLC38A9|153129	203.5145	SLC38A9|153129	237.9053
SLC39A10|57181	788.3122	SLC39A10|57181	930.1516
SLC39A11|201266	1074.3768	SLC39A11|201266	949.5902
SLC39A13|91252	901.5121	SLC39A13|91252	539.0585
SLC39A14|23516	1449.1214	SLC39A14|23516	1423.0797
SLC39A1|27173	3499.7957	SLC39A1|27173	2323.9283
SLC39A2|29986	9.8079	SLC39A2|29986	7.5433
SLC39A3|29985	648.9579	SLC39A3|29985	358.8888
SLC39A4|55630	284.4299	SLC39A4|55630	158.9904
SLC39A6|25800	6005.3126	SLC39A6|25800	39671.2845
SLC39A7|7922	5331.8349	SLC39A7|7922	3845.3616
SLC39A8|64116	1931.7532	SLC39A8|64116	1409.4437
SLC39A9|55334	2730.282	SLC39A9|55334	3264.2344
SLC3A2|6520	3259.5014	SLC3A2|6520	2122.2891
SLC40A1|30061	3353.0854	SLC40A1|30061	7045.4776
SLC41A1|254428	915.8153	SLC41A1|254428	669.3262
SLC41A2|84102	325.7049	SLC41A2|84102	699.7897
SLC41A3|54946	775.6436	SLC41A3|54946	1229.5641
SLC43A1|8501	337.9649	SLC43A1|8501	257.0537
SLC43A2|124935	678.7904	SLC43A2|124935	568.0714
SLC43A3|29015	976.7062	SLC43A3|29015	1070.5737
SLC44A1|23446	3504.2909999999997	SLC44A1|23446	4156.6693
SLC44A2|57153	4861.0544	SLC44A2|57153	5018.6407
SLC44A3|126969	201.8799	SLC44A3|126969	436.3531
SLC44A4|80736	3065.3862	SLC44A4|80736	1274.2439
SLC44A5|204962	62.9342	SLC44A5|204962	163.6324
SLC45A1|50651	63.3429	SLC45A1|50651	48.7416
SLC45A3|85414	115.2432	SLC45A3|85414	90.5201
SLC45A4|57210	331.4262	SLC45A4|57210	487.1256
SLC46A1|113235	687.5439	SLC46A1|113235	1040.4903
SLC46A2|57864	17.9812	SLC46A2|57864	72.8222
SLC46A3|283537	399.6731	SLC46A3|283537	642.6344
SLC47A1|55244	86.228	SLC47A1|55244	61.5072
lowly_expressed	lowly_expressed	SLC47A2|146802	5.5124
SLC48A1|55652	893.3388	SLC48A1|55652	830.3474
SLC4A10|57282	6.13	SLC4A10|57282	13.9262
SLC4A11|83959	31.8758	SLC4A11|83959	146.805
SLC4A1AP|22950	560.2779	SLC4A1AP|22950	605.7881
SLC4A2|6522	2836.3915	SLC4A2|6522	1391.5921
SLC4A3|6508	58.4389	SLC4A3|6508	231.8126
SLC4A4|8671	28.1978	SLC4A4|8671	29.8832
SLC4A5|57835	161.5366	SLC4A5|57835	137.6485
SLC4A7|9497	666.9391	SLC4A7|9497	4212.0838
SLC4A8|9498	536.9841	SLC4A8|9498	380.0682
SLC5A12|159963	8.1733	lowly_expressed	lowly_expressed
SLC5A1|6523	55.1696	SLC5A1|6523	788.8591
SLC5A3|6526	1104.1316	SLC5A3|6526	1554.4295
lowly_expressed	lowly_expressed	SLC5A4|6527	7.5433
SLC5A6|8884	833.9273	SLC5A6|8884	1118.912
lowly_expressed	lowly_expressed	SLC5A7|60482	33.3648
SLC5A8|160728	43.727	SLC5A8|160728	26.1116
SLC5A9|200010	8.1733	SLC5A9|200010	16.2472
lowly_expressed	lowly_expressed	SLC6A11|6538	7.5433
SLC6A12|6539	24.9285	SLC6A12|6539	33.6549
SLC6A14|11254	24.5198	SLC6A14|11254	409.3711
SLC6A16|28968	6.13	SLC6A16|28968	11.8953
SLC6A17|388662	26.5631	lowly_expressed	lowly_expressed
SLC6A1|6529	66.6122	SLC6A1|6529	16.8274
SLC6A20|54716	6.13	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLC6A2|6530	15.0867
lowly_expressed	lowly_expressed	SLC6A3|6531	7.8335
SLC6A6|6533	1097.6706	SLC6A6|6533	758.6857
SLC6A8|6535	1075.1941	SLC6A8|6535	529.7744
SLC6A9|6536	888.3367	SLC6A9|6536	330.0036
SLC7A10|56301	46.3874	lowly_expressed	lowly_expressed
SLC7A11|23657	116.0605	SLC7A11|23657	68.1802
SLC7A13|157724	13.8946	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLC7A14|57709	62.9579
SLC7A1|6541	509.6036	SLC7A1|6541	1183.4337
SLC7A2|6542	7904.3727	SLC7A2|6542	6529.3392
lowly_expressed	lowly_expressed	SLC7A3|84889	154.6384
SLC7A4|6545	8.9906	SLC7A4|6545	51.0626
SLC7A5|8140	615.8562	SLC7A5|8140	466.2363
SLC7A6OS|84138	175.5578	SLC7A6OS|84138	174.9967
SLC7A6|9057	791.3404	SLC7A6|9057	673.0485
SLC7A7|9056	444.2174	SLC7A7|9056	191.1946
SLC7A8|23428	4689.8243	SLC7A8|23428	2799.7389
SLC8A1|6546	217.8177	SLC8A1|6546	209.1826
lowly_expressed	lowly_expressed	SLC8A2|6543	5.2223
SLC8A3|6547	7.3559	SLC8A3|6547	7.5433
SLC9A1|6548	1505.517	SLC9A1|6548	1403.351
SLC9A2|6549	176.5427	SLC9A2|6549	214.1147
SLC9A3R1|9368	9125.4597	SLC9A3R1|9368	5138.7539
SLC9A3R2|9351	3613.4042	SLC9A3R2|9351	1552.477
lowly_expressed	lowly_expressed	SLC9A3|6550	6.9631
SLC9A5|6553	7.7646	SLC9A5|6553	23.7905
SLC9A6|10479	256.2321	SLC9A6|10479	409.08099999999996
SLC9A7|84679	69.0642	SLC9A7|84679	261.9859
SLC9A8|23315	552.5133	SLC9A8|23315	639.7331
SLC9A9|285195	162.2395	SLC9A9|285195	208.3122
lowly_expressed	lowly_expressed	SLCO1A2|6579	47.8712
SLCO2A1|6578	635.8807	SLCO2A1|6578	544.2808
SLCO2B1|11309	698.4062	SLCO2B1|11309	697.1785
SLCO3A1|28232	418.4716	SLCO3A1|28232	427.6492
SLCO4A1|28231	25.3371	SLCO4A1|28231	28.8707
SLCO4C1|353189	5.7213	SLCO4C1|353189	22.63
SLFN11|91607	675.5210000000001	SLFN11|91607	763.3278
SLFN12L|342615	7.7646	SLFN12L|342615	17.988
SLFN12|55106	133.2244	SLFN12|55106	172.9165
SLFN13|146857	338.7822	SLFN13|146857	468.2672
SLFN5|162394	880.2615	SLFN5|162394	1072.8948
SLIT1|6585	9.8079	SLIT1|6585	12.1854
SLIT2|9353	373.9273	SLIT2|9353	686.1536
SLIT3|6586	1465.8766	SLIT3|6586	1643.8674
lowly_expressed	lowly_expressed	SLITRK3|22865	15.6669
SLITRK4|139065	248.8762	SLITRK4|139065	520.4903
lowly_expressed	lowly_expressed	SLITRK5|26050	176.1079
SLITRK6|84189	521.0462	SLITRK6|84189	984.4056
SLK|9748	1898.2427	SLK|9748	2584.4636
SLMAP|7871	1080.5067	SLMAP|7871	1486.3277
SLMO1|10650	42.0924	SLMO1|10650	47.2909
SLMO2|51012	1587.6584	SLMO2|51012	1280.3365
SLN|6588	6.13	lowly_expressed	lowly_expressed
SLPI|6590	358.8067	SLPI|6590	3822.1513
SLTM|79811	2094.4013	SLTM|79811	2146.95
SLU7|10569	1269.3094	SLU7|10569	1523.174
SMAD1|4086	1235.3903	SMAD1|4086	1008.7764
SMAD2|4087	1691.4589	SMAD2|4087	2382.8244
SMAD3|4088	897.8341	SMAD3|4088	1423.3698
SMAD4|4089	847.5685	SMAD4|4089	2770.9175
SMAD5|4090	1638.7413	SMAD5|4090	2363.6759
SMAD6|4091	79.6894	SMAD6|4091	79.7853
SMAD7|4092	663.6698	SMAD7|4092	440.4149
SMAD9|4093	24.5198	SMAD9|4093	101.2548
SMAGP|57228	184.71599999999998	SMAGP|57228	228.6212
SMAP1|60682	595.3494	SMAP1|60682	718.4797
SMAP2|64744	901.1034	SMAP2|64744	944.0778
SMARCA1|6594	946.0564	SMARCA1|6594	1975.194
SMARCA2|6595	2529.6281	SMARCA2|6595	6462.8998
SMARCA4|6597	3034.3277	SMARCA4|6597	2421.7016
SMARCA5|8467	2605.9542	SMARCA5|8467	3166.9834
SMARCAD1|56916	774.8263	SMARCAD1|56916	1151.2294
SMARCAL1|50485	769.9224	SMARCAL1|50485	606.6584
SMARCB1|6598	1714.3441	SMARCB1|6598	1181.1126
SMARCC1|6599	3298.7331	SMARCC1|6599	4262.2761
SMARCC2|6601	3293.0119	SMARCC2|6601	3603.3945
SMARCD1|6602	1957.499	SMARCD1|6602	1307.8987
SMARCD2|6603	2229.2603	SMARCD2|6603	3067.8175
SMARCD3|6604	239.8856	SMARCD3|6604	544.2808
SMARCE1|6605	3462.6073	SMARCE1|6605	3382.8969
SMC1A|8243	3558.6432	SMC1A|8243	3020.2365
SMC1B|27127	13.8946	lowly_expressed	lowly_expressed
SMC2|10592	1035.5537	SMC2|10592	697.1785
SMC3|9126	1837.7605	SMC3|9126	2132.4436
SMC4|10051	1780.5476	SMC4|10051	1022.7025
SMC5|23137	1039.6404	SMC5|23137	1431.7836
SMC6|79677	732.7339999999999	SMC6|79677	620.8747
SMCHD1|23347	1477.3192	SMCHD1|23347	1955.7554
SMCR7L|54471	679.6077	SMCR7L|54471	1216.2182
SMCR7|125170	467.5112	SMCR7|125170	336.8391
SMCR8|140775	1233.9804	SMCR8|140775	1761.2563
SMEK1|55671	1780.9563	SMEK1|55671	1911.6559
SMEK2|57223	1919.9019	SMEK2|57223	2685.7184
SMG1|23049	2756.8451	SMG1|23049	4416.9145
SMG5|23381	2304.4544	SMG5|23381	2038.442
SMG6|23293	1586.4324	SMG6|23293	1708.566
SMG7|9887	2107.4785	SMG7|9887	2342.7867
lowly_expressed	lowly_expressed	SMN1|6606	19.6243
SMN2|6607	737.7728	SMN2|6607	721.6537
SMNDC1|10285	646.5059	SMNDC1|10285	559.3675
SMOC1|64093	8.1733	SMOC1|64093	116.6316
SMOC2|64094	3220.2697	SMOC2|64094	3231.1598
SMOX|54498	244.3809	SMOX|54498	278.5232
SMO|6608	453.6167	SMO|6608	656.2704
SMPD1|6609	898.2427	SMPD1|6609	709.0738
SMPD2|6610	237.8423	SMPD2|6610	194.6761
SMPD3|55512	134.4503	SMPD3|55512	310.4374
SMPD4|55627	1597.8749	SMPD4|55627	1390.0051
SMPDL3A|10924	210.0531	SMPDL3A|10924	427.9394
SMPDL3B|27293	375.9706	SMPDL3B|27293	462.1745
lowly_expressed	lowly_expressed	SMR3B|10879	11.0249
SMS|6611	2243.9722	SMS|6611	1323.8558
SMTNL1|219537	5.3126	lowly_expressed	lowly_expressed
SMTNL2|342527	6.9473	SMTNL2|342527	8.994
SMTN|6525	935.4311	SMTN|6525	867.7739999999999
SMU1|55234	1434.4095	SMU1|55234	1931.0945
SMUG1|23583	1008.1733	SMUG1|23583	496.6998
SMURF1|57154	1042.4561	SMURF1|57154	1104.3766
SMURF2|64750	381.6919	SMURF2|64750	738.3767
SMYD1|150572	7.3559	SMYD1|150572	567.201
SMYD2|56950	664.8958	SMYD2|56950	616.2327
SMYD3|64754	378.0139	SMYD3|64754	219.3371
SMYD4|114826	345.3208	SMYD4|114826	457.5325
SMYD5|10322	519.4115	SMYD5|10322	541.9598
SNAI1|6615	123.0078	SNAI1|6615	39.4575
SNAI2|6591	775.235	SNAI2|6591	1264.9597
SNAI3|333929	22.4765	SNAI3|333929	14.2163
SNAP23|8773	1722.9260000000002	SNAP23|8773	1704.5042
SNAP25|6616	12.6686	SNAP25|6616	48.1613
SNAP29|9342	894.9734	SNAP29|9342	1269.0215
SNAP47|116841	851.3935	SNAP47|116841	691.5210000000001
SNAP91|9892	6.9473	SNAP91|9892	6.3828
SNAPC1|6617	162.6481	SNAPC1|6617	203.0899
SNAPC2|6618	757.2538	SNAPC2|6618	385.2905
SNAPC3|6619	435.2268	SNAPC3|6619	603.467
SNAPC4|6621	343.2775	SNAPC4|6621	301.4434
SNAPC5|10302	90.568	SNAPC5|10302	79.4081
SNAPIN|23557	659.5832	SNAPIN|23557	479.00199999999995
SNCAIP|9627	122.5991	SNCAIP|9627	166.5337
SNCA|6622	38.823	SNCA|6622	84.1372
SNCG|6623	905.19	SNCG|6623	439.8346
SND1|27044	3834.4912	SND1|27044	5105.3891
SNED1|25992	1264.8141	SNED1|25992	537.6079
SNF8|11267	1005.3126	SNF8|11267	621.455
SNHG10|283596	35.9624	SNHG10|283596	73.6926
SNHG11|128439	159.387	SNHG11|128439	156.2951
SNHG12|85028	114.0172	SNHG12|85028	125.0453
SNHG1|23642	364.9816	SNHG1|23642	637.0262
SNHG3-RCC1|751867	124.5893	SNHG3-RCC1|751867	175.6611
SNHG3|8420	42.9097	SNHG3|8420	54.254
SNHG5|387066	1272.5787	SNHG5|387066	2168.7097
SNHG6|641638	592.971	SNHG6|641638	633.6404
SNHG7|84973	244.4013	SNHG7|84973	480.1248
SNHG8|100093630	387.4132	SNHG8|100093630	1019.8013
SNHG9|735301	30.6498	SNHG9|735301	26.1116
SNIP1|79753	433.5922	SNIP1|79753	471.1685
SNN|8303	1226.8083	SNN|8303	969.6091
SNORA39|677821	6.9391	SNORA39|677821	7.6275
SNORA7B|677797	8.917	SNORA7B|677797	5.2223
SNORA8|654320	110.2166	SNORA8|654320	264.4781
SNORD116-20|100033431	6.13	SNORD116-20|100033431	31.0437
SNORD116-28|100033820	29.4728	SNORD116-28|100033820	103.9965
SNORD116-4|100033416	23.346999999999998	SNORD116-4|100033416	127.8799
SNORD1C|677850	12.3416	SNORD1C|677850	30.2546
SNPH|9751	773.6003	SNPH|9751	167.9843
SNRK|54861	1320.3923	SNRK|54861	1350.8377
SNRNP200|23020	5449.9387	SNRNP200|23020	8248.3499
SNRNP25|79622	1008.5819	SNRNP25|79622	335.6785
SNRNP27|11017	527.5848	SNRNP27|11017	498.4406
SNRNP35|11066	600.707	SNRNP35|11066	343.7267
SNRNP40|9410	967.7156	SNRNP40|9410	833.2487
SNRNP48|154007	387.4132	SNRNP48|154007	526.2929
SNRNP70|6625	2400.8991	SNRNP70|6625	2743.454
SNRPA1|6627	460.9726	SNRPA1|6627	275.3318
SNRPA|6626	887.2088	SNRPA|6626	894.1757
SNRPB2|6629	771.557	SNRPB2|6629	793.211
SNRPB|6628	1691.0503	SNRPB|6628	1543.483
SNRPC|6631	1726.604	SNRPC|6631	703.2712
SNRPD1|6632	753.9845	SNRPD1|6632	490.0268
SNRPD2|6633	2105.0266	SNRPD2|6633	2136.5054
SNRPD3|6634	1188.492	SNRPD3|6634	1648.7996
SNRPE|6635	1077.6461	SNRPE|6635	704.7218
SNRPF|6636	1030.2411	SNRPF|6636	482.1934
SNRPG|6637	649.7752	SNRPG|6637	393.4141
SNRPN|6638	2421.7123	SNRPN|6638	1961.3984
SNTA1|6640	414.7936	SNTA1|6640	280.264
SNTB1|6641	646.5059	SNTB1|6641	527.4534
SNTB2|6645	1167.5521	SNTB2|6645	1168.6371
SNTN|132203	8.1733	lowly_expressed	lowly_expressed
SNUPN|10073	469.5546	SNUPN|10073	489.7367
SNURF|8926	61.3282	SNURF|8926	187.9829
SNW1|22938	1117.2865	SNW1|22938	1542.6126
SNX10|29887	582.7544	SNX10|29887	317.1103
SNX11|29916	771.1483	SNX11|29916	575.6147
SNX12|29934	184.71599999999998	SNX12|29934	255.0228
SNX13|23161	654.2705	SNX13|23161	1384.4926
SNX14|57231	919.0846	SNX14|57231	1626.7498
SNX15|29907	566.4078	SNX15|29907	461.3041
SNX16|64089	256.6408	SNX16|64089	314.209
SNX17|9784	2392.3171	SNX17|9784	2143.7586
SNX18|112574	841.0298	SNX18|112574	1004.7146
SNX19|399979	1538.2101	SNX19|399979	2143.7586
SNX1|6642	3223.539	SNX1|6642	4537.6079
SNX20|124460	26.9718	SNX20|124460	30.7536
SNX21|90203	548.1242	SNX21|90203	445.2107
SNX22|79856	188.1161	SNX22|79856	174.4455
SNX24|28966	357.5807	SNX24|28966	154.3483
SNX25|83891	307.7237	SNX25|83891	515.5581
SNX27|81609	1003.0445	SNX27|81609	1107.185
SNX29|92017	771.557	SNX29|92017	891.2744
SNX2|6643	1740.4986	SNX2|6643	1424.2402
SNX30|401548	1042.0924	SNX30|401548	1246.9718
lowly_expressed	lowly_expressed	SNX32|254122	9.2841
SNX33|257364	1123.0078	SNX33|257364	1117.5745
SNX3|8724	3038.0057	SNX3|8724	2450.7144
SNX4|8723	1095.6273	SNX4|8723	1013.9987
