gene_id	TCGA-BH-A0BV-01A-11R-A00Z-07	gene_id	TCGA-BH-A0BV-11A-31R-A089-07
SLC29A1|2030	3902.5326	SLC29A1|2030	2061.2741
SLC29A2|3177	146.5503	SLC29A2|3177	254.235
SLC29A3|55315	586.3392	SLC29A3|55315	252.2324
SLC29A4|222962	19.954	SLC29A4|222962	369.6352
SLC2A10|81031	2290.0998	SLC2A10|81031	886.3295
SLC2A11|66035	58.7107	SLC2A11|66035	237.8628
SLC2A12|154091	67.9202	SLC2A12|154091	186.1934
SLC2A13|114134	76.74600000000001	SLC2A13|114134	143.6961
SLC2A14|144195	12.2794	SLC2A14|144195	46.7777
SLC2A1|6513	2923.2540000000004	SLC2A1|6513	1241.9009
SLC2A3|6515	482.3484	SLC2A3|6515	1869.8832
SLC2A4RG|56731	1052.1873	SLC2A4RG|56731	725.818
lowly_expressed	lowly_expressed	SLC2A4|6517	265.9906
SLC2A5|6518	24.9424	SLC2A5|6518	32.1023
SLC2A6|11182	52.571000000000005	SLC2A6|11182	16.8155
SLC2A8|29988	253.2617	SLC2A8|29988	258.3472
SLC2A9|56606	57.5595	SLC2A9|56606	211.8753
SLC30A1|7779	735.9939	SLC30A1|7779	332.6411
lowly_expressed	lowly_expressed	SLC30A2|7780	10.395
SLC30A4|7782	52.9547	SLC30A4|7782	177.3271
SLC30A5|64924	1412.1259	SLC30A5|64924	1325.9783
SLC30A6|55676	318.4958	SLC30A6|55676	375.7499
SLC30A7|148867	1117.0376	SLC30A7|148867	721.2319
SLC30A8|169026	15679.5856	SLC30A8|169026	169.9894
SLC30A9|10463	1302.3791	SLC30A9|10463	1510.9488
SLC31A1|1317	844.9731	SLC31A1|1317	1343.711
SLC31A2|1318	200.6907	SLC31A2|1318	445.4578
SLC33A1|9197	722.947	SLC33A1|9197	789.7169
SLC34A2|10568	1912.8933	SLC34A2|10568	1524.0955
SLC35A1|10559	1099.7352	SLC35A1|10559	817.2026
SLC35A2|7355	1669.2249	SLC35A2|7355	519.1402
SLC35A3|23443	477.3599	SLC35A3|23443	431.0882
SLC35A4|113829	1940.1381	SLC35A4|113829	1845.1186
SLC35A5|55032	528.0123	SLC35A5|55032	822.7364
SLC35B1|10237	1188.4114	SLC35B1|10237	460.1331
SLC35B2|347734	1661.934	SLC35B2|347734	1354.1061
SLC35B3|51000	697.6209	SLC35B3|51000	536.8729
SLC35B4|84912	259.4014	SLC35B4|84912	429.8652
SLC35C1|55343	321.1819	SLC35C1|55343	562.8605
SLC35C2|51006	963.9294	SLC35C2|51006	914.4573
SLC35D1|23169	843.8219	SLC35D1|23169	649.9954
SLC35D2|11046	592.4789	SLC35D2|11046	464.4134
SLC35E1|79939	2186.4927	SLC35E1|79939	2068.0003
SLC35E2|728661	1511.1742	SLC35E2|728661	3126.0528
SLC35E2|9906	42.9317	SLC35E2|9906	77.7579
SLC35E3|55508	303.914	SLC35E3|55508	282.8061
SLC35E4|339665	48.7452	SLC35E4|339665	61.1687
SLC35F1|222553	8.0583	SLC35F1|222553	9.1721
SLC35F2|54733	169.9923	SLC35F2|54733	156.537
lowly_expressed	lowly_expressed	SLC35F3|148641	187.7221
SLC35F5|80255	1129.317	SLC35F5|80255	809.284
SLC36A1|206358	444.7429	SLC36A1|206358	329.278
SLC36A4|120103	77.5134	SLC36A4|120103	114.0396
SLC37A1|54020	930.1612	SLC37A1|54020	380.9474
SLC37A2|219855	653.1082	SLC37A2|219855	97.2241
SLC37A3|84255	730.6216	SLC37A3|84255	993.3372
SLC37A4|2542	362.6247	SLC37A4|2542	426.8079
SLC38A10|124565	2462.7782	SLC38A10|124565	2148.409
SLC38A1|81539	235.2264	SLC38A1|81539	6200.3322
SLC38A2|54407	1786.2625	SLC38A2|54407	4641.3828
SLC38A3|10991	21.4889	SLC38A3|10991	31.4908
SLC38A4|55089	14.9655	SLC38A4|55089	11.618
SLC38A5|92745	101.3047	SLC38A5|92745	80.1029
SLC38A6|145389	192.6324	SLC38A6|145389	124.1289
SLC38A7|55238	371.0668	SLC38A7|55238	213.4039
SLC38A9|153129	277.4367	SLC38A9|153129	192.6139
SLC39A10|57181	824.6355	SLC39A10|57181	1014.7388
SLC39A11|201266	2344.9731	SLC39A11|201266	946.2539
SLC39A13|91252	658.0967	SLC39A13|91252	584.8735
SLC39A14|23516	886.0322	SLC39A14|23516	1253.8246
SLC39A1|27173	4015.3492	SLC39A1|27173	2006.5473
lowly_expressed	lowly_expressed	SLC39A2|29986	17.7327
SLC39A3|29985	695.7022	SLC39A3|29985	367.1893
SLC39A4|55630	295.8557	SLC39A4|55630	178.8557
SLC39A6|25800	134440.9056	SLC39A6|25800	15673.2657
SLC39A7|7922	4541.4428	SLC39A7|7922	2443.7503
SLC39A8|64116	1782.8089	SLC39A8|64116	962.7636
SLC39A9|55334	3437.8358	SLC39A9|55334	2638.5043
lowly_expressed	lowly_expressed	SLC3A1|6519	5.4635
SLC3A2|6520	2795.8557	SLC3A2|6520	2468.2092
SLC40A1|30061	3378.3576	SLC40A1|30061	3745.8812
SLC41A1|254428	2367.9969	SLC41A1|254428	718.1746
SLC41A2|84102	121.2586	SLC41A2|84102	354.3484
SLC41A3|54946	1320.4144	SLC41A3|54946	1291.4301
SLC43A1|8501	131.6193	SLC43A1|8501	184.0533
SLC43A2|124935	1839.2172	SLC43A2|124935	619.116
SLC43A3|29015	683.8066	SLC43A3|29015	1128.491
SLC44A1|23446	3711.4351	SLC44A1|23446	3228.5753
SLC44A2|57153	5146.5848	SLC44A2|57153	5238.7915
SLC44A3|126969	181.888	SLC44A3|126969	224.1047
SLC44A4|80736	8484.6508	SLC44A4|80736	521.5861
SLC45A1|50651	158.0967	SLC45A1|50651	57.4784
SLC45A3|85414	99.38600000000001	SLC45A3|85414	126.2691
SLC45A4|57210	158.8642	SLC45A4|57210	443.3176
SLC46A1|113235	918.8143	SLC46A1|113235	1143.9949
SLC46A2|57864	8.4421	SLC46A2|57864	10.7008
SLC46A3|283537	213.3538	SLC46A3|283537	527.7009
SLC47A1|55244	29.1635	SLC47A1|55244	49.835
lowly_expressed	lowly_expressed	SLC47A2|146802	6.1147
SLC48A1|55652	889.8695	SLC48A1|55652	699.2189
SLC4A11|83959	43.3615	SLC4A11|83959	276.3856
SLC4A1AP|22950	454.3361	SLC4A1AP|22950	605.3518
SLC4A2|6522	2123.3346	SLC4A2|6522	1463.7829
SLC4A3|6508	68.6876	SLC4A3|6508	300.233
SLC4A4|8671	10.3607	SLC4A4|8671	96.3069
SLC4A5|57835	92.1757	SLC4A5|57835	124.1412
SLC4A7|9497	1601.3047	SLC4A7|9497	2337.6598
SLC4A8|9498	219.8772	SLC4A8|9498	158.9829
SLC5A10|125206	5.4144	lowly_expressed	lowly_expressed
SLC5A1|6523	265.5411	SLC5A1|6523	1573.6247
SLC5A3|6526	451.4467	SLC5A3|6526	1271.1843
lowly_expressed	lowly_expressed	SLC5A4|6527	6.7262
SLC5A6|8884	504.1366	SLC5A6|8884	1696.3442
lowly_expressed	lowly_expressed	SLC5A8|160728	18.6499
SLC5A9|200010	8.8258	SLC5A9|200010	22.6245
lowly_expressed	lowly_expressed	SLC6A11|6538	15.5926
SLC6A12|6539	34.152	SLC6A12|6539	22.013
lowly_expressed	lowly_expressed	SLC6A14|11254	1848.1759
lowly_expressed	lowly_expressed	SLC6A16|28968	22.3187
SLC6A17|388662	20.7214	SLC6A17|388662	15.2868
SLC6A1|6529	31.4658	SLC6A1|6529	5.1975
SLC6A20|54716	20.7214	SLC6A20|54716	5.5033
lowly_expressed	lowly_expressed	SLC6A2|6530	14.9811
SLC6A4|6532	102.8396	SLC6A4|6532	8.8664
SLC6A6|6533	1190.33	SLC6A6|6533	586.7080000000001
SLC6A8|6535	1397.9279	SLC6A8|6535	617.2816
SLC6A9|6536	1904.4628	SLC6A9|6536	239.3701
lowly_expressed	lowly_expressed	SLC7A10|56301	63.4984
SLC7A11|23657	28.396	SLC7A11|23657	24.4589
lowly_expressed	lowly_expressed	SLC7A14|57709	10.0893
SLC7A1|6541	412.1259	SLC7A1|6541	1150.4857
SLC7A2|6542	282.4252	SLC7A2|6542	4276.3336
lowly_expressed	lowly_expressed	SLC7A3|84889	198.1171
lowly_expressed	lowly_expressed	SLC7A4|6545	37.9113
SLC7A5|8140	3483.4996	SLC7A5|8140	869.5139999999999
SLC7A6OS|84138	244.835	SLC7A6OS|84138	156.7327
SLC7A6|9057	1086.7076	SLC7A6|9057	753.4443
SLC7A7|9056	627.7819999999999	SLC7A7|9056	127.7978
SLC7A8|23428	1842.287	SLC7A8|23428	1458.0564
SLC8A1|6546	361.0898	SLC8A1|6546	225.3277
lowly_expressed	lowly_expressed	SLC8A2|6543	5.1975
SLC9A1|6548	1626.2471	SLC9A1|6548	1905.0429
lowly_expressed	lowly_expressed	SLC9A2|6549	22.013
SLC9A3R1|9368	8785.495	SLC9A3R1|9368	3294.3086
SLC9A3R2|9351	3191.8649	SLC9A3R2|9351	1432.986
SLC9A5|6553	9.2095	SLC9A5|6553	32.1023
SLC9A6|10479	151.957	SLC9A6|10479	311.2396
SLC9A7|84679	248.2732	SLC9A7|84679	265.9906
SLC9A8|23315	574.8273	SLC9A8|23315	583.9563
SLC9A9|285195	123.1773	SLC9A9|285195	192.0024
lowly_expressed	lowly_expressed	SLCO1A2|6579	108.5364
SLCO1C1|53919	8.8258	SLCO1C1|53919	5.1975
SLCO2A1|6578	1005.3722	SLCO2A1|6578	886.3295
SLCO2B1|11309	1421.7191	SLCO2B1|11309	531.064
SLCO3A1|28232	256.3315	SLCO3A1|28232	448.5152
SLCO4A1|28231	10.3108	SLCO4A1|28231	43.0568
lowly_expressed	lowly_expressed	SLCO4C1|353189	13.7581
SLFN11|91607	415.1957	SLFN11|91607	709.3082
SLFN12L|342615	11.1282	SLFN12L|342615	11.3122
SLFN12|55106	72.9087	SLFN12|55106	169.6836
SLFN13|146857	189.5625	SLFN13|146857	395.9285
SLFN5|162394	838.8335	SLFN5|162394	930.967
lowly_expressed	lowly_expressed	SLFNL1|200172	7.6434
SLIT1|6585	9.977	SLIT1|6585	14.9811
SLIT2|9353	374.9041	SLIT2|9353	656.7216
SLIT3|6586	618.9563	SLIT3|6586	2236.7668
lowly_expressed	lowly_expressed	SLITRK1|114798	14.3696
SLITRK4|139065	47.9662	SLITRK4|139065	77.3513
lowly_expressed	lowly_expressed	SLITRK5|26050	36.6884
SLITRK6|84189	7255.9478	SLITRK6|84189	747.831
SLK|9748	2163.0852	SLK|9748	2645.8419
SLMAP|7871	1712.2026	SLMAP|7871	1953.0435
SLMO1|10650	45.2801	SLMO1|10650	49.835
SLMO2|51012	1374.9041	SLMO2|51012	1339.7365
SLPI|6590	254.7966	SLPI|6590	1593.8033
SLTM|79811	2359.5549	SLTM|79811	2100.1027
SLU7|10569	1412.1259	SLU7|10569	1345.8512
SMAD1|4086	757.0989999999999	SMAD1|4086	793.3857
SMAD2|4087	1779.3553	SMAD2|4087	2383.8259
SMAD3|4088	1670.3761	SMAD3|4088	1673.2948
SMAD4|4089	1457.4942	SMAD4|4089	2368.6217
SMAD5|4090	1553.3384	SMAD5|4090	1945.4001
SMAD6|4091	49.5012	SMAD6|4091	110.6765
SMAD7|4092	691.4812	SMAD7|4092	700.7476
SMAD9|4093	19.954	SMAD9|4093	41.8859
SMAGP|57228	83.6531	SMAGP|57228	298.0929
SMAP1|60682	736.6961	SMAP1|60682	696.5529
SMAP2|64744	1100.5372	SMAP2|64744	743.2449
SMARCA1|6594	352.6477	SMARCA1|6594	2183.5687
SMARCA2|6595	4158.4804	SMARCA2|6595	6172.5102
SMARCA4|6597	4228.3193	SMARCA4|6597	2876.6729
SMARCA5|8467	2829.6239	SMARCA5|8467	2963.0525
SMARCAD1|56916	963.9294	SMARCAD1|56916	1229.6714
SMARCAL1|50485	831.9263	SMARCAL1|50485	727.0409
SMARCB1|6598	858.4037	SMARCB1|6598	1187.4798
SMARCC1|6599	5233.6915	SMARCC1|6599	4150.6759999999995
SMARCC2|6601	4142.7475	SMARCC2|6601	3315.4044
SMARCD1|6602	1414.4282	SMARCD1|6602	1468.1457
SMARCD2|6603	2831.1589	SMARCD2|6603	3508.9355
SMARCD3|6604	385.6485	SMARCD3|6604	509.9681
SMARCE1|6605	3252.1105	SMARCE1|6605	2935.9857
SMC1A|8243	6640.0614	SMC1A|8243	2502.7574
SMC1B|27127	13.4305	SMC1B|27127	5.809
SMC2|10592	656.1781	SMC2|10592	596.7973
SMC3|9126	2168.8411	SMC3|9126	1798.0352
SMC4|10051	2596.6999	SMC4|10051	927.2982
SMC5|23137	759.7851	SMC5|23137	1431.1516
SMC6|79677	696.8534	SMC6|79677	609.6382
SMCHD1|23347	1572.5249	SMCHD1|23347	1739.6396
SMCR7L|54471	528.7797	SMCR7L|54471	1137.0333
SMCR7|125170	385.6485	SMCR7|125170	373.9155
SMCR8|140775	1609.7966	SMCR8|140775	1411.8505
SMEK1|55671	2122.4098	SMEK1|55671	1823.4113
SMEK2|57223	1523.7913	SMEK2|57223	2327.8762
SMG1|23049	3227.5518	SMG1|23049	4419.724
SMG5|23381	2174.5971	SMG5|23381	1836.8637
SMG6|23293	1527.2448	SMG6|23293	1560.7838
SMG7|9887	4383.3461	SMG7|9887	1854.2907
lowly_expressed	lowly_expressed	SMN1|6606	5.2189
SMN2|6607	781.6577	SMN2|6607	785.4152
SMNDC1|10285	523.7913	SMNDC1|10285	610.5554
SMOC1|64093	228.3193	SMOC1|64093	260.4873
SMOC2|64094	4764.7736	SMOC2|64094	2334.2967
SMOX|54498	127.0146	SMOX|54498	195.6712
SMO|6608	243.2847	SMO|6608	872.2657
SMPD1|6609	806.9839	SMPD1|6609	635.9315
SMPD2|6610	292.7859	SMPD2|6610	200.8687
SMPD3|55512	1684.9578	SMPD3|55512	108.2307
SMPD4|55627	1644.6662	SMPD4|55627	1399.6608
SMPDL3A|10924	235.2264	SMPDL3A|10924	274.8569
SMPDL3B|27293	282.8089	SMPDL3B|27293	338.4501
lowly_expressed	lowly_expressed	SMR3B|10879	5.5033
SMS|6611	1908.2886	SMS|6611	1109.2113
lowly_expressed	lowly_expressed	SMTNL2|342527	10.0893
SMTN|6525	589.0253	SMTN|6525	1482.8211
SMU1|55234	1518.4189999999999	SMU1|55234	1739.6396
SMUG1|23583	612.4328	SMUG1|23583	403.8777
SMURF1|57154	1176.911	SMURF1|57154	970.7617
SMURF2|64750	580.967	SMURF2|64750	659.1675
lowly_expressed	lowly_expressed	SMYD1|150572	941.3621
SMYD2|56950	701.8419	SMYD2|56950	696.773
SMYD3|64754	511.1282	SMYD3|64754	205.4548
SMYD4|114826	269.7621	SMYD4|114826	504.7706
SMYD5|10322	415.1957	SMYD5|10322	523.7263
SNAI1|6615	95.9325	SNAI1|6615	154.3968
SNAI2|6591	430.9286	SNAI2|6591	673.5371
SNAI3|333929	18.8028	SNAI3|333929	11.3122
SNAP23|8773	1518.0353	SNAP23|8773	1270.6401
lowly_expressed	lowly_expressed	SNAP25|6616	44.9432
SNAP29|9342	1164.6201	SNAP29|9342	1063.0451
SNAP47|116841	1149.0292	SNAP47|116841	649.2769
lowly_expressed	lowly_expressed	SNAP91|9892	6.4205
SNAPC1|6617	194.1673	SNAPC1|6617	232.6653
SNAPC2|6618	549.8849	SNAPC2|6618	333.5583
SNAPC3|6619	579.4321	SNAPC3|6619	590.0711
SNAPC4|6621	332.3101	SNAPC4|6621	416.1071
SNAPC5|10302	89.67	SNAPC5|10302	77.2932
SNAPIN|23557	834.9962	SNAPIN|23557	476.0314
SNCAIP|9627	36.4543	SNCAIP|9627	147.6706
SNCA|6622	25.7099	SNCA|6622	87.4406
SNCG|6623	29.1635	SNCG|6623	699.8304
SND1|27044	4085.5718	SND1|27044	4723.3201
SNED1|25992	782.4252	SNED1|25992	780.2389999999999
SNF8|11267	1133.538	SNF8|11267	522.5033
SNHG10|283596	28.0123	SNHG10|283596	61.7587
SNHG11|128439	113.4152	SNHG11|128439	131.6837
SNHG12|85028	117.5633	SNHG12|85028	124.1717
SNHG1|23642	347.2755	SNHG1|23642	516.8319
SNHG3-RCC1|751867	130.614	SNHG3-RCC1|751867	352.5384
SNHG3|8420	24.9424	SNHG3|8420	24.1532
lowly_expressed	lowly_expressed	SNHG4|724102	16.4486
SNHG5|387066	575.5948	SNHG5|387066	1667.18
SNHG6|641638	481.9647	SNHG6|641638	498.0444
SNHG7|84973	157.0223	SNHG7|84973	528.4255
SNHG8|100093630	240.9823	SNHG8|100093630	819.0676
SNHG9|735301	18.0353	SNHG9|735301	27.5163
SNIP1|79753	313.89099999999996	SNIP1|79753	395.9285
SNN|8303	548.7337	SNN|8303	1037.0575
lowly_expressed	lowly_expressed	SNORA7B|677797	5.6164
SNORA8|654320	56.769	SNORA8|654320	251.9237
lowly_expressed	lowly_expressed	SNORD116-20|100033431	7.3377
SNORD116-28|100033820	20.8864	SNORD116-28|100033820	84.6248
SNORD116-4|100033416	16.8496	SNORD116-4|100033416	115.8893
SNORD1C|677850	19.2287	SNORD1C|677850	15.4183
SNPH|9751	108.2118	SNPH|9751	226.8563
SNRK|54861	1097.8511	SNRK|54861	1533.5733
SNRNP200|23020	6854.5664	SNRNP200|23020	7207.4276
SNRNP25|79622	894.0906	SNRNP25|79622	284.6405
SNRNP27|11017	399.4628	SNRNP27|11017	489.1781
SNRNP35|11066	208.9639	SNRNP35|11066	330.5896
SNRNP40|9410	810.0537	SNRNP40|9410	661.6134
SNRNP48|154007	341.9033	SNRNP48|154007	464.4134
SNRNP70|6625	2121.2586	SNRNP70|6625	2783.1175
SNRPA1|6627	264.7736	SNRPA1|6627	201.4802
SNRPA|6626	778.5879	SNRPA|6626	978.3562
SNRPB2|6629	966.6155	SNRPB2|6629	729.1811
SNRPB|6628	1388.3346	SNRPB|6628	1281.6466
SNRPC|6631	1153.1082	SNRPC|6631	607.1923
SNRPD1|6632	668.8411	SNRPD1|6632	496.21
SNRPD2|6633	2465.848	SNRPD2|6633	1940.5083
SNRPD3|6634	1009.1942	SNRPD3|6634	1229.2862
SNRPE|6635	921.3354	SNRPE|6635	546.6565
SNRPF|6636	592.4789	SNRPF|6636	420.9989
SNRPG|6637	401.3814	SNRPG|6637	335.3927
SNRPN|6638	1066.7767	SNRPN|6638	1319.2216
SNTA1|6640	372.9854	SNTA1|6640	321.0231
SNTB1|6641	207.5979	SNTB1|6641	826.0995
SNTB2|6645	935.9171	SNTB2|6645	1261.468
SNUPN|10073	500.0	SNUPN|10073	487.6494
SNURF|8926	37.2141	SNURF|8926	105.3476
SNW1|22938	2039.1404	SNW1|22938	1476.0949
SNX10|29887	353.4152	SNX10|29887	192.9196
SNX11|29916	550.6523	SNX11|29916	493.1527
SNX12|29934	320.0307	SNX12|29934	250.0923
SNX13|23161	784.3438	SNX13|23161	1192.3716
SNX14|57231	2168.4574	SNX14|57231	1111.3515
SNX15|29907	282.8089	SNX15|29907	463.80199999999996
SNX16|64089	165.7713	SNX16|64089	315.5199
SNX17|9784	1772.4482	SNX17|9784	2002.5728
SNX18|112574	665.7713	SNX18|112574	1481.5981
SNX19|399979	1394.858	SNX19|399979	1989.4261
SNX1|6642	4084.0368	SNX1|6642	3992.9161
SNX20|124460	51.4198	SNX20|124460	15.8983
SNX21|90203	367.4175	SNX21|90203	510.0232
SNX22|79856	310.4375	SNX22|79856	177.4127
SNX24|28966	127.3983	SNX24|28966	111.288
SNX25|83891	586.7229	lowly_expressed	lowly_expressed
SNX27|81609	1562.2179999999998	SNX27|81609	1196.5968
SNX29|92017	716.4236	SNX29|92017	818.4561
SNX2|6643	1631.6193	SNX2|6643	1312.8317
SNX30|401548	708.7489999999999	SNX30|401548	994.5602
lowly_expressed	lowly_expressed	SNX32|254122	13.4524
SNX33|257364	905.6025	SNX33|257364	1230.8943
SNX3|8724	2512.2794	SNX3|8724	2521.1015
SNX4|8723	738.2962	SNX4|8723	933.1072
SNX5|27131	1605.9094	SNX5|27131	1806.5958
SNX6|58533	1433.231	SNX6|58533	1261.468
SNX7|51375	465.848	SNX7|51375	533.2041
SNX8|29886	197.2371	SNX8|29886	280.6659
SNX9|51429	2093.6301	SNX9|51429	1872.3291
SOAT1|6646	1122.0261	SOAT1|6646	344.2591
SOBP|55084	60.6293	SOBP|55084	333.2526
SOCS1|8651	27.6285	SOCS1|8651	28.1277
SOCS2|8835	76.74600000000001	SOCS2|8835	456.77
SOCS3|9021	608.5955	SOCS3|9021	5159.6058
SOCS4|122809	479.2786	SOCS4|122809	684.5436
SOCS5|9655	382.1949	SOCS5|9655	1328.73
SOCS6|9306	929.7774	SOCS6|9306	1766.2386
SOCS7|30837	33.3845	SOCS7|30837	153.7854
SOD1|6647	5260.5526	SOD1|6647	2232.1807
SOD2|6648	1922.1028	SOD2|6648	3909.4501
SOD3|6649	93.6301	SOD3|6649	709.3082
lowly_expressed	lowly_expressed	SOHLH2|54937	7.9491
SOLH|6650	523.7913	SOLH|6650	530.1467
SON|6651	8054.4896	SON|6651	8873.6904
SORBS1|10580	642.7475	SORBS1|10580	6059.9992
SORBS2|8470	1547.1988	SORBS2|8470	2798.4044
SORBS3|10174	1272.8319	SORBS3|10174	2137.4025
SORCS1|114815	220.6447	SORCS1|114815	33.3253
SORCS2|57537	205.2955	SORCS2|57537	116.4855
SORD|6652	1553.3384	SORD|6652	449.4324
SORL1|6653	1352.264	SORL1|6653	4326.1687
SORT1|6272	4164.2364	SORT1|6272	3003.5534
SOS1|6654	864.5434	SOS1|6654	2223.0086
SOS2|6655	1097.0837	SOS2|6655	1912.9920000000002
SOSTDC1|25928	6.5234	SOSTDC1|25928	816.3159
SOX10|6663	31.0821	SOX10|6663	4881.08
SOX11|6664	25.7099	SOX11|6664	12.8409
SOX12|6666	968.9179	SOX12|6666	555.8286
SOX13|9580	1429.7774	SOX13|9580	1156.2947
lowly_expressed	lowly_expressed	SOX15|6665	35.4654
SOX17|64321	52.571000000000005	SOX17|64321	372.0811
SOX18|54345	87.8741	SOX18|54345	282.8061
SOX2|6657	203.7606	SOX2|6657	5.5033
lowly_expressed	lowly_expressed	SOX30|11063	7.0319
SOX3|6658	24.9424	lowly_expressed	lowly_expressed
SOX4|6659	3354.5664	SOX4|6659	4863.0416
SOX5|6660	84.8043	SOX5|6660	44.026
SOX6|55553	10.3607	SOX6|55553	129.3265
SOX7|83595	103.2233	SOX7|83595	586.0965
SOX8|30812	9.5932	SOX8|30812	340.2845
SOX9|6662	3065.2341	SOX9|6662	4439.5968
SP100|6672	2066.0015	SP100|6672	1332.7045
SP110|3431	1166.9225	SP110|3431	369.0237
SP140L|93349	240.2149	SP140L|93349	279.1372
SP140|11262	88.2579	SP140|11262	19.8729
SP1|6667	3347.2755	SP1|6667	4210.6003
SP2|6668	556.0246	SP2|6668	773.8186
SP3|6670	2054.4896	SP3|6670	2439.4699
SP4|6671	183.4229	SP4|6671	478.1716
lowly_expressed	lowly_expressed	SP5|389058	11.9237
SP6|80320	92.0952	SP6|80320	183.4418
SPA17|53340	195.3185	SPA17|53340	124.4347
SPAG16|79582	1653.4919	SPAG16|79582	341.5074
lowly_expressed	lowly_expressed	SPAG17|200162	52.2809
SPAG1|6674	489.2556	SPAG1|6674	191.6967
SPAG4|6676	21.8726	SPAG4|6676	22.9302
SPAG5|10615	614.3515	SPAG5|10615	154.9533
SPAG6|9576	513.8143	SPAG6|9576	77.9628
SPAG7|9552	614.3515	SPAG7|9552	548.4909
SPAG8|26206	8.0583	SPAG8|26206	10.395
SPAG9|9043	1751.3431	SPAG9|9043	2459.9543
SPARCL1|8404	6371.8342	SPARCL1|8404	13324.9052
SPARC|6678	74808.1351	SPARC|6678	37149.1007
SPAST|6683	374.1366	SPAST|6683	653.0527
SPATA13|221178	371.746	SPATA13|221178	1045.609
SPATA17|128153	102.8396	SPATA17|128153	27.822
SPATA18|132671	278.5879	SPATA18|132671	719.3975
SPATA20|64847	1361.8573	SPATA20|64847	891.2213
SPATA24|202051	36.4543	SPATA24|202051	29.0449
SPATA2L|124044	205.6792	SPATA2L|124044	323.469
SPATA2|9825	419.033	SPATA2|9825	398.6801
SPATA4|132851	10.7444	SPATA4|132851	7.9491
SPATA5L1|79029	180.35299999999998	SPATA5L1|79029	225.6334
SPATA5|166378	240.9823	SPATA5|166378	286.7807
SPATA6|54558	108.5955	SPATA6|54558	183.136
SPATA7|55812	163.4689	SPATA7|55812	244.2833
lowly_expressed	lowly_expressed	SPATA9|83890	11.6363
SPATS2L|26010	2057.1757	SPATS2L|26010	1355.0233
SPATS2|65244	816.9609	SPATS2|65244	595.5743
SPC24|147841	17.6516	lowly_expressed	lowly_expressed
SPC25|57405	78.6646	SPC25|57405	27.822
SPCS1|28972	2613.4766	SPCS1|28972	1378.195
SPCS2|9789	376.8227	SPCS2|9789	489.4838
SPCS3|60559	1672.2947	SPCS3|60559	2743.9833
SPDEF|25803	4121.2586	SPDEF|25803	1733.8306
lowly_expressed	lowly_expressed	SPDYA|245711	27.4429
SPDYE1|285955	10.1995	SPDYE1|285955	14.1586
SPDYE3|441272	127.0606	SPDYE3|441272	69.182
SPDYE5|442590	6.5234	SPDYE5|442590	8.2549
SPDYE6|729597	33.0008	SPDYE6|729597	25.3761
SPDYE7P|441251	9.2095	SPDYE7P|441251	5.1975
SPDYE8P|389517	19.954	SPDYE8P|389517	19.2614
SPEF1|25876	56.0246	SPEF1|25876	10.395
SPEF2|79925	407.1374	SPEF2|79925	364.7434
SPEG|10290	154.2594	SPEG|10290	592.8227
SPEN|23013	2499.2325	SPEN|23013	3591.7901
SPESP1|246777	126.62700000000001	SPESP1|246777	32.0626
SPG11|80208	3434.7659	SPG11|80208	2740.0087
SPG20|23111	668.4574	SPG20|23111	1858.8767
SPG21|51324	1999.6163	SPG21|51324	1466.0056
SPG7|6687	971.2203	SPG7|6687	1016.2675
SPHAR|10638	58.1005	SPHAR|10638	114.9783
SPHK1|8877	270.3837	SPHK1|8877	343.0636
SPHK2|56848	318.1159	SPHK2|56848	251.9848
lowly_expressed	lowly_expressed	SPHKAP|80309	133.6068
SPI1|6688	566.769	SPI1|6688	112.51100000000001
SPIN1|10927	2148.8872	SPIN1|10927	3412.6286
SPIN2B|474343	137.7053	SPIN2B|474343	69.928
SPIN3|169981	469.6853	SPIN3|169981	388.5908
SPIN4|139886	138.5265	SPIN4|139886	225.6334
lowly_expressed	lowly_expressed	SPINK5|11005	50.4465
lowly_expressed	lowly_expressed	SPINK8|646424	14.6753
SPINT1|6692	4124.7122	SPINT1|6692	3969.0687
SPINT2|10653	8291.6347	SPINT2|10653	6964.9787
SPIRE1|56907	1059.8619	SPIRE1|56907	1003.4265
SPIRE2|84501	488.8718	SPIRE2|84501	104.8676
SPNS1|83985	1092.7936	SPNS1|83985	651.6188
SPNS2|124976	113.7759	SPNS2|124976	336.6768
SPNS3|201305	8.4421	lowly_expressed	lowly_expressed
SPN|6693	285.1113	SPN|6693	67.262
SPOCD1|90853	202.6094	SPOCD1|90853	10.0893
SPOCK1|6695	1320.4144	SPOCK1|6695	783.9079
SPOCK2|9806	561.7805	SPOCK2|9806	163.2632
SPON1|10418	823.1005	SPON1|10418	2166.7532
SPON2|10417	826.9378	SPON2|10417	1162.4094
SPOPL|339745	975.825	SPOPL|339745	1311.6087
SPOP|8405	1480.8135	SPOP|8405	1292.6531
SPP1|6696	6091.7114	SPP1|6696	782.9907
SPPL2A|84888	1045.6639	SPPL2A|84888	698.6074
SPPL2B|56928	815.0422	SPPL2B|56928	810.5069
SPPL3|121665	1519.954	SPPL3|121665	1631.1032
SPRED1|161742	718.3423	SPRED1|161742	1805.0671
SPRED2|200734	841.5196	SPRED2|200734	1719.7667
SPRN|503542	64.8503	SPRN|503542	113.7339
