gene_id	TCGA-BH-A1FH-01A-12R-A13Q-07	gene_id	TCGA-BH-A1FH-11B-42R-A13Q-07
SPDYE6|729597	21.6735	SPDYE6|729597	13.8037
SPDYE7P|441251	6.1924	lowly_expressed	lowly_expressed
SPDYE8P|389517	17.6484	SPDYE8P|389517	11.2474
SPEF1|25876	18.5773	lowly_expressed	lowly_expressed
SPEF2|79925	158.2166	SPEF2|79925	154.3967
SPEG|10290	296.6174	SPEG|10290	423.8241
SPEN|23013	2946.9773	SPEN|23013	1879.8569
SPESP1|246777	41.7958	SPESP1|246777	36.2986
SPG11|80208	1972.5985	SPG11|80208	1497.4438
SPG20|23111	1756.4827	SPG20|23111	2078.2209
SPG21|51324	1977.8621	SPG21|51324	1746.4213
SPG7|6687	884.5886	SPG7|6687	770.4499
SPHAR|10638	143.2588	SPHAR|10638	165.1636
SPHK1|8877	448.0409	SPHK1|8877	562.9243
SPHK2|56848	267.8226	SPHK2|56848	194.3558
SPHKAP|80309	9.9079	SPHKAP|80309	160.5317
SPI1|6688	235.3123	SPI1|6688	485.6851
SPIB|6689	13.6233	SPIB|6689	7.6687
SPIN1|10927	4359.1609	SPIN1|10927	2970.3476
lowly_expressed	lowly_expressed	SPIN2A|54466	7.1575
SPIN2B|474343	95.3634	SPIN2B|474343	79.5143
SPIN3|169981	336.5586	SPIN3|169981	215.2352
SPIN4|139886	227.5718	SPIN4|139886	153.8855
SPINK1|6690	28.7948	SPINK1|6690	61.8609
SPINK5|11005	30.3429	SPINK5|11005	42.9448
SPINT1|6692	1498.8776	SPINT1|6692	2636.5031
SPINT2|10653	6534.8711	SPINT2|10653	4262.2699
SPIRE1|56907	1183.3733	SPIRE1|56907	773.5174
SPIRE2|84501	46.1336	SPIRE2|84501	61.8609
SPNS1|83985	663.1906	SPNS1|83985	627.8425
SPNS2|124976	623.1132	SPNS2|124976	864.8671
SPNS3|201305	11.1464	SPNS3|201305	9.7137
SPN|6693	174.6265	SPN|6693	238.7526
SPOCD1|90853	91.0287	SPOCD1|90853	5.6237
SPOCK1|6695	1805.0933	SPOCK1|6695	745.3988
SPOCK2|9806	333.4623	SPOCK2|9806	335.3681
SPOCK3|50859	5.8828	SPOCK3|50859	23.5174
SPON1|10418	5959.5944	SPON1|10418	1052.1472
SPON2|10417	2499.2646	SPON2|10417	991.3088
SPOPL|339745	1390.8197	SPOPL|339745	1017.8937
SPOP|8405	1275.6405	SPOP|8405	1353.7832
SPP1|6696	778.0788	SPP1|6696	163.0879
SPPL2A|84888	845.8859	SPPL2A|84888	750.5112
SPPL2B|56928	759.1919	SPPL2B|56928	644.1718
SPPL3|121665	1405.0623	SPPL3|121665	1680.9816
SPRED1|161742	1889.6199	SPRED1|161742	1466.7689
SPRED2|200734	1737.9054	SPRED2|200734	1162.5767
SPRN|503542	73.9995	SPRN|503542	24.0286
lowly_expressed	lowly_expressed	SPRR2F|6705	7.1575
SPRY1|10252	3255.3603	SPRY1|10252	2074.6421
SPRY2|10253	1005.341	SPRY2|10253	1279.1411
SPRY3|10251	90.7191	SPRY3|10251	64.4172
SPRY4|81848	736.8991	SPRY4|81848	421.7791
SPRYD3|84926	1611.5798	SPRYD3|84926	1639.0593
SPRYD4|283377	262.2494	SPRYD4|283377	265.3374
SPR|6697	353.2781	SPR|6697	413.0879
SPSB1|80176	545.8627	SPSB1|80176	1169.7342
SPSB2|84727	64.0916	SPSB2|84727	52.6585
SPSB3|90864	447.403	SPSB3|90864	613.4969
SPSB4|92369	24.1505	SPSB4|92369	44.9898
SPTAN1|6709	8443.0683	SPTAN1|6709	7345.6033
SPTBN1|6711	10648.8118	SPTBN1|6711	15656.4417
SPTBN2|6712	393.5289	SPTBN2|6712	464.7239
SPTBN4|57731	55.7319	SPTBN4|57731	16.3599
SPTBN5|51332	73.0707	SPTBN5|51332	68.727
SPTB|6710	100.9366	SPTB|6710	85.8896
SPTLC1|10558	2014.0878	SPTLC1|10558	1899.7955
SPTLC2|9517	1958.9752	SPTLC2|9517	1704.499
SPTLC3|55304	489.202	SPTLC3|55304	339.9796
SPTY2D1|144108	1798.2754	SPTY2D1|144108	1148.5532
SQLE|6713	1089.8676	SQLE|6713	203.4765
SQRDL|58472	775.9114	SQRDL|58472	1456.5439999999999
SQSTM1|8878	10352.3121	SQSTM1|8878	7566.5644
SR140|23350	2380.6796	SR140|23350	2345.6033
SRA1|10011	391.3616	SRA1|10011	588.4458
SRBD1|55133	617.6949	SRBD1|55133	382.4131
SRCAP|10847	3871.5071	SRCAP|10847	2667.1779
SRCIN1|80725	279.2786	SRCIN1|80725	127.8119
SRCRB4D|136853	10.5271	SRCRB4D|136853	30.1943
SRC|6714	1349.3304	SRC|6714	602.2495
SRD5A1|6715	385.1691	SRD5A1|6715	166.6667
SRD5A3|79644	443.9848	SRD5A3|79644	378.2924
SREBF1|6720	1672.5753	SREBF1|6720	2584.3558
SREBF2|6721	2463.6582	SREBF2|6721	1807.771
SRFBP1|153443	304.0483	SRFBP1|153443	308.2822
SRF|6722	2404.8301	SRF|6722	3536.2986
SRGAP1|57522	828.2375	SRGAP1|57522	332.3108
SRGAP2|23380	1045.2821	SRGAP2|23380	825.6646
SRGAP3|9901	312.0985	SRGAP3|9901	263.8037
SRGN|5552	1192.3523	SRGN|5552	3489.2638
SRI|6717	1571.9483	SRI|6717	1721.3701
SRL|6345	39.9412	SRL|6345	31.1861
SRMS|6725	21.0543	lowly_expressed	lowly_expressed
SRM|6723	732.2548	SRM|6723	1015.8487
SRP14|6727	3637.1236	SRP14|6727	4822.0859
SRP19|6728	526.7776	SRP19|6728	768.2822
SRP54|6729	1277.4983	SRP54|6729	1041.9223
SRP68|6730	1483.7062	SRP68|6730	1789.3661
SRP72|6731	3332.1465	SRP72|6731	2769.4274
SRP9|6726	4497.8714	SRP9|6726	3537.8323
SRPK1|6732	1099.7755	SRPK1|6732	911.0429
SRPK2|6733	1671.6464	SRPK2|6733	979.5501
lowly_expressed	lowly_expressed	SRPK3|26576	8.9366
SRPRB|58477	1398.5603	SRPRB|58477	978.5276
SRPR|6734	4983.3578	SRPR|6734	3367.5869
SRPX2|27286	594.1636	SRPX2|27286	443.2515
SRPX|8406	1267.5904	SRPX|8406	1793.9673
SRRD|402055	271.538	SRRD|402055	241.3088
SRRM1|10250	2101.0914	SRRM1|10250	2269.9387
SRRM2|23524	13645.3286	SRRM2|23524	10242.8425
SRRM3|222183	122.3005	SRRM3|222183	70.0409
SRRM5|100170229	14.3974	SRRM5|100170229	11.999
SRRT|51593	1321.1549	SRRT|51593	1093.047
SRR|63826	222.7479	SRR|63826	271.498
SRXN1|140809	2045.3595	SRXN1|140809	641.6155
SS18L1|26039	490.4404	SS18L1|26039	344.0695
SS18L2|51188	175.865	SS18L2|51188	313.3947
SS18|6760	2354.981	SS18|6760	1914.1104
SSBP1|6742	823.5932	SSBP1|6742	1025.0511
SSBP2|23635	669.4017	SSBP2|23635	808.7935
SSBP3|23648	732.8741	SSBP3|23648	865.0307
SSBP4|170463	379.5959	SSBP4|170463	638.5481
SSB|6741	1779.5805	SSB|6741	2241.5082
SSC5D|284297	2824.9865	SSC5D|284297	1329.7546
SSFA2|6744	2723.7402	SSFA2|6744	3733.6401
SSH1|54434	1529.2205	SSH1|54434	1103.272
SSH2|85464	567.8458	SSH2|85464	506.135
SSH3|54961	745.5685	SSH3|54961	1044.4785
SSNA1|8636	398.1732	SSNA1|8636	461.1452
SSPN|8082	2164.5638	SSPN|8082	2262.7812
SSPO|23145	53.2549	SSPO|23145	28.6299
SSR1|6745	5096.0601	SSR1|6745	4030.6748
SSR2|6746	4914.9315	SSR2|6746	5429.9591
SSR3|6747	4530.3816	SSR3|6747	4265.3374
SSR4|6748	1584.9524	SSR4|6748	2041.9223
SSRP1|6749	2888.4589	SSRP1|6749	2895.7055
SSSCA1|10534	215.1869	SSSCA1|10534	322.0859
SSTR1|6751	30.9621	SSTR1|6751	55.2147
SSTR2|6752	73.3803	SSTR2|6752	64.4172
SSU72|29101	1765.7713	SSU72|29101	2458.589
SSX2IP|117178	699.1253	SSX2IP|117178	315.9509
ST13|6767	5096.3697	ST13|6767	5988.2413
ST14|6768	1929.5611	ST14|6768	1968.3027
ST20|400410	46.9169	ST20|400410	34.2945
ST3GAL1|6482	1196.9967	ST3GAL1|6482	1271.4724
ST3GAL2|6483	933.1992	ST3GAL2|6483	549.0798
ST3GAL3|6487	219.21200000000002	ST3GAL3|6487	301.1247
ST3GAL4|6484	1022.0605	ST3GAL4|6484	534.2536
ST3GAL5|8869	406.533	ST3GAL5|8869	604.8057
ST3GAL6|10402	60.0666	ST3GAL6|10402	127.3006
ST5|6764	2382.847	ST5|6764	2254.6012
ST6GAL1|6480	1627.3705	ST6GAL1|6480	1712.1677
ST6GAL2|84620	654.5398	ST6GAL2|84620	57.2597
ST6GALNAC1|55808	39.6316	ST6GALNAC1|55808	77.7096
ST6GALNAC2|10610	1034.4454	ST6GALNAC2|10610	728.5276
ST6GALNAC3|256435	154.1915	ST6GALNAC3|256435	201.4315
ST6GALNAC4|27090	217.9735	ST6GALNAC4|27090	413.5992
ST6GALNAC5|81849	156.3589	ST6GALNAC5|81849	270.9611
ST6GALNAC6|30815	1270.377	ST6GALNAC6|30815	1862.9857
ST7L|54879	473.7209	ST7L|54879	414.1104
ST7OT1|93653	48.7251	ST7OT1|93653	163.3384
ST7|7982	515.0522	ST7|7982	547.2699
ST8SIA1|6489	96.6019	ST8SIA1|6489	276.0736
ST8SIA2|8128	491.9885	ST8SIA2|8128	83.3333
ST8SIA4|7903	342.751	ST8SIA4|7903	270.4499
ST8SIA6|338596	89.4806	ST8SIA6|338596	21.9836
STAB1|23166	1614.3664	STAB1|23166	2642.2495
STAB2|55576	30.6525	STAB2|55576	125.7669
STAC2|342667	2198.6222	STAC2|342667	4710.1227
STAC3|246329	35.9161	STAC3|246329	32.7198
STAC|6769	92.5768	STAC|6769	207.0552
STAG1|10274	1320.0217	STAG1|10274	1059.4939
STAG2|10735	3494.3881	STAG2|10735	3117.0757
STAG3L1|54441	52.0164	STAG3L1|54441	58.7935
STAG3L2|442582	53.2549	STAG3L2|442582	101.7382
STAG3L3|442578	183.9152	STAG3L3|442578	171.2117
STAG3L4|64940	76.7861	STAG3L4|64940	118.0982
STAG3|10734	16.2242	STAG3|10734	12.183
STAM2|10254	1189.5658	STAM2|10254	970.3476
STAMBPL1|57559	112.083	STAMBPL1|57559	139.0593
STAMBP|10617	719.2507	STAMBP|10617	573.6196
STAM|8027	682.4058	STAM|8027	535.7873
STAP1|26228	10.2175	STAP1|26228	8.6912
STAP2|55620	262.559	STAP2|55620	584.3558
STARD10|10809	2642.3098	STARD10|10809	689.1616
STARD13|90627	1190.185	STARD13|90627	677.4029
STARD3NL|83930	661.3515	STARD3NL|83930	830.2658
STARD3|10948	683.9539	STARD3|10948	720.3476
STARD4|134429	53.5645	STARD4|134429	36.8098
STARD5|80765	101.5558	STARD5|80765	79.7546
STARD7|56910	2934.3664	STARD7|56910	3129.8722
STARD8|9754	391.3616	STARD8|9754	435.5828
STAR|6770	8.3598	STAR|6770	11.2474
STAT1|6772	4722.9662	STAT1|6772	2894.683
STAT2|6773	2499.2646	STAT2|6773	2026.0736
STAT3|6774	6861.8314	STAT3|6774	7389.0593
STAT4|6775	63.782	STAT4|6775	77.1984
STAT5A|6776	1173.7751	STAT5A|6776	2262.7812
STAT5B|6777	2626.5191	STAT5B|6777	3499.4888
STAT6|6778	3239.8792	STAT6|6778	3749.4888
STAU1|6780	2953.4794	STAU1|6780	2727.5051
STAU2|27067	911.8353	STAU2|27067	718.3027
STBD1|8987	476.7645	STBD1|8987	928.0112
STC1|6781	1039.3993	STC1|6781	1252.045
STC2|8614	5655.2365	STC2|8614	1449.3865
STEAP1|26872	380.8344	STEAP1|26872	564.9284
STEAP2|261729	1473.1789999999999	STEAP2|261729	968.8139
STEAP3|55240	718.0122	STEAP3|55240	1515.3374
STEAP4|79689	4427.8969	STEAP4|79689	1810.8384
STIL|6491	143.3547	STIL|6491	86.9121
STIM1|6786	1720.5666	STIM1|6786	2111.9632
STIM2|57620	780.8654	STIM2|57620	642.638
STIP1|10963	1967.9542	STIP1|10963	1733.6401
STK10|6793	843.4089	STK10|6793	701.9427
STK11IP|114790	404.3657	STK11IP|114790	299.591
STK11|6794	770.0286	STK11|6794	678.9366
STK16|8576	535.6452	STK16|8576	593.047
STK17A|9263	648.3474	STK17A|9263	1231.5951
STK17B|9262	1266.9711	STK17B|9262	1595.092
STK19|8859	393.5723	STK19|8859	287.3415
STK24|8428	1936.0632	STK24|8428	2977.5051
STK25|10494	1148.3861	STK25|10494	1365.0307
STK31|56164	65.0205	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	STK32A|202374	16.8712
STK32B|55351	152.6434	STK32B|55351	312.8834
STK32C|282974	134.995	STK32C|282974	101.9376
lowly_expressed	lowly_expressed	STK33|65975	7.1575
STK35|140901	1800.1393	STK35|140901	901.3292
STK36|27148	432.8508	STK36|27148	445.8078
STK38L|23012	1735.4284	STK38L|23012	1383.4356
STK38|11329	1524.2666	STK38|11329	1502.045
STK39|27347	1354.2844	STK39|27347	528.6299
STK3|6788	704.6985	STK3|6788	646.2168
STK40|83931	1094.2023	STK40|83931	1828.2209
STK4|6789	1022.6798	STK4|6789	843.5583
STMN1|3925	1673.8138	STMN1|3925	1594.0695
STMN2|11075	23.8409	STMN2|11075	56.2372
STMN3|50861	876.5384	STMN3|50861	906.4417
STOML1|9399	205.5887	STOML1|9399	160.5317
STOML2|30968	774.673	STOML2|30968	1370.1431
STOM|2040	5931.7285	STOM|2040	10475.9714
STON1-GTF2A1L|286749	27.6833	STON1-GTF2A1L|286749	16.0378
STON1|11037	776.8496	STON1|11037	633.2413
STON2|85439	303.4291	STON2|85439	335.8896
STOX1|219736	84.8363	STOX1|219736	155.4192
STOX2|56977	126.3256	STOX2|56977	36.8098
STRA13|201254	219.8313	STRA13|201254	219.8364
STRA6|64220	191.6557	STRA6|64220	34.2536
STRADA|92335	757.0245	STRADA|92335	588.4458
STRADB|55437	229.4295	STRADB|55437	278.1186
STRAP|11171	2344.1443	STRAP|11171	2681.4928
STRBP|55342	864.4632	STRBP|55342	472.9039
lowly_expressed	lowly_expressed	STRC|161497	10.7464
STRN3|29966	931.0287	STRN3|29966	668.7065
STRN4|29888	1506.3085	STRN4|29888	1449.8978
STRN|6801	770.0286	STRN|6801	333.3333
STS|412	834.4299	STS|412	786.8098
STT3A|3703	3870.8878	STT3A|3703	2305.2147
STT3B|201595	1795.495	STT3B|201595	1416.1554
STUB1|10273	959.0495	STUB1|10273	971.9785
STX10|8677	221.9986	STX10|8677	190.6953
STX11|8676	89.4806	STX11|8676	742.8425
STX12|23673	1861.4444	STX12|23673	2221.8814
STX16|8675	1223.3145	STX16|8675	1629.3456
STX17|55014	1287.0965	STX17|55014	900.818
STX18|53407	561.3438	STX18|53407	402.86300000000006
STX19|415117	10.8368	STX19|415117	42.4335
STX1A|6804	64.553	STX1A|6804	34.1309
STX1B|112755	116.1081	STX1B|112755	58.2822
STX2|2054	350.4915	STX2|2054	405.9305
STX3|6809	1295.7659	STX3|6809	772.4949
STX4|6810	632.5567	STX4|6810	535.2761
STX5|6811	1043.4244	STX5|6811	1292.9448
STX6|10228	1136.5864	STX6|10228	910.8947
STX7|8417	1625.8224	STX7|8417	1836.4008
STX8|9482	239.9567	STX8|9482	449.3865
STXBP1|6812	937.5339	STXBP1|6812	1115.5419
STXBP2|6813	768.4805	STXBP2|6813	664.6217
STXBP3|6814	1109.3738	STXBP3|6814	1365.0307
STXBP4|252983	552.3647	STXBP4|252983	112.4744
STXBP5|134957	960.9939	STXBP5|134957	465.6442
STXBP6|29091	27.8659	STXBP6|29091	79.2434
STYK1|55359	86.3844	STYK1|55359	37.3211
STYXL1|51657	330.3661	STYXL1|51657	313.9059
STYX|6815	586.1135	STYX|6815	583.8446
SUB1|10923	3565.2914	SUB1|10923	3239.7751
SUCLA2|8803	749.1911	SUCLA2|8803	1035.2249
SUCLG1|8802	1168.5115	SUCLG1|8802	1680.4703
SUCLG2|8801	902.237	SUCLG2|8801	1356.3395
SUCNR1|56670	10.5271	SUCNR1|56670	11.2474
SUDS3|64426	1305.6738	SUDS3|64426	1180.9816
SUFU|51684	940.9397	SUFU|51684	630.3681
SUGT1L1|283507	51.486999999999995	SUGT1L1|283507	62.4284
lowly_expressed	lowly_expressed	SUGT1P1|441394	5.1125
SUGT1|10910	375.2612	SUGT1|10910	552.6585
SULF1|23213	5740.3824	SULF1|23213	1804.1922
SULF2|55959	4470.0054	SULF2|55959	3671.2679
SULT1A1|6817	171.2207	SULT1A1|6817	331.7996
lowly_expressed	lowly_expressed	SULT1A2|6799	15.3374
SULT1A3|6818	321.3128	SULT1A3|6818	643.0828
SULT1C2|6819	45.5144	SULT1C2|6819	63.3947
SULT1C4|27233	64.7109	SULT1C4|27233	38.3436
SULT2B1|6820	95.3634	SULT2B1|6820	96.1145
SULT4A1|25830	24.7697	SULT4A1|25830	5.1125
SUMF1|285362	695.1002	SUMF1|285362	1146.728
SUMF2|25870	2234.8479	SUMF2|25870	2420.7566
SUMO1P3|474338	115.1792	SUMO1P3|474338	159.5092
SUMO1|7341	1477.2041	SUMO1|7341	2001.5337
SUMO2|6613	2305.4416	SUMO2|6613	3196.8303
SUMO3|6612	2293.676	SUMO3|6612	2695.2965
SUN1|23353	2439.1981	SUN1|23353	3679.4479
SUN2|25777	4026.9371	SUN2|25777	4267.3824
SUOX|6821	637.201	SUOX|6821	599.6933
SUPT16H|11198	3657.5586	SUPT16H|11198	2854.8057
SUPT3H|8464	109.60600000000001	SUPT3H|8464	142.638
SUPT4H1|6827	2549.6308	SUPT4H1|6827	1307.6329
SUPT5H|6829	2792.7858	SUPT5H|6829	2169.2229
SUPT6H|6830	4001.8577	SUPT6H|6830	2509.2025
SUPT7L|9913	968.3443	SUPT7L|9913	929.6881
SUPV3L1|6832	376.8094	SUPV3L1|6832	482.1063
SURF1|6834	578.9922	SURF1|6834	698.8753
SURF2|6835	136.2335	SURF2|6835	137.0143
SURF4|6836	5953.7116	SURF4|6836	5250.5112
SURF6|6838	591.6867	SURF6|6838	344.5808
SUSD1|64420	405.6041	SUSD1|64420	177.4029
SUSD2|56241	619.243	SUSD2|56241	327.1984
SUSD3|203328	256.6762	SUSD3|203328	145.1943
SUSD4|55061	193.2038	SUSD4|55061	286.2986
SUSD5|26032	68.1167	SUSD5|26032	39.8773
SUV39H1|6839	169.0533	SUV39H1|6839	222.9039
SUV39H2|79723	133.1372	SUV39H2|79723	134.9693
SUV420H1|51111	1651.8306	SUV420H1|51111	1218.8139
SUV420H2|84787	98.15	SUV420H2|84787	112.9857
SUZ12P|440423	132.518	SUZ12P|440423	121.6769
SUZ12|23512	1116.8047	SUZ12|23512	918.7117
SV2A|9900	222.6178	SV2A|9900	179.9591
SV2B|9899	67.8071	SV2B|9899	108.3845
SVEP1|79987	2080.5264	SVEP1|79987	2568.7474
SVIL|6840	2930.2516	SVIL|6840	3088.4509
SVIP|258010	797.8946	SVIP|258010	305.2147
lowly_expressed	lowly_expressed	SVOPL|136306	21.9836
SWAP70|23075	2089.6354	SWAP70|23075	3029.1411
SYAP1|94056	1875.9966	SYAP1|94056	1045.501
SYBU|55638	827.9929	SYBU|55638	578.2209
lowly_expressed	lowly_expressed	SYCE1L|100130958	22.4949
lowly_expressed	lowly_expressed	SYCE2|256126	8.18
SYCP2|10388	154.1915	SYCP2|10388	146.72799999999998
SYDE1|85360	434.7086	SYDE1|85360	425.3579
SYDE2|84144	233.145	SYDE2|84144	92.0245
SYF2|25949	983.3578	SYF2|25949	1359.9182
SYK|6850	871.5845	SYK|6850	700.409
SYMPK|8189	1710.0395	SYMPK|8189	1266.3599
SYN1|6853	20.1254	SYN1|6853	8.6912
SYN2|6854	175.865	SYN2|6854	142.1268
SYN3|8224	23.8409	SYN3|8224	10.7362
SYNCRIP|10492	4901.6178	SYNCRIP|10492	4533.2311
SYNC|81493	558.5169	SYNC|81493	252.3517
SYNE1|23345	2639.2136	SYNE1|23345	2160.0204
SYNE2|23224	5571.9483	SYNE2|23224	4004.6012
SYNGAP1|8831	576.8248	SYNGAP1|8831	382.4131
SYNGR1|9145	733.9237	SYNGR1|9145	785.6748
SYNGR2|9144	2350.956	SYNGR2|9144	2880.8793
SYNGR3|9143	10.8368	SYNGR3|9143	5.1125
SYNJ1|8867	504.0638	SYNJ1|8867	370.1431
SYNJ2BP|55333	1419.9241	SYNJ2BP|55333	1266.3599
SYNJ2|8871	1414.6606	SYNJ2|8871	850.2045
SYNM|23336	5303.1968	SYNM|23336	13518.9162
SYNPO2L|79933	5.2636	SYNPO2L|79933	7.1575
SYNPO2|171024	3335.5523	SYNPO2|171024	3892.638
SYNPO|11346	2634.8789	SYNPO|11346	4788.3436
SYNRG|11276	1389.5812	SYNRG|11276	1044.4785
SYPL1|6856	2524.344	SYPL1|6856	3613.4969
SYPL2|284612	33.4391	SYPL2|284612	29.6524
SYP|6855	45.2047	SYP|6855	48.5685
SYS1-DBNDD2|767557	22.8098	SYS1-DBNDD2|767557	54.6217
SYS1|90196	775.3448	SYS1|90196	1169.8006
SYT11|23208	735.3510000000001	SYT11|23208	514.8262
SYT12|91683	147.3798	SYT12|91683	306.2372
SYT13|57586	935.0569	SYT13|57586	20.4499
SYT14|255928	21.6735	lowly_expressed	lowly_expressed
SYT15|83849	260.3917	SYT15|83849	257.1575
SYT17|51760	72.76100000000001	SYT17|51760	71.5746
SYT1|6857	230.9776	SYT1|6857	98.1595
SYT2|127833	22.6024	SYT2|127833	14.8262
SYT3|84258	26.6274	lowly_expressed	lowly_expressed
SYT6|148281	14.5522	SYT6|148281	8.6912
SYT7|9066	3606.1615	SYT7|9066	690.184
SYT8|90019	74.3092	SYT8|90019	222.3926
SYT9|143425	24.4601	SYT9|143425	29.1411
SYTL1|84958	381.4537	SYTL1|84958	432.5153
SYTL2|54843	4472.792	SYTL2|54843	978.5276
SYTL3|94120	164.40900000000002	SYTL3|94120	195.8078
SYTL4|94121	640.6069	SYTL4|94121	498.4663
SYTL5|94122	191.0365	SYTL5|94122	51.1247
SYVN1|84447	1493.6141	SYVN1|84447	1473.9264
TAB1|10454	644.5112	TAB1|10454	582.4233
TAB2|23118	3450.1122	TAB2|23118	2701.9427
TAB3|257397	1094.2023	TAB3|257397	771.9836
TAC1|6863	65.6398	TAC1|6863	42.9448
TACC1|6867	3596.8728	TACC1|6867	5540.8998
TACC2|10579	722.9662	TACC2|10579	915.6442
TACC3|10460	208.3753	TACC3|10460	241.82
TACO1|51204	569.7035	TACO1|51204	279.6524
TACR1|6869	433.1605	TACR1|6869	384.9693
TACR2|6865	13.6233	TACR2|6865	17.3824
TACSTD2|4070	3023.7634	TACSTD2|4070	13758.6912
TADA1|117143	284.8518	TADA1|117143	273.5174
TADA2A|6871	161.0032	TADA2A|6871	192.7403
TADA2B|93624	1301.3391	TADA2B|93624	947.3415
TADA3|10474	1497.4503	TADA3|10474	1542.0961
TAF10|6881	388.2653	TAF10|6881	611.4519
TAF11|6882	529.1431	TAF11|6882	711.1452
TAF12|6883	362.5668	TAF12|6883	435.0716
TAF13|6884	253.8896	TAF13|6884	260.7362
TAF15|8148	2530.846	TAF15|8148	1294.4785
TAF1A|9015	88.5517	TAF1A|9015	64.4172
TAF1B|9014	264.7264	TAF1B|9014	276.0736
TAF1C|9013	547.4108	TAF1C|9013	591.5133
TAF1D|79101	382.8005	TAF1D|79101	733.3231
TAF1L|138474	41.4893	TAF1L|138474	23.5174
TAF1|6872	1538.8188	TAF1|6872	1033.2311
TAF2|6873	977.1654	TAF2|6873	622.6994
TAF3|83860	290.1153	TAF3|83860	251.5337
TAF4B|6875	209.3041	TAF4B|6875	264.8262
TAF4|6874	386.098	TAF4|6874	358.3845
TAF5L|27097	564.7496	TAF5L|27097	705.5215
TAF5|6877	98.4596	TAF5|6877	73.1084
TAF6L|10629	198.77700000000002	TAF6L|10629	186.6053
TAF6|6878	951.7765	TAF6|6878	975.4601
TAF7|6879	2261.1657	TAF7|6879	3329.7546
TAF8|129685	501.5868	TAF8|129685	514.3149
TAF9B|51616	763.8362	TAF9B|51616	709.6115
TAF9|6880	949.6091	TAF9|6880	1278.3947
TAGAP|117289	150.476	TAGAP|117289	390.0818
TAGLN2|8407	7200.2477	TAGLN2|8407	15771.4724
TAGLN|6876	14075.8975	TAGLN|6876	22759.0644
TAL1|6886	123.2294	TAL1|6886	203.9877
TALDO1|6888	1199.7833	TALDO1|6888	2357.362
TANC1|85461	1637.588	TANC1|85461	1059.3047
TANC2|26115	3277.9627	TANC2|26115	590.4908
TANK|10010	838.7646	TANK|10010	2246.9325
TAOK1|57551	1142.1937	TAOK1|57551	272.4949
TAOK2|9344	1543.1535	TAOK2|9344	967.2802
TAOK3|51347	1084.6041	TAOK3|51347	1073.1084
TAP1|6890	1219.9087	TAP1|6890	1354.2945
TAP2|6891	1043.5452	TAP2|6891	1115.7618
TAPBPL|55080	446.18	TAPBPL|55080	658.0112
TAPBP|6892	2762.1333	TAPBP|6892	3768.4049
TAPT1|202018	697.2676	TAPT1|202018	736.7076
TARBP1|6894	550.1974	TARBP1|6894	480.0613
TARBP2|6895	319.5294	TARBP2|6895	286.8098
TARDBP|23435	3035.2194	TARDBP|23435	2795.5009999999997
TARP|445347	10.2175	TARP|445347	10.2249
TARS2|80222	445.2357	TARS2|80222	381.9018
TARSL2|123283	420.7756	TARSL2|123283	333.8446
TARS|6897	1941.3267	TARS|6897	1510.2249
TAS1R1|80835	5.8828	TAS1R1|80835	7.6687
TAS1R3|83756	10.8368	lowly_expressed	lowly_expressed
TAS2R14|50840	7.1801	lowly_expressed	lowly_expressed
TAS2R20|259295	14.8618	TAS2R20|259295	12.7812
TAS2R5|54429	5.5732	TAS2R5|54429	6.135
TASP1|55617	399.1021	TASP1|55617	301.63599999999997
TATDN1|83940	328.81800000000004	TATDN1|83940	552.1472
TATDN2|9797	1336.9456	TATDN2|9797	1219.3252
TATDN3|128387	262.559	TATDN3|128387	353.7832
TAT|6898	1012.1526	TAT|6898	176.3804
TAX1BP1|8887	3911.1386	TAX1BP1|8887	3705.5215
TAX1BP3|30851	1857.8528	TAX1BP3|30851	3120.2658
TAZ|6901	178.4503	TAZ|6901	327.1984
TBC1D10A|83874	532.9669	TBC1D10A|83874	477.2342
TBC1D10B|26000	948.9899	TBC1D10B|26000	923.8241
TBC1D10C|374403	40.2508	TBC1D10C|374403	73.6196
TBC1D12|23232	429.7546	TBC1D12|23232	557.771
TBC1D13|54662	961.6843	TBC1D13|54662	1123.7219
TBC1D14|57533	2199.551	TBC1D14|57533	2447.3415
TBC1D15|64786	1388.9620000000002	TBC1D15|64786	1575.6646
TBC1D16|125058	587.6616	TBC1D16|125058	402.3517
TBC1D17|79735	758.8761	TBC1D17|79735	1127.9039
TBC1D19|55296	179.2708	TBC1D19|55296	112.4744
TBC1D1|23216	1433.2379	TBC1D1|23216	1319.0184
TBC1D20|128637	5594.5507	TBC1D20|128637	1366.0532
TBC1D22A|25771	287.948	TBC1D22A|25771	433.0266
TBC1D22B|55633	323.5606	TBC1D22B|55633	417.8528
TBC1D23|55773	1208.143	TBC1D23|55773	1011.7587
TBC1D24|57465	357.2784	TBC1D24|57465	235.5828
TBC1D25|4943	405.6041	TBC1D25|4943	550.1022
TBC1D2B|23102	2489.3568	TBC1D2B|23102	2055.2147
TBC1D2|55357	365.3534	TBC1D2|55357	417.6892
TBC1D3B|414059	96.2923	TBC1D3B|414059	86.9121
TBC1D3C|414060	36.0245	TBC1D3C|414060	43.456
TBC1D3G|654341	11.038	lowly_expressed	lowly_expressed
