gene_id	TCGA-BH-A18R-01A-11R-A12D-07	gene_id	TCGA-BH-A18R-11A-42R-A12D-07
SLC10A7|84068	443.9822	SLC10A7|84068	270.9984
SLC11A1|6556	32.3923	SLC11A1|6556	18.3835
SLC11A2|4891	2904.6062	SLC11A2|4891	1856.7353
lowly_expressed	lowly_expressed	SLC12A1|6557	5.0713
SLC12A2|6558	1541.4562	SLC12A2|6558	5487.7971
SLC12A3|6559	206.8351	lowly_expressed	lowly_expressed
SLC12A4|6560	417.5334	SLC12A4|6560	1411.5816
SLC12A5|57468	32.0951	lowly_expressed	lowly_expressed
SLC12A6|9990	283.8603	SLC12A6|9990	949.7464
SLC12A7|10723	1128.9747	SLC12A7|10723	1349.6038
SLC12A8|84561	619.9108	SLC12A8|84561	187.0048
SLC12A9|56996	865.9733	SLC12A9|56996	559.4295
SLC13A2|9058	32.0951	SLC13A2|9058	512.5198
SLC13A3|64849	98.3655	SLC13A3|64849	118.859
SLC14A1|6563	44.8737	SLC14A1|6563	639.3027
lowly_expressed	lowly_expressed	SLC14A2|8170	96.038
SLC15A1|6564	60.6241	lowly_expressed	lowly_expressed
SLC15A2|6565	101.9316	SLC15A2|6565	117.9081
SLC15A3|51296	274.5914	SLC15A3|51296	290.6498
SLC15A4|121260	710.5498	SLC15A4|121260	606.6561
SLC16A10|117247	8.0238	SLC16A10|117247	19.9683
SLC16A11|162515	6.2407	SLC16A11|162515	43.7401
SLC16A12|387700	20.208	SLC16A12|387700	104.9128
SLC16A13|201232	40.416	SLC16A13|201232	61.4897
SLC16A14|151473	943.8336	SLC16A14|151473	236.1331
SLC16A1|6566	303.1204	SLC16A1|6566	469.7306
SLC16A2|6567	183.9525	SLC16A2|6567	1006.9731
SLC16A3|9123	315.0074	SLC16A3|9123	78.6054
SLC16A4|9122	268.945	SLC16A4|9122	388.9065
SLC16A5|9121	1067.7563	SLC16A5|9121	255.7845
SLC16A6|9120	1752.1545	SLC16A6|9120	78.6054
SLC16A7|9194	19.6137	SLC16A7|9194	485.5784
lowly_expressed	lowly_expressed	SLC16A8|23539	8.5578
SLC16A9|220963	75.1857	SLC16A9|220963	65.6101
SLC17A5|26503	540.5646	SLC17A5|26503	833.5975
SLC17A7|57030	32.0951	SLC17A7|57030	129.6355
SLC17A8|246213	67.16199999999999	lowly_expressed	lowly_expressed
SLC17A9|63910	76.3744	SLC17A9|63910	34.8653
SLC18A2|6571	19.9108	SLC18A2|6571	59.271
SLC19A1|6573	504.0119	SLC19A1|6573	206.3391
SLC19A2|10560	630.9064	SLC19A2|10560	621.2361
SLC19A3|80704	11.2927	SLC19A3|80704	3752.4564
SLC1A1|6505	26.1516	SLC1A1|6505	150.5547
SLC1A2|6506	526.8945	SLC1A2|6506	123.2964
SLC1A3|6507	135.2155	SLC1A3|6507	629.794
SLC1A4|6509	1376.2259	SLC1A4|6509	1267.8288
SLC1A5|6510	4132.2437	SLC1A5|6510	3450.0792
lowly_expressed	lowly_expressed	SLC1A7|6512	37.400999999999996
SLC20A1|6574	1893.3135	SLC20A1|6574	552.1395
SLC20A2|6575	1142.0505	SLC20A2|6575	1049.4453
lowly_expressed	lowly_expressed	SLC22A11|55867	5.0713
lowly_expressed	lowly_expressed	SLC22A12|116085	25.9905
SLC22A15|55356	43.9822	SLC22A15|55356	62.7575
SLC22A17|51310	290.9361	SLC22A17|51310	718.225
SLC22A18|5002	219.0193	SLC22A18|5002	139.7781
SLC22A23|63027	458.8856	SLC22A23|63027	1253.7591
SLC22A3|6581	18.425	SLC22A3|6581	301.4263
SLC22A4|6583	610.6805	SLC22A4|6583	79.49600000000001
SLC22A5|6584	513.5215	SLC22A5|6584	414.58
SLC23A1|9963	59.1382	SLC23A1|9963	8.8748
SLC23A2|9962	513.8187	SLC23A2|9962	1627.5753
SLC23A3|151295	8.9153	SLC23A3|151295	9.4675
SLC24A1|9187	773.0015	SLC24A1|9187	620.7385
SLC24A3|57419	158.9896	SLC24A3|57419	424.0887
lowly_expressed	lowly_expressed	SLC24A4|123041	5.7052
SLC24A5|283652	22.8767	SLC24A5|283652	5.3914
SLC24A6|80024	443.685	SLC24A6|80024	708.3994
SLC25A10|1468	2427.9346	SLC25A10|1468	489.065
SLC25A11|8402	1219.9108	SLC25A11|8402	747.3851
SLC25A12|8604	573.2541	SLC25A12|8604	823.7718
SLC25A13|10165	915.0074	SLC25A13|10165	383.8352
SLC25A14|9016	147.6969	SLC25A14|9016	129.6355
SLC25A15|10166	738.2793	SLC25A15|10166	303.1474
SLC25A16|8034	229.7177	SLC25A16|8034	510.6181
SLC25A17|10478	827.3403	SLC25A17|10478	490.9667
SLC25A18|83733	45.1709	SLC25A18|83733	57.6862
SLC25A19|60386	529.8663	SLC25A19|60386	108.0824
SLC25A1|6576	2501.0401	SLC25A1|6576	1284.6276
SLC25A20|788	542.0505	SLC25A20|788	572.7417
SLC25A21|89874	12.2972	SLC25A21|89874	11.9968
SLC25A22|79751	1306.0921	SLC25A22|79751	257.6862
SLC25A23|79085	1295.6909	SLC25A23|79085	1616.1648
SLC25A24|29957	893.6107	SLC25A24|29957	1098.2567
SLC25A25|114789	441.0104	SLC25A25|114789	900.7924
SLC25A26|115286	197.3967	SLC25A26|115286	461.7845
SLC25A27|9481	57.3551	SLC25A27|9481	388.2726
SLC25A28|81894	649.9257	SLC25A28|81894	589.8574
SLC25A29|123096	588.1129	SLC25A29|123096	623.7718
SLC25A30|253512	378.9004	SLC25A30|253512	594.9287
SLC25A32|81034	961.2363	SLC25A32|81034	492.2726
SLC25A33|84275	169.9851	SLC25A33|84275	270.0475
lowly_expressed	lowly_expressed	SLC25A34|284723	77.3376
SLC25A35|399512	191.3997	SLC25A35|399512	132.4437
SLC25A36|55186	1854.9777	SLC25A36|55186	2706.1807
SLC25A37|51312	438.3358	SLC25A37|51312	622.187
SLC25A38|54977	1238.633	SLC25A38|54977	630.4279
SLC25A39|51629	1848.1426	SLC25A39|51629	1126.149
SLC25A3|5250	10190.1932	SLC25A3|5250	6417.7496
SLC25A40|55972	273.1055	SLC25A40|55972	253.5658
SLC25A42|284439	155.1263	SLC25A42|284439	419.0174
SLC25A43|203427	936.9985	SLC25A43|203427	474.4849
SLC25A44|9673	1439.5245	SLC25A44|9673	656.1014
SLC25A45|283130	75.4829	SLC25A45|283130	218.3835
SLC25A46|91137	814.2645	SLC25A46|91137	812.6783
SLC25A4|291	490.3418	SLC25A4|291	649.1284
SLC25A5|292	9035.6612	SLC25A5|292	3079.2393
SLC25A6|293	9310.5498	SLC25A6|293	8649.7623
SLC26A10|65012	9.6285	SLC26A10|65012	28.7385
SLC26A11|284129	815.1560000000001	SLC26A11|284129	332.8051
SLC26A1|10861	29.4532	SLC26A1|10861	36.58
SLC26A2|1836	421.9911	SLC26A2|1836	1337.2425
SLC26A3|1811	103.4175	SLC26A3|1811	185.7369
SLC26A4|5172	37.4443	SLC26A4|5172	116.0063
lowly_expressed	lowly_expressed	SLC26A5|375611	11.4105
SLC26A6|65010	415.0758	SLC26A6|65010	117.3566
SLC26A7|115111	8.0238	SLC26A7|115111	23.1379
SLC27A1|376497	544.1308	SLC27A1|376497	1301.4263
SLC27A2|11001	131.6493	SLC27A2|11001	279.8732
SLC27A3|11000	400.0	SLC27A3|11000	562.599
SLC27A4|10999	932.5409	SLC27A4|10999	384.7861
SLC27A5|10998	113.1085	SLC27A5|10998	82.897
SLC27A6|28965	147.6969	SLC27A6|28965	206.9731
SLC28A2|9153	14.5617	lowly_expressed	lowly_expressed
SLC28A3|64078	67.16199999999999	SLC28A3|64078	219.9683
SLC29A1|2030	2376.2259	SLC29A1|2030	3987.3217
SLC29A2|3177	807.8722	SLC29A2|3177	211.6133
SLC29A3|55315	136.7013	SLC29A3|55315	198.7322
SLC29A4|222962	60.0297	SLC29A4|222962	856.4184
SLC2A10|81031	4945.6166	SLC2A10|81031	729.0016
SLC2A11|66035	88.8559	SLC2A11|66035	196.8304
SLC2A12|154091	105.2006	SLC2A12|154091	262.7575
SLC2A13|114134	417.8306	SLC2A13|114134	298.5737
SLC2A14|144195	9.8068	SLC2A14|144195	11.4105
SLC2A1|6513	1612.7786	SLC2A1|6513	600.317
SLC2A3|6515	555.1263	SLC2A3|6515	593.9778
SLC2A4RG|56731	1294.7994	SLC2A4RG|56731	969.2552
SLC2A4|6517	10.104	SLC2A4|6517	864.0254
SLC2A5|6518	23.1798	SLC2A5|6518	51.0301
SLC2A6|11182	67.16199999999999	SLC2A6|11182	33.5975
SLC2A8|29988	308.7667	SLC2A8|29988	215.5309
SLC2A9|56606	28.8262	SLC2A9|56606	111.8859
SLC30A1|7779	476.9688	SLC30A1|7779	316.9572
SLC30A2|7780	189.0045	SLC30A2|7780	78.6054
SLC30A4|7782	316.1961	SLC30A4|7782	198.0983
SLC30A5|64924	1799.7028	SLC30A5|64924	1275.1189
SLC30A6|55676	530.4606	SLC30A6|55676	403.8035
SLC30A7|148867	1060.9212	SLC30A7|148867	674.4849
SLC30A8|169026	4443.3878	lowly_expressed	lowly_expressed
SLC30A9|10463	2857.0579	lowly_expressed	lowly_expressed
SLC31A1|1317	1474.5914	SLC31A1|1317	1220.2853
SLC31A2|1318	237.1471	SLC31A2|1318	660.2219
SLC33A1|9197	1498.9599	SLC33A1|9197	617.4326
SLC34A2|10568	61.2184	SLC34A2|10568	630.4279
SLC34A3|142680	13.373	lowly_expressed	lowly_expressed
SLC35A1|10559	892.0565	SLC35A1|10559	807.1062
SLC35A2|7355	991.9762	SLC35A2|7355	402.2187
SLC35A3|23443	2380.3863	SLC35A3|23443	426.3074
SLC35A4|113829	2215.156	SLC35A4|113829	2000.317
SLC35A5|55032	694.5022	SLC35A5|55032	781.6165
SLC35B1|10237	1656.7608	SLC35B1|10237	483.3597
SLC35B2|347734	1483.2095	SLC35B2|347734	986.0539
SLC35B3|51000	445.4681	SLC35B3|51000	447.2266
SLC35B4|84912	303.1204	SLC35B4|84912	445.3249
SLC35C1|55343	397.9198	SLC35C1|55343	599.683
SLC35C2|51006	1103.1204	SLC35C2|51006	806.0222
SLC35D1|23169	1816.3447	SLC35D1|23169	648.1775
SLC35D2|11046	418.7221	SLC35D2|11046	442.7892
SLC35D3|340146	6.5379	lowly_expressed	lowly_expressed
SLC35E1|79939	2267.4591	SLC35E1|79939	2124.5642
SLC35E2|728661	1378.0327	SLC35E2|728661	3868.8938
SLC35E2|9906	32.3685	SLC35E2|9906	100.0444
SLC35E3|55508	309.0639	SLC35E3|55508	290.0158
SLC35E4|339665	30.9123	SLC35E4|339665	54.5166
SLC35F1|222553	13.0758	SLC35F1|222553	17.4326
SLC35F2|54733	410.9955	SLC35F2|54733	179.7147
SLC35F3|148641	20.208	SLC35F3|148641	167.9873
SLC35F5|80255	1168.4993	SLC35F5|80255	836.4501
SLC36A1|206358	463.89300000000003	SLC36A1|206358	353.0903
SLC36A4|120103	106.3893	SLC36A4|120103	89.6989
SLC37A1|54020	751.5602	SLC37A1|54020	245.9588
SLC37A2|219855	151.8574	SLC37A2|219855	116.9572
SLC37A3|84255	452.8975	SLC37A3|84255	976.8621
SLC37A4|2542	325.4086	SLC37A4|2542	462.7575
SLC38A10|124565	1450.8172	SLC38A10|124565	1770.523
SLC38A1|81539	29203.8633	SLC38A1|81539	6818.0666
SLC38A2|54407	5632.0951	SLC38A2|54407	4979.3978
SLC38A3|10991	27.9346	SLC38A3|10991	34.2314
SLC38A4|55089	19.9108	SLC38A4|55089	38.9857
SLC38A5|92745	39.8217	SLC38A5|92745	39.6197
SLC38A6|145389	126.3001	SLC38A6|145389	148.336
SLC38A7|55238	207.7266	SLC38A7|55238	182.5674
SLC38A9|153129	191.679	SLC38A9|153129	217.4326
SLC39A10|57181	1269.8366	SLC39A10|57181	779.0808
SLC39A11|201266	3189.3016	SLC39A11|201266	501.1094
SLC39A13|91252	348.5884	SLC39A13|91252	654.1997
SLC39A14|23516	1591.0847	SLC39A14|23516	1028.2092
SLC39A1|27173	2525.4086	SLC39A1|27173	1943.5816
SLC39A2|29986	122.1397	SLC39A2|29986	10.1426
SLC39A3|29985	237.4443	SLC39A3|29985	235.8162
SLC39A4|55630	496.2853	SLC39A4|55630	84.6276
SLC39A6|25800	9409.2125	SLC39A6|25800	6152.1395
SLC39A7|7922	3548.5884	SLC39A7|7922	1815.8479
SLC39A8|64116	346.211	SLC39A8|64116	731.8542
SLC39A9|55334	3111.1441	SLC39A9|55334	2498.5737
SLC3A1|6519	8.2229	SLC3A1|6519	7.5309
SLC3A2|6520	3643.3878	SLC3A2|6520	2075.4358
SLC40A1|30061	1405.9435	SLC40A1|30061	6666.878000000001
SLC41A1|254428	473.1055	SLC41A1|254428	1166.4025
SLC41A2|84102	349.7771	SLC41A2|84102	309.9842
SLC41A3|54946	434.4725	SLC41A3|54946	1091.6006
SLC43A1|8501	112.3328	SLC43A1|8501	413.9461
SLC43A2|124935	336.7013	SLC43A2|124935	400.31699999999995
SLC43A3|29015	458.841	SLC43A3|29015	1413.9461
SLC44A1|23446	3012.1842	SLC44A1|23446	3221.2361
SLC44A2|57153	7770.8767	SLC44A2|57153	4409.5087
SLC44A3|126969	298.6627	SLC44A3|126969	314.4216
SLC44A4|80736	3074.5914	SLC44A4|80736	478.6054
SLC44A5|204962	156.9094	SLC44A5|204962	108.7163
SLC45A1|50651	14.8588	SLC45A1|50651	53.8827
SLC45A3|85414	73.997	SLC45A3|85414	211.4105
SLC45A4|57210	343.8336	SLC45A4|57210	413.6292
SLC46A1|113235	307.7682	SLC46A1|113235	1260.767
lowly_expressed	lowly_expressed	SLC46A2|57864	6.0222
SLC46A3|283537	222.5854	SLC46A3|283537	529.9525
SLC47A1|55244	13.0758	SLC47A1|55244	70.0475
lowly_expressed	lowly_expressed	SLC47A2|146802	12.9952
SLC48A1|55652	563.7444	SLC48A1|55652	1019.0174
lowly_expressed	lowly_expressed	SLC4A10|57282	35.4992
SLC4A11|83959	84.6954	SLC4A11|83959	148.336
SLC4A1AP|22950	840.1189	SLC4A1AP|22950	630.2821
SLC4A2|6522	2888.0832	SLC4A2|6522	1273.5024
SLC4A3|6508	92.7192	SLC4A3|6508	245.6418
lowly_expressed	lowly_expressed	SLC4A4|8671	401.2678
SLC4A5|57835	685.6553	SLC4A5|57835	141.9651
SLC4A7|9497	666.2704	SLC4A7|9497	1653.5658
SLC4A8|9498	2304.0119	SLC4A8|9498	188.5895
SLC5A10|125206	8.3091	lowly_expressed	lowly_expressed
SLC5A1|6523	150.0743	SLC5A1|6523	1284.3106
SLC5A3|6526	1789.9881	SLC5A3|6526	1433.2266
lowly_expressed	lowly_expressed	SLC5A4|6527	21.87
SLC5A5|6528	39.5245	lowly_expressed	lowly_expressed
SLC5A6|8884	4296.7905	SLC5A6|8884	1622.9097
lowly_expressed	lowly_expressed	SLC5A7|60482	6.3391
SLC5A8|160728	867.4591	SLC5A8|160728	27.8922
lowly_expressed	lowly_expressed	SLC5A9|200010	16.4818
SLC6A10P|386757	7.1322	SLC6A10P|386757	5.7052
lowly_expressed	lowly_expressed	SLC6A11|6538	6.0222
SLC6A12|6539	71.9168	SLC6A12|6539	96.038
SLC6A14|11254	30.311999999999998	SLC6A14|11254	306.8146
lowly_expressed	lowly_expressed	SLC6A15|55117	16.7987
SLC6A16|28968	6.2407	SLC6A16|28968	49.7623
SLC6A17|388662	21.0996	SLC6A17|388662	36.766999999999996
SLC6A1|6529	11.5899	SLC6A1|6529	23.7718
SLC6A20|54716	18.1278	SLC6A20|54716	11.0935
lowly_expressed	lowly_expressed	SLC6A2|6530	34.8653
SLC6A4|6532	24.0713	SLC6A4|6532	7.607
SLC6A6|6533	1078.7519	SLC6A6|6533	931.8542
SLC6A8|6535	1195.2452	SLC6A8|6535	847.5436
SLC6A9|6536	364.0921	SLC6A9|6536	96.6878
lowly_expressed	lowly_expressed	SLC7A10|56301	381.3597
SLC7A11|23657	111.1441	SLC7A11|23657	32.3296
lowly_expressed	lowly_expressed	SLC7A14|57709	10.1426
SLC7A1|6541	1901.6345	SLC7A1|6541	1155.626
SLC7A2|6542	7089.7474	SLC7A2|6542	1750.2377
SLC7A3|84889	7.1322	SLC7A3|84889	95.0872
lowly_expressed	lowly_expressed	SLC7A4|6545	41.5214
SLC7A5|8140	2306.6865	SLC7A5|8140	346.1173
SLC7A6OS|84138	120.214	SLC7A6OS|84138	177.2805
SLC7A6|9057	633.4264	SLC7A6|9057	1198.3138
SLC7A7|9056	183.0609	SLC7A7|9056	205.0713
SLC7A8|23428	4220.5052	SLC7A8|23428	1733.122
SLC8A1|6546	99.8514	SLC8A1|6546	327.7338
SLC8A3|6547	7.7266	SLC8A3|6547	40.5705
SLC9A1|6548	923.6256	SLC9A1|6548	1600.9509
SLC9A2|6549	1152.4517	SLC9A2|6549	74.8019
SLC9A3R1|9368	10356.6122	SLC9A3R1|9368	1358.4786
SLC9A3R2|9351	885.5869	SLC9A3R2|9351	1147.7021
SLC9A5|6553	16.6419	SLC9A5|6553	23.1379
SLC9A6|10479	177.1174	SLC9A6|10479	506.4976
SLC9A7|84679	92.7192	SLC9A7|84679	171.7908
SLC9A8|23315	545.0223	SLC9A8|23315	729.6355
SLC9A9|285195	78.4547	SLC9A9|285195	371.7908
lowly_expressed	lowly_expressed	SLCO1A2|6579	44.691
lowly_expressed	lowly_expressed	SLCO1C1|53919	7.607
SLCO2A1|6578	464.4874	SLCO2A1|6578	471.9493
SLCO2B1|11309	549.7771	SLCO2B1|11309	797.1474
SLCO3A1|28232	161.6642	SLCO3A1|28232	598.4152
SLCO4A1|28231	55.5364	SLCO4A1|28231	72.7575
SLCO4C1|353189	58.2467	lowly_expressed	lowly_expressed
SLFN11|91607	355.1263	SLFN11|91607	1088.1141
SLFN12L|342615	10.6984	SLFN12L|342615	26.9414
SLFN12|55106	54.3834	SLFN12|55106	153.7242
SLFN13|146857	92.1248	SLFN13|146857	525.5151
SLFN5|162394	330.7578	SLFN5|162394	1317.9081
lowly_expressed	lowly_expressed	SLIT1|6585	9.8257
SLIT2|9353	220.5052	SLIT2|9353	1163.5499
SLIT3|6586	363.1501	SLIT3|6586	3397.4643
SLITRK1|114798	28.2318	SLITRK1|114798	19.6513
lowly_expressed	lowly_expressed	SLITRK2|84631	6.0222
lowly_expressed	lowly_expressed	SLITRK3|22865	58.0032
SLITRK4|139065	13.0758	SLITRK4|139065	115.0555
SLITRK5|26050	77.8603	SLITRK5|26050	38.6688
SLITRK6|84189	30.311999999999998	SLITRK6|84189	579.3978
SLK|9748	3355.4235	SLK|9748	2990.4913
SLMAP|7871	925.1114	SLMAP|7871	1593.0269
SLMO1|10650	86.7756	SLMO1|10650	36.1331
SLMO2|51012	3123.3284	SLMO2|51012	1313.1537
SLPI|6590	264.1902	SLPI|6590	1827.2583
SLTM|79811	3081.1293	SLTM|79811	2217.1157
SLU7|10569	1382.1694	SLU7|10569	1594.9287
SMAD1|4086	3271.0253	SMAD1|4086	1012.9952
SMAD2|4087	2154.5319	SMAD2|4087	2333.7559
SMAD3|4088	1243.3878	SMAD3|4088	1970.2060000000001
SMAD4|4089	1386.104	SMAD4|4089	2491.851
lowly_expressed	lowly_expressed	SMAD5OS|9597	7.607
SMAD5|4090	1536.9985	SMAD5|4090	2625.6735
SMAD6|4091	107.57799999999999	SMAD6|4091	94.4532
SMAD7|4092	555.1263	SMAD7|4092	867.8288
SMAD9|4093	19.0193	SMAD9|4093	90.3328
SMAGP|57228	421.3967	SMAGP|57228	239.9366
SMAP1|60682	1051.5572	SMAP1|60682	678.6054
SMAP2|64744	1305.2006	SMAP2|64744	954.3582
SMARCA1|6594	2279.9406	SMARCA1|6594	1999.683
SMARCA2|6595	3673.1055	SMARCA2|6595	5867.5119
SMARCA4|6597	3873.4027	SMARCA4|6597	1776.8621
SMARCA5|8467	5622.2704	SMARCA5|8467	2312.5198
SMARCAD1|56916	1360.4755	SMARCAD1|56916	1150.2377
SMARCAL1|50485	555.1263	SMARCAL1|50485	619.6513
SMARCB1|6598	1726.3001	SMARCB1|6598	1029.4769999999999
SMARCC1|6599	5289.4502	SMARCC1|6599	3069.0967
SMARCC2|6601	2640.7132	SMARCC2|6601	3761.3312
SMARCD1|6602	1584.5468	SMARCD1|6602	1289.065
SMARCD2|6603	2522.734	SMARCD2|6603	2496.038
SMARCD3|6604	283.5067	SMARCD3|6604	467.8288
SMARCE1|6605	1413.6701	SMARCE1|6605	2782.5674
SMC1A|8243	5240.416	SMC1A|8243	2494.1363
SMC2|10592	1671.9168	SMC2|10592	671.9493
SMC3|9126	3375.3343	SMC3|9126	2270.3645
SMC4|10051	2571.7682	SMC4|10051	735.6577
SMC5|23137	1214.2645	SMC5|23137	1456.7353
SMC6|79677	634.7697	SMC6|79677	581.2995
SMCHD1|23347	2578.0089	SMCHD1|23347	2035.4992
SMCR7L|54471	1708.4695	SMCR7L|54471	1372.1078
SMCR7|125170	341.7533	SMCR7|125170	311.252
SMCR8|140775	2272.5229999999997	SMCR8|140775	1709.4739
SMEK1|55671	1913.2244	SMEK1|55671	1892.5515
SMEK2|57223	2825.26	SMEK2|57223	2240.8875
SMG1|23049	4477.5632	SMG1|23049	4806.9731
SMG5|23381	2481.7236	SMG5|23381	1828.2092
SMG6|23293	1228.2318	SMG6|23293	1710.3011
SMG7|9887	4543.5364	SMG7|9887	2045.0079
SMN2|6607	1478.2377	SMN2|6607	1105.8764
SMNDC1|10285	986.0327	SMNDC1|10285	570.8399
SMOC1|64093	15.155999999999999	SMOC1|64093	374.9604
SMOC2|64094	317.682	SMOC2|64094	3021.5531
SMOX|54498	41.3076	SMOX|54498	126.7829
SMO|6608	322.73400000000004	SMO|6608	569.2552
SMPD1|6609	493.6107	SMPD1|6609	526.149
SMPD2|6610	510.2526	SMPD2|6610	154.6751
SMPD3|55512	90.0446	SMPD3|55512	129.6355
SMPD4|55627	2082.9123	SMPD4|55627	1501.4263
SMPDL3A|10924	671.9168	SMPDL3A|10924	348.6529
SMPDL3B|27293	237.1471	SMPDL3B|27293	119.1759
SMS|6611	2217.8306	SMS|6611	807.29
SMTNL2|342527	11.8871	SMTNL2|342527	12.3613
SMTN|6525	827.0431	SMTN|6525	1000.9509
SMU1|55234	1904.0119	SMU1|55234	1783.5182
SMUG1|23583	913.2244	SMUG1|23583	406.3391
SMURF1|57154	837.3284	SMURF1|57154	894.0983
SMURF2|64750	451.4116	SMURF2|64750	609.1918
SMYD1|150572	41.6048	SMYD1|150572	781.9334
SMYD2|56950	757.8009	SMYD2|56950	492.2345
SMYD3|64754	251.1144	SMYD3|64754	203.1696
SMYD4|114826	242.1991	SMYD4|114826	525.1981
SMYD5|10322	758.9896	SMYD5|10322	709.3502
SNAI1|6615	41.6048	SNAI1|6615	122.9794
SNAI2|6591	356.0178	SNAI2|6591	858.954
SNAI3|333929	10.4012	SNAI3|333929	14.897
SNAP23|8773	1690.3418	SNAP23|8773	1339.1442
SNAP25|6616	23.7741	SNAP25|6616	10.7765
SNAP29|9342	1377.4146	SNAP29|9342	1155.626
SNAP47|116841	1646.1664	SNAP47|116841	643.0681
SNAPC1|6617	145.6166	SNAPC1|6617	186.3708
SNAPC2|6618	272.5111	SNAPC2|6618	205.0713
SNAPC3|6619	334.6211	SNAPC3|6619	441.2044
SNAPC4|6621	414.8588	SNAPC4|6621	314.7385
SNAPC5|10302	132.4755	SNAPC5|10302	95.4834
SNAPIN|23557	704.9034	SNAPIN|23557	517.5911
SNCAIP|9627	28.529	SNCAIP|9627	126.7829
SNCA|6622	27.0431	SNCA|6622	116.3233
SNCG|6623	506.0921	SNCG|6623	483.0428
SND1|27044	4165.5275	SND1|27044	3315.6894
SNED1|25992	178.3061	SNED1|25992	1440.8875
SNF8|11267	1033.5810000000001	SNF8|11267	521.0777
SNHG10|283596	85.2897	SNHG10|283596	81.775
SNHG11|128439	94.5587	SNHG11|128439	158.2758
SNHG12|85028	104.7013	SNHG12|85028	171.6197
SNHG1|23642	585.5869	SNHG1|23642	714.4216
SNHG3-RCC1|751867	102.4279	SNHG3-RCC1|751867	248.2187
SNHG3|8420	59.4354	SNHG3|8420	25.6735
SNHG4|724102	17.893	SNHG4|724102	24.935
SNHG5|387066	1290.0446	SNHG5|387066	1968.9382
SNHG6|641638	340.8618	SNHG6|641638	735.9746
SNHG7|84973	696.7786	SNHG7|84973	818.1109
SNHG8|100093630	822.5854	SNHG8|100093630	846.9097
SNHG9|735301	62.4071	SNHG9|735301	23.4548
SNIP1|79753	356.0178	SNIP1|79753	396.8304
SNN|8303	371.471	SNN|8303	1511.2520000000002
SNORA53|677832	5.3492	lowly_expressed	lowly_expressed
SNORA63|6043	6.2407	lowly_expressed	lowly_expressed
SNORA7B|677797	7.1471	lowly_expressed	lowly_expressed
SNORA8|654320	327.5156	SNORA8|654320	229.9017
SNORD116-20|100033431	17.2363	SNORD116-20|100033431	28.5261
SNORD116-28|100033820	33.1055	SNORD116-28|100033820	60.71
SNORD116-4|100033416	72.6538	SNORD116-4|100033416	136.4184
SNORD17|692086	10.104	lowly_expressed	lowly_expressed
SNORD1C|677850	46.7311	lowly_expressed	lowly_expressed
SNPH|9751	2667.7563	SNPH|9751	132.1712
SNRK|54861	739.3759	SNRK|54861	1663.3914
SNRNP200|23020	9418.425	SNRNP200|23020	7777.496
SNRNP25|79622	825.26	SNRNP25|79622	298.5737
SNRNP27|11017	498.0684	SNRNP27|11017	553.0903
SNRNP35|11066	493.0609	SNRNP35|11066	300.4945
SNRNP40|9410	463.89300000000003	SNRNP40|9410	615.8479
SNRNP48|154007	432.9866	SNRNP48|154007	473.851
SNRNP70|6625	1776.2259	SNRNP70|6625	2351.5055
SNRPA1|6627	735.2155	SNRPA1|6627	216.1648
SNRPA|6626	1045.7652	SNRPA|6626	984.7861
SNRPB2|6629	677.8603	SNRPB2|6629	775.2773
SNRPB|6628	2034.7697	SNRPB|6628	1171.7908
SNRPC|6631	1409.8068	SNRPC|6631	653.2488
SNRPD1|6632	1100.4458	SNRPD1|6632	456.7353
SNRPD2|6633	2495.0966	SNRPD2|6633	1672.5832
SNRPD3|6634	1875.6642	SNRPD3|6634	1246.9414
SNRPE|6635	1016.0475	SNRPE|6635	555.309
SNRPF|6636	1042.4963	SNRPF|6636	407.29
SNRPG|6637	580.0892	SNRPG|6637	307.7655
SNRPN|6638	1348.5617	SNRPN|6638	1509.8384
SNTA1|6640	133.4324	SNTA1|6640	597.4643
SNTB1|6641	149.4799	SNTB1|6641	374.9604
SNTB2|6645	805.9435	SNTB2|6645	1557.5277
SNTG2|54221	46.9539	SNTG2|54221	37.7179
SNUPN|10073	425.26	SNUPN|10073	505.2298
SNURF|8926	92.523	SNURF|8926	71.6735
SNW1|22938	1609.5097	SNW1|22938	1393.0269
SNX10|29887	126.5973	SNX10|29887	209.5087
SNX11|29916	379.792	SNX11|29916	439.6197
SNX12|29934	194.0565	SNX12|29934	252.2979
SNX13|23161	1162.2585	SNX13|23161	1571.4739
SNX14|57231	1682.0208	SNX14|57231	1147.0681
SNX15|29907	277.26599999999996	SNX15|29907	635.1823
SNX16|64089	148.8856	SNX16|64089	363.233
SNX17|9784	2096.5825	SNX17|9784	2039.3027
SNX18|112574	1051.1144	SNX18|112574	1354.9921
SNX19|399979	1526.5973	SNX19|399979	2137.5594
SNX1|6642	1196.7311	SNX1|6642	4967.6704
SNX20|124460	39.9406	SNX20|124460	24.4247
SNX21|90203	261.6939	SNX21|90203	797.2330000000001
SNX22|79856	144.9718	SNX22|79856	77.3439
SNX24|28966	165.2303	SNX24|28966	116.9572
SNX25|83891	556.9094	SNX25|83891	451.981
SNX27|81609	1270.5973	SNX27|81609	1193.5309
SNX29|92017	509.3611	SNX29|92017	1139.7781
SNX2|6643	1612.4814	SNX2|6643	1757.5277
