gene_id	TCGA-BH-A0B8-01A-21R-A056-07	gene_id	TCGA-BH-A0B8-11A-41R-A089-07
SLC39A8|64116	198.3615	SLC39A8|64116	302.517
SLC39A9|55334	5296.5263	SLC39A9|55334	1947.2742
SLC3A2|6520	2790.8354	SLC3A2|6520	2689.7292
SLC40A1|30061	1016.1433	SLC40A1|30061	4714.3028
SLC41A1|254428	815.4860000000001	SLC41A1|254428	2069.9034
SLC41A2|84102	228.2075	SLC41A2|84102	268.6389
SLC41A3|54946	1130.4766	SLC41A3|54946	817.3685
SLC43A1|8501	138.2102	SLC43A1|8501	339.25800000000004
SLC43A2|124935	675.8983	SLC43A2|124935	502.9226
SLC43A3|29015	326.9291	SLC43A3|29015	1179.0528
SLC44A1|23446	2167.2825	SLC44A1|23446	1344.626
SLC44A2|57153	6094.5638	SLC44A2|57153	6020.7563
SLC44A3|126969	79.4364	SLC44A3|126969	82.54799999999999
SLC44A4|80736	3201.7926	SLC44A4|80736	34.3552
SLC44A5|204962	10.5609	SLC44A5|204962	16.2233
SLC45A1|50651	99.1807	SLC45A1|50651	38.6496
SLC45A3|85414	41.3253	SLC45A3|85414	91.61399999999999
SLC45A4|57210	197.4431	SLC45A4|57210	407.9685
SLC46A1|113235	1614.6393	SLC46A1|113235	718.6115
lowly_expressed	lowly_expressed	SLC46A2|57864	5.7259
SLC46A3|283537	136.3735	SLC46A3|283537	570.6788
SLC47A1|55244	78.0589	SLC47A1|55244	50.5786
SLC47A2|146802	5.0509	lowly_expressed	lowly_expressed
SLC48A1|55652	1379.8059	SLC48A1|55652	1043.5405
SLC4A10|57282	5.0509	lowly_expressed	lowly_expressed
SLC4A11|83959	51.8862	SLC4A11|83959	13.3604
SLC4A1AP|22950	788.2113	SLC4A1AP|22950	565.1915
SLC4A2|6522	871.8904	SLC4A2|6522	1329.19
SLC4A3|6508	285.6038	SLC4A3|6508	55.3501
SLC4A4|8671	15.1526	SLC4A4|8671	1644.7572
SLC4A5|57835	218.5649	SLC4A5|57835	68.93
SLC4A7|9497	387.9987	SLC4A7|9497	430.87199999999996
SLC4A8|9498	1286.5944	SLC4A8|9498	15.7462
SLC5A10|125206	25.36	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLC5A1|6523	43.8984
SLC5A3|6526	673.3637	SLC5A3|6526	1845.9645
lowly_expressed	lowly_expressed	SLC5A4|6527	21.471999999999998
SLC5A5|6528	107.4458	lowly_expressed	lowly_expressed
SLC5A6|8884	1194.3885	SLC5A6|8884	1805.3919
lowly_expressed	lowly_expressed	SLC5A9|200010	5.2487
SLC6A10P|386757	14.2343	SLC6A10P|386757	6.6802
SLC6A11|6538	17.9076	lowly_expressed	lowly_expressed
SLC6A12|6539	36.7336	SLC6A12|6539	6.6802
SLC6A14|11254	23.4177	SLC6A14|11254	30.538
SLC6A15|55117	5.0509	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLC6A16|28968	62.0303
SLC6A17|388662	16.070999999999998	SLC6A17|388662	25.7664
SLC6A1|6529	8.7242	SLC6A1|6529	17.1776
SLC6A20|54716	6.8876	SLC6A20|54716	5.2487
lowly_expressed	lowly_expressed	SLC6A2|6530	7.1573
lowly_expressed	lowly_expressed	SLC6A3|6531	20.9949
SLC6A4|6532	817.7818	SLC6A4|6532	31.9695
SLC6A6|6533	1065.2745	SLC6A6|6533	842.1806
SLC6A8|6535	928.9010000000001	SLC6A8|6535	1532.1484
SLC6A9|6536	340.0843	SLC6A9|6536	65.3274
SLC7A10|56301	21.4111	SLC7A10|56301	2829.4739
SLC7A11|23657	117.0884	SLC7A11|23657	18.1319
SLC7A1|6541	1647.5021	SLC7A1|6541	564.9529
SLC7A2|6542	906.8608	SLC7A2|6542	906.5967
SLC7A4|6545	504.6279	SLC7A4|6545	155.5529
SLC7A5P2|387254	6.4973	lowly_expressed	lowly_expressed
SLC7A5|8140	2234.3214	SLC7A5|8140	110.7002
SLC7A6OS|84138	138.6785	SLC7A6OS|84138	266.9116
SLC7A6|9057	588.1876	SLC7A6|9057	1976.6766
SLC7A7|9056	234.1767	SLC7A7|9056	188.4767
SLC7A8|23428	3153.1206	SLC7A8|23428	600.2624
SLC8A1|6546	218.5649	SLC8A1|6546	377.9077
SLC8A2|6543	1294.4003	lowly_expressed	lowly_expressed
SLC9A1|6548	1834.8434	SLC9A1|6548	782.0589
SLC9A2|6549	29.3869	lowly_expressed	lowly_expressed
SLC9A3R1|9368	4447.5209	SLC9A3R1|9368	573.5417
SLC9A3R2|9351	1046.4485	SLC9A3R2|9351	2666.8257
SLC9A5|6553	7.3467	SLC9A5|6553	14.3147
SLC9A6|10479	79.4364	SLC9A6|10479	584.0391
SLC9A7|84679	102.3949	lowly_expressed	lowly_expressed
SLC9A8|23315	478.9143	SLC9A8|23315	623.6431
SLC9A9|285195	65.6613	SLC9A9|285195	598.831
SLCO1A2|6579	8.7242	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SLCO1C1|53919	50.1014
SLCO2A1|6578	783.8032	SLCO2A1|6578	1120.3626
SLCO2B1|11309	542.2798	SLCO2B1|11309	1324.5855
SLCO3A1|28232	626.7671	SLCO3A1|28232	558.2727
SLCO4A1|28231	32.1419	SLCO4A1|28231	77.2898
SLCO4C1|353189	10.5609	SLCO4C1|353189	11.9289
SLFN11|91607	318.2048	SLFN11|91607	1502.5647
lowly_expressed	lowly_expressed	SLFN12L|342615	15.7462
SLFN12|55106	28.0094	SLFN12|55106	125.4921
SLFN13|146857	26.1727	SLFN13|146857	147.9184
SLFN5|162394	377.8969	SLFN5|162394	1720.1479
SLIT1|6585	3109.8576	SLIT1|6585	19.0862
SLIT2|9353	191.0147	SLIT2|9353	748.1808
SLIT3|6586	573.0442	SLIT3|6586	5602.7675
SLITRK2|84631	5.0509	SLITRK2|84631	18.1319
SLITRK4|139065	24.7952	SLITRK4|139065	61.076
lowly_expressed	lowly_expressed	SLITRK5|26050	8.1117
SLITRK6|84189	361.82599999999996	SLITRK6|84189	10.9746
SLK|9748	2850.9867	SLK|9748	2486.9379
SLMAP|7871	1028.5409	SLMAP|7871	1502.0876
SLMO1|10650	80.3548	SLMO1|10650	25.7664
SLMO2|51012	1780.2022	SLMO2|51012	1198.6162
SLPI|6590	95.5074	SLPI|6590	294.4053
SLTM|79811	1980.8595	SLTM|79811	2040.7969
SLU7|10569	1462.4565	SLU7|10569	1359.4179
SMAD1|4086	523.4538	SMAD1|4086	825.9573
SMAD2|4087	1832.0884	SMAD2|4087	2678.2775
SMAD3|4088	2006.1138	SMAD3|4088	1986.8782
SMAD4|4089	1909.6514	SMAD4|4089	2122.8009
SMAD5|4090	1832.0884	SMAD5|4090	2072.2892
SMAD6|4091	86.324	SMAD6|4091	448.5268
SMAD7|4092	798.9558	SMAD7|4092	846.475
SMAD9|4093	12.3976	SMAD9|4093	109.2688
SMAGP|57228	715.3869	SMAGP|57228	186.5681
SMAP1|60682	488.9334	SMAP1|60682	981.4052
SMAP2|64744	1045.5302	SMAP2|64744	840.2719999999999
SMARCA1|6594	3151.2839	SMARCA1|6594	1385.1843
SMARCA2|6595	2335.7979	SMARCA2|6595	5561.7321
SMARCA4|6597	3712.8488	lowly_expressed	lowly_expressed
SMARCA5|8467	1733.5689	SMARCA5|8467	1937.755
SMARCAD1|56916	547.7898	SMARCAD1|56916	642.7293
SMARCAL1|50485	849.9237	SMARCAL1|50485	600.2624
SMARCB1|6598	1511.1286	SMARCB1|6598	529.1662
SMARCC1|6599	3883.6601	SMARCC1|6599	1623.2852
SMARCC2|6601	4281.7605	SMARCC2|6601	3968.0305
SMARCD1|6602	1456.9465	SMARCD1|6602	1266.8496
SMARCD2|6603	3570.5061	SMARCD2|6603	1836.5739999999998
SMARCD3|6604	625.8487	SMARCD3|6604	369.3189
SMARCE1|6605	3691.7270000000003	SMARCE1|6605	2894.9064
SMC1A|8243	4877.7632	SMC1A|8243	2170.1062
SMC2|10592	691.0509	SMC2|10592	493.3795
SMC3|9126	3329.901	SMC3|9126	1687.2241
SMC4|10051	2029.0724	SMC4|10051	509.1256
SMC5|23137	376.9786	SMC5|23137	668.4958
SMC6|79677	1157.1085	SMC6|79677	554.4554
SMCHD1|23347	2277.0242	SMCHD1|23347	1364.1894
SMCR7L|54471	1359.1433	SMCR7L|54471	1538.3514
SMCR7|125170	415.0897	SMCR7|125170	200.4056
SMCR8|140775	1925.7591	SMCR8|140775	936.0897
SMEK1|55671	1979.9412	SMEK1|55671	1342.7174
SMEK2|57223	2306.8702	SMEK2|57223	3108.6723
SMG1|23049	3266.5356	SMG1|23049	3085.7688
SMG5|23381	1476.2316	SMG5|23381	1976.8579
SMG6|23293	1546.9438	SMG6|23293	1485.8642
SMG7|9887	3008.0228	SMG7|9887	1683.4069
SMN1|6606	7.6314	lowly_expressed	lowly_expressed
SMN2|6607	1508.0889	SMN2|6607	798.7069
SMNDC1|10285	488.5569	SMNDC1|10285	641.775
SMOC1|64093	5.51	SMOC1|64093	559.7042
SMOC2|64094	3356.5329	SMOC2|64094	4148.8727
SMOX|54498	224.9933	SMOX|54498	68.2333
SMO|6608	447.6908	lowly_expressed	lowly_expressed
SMPD1|6609	451.8233	SMPD1|6609	820.7086
SMPD2|6610	239.6868	SMPD2|6610	88.2739
SMPD3|55512	1216.8006	SMPD3|55512	22.4263
SMPD4|55627	1589.1875	SMPD4|55627	1114.1596
SMPDL3A|10924	54.1821	SMPDL3A|10924	146.9641
SMPDL3B|27293	291.573	lowly_expressed	lowly_expressed
SMS|6611	2254.0657	SMS|6611	786.8305
SMTN|6525	498.1995	SMTN|6525	1556.0062
SMU1|55234	1136.905	SMU1|55234	1637.5999
SMUG1|23583	562.0241	SMUG1|23583	443.7552
SMURF1|57154	611.0176	SMURF1|57154	1562.2713
SMURF2|64750	523.4538	SMURF2|64750	619.3487
lowly_expressed	lowly_expressed	SMYD1|150572	27.6751
SMYD2|56950	508.7604	SMYD2|56950	649.4095
SMYD3|64754	247.9518	SMYD3|64754	96.3855
SMYD4|114826	290.6546	SMYD4|114826	532.9834
SMYD5|10322	829.7202	SMYD5|10322	431.3492
SNAI1|6615	104.6908	SNAI1|6615	123.1063
SNAI2|6591	280.0937	SNAI2|6591	345.9382
SNAI3|333929	6.8876	SNAI3|333929	6.6802
SNAP23|8773	754.4164	SNAP23|8773	1317.4281
SNAP25|6616	6110.1756	lowly_expressed	lowly_expressed
SNAP29|9342	2715.9907	SNAP29|9342	1242.5146
SNAP47|116841	698.5032	SNAP47|116841	354.7799
SNAPC1|6617	154.7403	SNAPC1|6617	299.6541
SNAPC2|6618	680.49	SNAPC2|6618	227.6035
SNAPC3|6619	378.3561	SNAPC3|6619	598.831
SNAPC4|6621	197.9023	SNAPC4|6621	154.5986
SNAPC5|10302	65.7853	SNAPC5|10302	94.3672
SNAPIN|23557	652.9398	SNAPIN|23557	792.0792
SNCAIP|9627	31.2236	SNCAIP|9627	149.827
SNCA|6622	30.7644	SNCA|6622	94.4769
SNCG|6623	163.9237	SNCG|6623	4030.538
SND1|27044	7846.2974	SND1|27044	4482.8820000000005
SNED1|25992	304.4297	SNED1|25992	1974.9493
SNF8|11267	976.6546	SNF8|11267	960.0382
SNHG10|283596	95.5074	SNHG10|283596	24.335
SNHG11|128439	150.1624	SNHG11|128439	91.9671
SNHG12|85028	65.6613	SNHG12|85028	87.7967
SNHG1|23642	624.9304	SNHG1|23642	185.1366
SNHG3-RCC1|751867	71.828	SNHG3-RCC1|751867	89.85799999999999
SNHG3|8420	28.4685	SNHG3|8420	11.9289
SNHG4|724102	8.3707	lowly_expressed	lowly_expressed
SNHG5|387066	600.5944	SNHG5|387066	1562.6864
SNHG6|641638	1421.5904	SNHG6|641638	837.8862
SNHG7|84973	426.2521	SNHG7|84973	608.2739
SNHG8|100093630	518.8621	SNHG8|100093630	430.87199999999996
SNHG9|735301	21.581	SNHG9|735301	30.538
SNIP1|79753	297.08299999999997	SNIP1|79753	334.4865
SNN|8303	545.0348	SNN|8303	2942.1448
SNORA39|677821	5.4963	lowly_expressed	lowly_expressed
SNORA8|654320	103.7173	SNORA8|654320	203.7982
lowly_expressed	lowly_expressed	SNORD116-20|100033431	7.1573
lowly_expressed	lowly_expressed	SNORD116-28|100033820	43.1111
lowly_expressed	lowly_expressed	SNORD116-4|100033416	45.1724
SNORD1C|677850	24.8732	SNORD1C|677850	6.8758
SNPH|9751	431.6198	SNPH|9751	101.6343
SNRK|54861	664.8782	SNRK|54861	2589.0493
SNRNP200|23020	3546.1701	SNRNP200|23020	5208.6365
SNRNP25|79622	631.3588	SNRNP25|79622	491.94800000000004
SNRNP27|11017	523.913	SNRNP27|11017	719.0743
SNRNP35|11066	538.8268	SNRNP35|11066	323.0777
SNRNP40|9410	734.2129	SNRNP40|9410	484.3135
SNRNP48|154007	371.0094	SNRNP48|154007	263.8674
SNRNP70|6625	2316.972	SNRNP70|6625	1762.1377
SNRPA1|6627	291.1138	SNRPA1|6627	180.365
SNRPA|6626	1265.0134	SNRPA|6626	929.023
SNRPB2|6629	1082.7229	SNRPB2|6629	786.3533
SNRPB|6628	3491.0697	SNRPB|6628	876.0587
SNRPC|6631	1203.0255	SNRPC|6631	635.0948
SNRPD1|6632	1011.5516	SNRPD1|6632	325.4205
SNRPD2|6633	3329.4419	SNRPD2|6633	1512.585
SNRPD3|6634	2217.8004	SNRPD3|6634	820.3603
SNRPE|6635	561.5649	SNRPE|6635	382.2021
SNRPF|6636	815.9451	SNRPF|6636	303.4713
SNRPG|6637	572.585	SNRPG|6637	373.1361
SNRPN|6638	348.983	SNRPN|6638	957.7097
SNTA1|6640	729.6212	SNTA1|6640	1772.6351
SNTB1|6641	193.7698	SNTB1|6641	534.4149
SNTB2|6645	547.7898	SNTB2|6645	3333.4129
lowly_expressed	lowly_expressed	SNTG2|54221	51.5329
SNTN|132203	8.7242	lowly_expressed	lowly_expressed
SNUPN|10073	276.4204	SNUPN|10073	478.5876
SNURF|8926	8.7105	SNURF|8926	74.3791
SNW1|22938	2353.2464	SNW1|22938	1386.6158
SNX10|29887	899.9733	SNX10|29887	2575.6889
SNX11|29916	785.6399	SNX11|29916	847.9065
SNX12|29934	379.2744	SNX12|29934	174.6392
SNX13|23161	1020.2758	SNX13|23161	1276.3927
SNX14|57231	787.9358	SNX14|57231	932.8403
SNX15|29907	547.5281	SNX15|29907	980.5654
SNX16|64089	161.6278	SNX16|64089	450.4354
SNX17|9784	2215.9546	SNX17|9784	3045.2105
SNX18|112574	1059.7644	SNX18|112574	1495.4074
SNX19|399979	1809.5891	SNX19|399979	3226.0527
SNX1|6642	1669.5422	SNX1|6642	5865.2034
SNX20|124460	19.2851	SNX20|124460	18.6091
SNX21|90203	549.6265	SNX21|90203	1157.7574
SNX22|79856	140.8642	SNX22|79856	78.2154
SNX24|28966	324.6332	SNX24|28966	112.1317
SNX25|83891	323.2557	SNX25|83891	288.6795
SNX27|81609	1247.3629	SNX27|81609	942.3643
SNX29|92017	777.3749	SNX29|92017	1613.2649
SNX2|6643	1348.1232	SNX2|6643	2037.4568
SNX30|401548	598.2985	SNX30|401548	491.4708
SNX31|169166	7.8059	lowly_expressed	lowly_expressed
SNX33|257364	698.8568	SNX33|257364	1834.1882
SNX3|8724	1543.2705	SNX3|8724	5883.8125
SNX4|8723	874.7189	SNX4|8723	820.7086
SNX5|27131	1492.3026	SNX5|27131	3162.1138
SNX6|58533	1241.5958	SNX6|58533	2145.7712
SNX7|51375	211.6774	SNX7|51375	303.9485
SNX8|29886	314.5315	SNX8|29886	481.9277
SNX9|51429	2045.6025	SNX9|51429	2928.7844
SOAT1|6646	452.2825	SOAT1|6646	578.3133
SOBP|55084	32.6011	SOBP|55084	282.9536
SOCS1|8651	32.6011	SOCS1|8651	31.0151
SOCS2|8835	247.4926	SOCS2|8835	651.3181
SOCS3|9021	908.2383	SOCS3|9021	10373.3747
SOCS4|122809	725.9478	SOCS4|122809	713.8256
SOCS5|9655	435.7524	SOCS5|9655	971.9671
SOCS6|9306	980.7872	SOCS6|9306	646.0694
SOCS7|30837	217.1874	SOCS7|30837	108.3144
SOD1|6647	5215.7123	SOD1|6647	4726.7088
SOD2|6648	1709.0308	SOD2|6648	6517.4758
SOD3|6649	150.1486	SOD3|6649	5304.5449
lowly_expressed	lowly_expressed	SOHLH2|54937	9.066
SOLH|6650	731.4579	SOLH|6650	353.0956
SON|6651	7263.1515	SON|6651	7347.2504
SORBS1|10580	883.4431	SORBS1|10580	41821.7822
SORBS2|8470	285.6038	SORBS2|8470	1759.2747
SORBS3|10174	1642.4512	SORBS3|10174	2641.0593
SORCS1|114815	51.427	lowly_expressed	lowly_expressed
SORCS2|57537	160.2503	SORCS2|57537	82.54799999999999
SORD|6652	4845.1621	SORD|6652	146.9641
SORL1|6653	1718.6734	SORL1|6653	622.6888
SORT1|6272	2241.2089	SORT1|6272	8659.4298
SOS1|6654	936.7069	SOS1|6654	3480.8541
SOS2|6655	1482.2008	SOS2|6655	1949.1829
SOSTDC1|25928	10.5609	SOSTDC1|25928	32.4466
SOST|50964	10.5609	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SOX10|6663	107.3601
SOX11|6664	11.9384	lowly_expressed	lowly_expressed
SOX12|6666	1401.3869	SOX12|6666	250.9841
SOX13|9580	1139.66	SOX13|9580	1154.2407
SOX15|6665	180.91299999999998	SOX15|6665	13.3604
SOX17|64321	43.162	SOX17|64321	322.5576
SOX18|54345	120.7617	SOX18|54345	623.1659
SOX21|11166	10.5609	SOX21|11166	6.202999999999999
SOX2OT|347689	5.51	lowly_expressed	lowly_expressed
SOX2|6657	72.0897	SOX2|6657	20.5177
SOX4|6659	2880.8328	SOX4|6659	811.1655
SOX5|6660	13.3159	SOX5|6660	377.9077
SOX6|55553	18.3668	SOX6|55553	404.1513
SOX7|83595	78.0589	SOX7|83595	798.7594
SOX8|30812	10.1017	SOX8|30812	15.269
SOX9|6662	294.7872	SOX9|6662	237.1466
SP100|6672	1992.7979	SP100|6672	1681.4983
SP110|3431	450.4458	SP110|3431	347.8468
SP140L|93349	64.743	SP140L|93349	324.4662
SP140|11262	16.9893	SP140|11262	25.2893
SP1|6667	3385.4606	SP1|6667	4122.6291
SP2|6668	692.8876	SP2|6668	611.7142
SP3|6670	3006.1862	SP3|6670	1795.0614
SP4|6671	279.6345	SP4|6671	177.5021
SP6|80320	206.1673	SP6|80320	16.2233
SPA17|53340	61.0696	SPA17|53340	39.604
SPACA4|171169	5.9692	lowly_expressed	lowly_expressed
SPAG16|79582	319.1232	SPAG16|79582	378.86199999999997
SPAG17|200162	12.3976	SPAG17|200162	68.2333
SPAG1|6674	904.565	SPAG1|6674	43.4212
SPAG4|6676	17.4485	SPAG4|6676	5.7259
SPAG5|10615	566.1566	SPAG5|10615	66.8019
SPAG7|9552	802.6292	SPAG7|9552	774.4244
SPAG8|26206	6.4284	lowly_expressed	lowly_expressed
SPAG9|9043	1846.3227	SPAG9|9043	3367.2909
SPARCL1|8404	3956.2090000000003	SPARCL1|8404	17835.1426
SPARC|6678	38647.4229	SPARC|6678	113777.8838
SPAST|6683	636.8688	SPAST|6683	481.9277
SPATA13|221178	448.8846	SPATA13|221178	253.3699
SPATA17|128153	33.9786	SPATA17|128153	7.1573
SPATA18|132671	43.162	SPATA18|132671	224.2634
SPATA20|64847	2392.735	SPATA20|64847	814.5055
lowly_expressed	lowly_expressed	SPATA22|84690	58.4469
SPATA24|202051	34.4378	SPATA24|202051	21.471999999999998
SPATA2L|124044	226.3708	SPATA2L|124044	61.076
SPATA2|9825	555.1366	SPATA2|9825	306.8114
SPATA5L1|79029	93.6707	SPATA5L1|79029	113.086
SPATA5|166378	145.5569	SPATA5|166378	186.5681
SPATA6|54558	64.743	SPATA6|54558	80.6394
SPATA7|55812	291.573	SPATA7|55812	265.2988
SPATA9|83890	5.1014	SPATA9|83890	53.4415
SPATS2L|26010	854.0563	SPATS2L|26010	1564.1179
SPATS2|65244	773.2423	SPATS2|65244	219.0147
SPC24|147841	22.9585	lowly_expressed	lowly_expressed
SPC25|57405	126.7309	lowly_expressed	lowly_expressed
SPCS1|28972	1471.1486	SPCS1|28972	1259.6922
SPCS2|9789	801.2517	SPCS2|9789	424.1918
SPCS3|60559	1530.8729	SPCS3|60559	2288.9179999999997
SPDEF|25803	2997.4619	SPDEF|25803	9.5431
lowly_expressed	lowly_expressed	SPDYE1|285955	8.5888
SPDYE3|441272	38.8045	SPDYE3|441272	116.5836
SPDYE5|442590	6.8876	lowly_expressed	lowly_expressed
SPDYE6|729597	10.5609	SPDYE6|729597	26.7207
SPDYE7P|441251	5.51	SPDYE7P|441251	10.0203
SPDYE8P|389517	17.4485	SPDYE8P|389517	15.269
SPEF2|79925	347.5917	SPEF2|79925	65.8475
SPEG|10290	215.8099	SPEG|10290	334.4865
SPEN|23013	2470.7939	lowly_expressed	lowly_expressed
SPESP1|246777	11.9384	SPESP1|246777	66.3199
SPG11|80208	1577.7082	SPG11|80208	1829.8938
SPG20|23111	645.1339	SPG20|23111	2515.5672
SPG21|51324	1479.905	SPG21|51324	2166.7661
SPG7|6687	714.0094	SPG7|6687	1032.5659
SPHAR|10638	63.2644	SPHAR|10638	162.6434
SPHK1|8877	184.0308	SPHK1|8877	173.6801
SPHK2|56848	311.478	SPHK2|56848	249.6481
lowly_expressed	lowly_expressed	SPHKAP|80309	11.4517
SPI1|6688	204.7898	SPI1|6688	238.5781
SPIN1|10927	1617.1968	SPIN1|10927	2351.4255
lowly_expressed	lowly_expressed	SPIN2A|54466	15.269
SPIN2B|474343	88.8999	SPIN2B|474343	95.7939
SPIN3|169981	284.6854	SPIN3|169981	219.0147
SPIN4|139886	203.8715	SPIN4|139886	101.6343
lowly_expressed	lowly_expressed	SPINK5|11005	61.5531
SPINT1|6692	2537.3736	SPINT1|6692	148.3956
SPINT2|10653	10150.4126	SPINT2|10653	323.98900000000003
SPIRE1|56907	2453.8046	SPIRE1|56907	789.6934
SPIRE2|84501	129.9451	SPIRE2|84501	25.2893
SPNS1|83985	757.5892	SPNS1|83985	537.6786
SPNS2|124976	148.7665	SPNS2|124976	532.0625
SPN|6693	103.3133	SPN|6693	99.7256
SPOCD1|90853	13.3159	lowly_expressed	lowly_expressed
SPOCK1|6695	615.2878	SPOCK1|6695	700.9424
SPOCK2|9806	173.1071	SPOCK2|9806	792.0792
SPON1|10418	747.0696	SPON1|10418	5418.5852
SPON2|10417	362.2852	SPON2|10417	564.4757
SPOPL|339745	1516.6386	SPOPL|339745	924.7286
SPOP|8405	2168.2009	SPOP|8405	1220.5654
SPP1|6696	2636.5543	SPP1|6696	488.1307
SPPL2A|84888	437.589	SPPL2A|84888	796.3736
SPPL2B|56928	613.9103	SPPL2B|56928	533.4606
SPPL3|121665	1653.0121	SPPL3|121665	1374.2097
SPRED1|161742	455.0375	SPRED1|161742	1261.1237
SPRED2|200734	2196.2102	SPRED2|200734	1066.444
SPRN|503542	138.2102	SPRN|503542	42.4669
SPRR1A|6698	97.344	SPRR1A|6698	19.5634
SPRR1B|6699	77.5997	SPRR1B|6699	14.7918
SPRR2A|6700	147.3936	SPRR2A|6700	27.6751
SPRR2D|6703	27.5502	lowly_expressed	lowly_expressed
SPRR2E|6704	44.5395	SPRR2E|6704	7.1573
SPRR2F|6705	5.0509	lowly_expressed	lowly_expressed
SPRR3|6707	433.9157	SPRR3|6707	62.5075
SPRY1|10252	351.7242	SPRY1|10252	2547.5367
SPRY2|10253	85.4056	SPRY2|10253	1272.0983
SPRY3|10251	17.9076	SPRY3|10251	135.5123
SPRY4|81848	504.6279	SPRY4|81848	1251.5806
SPRYD3|84926	1826.1192	SPRYD3|84926	1632.3512
SPRYD4|283377	431.6198	SPRYD4|283377	270.0704
SPR|6697	2151.6707	SPR|6697	848.8608
SPSB1|80176	291.1138	SPSB1|80176	904.6881
SPSB2|84727	66.1205	SPSB2|84727	60.1217
SPSB3|90864	626.3079	SPSB3|90864	558.7499
SPSB4|92369	11.0201	SPSB4|92369	19.5634
lowly_expressed	lowly_expressed	SPTA1|6708	6.202999999999999
SPTAN1|6709	7178.205	SPTAN1|6709	14317.0703
SPTBN1|6711	6789.2880000000005	SPTBN1|6711	55081.9516
SPTBN2|6712	910.9933	SPTBN2|6712	76.345
SPTBN4|57731	675.8983	SPTBN4|57731	151.2585
lowly_expressed	lowly_expressed	SPTBN5|51332	12.4061
SPTB|6710	93.6707	SPTB|6710	814.5055
SPTLC1|10558	1045.5302	SPTLC1|10558	1918.1677
SPTLC2|9517	3140.723	SPTLC2|9517	1766.4321
SPTLC3|55304	41.3253	SPTLC3|55304	301.5627
SPTY2D1|144108	1185.8066	SPTY2D1|144108	770.6167
SQLE|6713	1783.4164	SQLE|6713	85.8881
SQRDL|58472	1034.9692	SQRDL|58472	1258.7379
SQSTM1|8878	8378.7143	SQSTM1|8878	10389.1876
SR140|23350	2108.9679	SR140|23350	1880.4724
SRA1|10011	373.3052	SRA1|10011	394.131
SRBD1|55133	666.7149	SRBD1|55133	487.1764
SRCAP|10847	4360.7377	SRCAP|10847	3206.9665
SRCIN1|80725	492.6894	SRCIN1|80725	65.3704
SRCRB4D|136853	137.1174	SRCRB4D|136853	131.6951
SRC|6714	1194.7604	SRC|6714	327.8063
SRD5A1|6715	136.3735	SRD5A1|6715	68.7105
SRD5A3|79644	1010.1695	SRD5A3|79644	515.3286
SREBF1|6720	4543.4874	SREBF1|6720	4706.6683
SREBF2|6721	3640.3	SREBF2|6721	1898.6043
SRFBP1|153443	320.0415	SRFBP1|153443	171.7762
SRF|6722	1047.826	SRF|6722	1583.6813
SRGAP1|57522	1873.8729	lowly_expressed	lowly_expressed
SRGAP2|23380	990.8889	SRGAP2|23380	742.455
SRGAP3|9901	541.8206	SRGAP3|9901	143.1468
SRGN|5552	452.2825	SRGN|5552	1760.7062
SRI|6717	877.4739	SRI|6717	1399.0218
SRL|6345	23.4177	SRL|6345	124.0606
SRMS|6725	35.8153	lowly_expressed	lowly_expressed
SRM|6723	850.3829	SRM|6723	631.7547
SRP14|6727	3344.5945	SRP14|6727	3376.3569
SRP19|6728	956.4787	SRP19|6728	512.4657
SRP54|6729	2165.4458	SRP54|6729	793.0335
SRP68|6730	2354.1647	SRP68|6730	2274.6034
SRP72|6731	2970.8301	SRP72|6731	1917.2134
SRP9|6726	2600.2799	SRP9|6726	3285.2201
SRPK1|6732	1932.1875	SRPK1|6732	484.3135
SRPK2|6733	1418.8354	SRPK2|6733	998.6878
lowly_expressed	lowly_expressed	SRPK3|26576	8.9419
SRPRB|58477	3341.3803	SRPRB|58477	743.8864
SRPR|6734	2661.3495	SRPR|6734	3732.7926
SRPX2|27286	400.8554	SRPX2|27286	1123.7027
SRPX|8406	129.4859	SRPX|8406	2986.0432
SRRD|402055	392.5904	SRRD|402055	272.9333
SRRM1|10250	1116.7015	SRRM1|10250	1493.0216
SRRM2|23524	15300.0045	SRRM2|23524	13642.8486
SRRM3|222183	724.5703	SRRM3|222183	46.7613
SRRM4|84530	66.5797	lowly_expressed	lowly_expressed
SRRM5|100170229	30.2869	SRRM5|100170229	13.9282
SRRT|51593	1781.5797	SRRT|51593	950.495
SRR|63826	449.1096	SRR|63826	299.0958
SRXN1|140809	1840.8126	SRXN1|140809	791.1249
SS18L1|26039	419.2222	SS18L1|26039	278.6592
SS18L2|51188	158.8728	SS18L2|51188	144.1012
SS18|6760	2118.6105	SS18|6760	1463.4379
SSBP1|6742	735.1312	SSBP1|6742	798.7594
SSBP2|23635	616.2062	SSBP2|23635	526.7804
SSBP3|23648	480.751	SSBP3|23648	763.4498
SSBP4|170463	442.1807	SSBP4|170463	325.8977
SSB|6741	2462.0605	SSB|6741	2801.546
SSC5D|284297	231.4217	SSC5D|284297	731.4804
