gene_id	TCGA-BH-A1EO-01A-11R-A137-07	gene_id	TCGA-BH-A1EO-11A-31R-A137-07
SNCAIP|9627	105.2895	SNCAIP|9627	321.1295
SNCA|6622	72.6727	SNCA|6622	193.8263
SNCG|6623	23.4612	SNCG|6623	3479.3013
SND1|27044	4168.6635	SND1|27044	3174.6829
SNED1|25992	1071.7785	SNED1|25992	1037.0902
SNF8|11267	475.5195	SNF8|11267	1107.6813
SNHG10|283596	10.8723	SNHG10|283596	26.3221
SNHG11|128439	109.8902	SNHG11|128439	105.4319
SNHG12|85028	85.8338	SNHG12|85028	70.8902
SNHG1|23642	299.8462	SNHG1|23642	213.2089
SNHG3-RCC1|751867	83.7395	SNHG3-RCC1|751867	229.1242
SNHG3|8420	16.0223	SNHG3|8420	21.296999999999997
SNHG5|387066	346.1965	SNHG5|387066	988.9926
SNHG6|641638	603.1258	SNHG6|641638	991.8641
SNHG7|84973	188.7887	SNHG7|84973	572.2852
SNHG8|100093630	256.9293	SNHG8|100093630	511.1271
SNHG9|735301	38.9113	SNHG9|735301	42.8332
SNIP1|79753	388.5412	SNIP1|79753	385.4989
SNN|8303	655.7705	SNN|8303	2214.1661
SNORA8|654320	144.5041	SNORA8|654320	183.6157
SNORD116-20|100033431	9.1556	lowly_expressed	lowly_expressed
SNORD116-28|100033820	21.2582	lowly_expressed	lowly_expressed
SNORD116-4|100033416	20.8519	SNORD116-4|100033416	12.380999999999998
SNORD1C|677850	17.779	SNORD1C|677850	5.8531
SNPH|9751	72.1004	SNPH|9751	153.8646
SNRK|54861	1374.4859	SNRK|54861	2199.8086
SNRNP200|23020	5336.5759	SNRNP200|23020	3392.4384
SNRNP25|79622	220.3069	SNRNP25|79622	393.1563
SNRNP27|11017	350.7743	SNRNP27|11017	739.8899
SNRNP35|11066	130.0898	SNRNP35|11066	388.0282
SNRNP40|9410	860.6273	SNRNP40|9410	862.8859
SNRNP48|154007	432.0303	SNRNP48|154007	264.4173
SNRNP70|6625	977.3613	SNRNP70|6625	1117.9708
SNRPA1|6627	188.2622	SNRPA1|6627	316.8222
SNRPA|6626	662.065	SNRPA|6626	750.6581
SNRPB2|6629	1102.6787	SNRPB2|6629	1265.3745
SNRPB|6628	1830.5497	SNRPB|6628	1426.1785
SNRPC|6631	790.8158	SNRPC|6631	961.7133
SNRPD1|6632	406.8524	SNRPD1|6632	614.9797
SNRPD2|6633	1283.502	SNRPD2|6633	2508.9734
SNRPD3|6634	1441.8025	SNRPD3|6634	1131.7014
SNRPE|6635	749.0433	SNRPE|6635	827.9493
SNRPF|6636	291.8351	SNRPF|6636	620.4834
SNRPG|6637	363.3633	SNRPG|6637	811.9167
SNRPN|6638	968.7493	SNRPN|6638	1378.2053
SNTA1|6640	399.9857	SNTA1|6640	1298.8753
SNTB1|6641	531.0254	SNTB1|6641	464.2259
SNTB2|6645	1061.4785	SNTB2|6645	1853.3142
lowly_expressed	lowly_expressed	SNTG2|54221	27.5185
SNUPN|10073	274.0961	SNUPN|10073	507.2984
SNURF|8926	47.9067	SNURF|8926	68.8729
SNW1|22938	1369.9081	SNW1|22938	1712.85
SNX10|29887	777.0824	SNX10|29887	1299.5932
SNX11|29916	461.7861	SNX11|29916	802.8236
SNX12|29934	345.6243	SNX12|29934	169.1792
SNX13|23161	1532.4202	SNX13|23161	1070.5911
SNX14|57231	1677.1932	SNX14|57231	1253.6492
SNX15|29907	389.6856	SNX15|29907	741.565
SNX16|64089	673.5095	SNX16|64089	584.3503
SNX17|9784	1962.7338	SNX17|9784	3328.0689
SNX18|112574	1785.3439	SNX18|112574	1497.7267
SNX19|399979	3891.7063	SNX19|399979	2328.7868
SNX1|6642	2114.3736	SNX1|6642	4236.8988
SNX20|124460	106.6171	SNX20|124460	36.5949
SNX21|90203	369.6291	SNX21|90203	1457.7985
SNX22|79856	53.2055	SNX22|79856	117.7267
SNX24|28966	431.4581	SNX24|28966	226.1307
SNX25|83891	431.4581	SNX25|83891	302.2254
SNX27|81609	2110.8372	SNX27|81609	838.6145
SNX29|92017	1174.2069	SNX29|92017	1012.4432
SNX2|6643	2057.7233	SNX2|6643	3111.9885
SNX30|401548	1178.7847	SNX30|401548	465.6616
SNX33|257364	666.0706	SNX33|257364	1468.0546
SNX3|8724	3916.8842	SNX3|8724	6103.374
SNX4|8723	905.8331	SNX4|8723	907.1548
SNX5|27131	2208.7908	SNX5|27131	3163.1969
SNX6|58533	1869.461	SNX6|58533	2736.7791
SNX7|51375	660.9206	SNX7|51375	842.0675
SNX8|29886	337.0409	SNX8|29886	419.7176
SNX9|51429	2221.952	SNX9|51429	3671.9311
SOAT1|6646	913.8443	SOAT1|6646	826.2742
SOBP|55084	143.0564	SOBP|55084	476.1905
SOCS1|8651	25.7502	SOCS1|8651	84.2307
SOCS2|8835	222.5958	SOCS2|8835	1038.0474
SOCS3|9021	1019.1338	SOCS3|9021	14252.9313
SOCS4|122809	696.9708	SOCS4|122809	654.4628
SOCS5|9655	902.972	SOCS5|9655	1208.1838
SOCS6|9306	1250.8852	SOCS6|9306	632.6872
SOCS7|30837	60.6559	SOCS7|30837	26.8007
SOD1|6647	2246.5577	SOD1|6647	4690.1173
SOD2|6648	5937.9851	SOD2|6648	6471.4046
SOD3|6649	169.951	SOD3|6649	2433.8358
SOHLH2|54937	6.8095	SOHLH2|54937	8.7916
SOLH|6650	310.7185	SOLH|6650	298.8753
SON|6651	7079.0029	SON|6651	4388.6097
SORBS1|10580	960.1946	SORBS1|10580	14423.0677
SORBS2|8470	276.385	SORBS2|8470	913.6157
SORBS3|10174	1224.5628	SORBS3|10174	3281.407
SORCS1|114815	14.3056	SORCS1|114815	9.5717
SORCS2|57537	538.4643	SORCS2|57537	230.1986
SORD|6652	1515.8256	SORD|6652	152.4288
SORL1|6653	4469.0819	SORL1|6653	496.291
SORT1|6272	3090.5905	SORT1|6272	3764.2977
SOS1|6654	2188.1907	SOS1|6654	1473.319
SOS2|6655	1127.8567	SOS2|6655	1015.554
SOX10|6663	11.4445	SOX10|6663	7.1788
SOX11|6664	80.6838	lowly_expressed	lowly_expressed
SOX12|6666	435.4637	SOX12|6666	215.1232
SOX13|9580	834.8772	SOX13|9580	942.8093
lowly_expressed	lowly_expressed	SOX15|6665	10.0503
SOX17|64321	83.5449	SOX17|64321	491.9837
SOX18|54345	183.6844	SOX18|54345	1171.8114
SOX30|11063	6.2945	SOX30|11063	5.0251
SOX4|6659	4627.0162	SOX4|6659	1223.2592
SOX5|6660	17.1668	SOX5|6660	67.7196
SOX6|55553	459.4972	SOX6|55553	105.5276
SOX7|83595	202.648	SOX7|83595	1083.2735
SOX8|30812	6.2945	SOX8|30812	78.0091
SOX9|6662	2113.8014	SOX9|6662	215.8411
SP100|6672	1891.7778	SP100|6672	2078.2484
SP110|3431	605.9869	SP110|3431	587.7004
SP140L|93349	340.4742	SP140L|93349	275.1855
SP140|11262	39.4836	SP140|11262	29.9115
SP1|6667	3226.2079	SP1|6667	2537.9277
SP2|6668	622.5815	SP2|6668	454.6542
SP3|6670	2768.9997	SP3|6670	2198.8514
SP4|6671	452.6304	SP4|6671	149.7966
lowly_expressed	lowly_expressed	SP5|389058	5.9823
SP6|80320	108.1506	SP6|80320	11.9646
SPA17|53340	80.1116	SPA17|53340	109.117
SPAG16|79582	234.0403	SPAG16|79582	353.4338
SPAG17|200162	7.4389	SPAG17|200162	29.9115
SPAG1|6674	824.5771	SPAG1|6674	75.8555
SPAG4|6676	14.3056	SPAG4|6676	15.554
SPAG5|10615	257.5015	SPAG5|10615	92.6059
SPAG7|9552	254.6404	SPAG7|9552	868.1503
SPAG8|26206	7.4389	SPAG8|26206	21.296999999999997
SPAG9|9043	2411.3587	SPAG9|9043	2824.1206
SPARCL1|8404	8678.3734	SPARCL1|8404	32140.9428
SPARC|6678	129472.4395	SPARC|6678	134930.3661
SPAST|6683	906.9776	SPAST|6683	620.0048
SPATA12|353324	7.4389	lowly_expressed	lowly_expressed
SPATA13|221178	696.6217	SPATA13|221178	118.1431
SPATA17|128153	40.0558	lowly_expressed	lowly_expressed
SPATA18|132671	278.6739	SPATA18|132671	148.6001
SPATA20|64847	416.5802	SPATA20|64847	607.5616
lowly_expressed	lowly_expressed	SPATA22|84690	12.3642
SPATA24|202051	23.4612	SPATA24|202051	29.4329
SPATA2L|124044	97.2784	SPATA2L|124044	183.2974
SPATA2|9825	382.2467	SPATA2|9825	286.1929
SPATA5L1|79029	150.4953	SPATA5L1|79029	182.101
SPATA5|166378	232.3236	SPATA5|166378	153.386
SPATA6|54558	106.434	SPATA6|54558	92.6059
SPATA7|55812	179.6788	SPATA7|55812	286.9107
SPATA9|83890	14.4544	SPATA9|83890	30.39
SPATS2L|26010	2984.7287	SPATS2L|26010	1867.6717
SPATS2|65244	515.003	SPATS2|65244	325.676
SPC24|147841	6.2945	lowly_expressed	lowly_expressed
SPC25|57405	62.3726	SPC25|57405	14.5968
SPCS1|28972	2019.9163	SPCS1|28972	1839.9139
SPCS2|9789	988.2336	SPCS2|9789	820.5312
SPCS3|60559	3475.6983	SPCS3|60559	2870.3039
SPDEF|25803	1599.9428	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SPDYA|245711	8.4422
SPDYE1|285955	5.9569	lowly_expressed	lowly_expressed
SPDYE3|441272	111.4009	SPDYE3|441272	69.7272
SPDYE6|729597	13.1612	lowly_expressed	lowly_expressed
SPDYE8P|389517	11.4445	SPDYE8P|389517	6.9395
SPEF1|25876	10.8723	lowly_expressed	lowly_expressed
SPEF2|79925	203.7123	SPEF2|79925	63.4123
SPEG|10290	40.0558	SPEG|10290	33.0223
SPEN|23013	1994.2062	SPEN|23013	1101.6989999999998
SPESP1|246777	79.5394	SPESP1|246777	181.6009
SPG11|80208	1942.7059	SPG11|80208	1143.575
SPG20|23111	1328.1356	SPG20|23111	2571.4286
SPG21|51324	2188.1907	SPG21|51324	2373.7736
SPG7|6687	513.2864	SPG7|6687	875.329
SPHAR|10638	148.0977	SPHAR|10638	247.2553
SPHK1|8877	516.1303	SPHK1|8877	346.7839
SPHK2|56848	204.8568	SPHK2|56848	153.9507
SPI1|6688	553.9144	SPI1|6688	836.5638
lowly_expressed	lowly_expressed	SPIB|6689	7.6573
SPIN1|10927	4648.1885	SPIN1|10927	1927.2553
lowly_expressed	lowly_expressed	SPIN2A|54466	13.4003
SPIN2B|474343	58.6646	SPIN2B|474343	130.9859
SPIN3|169981	388.5412	SPIN3|169981	185.2118
SPIN4|139886	261.5071	SPIN4|139886	90.9308
lowly_expressed	lowly_expressed	SPINK5|11005	9.0931
SPINT1|6692	1860.3054	SPINT1|6692	105.2883
SPINT2|10653	6625.228	SPINT2|10653	288.5858
SPIRE1|56907	780.5157	SPIRE1|56907	705.4319
SPIRE2|84501	32.6169	SPIRE2|84501	30.39
SPNS1|83985	744.8603	SPNS1|83985	695.4152
SPNS2|124976	230.8415	SPNS2|124976	1371.151
SPN|6693	342.7631	SPN|6693	235.463
SPOCD1|90853	70.956	SPOCD1|90853	110.0742
SPOCK1|6695	2279.7468	SPOCK1|6695	1145.0108
SPOCK2|9806	403.9627	SPOCK2|9806	379.7559
SPON1|10418	4237.3306	SPON1|10418	1983.4889
SPON2|10417	1484.3532	SPON2|10417	1908.3513
SPOPL|339745	2905.1894	SPOPL|339745	671.2132
SPOP|8405	1266.9075	SPOP|8405	1654.7021
SPP1|6696	14655.8421	SPP1|6696	1410.6246
SPPL2A|84888	968.2057	SPPL2A|84888	1207.4659
SPPL2B|56928	489.8251	SPPL2B|56928	406.7959
SPPL3|121665	1069.4896	SPPL3|121665	1296.7217
SPRED1|161742	1772.1827	SPRED1|161742	1918.1622
SPRED2|200734	1472.3365	SPRED2|200734	775.3051
SPRN|503542	38.3391	SPRN|503542	39.2438
lowly_expressed	lowly_expressed	SPRR2B|6701	5.2644
lowly_expressed	lowly_expressed	SPRR2E|6704	9.0931
lowly_expressed	lowly_expressed	SPRR2F|6705	38.2867
SPRY1|10252	536.7476	SPRY1|10252	3757.3582
SPRY2|10253	173.9566	SPRY2|10253	1357.9804
SPRY3|10251	88.1227	SPRY3|10251	83.2735
SPRY4|81848	737.5988	SPRY4|81848	703.5176
SPRYD3|84926	1041.4506	SPRYD3|84926	2236.6595
SPRYD4|283377	176.8177	SPRYD4|283377	234.5059
SPR|6697	502.4141	SPR|6697	812.3953
SPSB1|80176	1386.5026	SPSB1|80176	1419.2391
SPSB2|84727	88.695	SPSB2|84727	100.2632
SPSB3|90864	365.0799	SPSB3|90864	587.4611
SPSB4|92369	29.1835	SPSB4|92369	143.3357
lowly_expressed	lowly_expressed	SPTA1|6708	7.417999999999999
SPTAN1|6709	6854.6905	SPTAN1|6709	8581.4788
SPTBN1|6711	4877.651	SPTBN1|6711	28205.5516
SPTBN2|6712	502.9863	SPTBN2|6712	42.1153
SPTBN4|57731	12.589	SPTBN4|57731	43.5511
SPTBN5|51332	18.8834	SPTBN5|51332	13.4003
SPTB|6710	54.3614	SPTB|6710	75.3769
SPTLC1|10558	2261.4356	SPTLC1|10558	2106.9634
SPTLC2|9517	2686.027	SPTLC2|9517	1954.056
SPTLC3|55304	760.4878	SPTLC3|55304	282.6035
SPTY2D1|144108	1668.2036	SPTY2D1|144108	721.3616
SQLE|6713	4141.1967	SQLE|6713	258.9136
SQRDL|58472	1650.8709	SQRDL|58472	1714.525
SQSTM1|8878	9700.7518	SQSTM1|8878	12193.0629
SR140|23350	1936.4114	SR140|23350	1435.7502
SRA1|10011	480.0973	SRA1|10011	647.7626
SRBD1|55133	540.181	SRBD1|55133	461.1151
SRCAP|10847	4090.2686	SRCAP|10847	1569.9928
SRCIN1|80725	254.0682	SRCIN1|80725	11.485999999999999
SRCRB4D|136853	13.7563	SRCRB4D|136853	53.1228
SRC|6714	1154.1789999999999	SRC|6714	467.0974
SRD5A1|6715	462.9305	SRD5A1|6715	96.9131
SRD5A3|79644	646.0427	SRD5A3|79644	597.966
SREBF1|6720	1934.1225	SREBF1|6720	1153.8646
SREBF2|6721	4170.3802	SREBF2|6721	1201.4836
SRFBP1|153443	517.2919	SRFBP1|153443	208.4231
SRF|6722	1170.7736	SRF|6722	1413.2568
SRGAP1|57522	680.9485	SRGAP1|57522	213.6875
SRGAP2|23380	1757.3048	SRGAP2|23380	901.1725
SRGAP3|9901	155.0731	SRGAP3|9901	62.9337
SRGN|5552	1400.8083	SRGN|5552	5815.0275
SRI|6717	2771.8608	SRI|6717	2211.2946
SRL|6345	18.3112	SRL|6345	100.7418
SRM|6723	768.4989999999999	SRM|6723	1019.3826
SRP14|6727	2910.9116	SRP14|6727	6262.503000000001
SRP19|6728	679.9242	SRP19|6728	749.6363
SRP54|6729	1375.0581	SRP54|6729	963.867
SRP68|6730	1433.9974	SRP68|6730	2071.7875
SRP72|6731	3232.5024	SRP72|6731	2469.9689
SRP9|6726	6701.9062	SRP9|6726	4133.7641
SRPK1|6732	1877.4722	SRPK1|6732	570.95
SRPK2|6733	2089.1957	SRPK2|6733	863.3644
SRPRB|58477	1674.9043	SRPRB|58477	1419.9569
SRPR|6734	2665.9991	SRPR|6734	3253.4099
SRPX2|27286	959.0501	SRPX2|27286	1537.4492
SRPX|8406	576.8034	SRPX|8406	3525.006
SRRD|402055	360.5021	SRRD|402055	320.1723
SRRM1|10250	1533.5646	SRRM1|10250	1222.7806
SRRM2|23524	9767.891	SRRM2|23524	4754.4867
SRRM3|222183	41.7725	SRRM3|222183	139.5071
SRRM5|100170229	12.8007	SRRM5|100170229	11.7253
SRRT|51593	1106.6843	SRRT|51593	981.8138
SRR|63826	306.0835	SRR|63826	336.3604
SRXN1|140809	1075.7841	SRXN1|140809	1054.3192
SS18L1|26039	350.2021	SS18L1|26039	242.4025
SS18L2|51188	204.8568	SS18L2|51188	356.7839
SS18|6760	1918.1002	SS18|6760	1586.0254
SSBP1|6742	960.1946	SSBP1|6742	1253.4099
SSBP2|23635	556.7755	SSBP2|23635	642.9768
SSBP3|23648	413.7191	SSBP3|23648	659.2486
SSBP4|170463	390.2579	SSBP4|170463	659.2486
SSB|6741	2057.7118	SSB|6741	2981.9574
SSC5D|284297	602.5536	SSC5D|284297	1378.3202
SSFA2|6744	1910.0891	SSFA2|6744	3186.1689
SSH1|54434	1490.6477	SSH1|54434	982.7710000000001
SSH2|85464	806.8381	SSH2|85464	635.3195
SSH3|54961	1087.2286	SSH3|54961	456.09
SSNA1|8636	353.6354	SSNA1|8636	696.5781
SSPN|8082	4613.855	SSPN|8082	2322.5652
lowly_expressed	lowly_expressed	SSPO|23145	6.7002
SSR1|6745	6844.9626	SSR1|6745	3972.96
SSR2|6746	5127.1414	SSR2|6746	5368.0306
SSR3|6747	4051.9295	SSR3|6747	3730.7968
SSR4|6748	1322.4134	SSR4|6748	2151.4716
SSRP1|6749	3293.1583	SSRP1|6749	2498.6839
SSSCA1|10534	215.1568	SSSCA1|10534	255.5635
lowly_expressed	lowly_expressed	SSTR1|6751	86.145
SSTR2|6752	166.5176	SSTR2|6752	128.9782
SSU72|29101	1827.6886	SSU72|29101	2959.7990000000004
SSX2IP|117178	515.5753	SSX2IP|117178	148.3609
ST13|6767	5344.0149	ST13|6767	7352.715999999999
ST14|6768	1756.7326	ST14|6768	648.9591
ST20|400410	16.7891	ST20|400410	46.0493
ST3GAL1|6482	6459.2826	ST3GAL1|6482	1412.0603
ST3GAL2|6483	625.4426	ST3GAL2|6483	1002.1536
ST3GAL3|6487	156.7898	ST3GAL3|6487	424.0249
ST3GAL4|6484	394.8357	ST3GAL4|6484	722.4216
ST3GAL5|8869	292.9795	ST3GAL5|8869	941.3735
ST3GAL6|10402	128.1785	ST3GAL6|10402	199.0907
ST5|6764	2397.6253	ST5|6764	739.6506
ST6GAL1|6480	1729.838	ST6GAL1|6480	1489.5908
ST6GAL2|84620	777.0824	ST6GAL2|84620	26.0828
ST6GALNAC1|55808	12.0167	ST6GALNAC1|55808	125.1496
ST6GALNAC2|10610	311.2907	ST6GALNAC2|10610	256.5207
ST6GALNAC3|256435	45.2058	ST6GALNAC3|256435	237.1381
ST6GALNAC4|27090	230.6069	ST6GALNAC4|27090	486.9586
ST6GALNAC5|81849	162.5121	ST6GALNAC5|81849	5.2644
ST6GALNAC6|30815	977.3613	ST6GALNAC6|30815	5204.5944
ST7L|54879	256.3571	ST7L|54879	320.6509
ST7OT1|93653	10.6777	ST7OT1|93653	32.7375
ST7|7982	712.6097	ST7|7982	889.9545
ST8SIA1|6489	59.5115	ST8SIA1|6489	130.1747
ST8SIA2|8128	14.8779	lowly_expressed	lowly_expressed
ST8SIA4|7903	513.2864	ST8SIA4|7903	424.7428
ST8SIA6|338596	149.9231	ST8SIA6|338596	5.2644
STAB1|23166	1241.8326	STAB1|23166	4181.2467
lowly_expressed	lowly_expressed	STAB2|55576	16.0325
STAC2|342667	5.15	STAC2|342667	10.2895
STAC3|246329	38.9113	STAC3|246329	82.0771
STAC|6769	16.5945	STAC|6769	114.86
STAG1|10274	1246.994	STAG1|10274	896.3317
STAG2|10735	3506.5985	STAG2|10735	2390.2848
STAG3L1|54441	57.7948	STAG3L1|54441	54.7978
STAG3L2|442582	39.4836	STAG3L2|442582	33.5008
STAG3L3|442578	80.6838	STAG3L3|442578	64.4508
STAG3L4|64940	51.5003	STAG3L4|64940	80.6413
STAG3|10734	13.3557	STAG3|10734	15.5611
STAM2|10254	1369.3359	STAM2|10254	922.4695
STAMBPL1|57559	68.6671	STAMBPL1|57559	184.2546
STAMBP|10617	585.3868	STAMBP|10617	596.7935
STAM|8027	604.2702	STAM|8027	563.7712
STAP1|26228	14.3056	STAP1|26228	10.7681
STAP2|55620	267.8016	STAP2|55620	58.6265
STARD10|10809	1321.2689	STARD10|10809	261.0672
STARD13|90627	1064.9118	STARD13|90627	997.8464
STARD3NL|83930	662.6372	STARD3NL|83930	955.4917
STARD3|10948	551.6255	STARD3|10948	784.8768
STARD4|134429	62.9448	STARD4|134429	55.2764
STARD5|80765	60.0837	STARD5|80765	91.88799999999999
STARD7|56910	3836.435	STARD7|56910	3156.4728
STARD8|9754	308.4296	STARD8|9754	636.0373
STAR|6770	15.4501	STAR|6770	8.1359
STAT1|6772	5838.99	STAT1|6772	3037.3295
STAT2|6773	2322.0915	STAT2|6773	1891.1223
STAT3|6774	9403.9555	STAT3|6774	5485.0443
STAT4|6775	30.9002	STAT4|6775	85.6664
STAT5A|6776	1250.8852	STAT5A|6776	2821.7277
STAT5B|6777	2285.469	STAT5B|6777	3596.5542
STAT6|6778	1050.0339999999999	STAT6|6778	4473.5583
STAU1|6780	3548.9432	STAU1|6780	2744.4365
STAU2|27067	3666.8216	STAU2|27067	876.0469
STBD1|8987	416.7061	STBD1|8987	2554.8098
STC1|6781	1353.3135	STC1|6781	724.8145
STC2|8614	10255.4272	STC2|8614	102.1776
STEAP1|26872	175.101	STEAP1|26872	1022.972
STEAP2|261729	424.5914	STEAP2|261729	682.6992
STEAP3|55240	366.2244	STEAP3|55240	554.9174
STEAP4|79689	609.9925	STEAP4|79689	3737.2577
STIL|6491	206.5734	STIL|6491	38.2867
STIM1|6786	1236.5795	STIM1|6786	1775.3051
STIM2|57620	473.2306	STIM2|57620	670.4953
STIP1|10963	4136.0466	STIP1|10963	2228.7629
STK10|6793	694.6819	STK10|6793	1308.6863
STK11IP|114790	275.8127	STK11IP|114790	249.1027
STK11|6794	648.3316	STK11|6794	696.3388
STK16|8576	547.6199	STK16|8576	549.4137
STK17A|9263	686.0985	STK17A|9263	675.0419
STK17B|9262	1426.5584	STK17B|9262	1148.6001
STK19|8859	482.3976	STK19|8859	329.0237
STK24|8428	2490.3258	STK24|8428	2516.3915
STK25|10494	950.4667	STK25|10494	1559.7033
lowly_expressed	lowly_expressed	STK32A|202374	5.5037
STK32B|55351	489.8251	STK32B|55351	332.1369
STK32C|282974	45.778	STK32C|282974	158.6504
lowly_expressed	lowly_expressed	STK33|65975	6.2216
STK35|140901	1068.3452	STK35|140901	571.4286
STK36|27148	438.3248	STK36|27148	241.4453
STK38L|23012	1067.7730000000001	STK38L|23012	1254.8457
STK38|11329	1928.4003	STK38|11329	1753.7688
STK39|27347	553.9144	STK39|27347	609.7152
STK3|6788	1926.6836	STK3|6788	572.3857
STK40|83931	1182.7903	STK40|83931	1938.2627
STK4|6789	1413.9695	STK4|6789	780.0909
STMN1|3925	3263.9748	STMN1|3925	2338.1192
STMN2|11075	9.7278	STMN2|11075	17.9469
STMN3|50861	1114.6955	STMN3|50861	862.6466
STOML1|9399	111.0118	STOML1|9399	276.8605
STOML2|30968	892.0997	STOML2|30968	1456.8078
STOM|2040	17616.5373	STOM|2040	12059.105
STON1-GTF2A1L|286749	11.0955	lowly_expressed	lowly_expressed
STON1|11037	317.2476	STON1|11037	667.2099
STON2|85439	160.2232	STON2|85439	315.1472
STOX1|219736	105.2895	STOX1|219736	111.5099
STOX2|56977	36.6224	STOX2|56977	26.0828
STRA13|201254	175.6733	STRA13|201254	346.0158
STRA6|64220	336.4687	lowly_expressed	lowly_expressed
STRADA|92335	502.9863	STRADA|92335	531.2276
STRADB|55437	313.5796	STRADB|55437	527.8775
STRAP|11171	2958.9786	STRAP|11171	3166.7863
STRBP|55342	1195.9515	STRBP|55342	261.5458
STRN3|29966	786.238	STRN3|29966	1045.4654
STRN4|29888	1206.2516	STRN4|29888	1112.9457
STRN|6801	636.3149	STRN|6801	233.3094
STS|412	636.3149	STS|412	1827.4707
STT3A|3703	2956.6897	STT3A|3703	2579.5645
STT3B|201595	2527.5205	STT3B|201595	1210.0981
STUB1|10273	772.3501	STUB1|10273	1825.7454
STX10|8677	229.4625	STX10|8677	334.5298
STX11|8676	99.5673	STX11|8676	915.7693
STX12|23673	1548.4425	STX12|23673	2798.995
STX16|8675	1019.1338	STX16|8675	1039.7224
STX17|55014	996.2448	STX17|55014	639.1481
STX18|53407	627.1593	STX18|53407	562.8141
STX1A|6804	45.1887	STX1A|6804	27.2793
STX1B|112755	29.1835	STX1B|112755	39.0045
STX2|2054	361.6466	STX2|2054	676.4776
STX3|6809	1563.8926	STX3|6809	535.7741
STX4|6810	508.1363	STX4|6810	976.3101
STX5|6811	966.4889999999999	STX5|6811	1214.6447
STX6|10228	1571.4173	STX6|10228	974.8002
STX7|8417	2159.0072	STX7|8417	2436.2288
STX8|9482	194.5567	STX8|9482	621.2012
STXBP1|6812	591.109	STXBP1|6812	1405.1208
STXBP2|6813	1061.4785	STXBP2|6813	326.1546
STXBP3|6814	1000.8226	STXBP3|6814	1040.9189
STXBP4|252983	164.2287	STXBP4|252983	73.9411
STXBP5|134957	742.7488	STXBP5|134957	381.3711
STXBP6|29091	9.7278	STXBP6|29091	117.0136
lowly_expressed	lowly_expressed	STYK1|55359	10.0503
STYXL1|51657	641.4649	STYXL1|51657	346.2551
STYX|6815	817.7104	STYX|6815	570.4714
SUB1|10923	2787.8831	SUB1|10923	4029.6722
SUCLA2|8803	906.4454	SUCLA2|8803	1823.0534
SUCLG1|8802	955.6168	SUCLG1|8802	2749.7009
SUCLG2|8801	2281.4635	SUCLG2|8801	1577.1716
SUCNR1|56670	40.628	SUCNR1|56670	64.3695
SUDS3|64426	1475.1976	SUDS3|64426	726.0110000000001
SUFU|51684	783.3768	SUFU|51684	532.6633
SUGT1L1|283507	26.8946	SUGT1L1|283507	21.0912
lowly_expressed	lowly_expressed	SUGT1P1|441394	8.6145
SUGT1|10910	570.5089	SUGT1|10910	839.9139
SULF1|23213	24141.6258	SULF1|23213	2240.4882
SULF2|55959	13778.6202	SULF2|55959	3470.9261
SULT1A1|6817	637.4593	SULT1A1|6817	2239.7703
SULT1A2|6799	5.7223	SULT1A2|6799	90.4523
SULT1A3|6818	242.69799999999998	SULT1A3|6818	1303.2998
SULT1C4|27233	14.8779	SULT1C4|27233	44.0297
SULT2B1|6820	28.0391	SULT2B1|6820	5.0251
SUMF1|285362	2175.6017	SUMF1|285362	1736.7791
SUMF2|25870	2726.655	SUMF2|25870	3252.2134
SUMO1P3|474338	177.9622	SUMO1P3|474338	235.463
SUMO1|7341	2371.3029	SUMO1|7341	2737.4970000000003
SUMO2|6613	2914.345	SUMO2|6613	3910.2656
SUMO3|6612	2805.6221	SUMO3|6612	2522.6131
SUN1|23353	2047.4232	SUN1|23353	2908.8299
SUN2|25777	2174.4573	SUN2|25777	5102.4168
SUOX|6821	425.1636	SUOX|6821	651.5913
SUPT16H|11198	3717.7497	SUPT16H|11198	2395.3099
SUPT3H|8464	154.5009	SUPT3H|8464	121.0816
SUPT4H1|6827	1031.0876	SUPT4H1|6827	1525.6975
SUPT5H|6829	1800.2217	SUPT5H|6829	1739.8899
SUPT6H|6830	2438.8255	SUPT6H|6830	2112.4671
SUPT7L|9913	680.3762	SUPT7L|9913	918.6408
SUPV3L1|6832	314.1519	SUPV3L1|6832	463.50800000000004
SURF1|6834	437.1804	SURF1|6834	860.2536
SURF2|6835	70.3837	SURF2|6835	167.5042
SURF4|6836	5721.6838	SURF4|6836	7162.7184
SURF6|6838	335.8964	SURF6|6838	438.3824
SUSD1|64420	235.1847	SUSD1|64420	367.7913
SUSD2|56241	286.1128	SUSD2|56241	229.0022
SUSD3|203328	701.5486	SUSD3|203328	48.0976
SUSD4|55061	1482.6365	SUSD4|55061	19.6219
SUSD5|26032	118.4507	SUSD5|26032	71.3089
SUV39H1|6839	177.9622	SUV39H1|6839	159.6076
SUV39H2|79723	132.1841	SUV39H2|79723	133.5248
SUV420H1|51111	1479.7754	SUV420H1|51111	994.7356
SUV420H2|84787	79.5394	SUV420H2|84787	76.0948
SUZ12P|440423	93.2728	SUZ12P|440423	74.8983
SUZ12|23512	1250.8852	SUZ12|23512	773.8693
SV2A|9900	61.2281	SV2A|9900	25.3649
SV2B|9899	98.995	SV2B|9899	325.4367
